run_id,stage,name,equation,scope,entity,t,residual,unit,tolerance,pass
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24,model,1,1,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24,model,1,1,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24-order,model,1,1,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-21,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-43,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-17,relaxed,1,2,5.4701243534793775e-12,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-17-original,physics,1,2,5.4701243534793775e-12,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-19:20,model,1,2,5.551115123125783e-17,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-37,model,1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24,model,1,2,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24,model,1,2,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24-order,model,1,2,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-21,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-43,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-17,relaxed,1,3,4.438810430329454e-12,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-17-original,physics,1,3,4.438810430329454e-12,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-19:20,model,1,3,2.7755575615628914e-17,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-37,model,1,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,1,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,1,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24,model,1,3,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,1,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,1,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24,model,1,3,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24-order,model,1,3,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-21,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-43,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-17,relaxed,1,4,7.171291338536889e-12,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-17-original,physics,1,4,7.171291338536889e-12,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-19:20,model,1,4,2.7755575615628914e-17,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-37,model,1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24,model,1,4,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24,model,1,4,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24-order,model,1,4,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-21,model,2,1,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-43,model,2,1,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-17,relaxed,2,1,9.813330000027925,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-17-original,physics,2,1,9.813330000027925,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-19:20,model,2,1,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-38,model,2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,R2-load-return,model,2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24,model,2,1,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24,model,2,1,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24-order,model,2,1,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-21,model,2,2,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-43,model,2,2,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-17,relaxed,2,2,9.792509230810419,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-17-original,physics,2,2,9.792509230810419,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-19:20,model,2,2,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-38,model,2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,R2-load-return,model,2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24,model,2,2,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24,model,2,2,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24-order,model,2,2,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-21,model,2,3,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-43,model,2,3,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-17,relaxed,2,3,9.79250923081517,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-17-original,physics,2,3,9.79250923081517,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-19:20,model,2,3,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-38,model,2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,R2-load-return,model,2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24,model,2,3,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24,model,2,3,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24-order,model,2,3,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-21,model,2,4,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-43,model,2,4,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-17,relaxed,2,4,9.792509230816975,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-17-original,physics,2,4,9.792509230816975,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-19:20,model,2,4,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-38,model,2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,R2-load-return,model,2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24,model,2,4,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-41,model,2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24,model,2,4,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-24-order,model,2,4,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-35:36,relaxed,S1,1,3.979039320256561e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,mix-original,physics,S1,1,3.979039320256561e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-35:36,relaxed,S1,2,3.410605131648481e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,mix-original,physics,S1,2,3.410605131648481e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-35:36,relaxed,S1,3,3.410605131648481e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,mix-original,physics,S1,3,3.410605131648481e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-35:36,relaxed,S1,4,2.8421709430404007e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,mix-original,physics,S1,4,2.8421709430404007e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-35:36,relaxed,S2,1,1.7053025658242404e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,mix-original,physics,S2,1,1.7053025658242404e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-35:36,relaxed,S2,2,1.1368683772161603e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,mix-original,physics,S2,2,1.1368683772161603e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-35:36,relaxed,S2,3,1.7053025658242404e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,mix-original,physics,S2,3,1.7053025658242404e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-35:36,relaxed,S2,4,1.7053025658242404e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,mix-original,physics,S2,4,1.7053025658242404e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-35:36,relaxed,R1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,mix-original,physics,R1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-35:36,relaxed,R1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,mix-original,physics,R1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-35:36,relaxed,R1,3,5.684341886080802e-14,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,mix-original,physics,R1,3,5.684341886080802e-14,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-35:36,relaxed,R1,4,5.684341886080802e-14,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,mix-original,physics,R1,4,5.684341886080802e-14,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-35:36,relaxed,R2,1,1.1368683772161603e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,mix-original,physics,R2,1,1.1368683772161603e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-35:36,relaxed,R2,2,1.1368683772161603e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,mix-original,physics,R2,2,1.1368683772161603e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-35:36,relaxed,R2,3,1.1368683772161603e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,mix-original,physics,R2,3,1.1368683772161603e-13,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-35:36,relaxed,R2,4,5.684341886080802e-14,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,mix-original,physics,R2,4,5.684341886080802e-14,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-23,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,R2-fixed-flow,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-impossible-heat,2,diagnostic,3-27,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
