absolute_change,accepted_relative_change,cost,iteration,local_direction_norm,local_kkt_reason,local_kkt_trusted,local_status,local_trust_binding,mode,old_local_stop,old_pg_stop,original_outer_status,paper_form_epsilon_0.0001,paper_form_epsilon_0.01,paper_form_epsilon_1.0e-6,predicted_improvement,projected_gradient_norm,relative_change,small_accepted_after,small_accepted_before,smooth,trusted_sensitivity
,,,1,,,,,,diagnostic,false,false,iteration_limit,,,,,0.2792360857329348,,0,0,true,true
,,,2,,,,,,diagnostic,false,false,iteration_limit,,,,,0.27915951159165764,,0,0,true,true
,0.0006447922389117251,180.60844536002574,3,,,,,,dispatch,false,false,iteration_limit,,,,,0.005183245741026354,,0,0,true,true
0.11645492385005696,0.0010014196550698336,180.49199043617568,4,0.033004243093482044,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,false,false,0.00010356538684948291,0.014846796883180025,0.0006447922389117251,0,0,true,true
0.18074822680546276,0.0009958219988512062,180.31124220937022,5,0.033058058583955274,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,false,false,0.00010265225843218706,0.014662203800425377,0.0010014196550698336,0,0,true,true
0.17955790163227903,0.0009881542571716867,180.13168430773794,6,0.03294530091520809,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,false,false,0.00010151213153128391,0.014512920287429343,0.0009958219988512062,0,0,true,true
0.17799789070019756,0.0009777486756011775,179.95368641703774,7,0.032574482713420005,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,false,false,0.000100073099423309,0.014360917713460153,0.0009881542571716867,0,0,true,true
0.17594947856380827,0.0007646162395552334,179.77773693847394,8,0.027321298894589674,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,false,false,7.654108924784464e-5,0.01067546899831262,0.0009777486756011775,0,0,true,true
0.13746097717364592,0.0007554909623447845,179.6402759613003,9,0.027151677752049963,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,false,false,7.54357845804271e-5,0.013336210581881836,0.0007646162395552334,0,0,true,true
0.13571660496188542,0.0007458960815489723,179.5045593563384,10,0.02690706492710304,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,false,false,7.427910625125433e-5,0.013381470017912678,0.0007554909623447845,0,0,true,true
0.13389174744406773,0.000735867653855151,179.37066760889434,11,0.026585874914930585,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,false,false,7.307646268391033e-5,0.013397530646880762,0.0007458960815489723,0,0,true,true
0.1319930723437892,0.0007254824751634529,179.23867453655055,12,0.02618688782356715,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,false,false,7.183630522562823e-5,0.013699587393979362,0.000735867653855151,0,0,true,true
0.13003451724779325,0.0006407064400388142,179.10864001930275,13,0.026309151445534695,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,false,false,6.245760088154084e-5,0.013410527776769987,0.0007254824751634529,0,0,true,true
0.11475605912696096,0.000557665636485746,178.9938839601758,14,0.026569731129352903,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,false,false,5.327843298158497e-5,0.018284253144028595,0.0006407064400388142,0,0,true,true
0.0998187382257072,0.0005470042388724949,178.8940652219501,15,0.02682294498758253,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,false,false,5.2027168958204695e-5,0.021884992753658072,0.000557665636485746,0,0,true,true
0.09785581198553928,0.000536208059349756,178.79620940996455,16,0.027066849581732555,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,false,false,5.076518929636453e-5,0.02423040550824318,0.0005470042388724949,0,0,true,true
0.09587196846680968,0.0005253987323961792,178.70033744149774,17,0.027299934738440612,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,false,false,4.950470570948273e-5,0.021275051262864775,0.000536208059349756,0,0,true,true
0.0938889307705324,9.827981635470833e-5,178.6064485107272,18,0.0031249998411553292,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,9.060112385786412e-6,0.024247662008760495,0.0005253987323961792,0,0,true,true
0.01755340895940094,4.990803540072898e-5,178.5888951017678,19,0.0015624991757796636,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,4.614348886503028e-6,0.02454078132140647,9.827981635470833e-5,0,0,true,true
0.008913020898916102,4.935984755411329e-5,178.5799820808689,20,0.0015624988624707292,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,true,false,4.555602332576014e-6,0.022469641754245595,4.990803540072898e-5,0,0,true,true
