record_id,run_id,case,solver,kind,actor,node,t,dt_h,P_MW,up_MW,down_MW
two_bus--highs,r5-market-cf91283e-e1af-4463-841b-36bba1f862d5,two_bus,highs,generators,G1,1,1,1.0,70.0,0.0,10.0
two_bus--highs,r5-market-cf91283e-e1af-4463-841b-36bba1f862d5,two_bus,highs,generators,G1,1,2,1.0,90.0,0.0,10.0
two_bus--highs,r5-market-cf91283e-e1af-4463-841b-36bba1f862d5,two_bus,highs,generators,G1,1,3,1.0,90.0,0.0,10.0
two_bus--highs,r5-market-cf91283e-e1af-4463-841b-36bba1f862d5,two_bus,highs,generators,G1,1,4,1.0,90.0,0.0,10.0
two_bus--highs,r5-market-cf91283e-e1af-4463-841b-36bba1f862d5,two_bus,highs,generators,G2,2,1,1.0,20.0,0.0,0.0
two_bus--highs,r5-market-cf91283e-e1af-4463-841b-36bba1f862d5,two_bus,highs,generators,G2,2,2,1.0,20.0,0.0,0.0
two_bus--highs,r5-market-cf91283e-e1af-4463-841b-36bba1f862d5,two_bus,highs,generators,G2,2,3,1.0,40.0,0.0,0.0
two_bus--highs,r5-market-cf91283e-e1af-4463-841b-36bba1f862d5,two_bus,highs,generators,G2,2,4,1.0,10.0,0.0,0.0
two_bus--highs,r5-market-cf91283e-e1af-4463-841b-36bba1f862d5,two_bus,highs,ies,IES1,2,1,1.0,30.0,15.0,0.0
two_bus--highs,r5-market-cf91283e-e1af-4463-841b-36bba1f862d5,two_bus,highs,ies,IES1,2,2,1.0,30.0,15.0,0.0
two_bus--highs,r5-market-cf91283e-e1af-4463-841b-36bba1f862d5,two_bus,highs,ies,IES1,2,3,1.0,30.0,15.0,0.0
two_bus--highs,r5-market-cf91283e-e1af-4463-841b-36bba1f862d5,two_bus,highs,ies,IES1,2,4,1.0,30.0,15.0,0.0
two_bus--clarabel,r5-market-f60961de-0b27-402f-88e7-aad523f05cfa,two_bus,clarabel,generators,G1,1,1,1.0,69.99999999997762,4.2510312146586026e-10,9.999999998843576
two_bus--clarabel,r5-market-f60961de-0b27-402f-88e7-aad523f05cfa,two_bus,clarabel,generators,G1,1,2,1.0,89.99999999986565,2.99392551341383e-10,9.99999999877566
two_bus--clarabel,r5-market-f60961de-0b27-402f-88e7-aad523f05cfa,two_bus,clarabel,generators,G1,1,3,1.0,89.99999999994938,3.1563715450355163e-10,9.999999999185077
two_bus--clarabel,r5-market-f60961de-0b27-402f-88e7-aad523f05cfa,two_bus,clarabel,generators,G1,1,4,1.0,89.99999999994635,1.7533959573904195e-10,9.99999999786684
two_bus--clarabel,r5-market-f60961de-0b27-402f-88e7-aad523f05cfa,two_bus,clarabel,generators,G2,2,1,1.0,20.000000000027107,2.32794935880856e-10,6.21991217171218e-10
two_bus--clarabel,r5-market-f60961de-0b27-402f-88e7-aad523f05cfa,two_bus,clarabel,generators,G2,2,2,1.0,20.000000000138755,2.0193713947249982e-10,6.623887721581727e-10
two_bus--clarabel,r5-market-f60961de-0b27-402f-88e7-aad523f05cfa,two_bus,clarabel,generators,G2,2,3,1.0,40.000000000055884,2.2778063108070687e-10,2.5580130996201264e-10
two_bus--clarabel,r5-market-f60961de-0b27-402f-88e7-aad523f05cfa,two_bus,clarabel,generators,G2,2,4,1.0,10.000000000061446,2.051506387626997e-10,1.5018325860104017e-9
two_bus--clarabel,r5-market-f60961de-0b27-402f-88e7-aad523f05cfa,two_bus,clarabel,ies,IES1,2,1,1.0,30.000000000004718,14.999999999342105,5.344345924048933e-10
two_bus--clarabel,r5-market-f60961de-0b27-402f-88e7-aad523f05cfa,two_bus,clarabel,ies,IES1,2,2,1.0,30.000000000004388,14.999999999498673,5.619522259155229e-10
two_bus--clarabel,r5-market-f60961de-0b27-402f-88e7-aad523f05cfa,two_bus,clarabel,ies,IES1,2,3,1.0,30.000000000005265,14.999999999456586,5.591217903434867e-10
two_bus--clarabel,r5-market-f60961de-0b27-402f-88e7-aad523f05cfa,two_bus,clarabel,ies,IES1,2,4,1.0,30.000000000007798,14.999999999619513,6.313279034503742e-10
wide_line--highs,r5-market-e3d61cbb-da31-49f3-915d-290caebba9d2,wide_line,highs,generators,G1,1,1,1.0,70.0,0.0,10.0
wide_line--highs,r5-market-e3d61cbb-da31-49f3-915d-290caebba9d2,wide_line,highs,generators,G1,1,2,1.0,90.0,0.0,10.0
wide_line--highs,r5-market-e3d61cbb-da31-49f3-915d-290caebba9d2,wide_line,highs,generators,G1,1,3,1.0,100.0,0.0,10.0
wide_line--highs,r5-market-e3d61cbb-da31-49f3-915d-290caebba9d2,wide_line,highs,generators,G1,1,4,1.0,100.0,0.0,10.0
wide_line--highs,r5-market-e3d61cbb-da31-49f3-915d-290caebba9d2,wide_line,highs,generators,G2,2,1,1.0,20.0,0.0,0.0
wide_line--highs,r5-market-e3d61cbb-da31-49f3-915d-290caebba9d2,wide_line,highs,generators,G2,2,2,1.0,20.0,0.0,0.0
wide_line--highs,r5-market-e3d61cbb-da31-49f3-915d-290caebba9d2,wide_line,highs,generators,G2,2,3,1.0,30.0,0.0,0.0
wide_line--highs,r5-market-e3d61cbb-da31-49f3-915d-290caebba9d2,wide_line,highs,generators,G2,2,4,1.0,0.0,0.0,0.0
wide_line--highs,r5-market-e3d61cbb-da31-49f3-915d-290caebba9d2,wide_line,highs,ies,IES1,2,1,1.0,30.0,15.0,0.0
wide_line--highs,r5-market-e3d61cbb-da31-49f3-915d-290caebba9d2,wide_line,highs,ies,IES1,2,2,1.0,30.0,15.0,0.0
wide_line--highs,r5-market-e3d61cbb-da31-49f3-915d-290caebba9d2,wide_line,highs,ies,IES1,2,3,1.0,30.0,15.0,0.0
wide_line--highs,r5-market-e3d61cbb-da31-49f3-915d-290caebba9d2,wide_line,highs,ies,IES1,2,4,1.0,30.0,15.0,0.0
wide_line--clarabel,r5-market-1c555c9b-0c27-454e-a405-574d95c35316,wide_line,clarabel,generators,G1,1,1,1.0,69.99999999999297,1.0772748934221264e-10,9.999999999569056
wide_line--clarabel,r5-market-1c555c9b-0c27-454e-a405-574d95c35316,wide_line,clarabel,generators,G1,1,2,1.0,89.99999999998445,1.3729211148830887e-10,9.99999999958747
wide_line--clarabel,r5-market-1c555c9b-0c27-454e-a405-574d95c35316,wide_line,clarabel,generators,G1,1,3,1.0,99.99999999993906,2.3143394517210108e-11,9.999999999585857
wide_line--clarabel,r5-market-1c555c9b-0c27-454e-a405-574d95c35316,wide_line,clarabel,generators,G1,1,4,1.0,99.99999999989399,4.3649789577160426e-11,9.99999999964339
wide_line--clarabel,r5-market-1c555c9b-0c27-454e-a405-574d95c35316,wide_line,clarabel,generators,G2,2,1,1.0,20.0000000000081,1.063614854375874e-10,2.0429929901968814e-10
wide_line--clarabel,r5-market-1c555c9b-0c27-454e-a405-574d95c35316,wide_line,clarabel,generators,G2,2,2,1.0,20.00000000001632,1.0075889675470697e-10,1.807692534457597e-10
wide_line--clarabel,r5-market-1c555c9b-0c27-454e-a405-574d95c35316,wide_line,clarabel,generators,G2,2,3,1.0,30.000000000061995,9.091827851071442e-11,1.8395506858512024e-10
wide_line--clarabel,r5-market-1c555c9b-0c27-454e-a405-574d95c35316,wide_line,clarabel,generators,G2,2,4,1.0,1.0804481809375644e-10,1.0124176449875866e-10,5.843230964945034e-11
wide_line--clarabel,r5-market-1c555c9b-0c27-454e-a405-574d95c35316,wide_line,clarabel,ies,IES1,2,1,1.0,30.000000000001073,14.999999999785912,2.2664475590040824e-10
wide_line--clarabel,r5-market-1c555c9b-0c27-454e-a405-574d95c35316,wide_line,clarabel,ies,IES1,2,2,1.0,30.00000000000076,14.999999999761949,2.3176223488648033e-10
wide_line--clarabel,r5-market-1c555c9b-0c27-454e-a405-574d95c35316,wide_line,clarabel,ies,IES1,2,3,1.0,30.000000000001048,14.999999999885942,2.3018963347084557e-10
wide_line--clarabel,r5-market-1c555c9b-0c27-454e-a405-574d95c35316,wide_line,clarabel,ies,IES1,2,4,1.0,30.000000000002025,14.999999999855106,2.981779951777021e-10
