record_id,run_id,case,solver,id,scope,entity,t,residual,unit,tolerance,normalized,pass
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,5-37,primal,energy,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,5-36,primal,up,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,5-36,primal,down,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_bounds,primal,gu_bid1,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_bounds,primal,gu_bid2,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_bounds,primal,ramp_down1,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_bounds,primal,ramp_down2,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_bounds,primal,ramp_up1,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_bounds,primal,ramp_up2,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_bounds,primal,g_cap_down1,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_bounds,primal,g_cap_down2,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_bounds,primal,g_cap_up1,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_bounds,primal,g_cap_up2,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_bounds,primal,gd_bid1,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_bounds,primal,gd_bid2,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_bounds,primal,pg_bid1,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_bounds,primal,pg_bid2,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_nonnegative,primal,R_G_down1,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_nonnegative,primal,R_G_down2,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_nonnegative,primal,P_G1,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_nonnegative,primal,P_G2,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_nonnegative,primal,R_G_up1,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_nonnegative,primal,R_G_up2,1,0.0,MW,0.000401,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,5-34,cost,objective,0,0.0,USD,0.0038,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_dual_sign,dual,gu_bid1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_complementarity,dual,gu_bid1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_dual_sign,dual,gu_bid2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_complementarity,dual,gu_bid2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_dual_sign,dual,ramp_down1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_complementarity,dual,ramp_down1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_dual_sign,dual,ramp_down2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_complementarity,dual,ramp_down2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_dual_sign,dual,ramp_up1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_complementarity,dual,ramp_up1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_dual_sign,dual,ramp_up2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_complementarity,dual,ramp_up2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_dual_sign,dual,g_cap_down1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_complementarity,dual,g_cap_down1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_dual_sign,dual,g_cap_down2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_complementarity,dual,g_cap_down2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_dual_sign,dual,g_cap_up1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_complementarity,dual,g_cap_up1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_dual_sign,dual,g_cap_up2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_complementarity,dual,g_cap_up2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_dual_sign,dual,gd_bid1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_complementarity,dual,gd_bid1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_dual_sign,dual,gd_bid2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_complementarity,dual,gd_bid2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_dual_sign,dual,pg_bid1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_complementarity,dual,pg_bid1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_dual_sign,dual,pg_bid2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_complementarity,dual,pg_bid2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_reduced_cost,dual,R_G_down1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_variable_complementarity,dual,R_G_down1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_stationarity,dual,R_G_down1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_reduced_cost,dual,R_G_down2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_variable_complementarity,dual,R_G_down2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_stationarity,dual,R_G_down2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_reduced_cost,dual,P_G1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_variable_complementarity,dual,P_G1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_stationarity,dual,P_G1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_reduced_cost,dual,P_G2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_variable_complementarity,dual,P_G2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_stationarity,dual,P_G2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_reduced_cost,dual,R_G_up1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_variable_complementarity,dual,R_G_up1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_stationarity,dual,R_G_up1,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_reduced_cost,dual,R_G_up2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_variable_complementarity,dual,R_G_up2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_stationarity,dual,R_G_up2,1,0.0,1,1.0e-6,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_gap,dual,all,0,0.0,1,0.0001,0.0,true
bid_cap--highs,r5-market-4f705f6e-cab6-4d26-88cc-505a6c6e62cf,bid_cap,highs,R5-MK_MOI_conversion,dual,all,0,0.0,1,1.0e-12,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,5-37,primal,energy,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,5-36,primal,up,1,1.3653048470026656e-16,MW,0.000401,3.404750241901909e-13,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,5-36,primal,down,1,7.071391460963534e-17,MW,0.000401,1.7634392670732005e-13,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_bounds,primal,gu_bid1,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_bounds,primal,gu_bid2,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_bounds,primal,ramp_down1,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_bounds,primal,ramp_down2,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_bounds,primal,ramp_up1,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_bounds,primal,ramp_up2,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_bounds,primal,g_cap_down1,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_bounds,primal,g_cap_down2,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_bounds,primal,g_cap_up1,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_bounds,primal,g_cap_up2,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_bounds,primal,gd_bid1,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_bounds,primal,gd_bid2,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_bounds,primal,pg_bid1,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_bounds,primal,pg_bid2,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_nonnegative,primal,R_G_down1,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_nonnegative,primal,R_G_down2,1,6.175700674511366e-13,MW,0.000401,1.5400749811749043e-9,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_nonnegative,primal,P_G1,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_nonnegative,primal,P_G2,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_nonnegative,primal,R_G_up1,1,1.5437461102380178e-12,MW,0.000401,3.849740923286827e-9,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_nonnegative,primal,R_G_up2,1,0.0,MW,0.000401,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,5-34,cost,objective,0,9.094947017729282e-13,USD,0.0038000000000000026,2.393407109928757e-10,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_dual_sign,dual,gu_bid1,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_complementarity,dual,gu_bid1,1,1.4778022151596278e-14,1,1.0e-6,1.4778022151596278e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_dual_sign,dual,gu_bid2,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_complementarity,dual,gu_bid2,1,2.144084304307985e-14,1,1.0e-6,2.144084304307985e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_dual_sign,dual,ramp_down1,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_complementarity,dual,ramp_down1,1,1.650968873270423e-14,1,1.0e-6,1.650968873270423e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_dual_sign,dual,ramp_down2,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_complementarity,dual,ramp_down2,1,3.217802540655499e-14,1,1.0e-6,3.217802540655499e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_dual_sign,dual,ramp_up1,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_complementarity,dual,ramp_up1,1,3.966292042318577e-15,1,1.0e-6,3.966292042318577e-9,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_dual_sign,dual,ramp_up2,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_complementarity,dual,ramp_up2,1,1.4782488825777268e-14,1,1.0e-6,1.4782488825777269e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_dual_sign,dual,g_cap_down1,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_complementarity,dual,g_cap_down1,1,1.443864342884874e-14,1,1.0e-6,1.443864342884874e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_dual_sign,dual,g_cap_down2,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_complementarity,dual,g_cap_down2,1,1.2912059192980418e-14,1,1.0e-6,1.2912059192980419e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_dual_sign,dual,g_cap_up1,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_complementarity,dual,g_cap_up1,1,1.84846383400323e-14,1,1.0e-6,1.84846383400323e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_dual_sign,dual,g_cap_up2,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_complementarity,dual,g_cap_up2,1,1.8317935448653315e-14,1,1.0e-6,1.8317935448653316e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_dual_sign,dual,gd_bid1,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_complementarity,dual,gd_bid1,1,1.981388000532737e-14,1,1.0e-6,1.981388000532737e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_dual_sign,dual,gd_bid2,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_complementarity,dual,gd_bid2,1,1.5402464333497698e-14,1,1.0e-6,1.54024643334977e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_dual_sign,dual,pg_bid1,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_complementarity,dual,pg_bid1,1,1.8118839761889067e-16,1,1.0e-6,1.8118839761889066e-10,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_dual_sign,dual,pg_bid2,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_complementarity,dual,pg_bid2,1,1.4782488825777268e-14,1,1.0e-6,1.4782488825777269e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_reduced_cost,dual,R_G_down1,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_variable_complementarity,dual,R_G_down1,1,3.25256423722374e-16,1,1.0e-6,3.25256423722374e-10,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_stationarity,dual,R_G_down1,1,7.034373084024992e-14,1,1.0e-6,7.034373084024992e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_reduced_cost,dual,R_G_down2,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_variable_complementarity,dual,R_G_down2,1,3.252191849976335e-16,1,1.0e-6,3.252191849976335e-10,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_stationarity,dual,R_G_down2,1,7.034373084024992e-14,1,1.0e-6,7.034373084024992e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_reduced_cost,dual,P_G1,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_variable_complementarity,dual,P_G1,1,1.518274278651988e-14,1,1.0e-6,1.5182742786519883e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_stationarity,dual,P_G1,1,1.389366394346263e-16,1,1.0e-6,1.389366394346263e-10,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_reduced_cost,dual,P_G2,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_variable_complementarity,dual,P_G2,1,1.4571981506936092e-14,1,1.0e-6,1.4571981506936094e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_stationarity,dual,P_G2,1,1.4095339938401868e-16,1,1.0e-6,1.409533993840187e-10,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_reduced_cost,dual,R_G_up1,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_variable_complementarity,dual,R_G_up1,1,8.153188067289545e-16,1,1.0e-6,8.153188067289545e-10,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_stationarity,dual,R_G_up1,1,7.037925797703792e-14,1,1.0e-6,7.037925797703792e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_reduced_cost,dual,R_G_up2,1,0.0,1,1.0e-6,0.0,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_variable_complementarity,dual,R_G_up2,1,8.153909143581332e-16,1,1.0e-6,8.153909143581332e-10,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_stationarity,dual,R_G_up2,1,7.034373084024992e-14,1,1.0e-6,7.034373084024992e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_gap,dual,all,0,1.303449512067201e-12,1,0.0001,1.303449512067201e-8,true
bid_cap--clarabel,r5-market-969443fd-36ea-455c-afef-fcbc857e5c93,bid_cap,clarabel,R5-MK_MOI_conversion,dual,all,0,0.0,1,1.0e-12,0.0,true
