iteration,mode,merit,accepted,step,projected_gradient,smooth,active_changed,trials
1,diagnostic,0.05451826995477988,true,1.0,0.28587018626398364,true,false,1
2,dispatch,0.11309437377884754,true,0.25,0.03612381184392621,true,true,3
3,dispatch,0.11273706109158098,true,0.125,0.03574741114889046,true,false,4
4,dispatch,0.11256102323278191,true,0.03125,0.03556751001770908,true,false,6
5,dispatch,0.11251730143080786,true,0.00390625,0.035523383525715935,true,false,9
6,dispatch,0.11251184463695242,true,0.0009765625,0.035517869106347244,true,false,11
7,dispatch,0.11251047976364423,true,0.00048828125,0.03551012972294021,true,false,12
8,dispatch,0.11250979873002058,false,,0.03550945693070218,true,false,12
