run_id,stage,name,variant,status,objective_kind,solver_objective,operating_cost,solver_bound,relative_gap,flow_distance,elapsed_sec,model_pass,physical_pass
r3-reference-20260917T050229-5cf368bb_clarabel,1,fixed_dispatch,r3_sp_checked_v1,solver_optimal,operating_cost,80.18286341908787,80.18286341908787,80.18286340565697,1.6750327166491365e-10,0.0,11.083784200018272,true,false
r3-reference-20260917T050229-5cf368bb_clarabel,2,pressure_reconstruction,r3_sp_checked_v1,solver_optimal,operating_cost,80.18286341908787,80.18286341908787,80.18286340565697,1.6750327166491365e-10,0.0,0.0,true,true
