run_id,stage,name,equation,scope,entity,t,residual,unit,tolerance,pass
r3-reference-20260917T050229-5cf368bb_clarabel,1,fixed_dispatch,mix-original,physics,S2,4,0.0,K,0.0001,true
r3-reference-20260917T050229-5cf368bb_clarabel,1,fixed_dispatch,3-35:36,model,R1,1,0.0,K,0.0001,true
r3-reference-20260917T050229-5cf368bb_clarabel,1,fixed_dispatch,mix-original,physics,R1,1,0.0,K,0.0001,true
r3-reference-20260917T050229-5cf368bb_clarabel,1,fixed_dispatch,3-35:36,model,R1,2,0.0,K,0.0001,true
r3-reference-20260917T050229-5cf368bb_clarabel,1,fixed_dispatch,mix-original,physics,R1,2,0.0,K,0.0001,true
r3-reference-20260917T050229-5cf368bb_clarabel,1,fixed_dispatch,3-35:36,model,R1,3,0.0,K,0.0001,true
r3-reference-20260917T050229-5cf368bb_clarabel,1,fixed_dispatch,mix-original,physics,R1,3,0.0,K,0.0001,true
r3-reference-20260917T050229-5cf368bb_clarabel,1,fixed_dispatch,3-35:36,model,R1,4,0.0,K,0.0001,true
r3-reference-20260917T050229-5cf368bb_clarabel,1,fixed_dispatch,mix-original,physics,R1,4,0.0,K,0.0001,true
r3-reference-20260917T050229-5cf368bb_clarabel,1,fixed_dispatch,3-35:36,model,R2,1,0.0,K,0.0001,true
r3-reference-20260917T050229-5cf368bb_clarabel,1,fixed_dispatch,mix-original,physics,R2,1,0.0,K,0.0001,true
r3-reference-20260917T050229-5cf368bb_clarabel,1,fixed_dispatch,3-35:36,model,R2,2,0.0,K,0.0001,true
r3-reference-20260917T050229-5cf368bb_clarabel,1,fixed_dispatch,mix-original,physics,R2,2,0.0,K,0.0001,true
r3-reference-20260917T050229-5cf368bb_clarabel,1,fixed_dispatch,3-35:36,model,R2,3,0.0,K,0.0001,true
r3-reference-20260917T050229-5cf368bb_clarabel,1,fixed_dispatch,mix-original,physics,R2,3,0.0,K,0.0001,true
r3-reference-20260917T050229-5cf368bb_clarabel,1,fixed_dispatch,3-35:36,model,R2,4,0.0,K,0.0001,true
r3-reference-20260917T050229-5cf368bb_clarabel,1,fixed_dispatch,mix-original,physics,R2,4,0.0,K,0.0001,true
