run_id,case,policy,electric,actor,t,CHP_MW,PV_MW,HP_MW,EB_MW,charge_MW,discharge_MW,P_D_MW,H_D_MW
electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,DSO,1,0.029388887895178285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,DSO,2,0.07938888882056536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,DSO,3,0.030777777783584134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,DSO,4,0.029388887898776292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,A,1,0.0,0.0,0.035774241107958155,0.0,0.0,0.05017722792876153,0.2119667944363301,0.10732272332387441
electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,A,2,0.0,0.27,0.043107574418652594,0.0,0.0,0.04007275036024051,0.26696517596504554,0.12932272331983324
electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,A,3,0.0,0.3552760241584777,0.036527777102020535,0.0,0.1,0.0,0.21874824706869267,0.10958333130606158
electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,A,4,0.0,0.09000000000000001,0.03577495718265865,0.0,0.0,2.1710997971657875e-8,0.2119732447333969,0.10732487154797593
electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,B,1,0.15,0.0,0.0,1.1905280927759776e-9,0.0,0.0,0.26695874601234343,0.21166666660521602
electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,B,2,0.15,0.0,0.0,0.0,0.0,0.0,0.31589865933510614,0.27166666646439297
electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,B,3,0.15,0.0,0.0,0.0,0.0,0.0,0.2649492841814311,0.2133333332535375
electric_bottleneck--electric--exact,electric_bottleneck,electric,exact,B,4,0.15,0.0,0.0,1.1905014474233866e-9,0.0,0.0,0.26695874601290026,0.2116666666095081
electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,DSO,1,0.029388563332241498,0.0,0.0,4.164237763851502e-9,0.0,0.0,0.0,0.0
electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,DSO,2,0.09078860173565508,0.0,0.0,3.220013140527286e-11,0.0,0.0,0.0,0.0
electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,DSO,3,0.030778342801766476,0.0,0.0,9.512953190249601e-11,0.0,0.0,0.0,0.0
electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,DSO,4,0.029388748435935315,0.0,0.0,4.162626527802881e-9,0.0,0.0,0.0,0.0
electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,A,1,0.0,0.0,0.03555524411385183,0.0,0.0,0.061677655697105524,0.20999661887863863,0.10666573241140032
electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,A,2,0.0,0.2699999999601878,0.03832849167527548,0.0,0.0,0.03332232739439256,0.26499383576615837,0.12866591371718167
electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,A,3,0.0,0.35527488193702556,0.03652875318139938,0.0,0.09999999994882727,0.0,0.21874612884639547,0.10958625959159059
electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,A,4,0.0,0.08999999994869715,0.03577272296935047,0.0,0.005263139210726731,0.0,0.21195099798303274,0.10731816896953411
electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,B,1,0.1499999999425962,0.0,0.0,1.6370326672541948e-10,0.0,0.0,0.2649712533860656,0.2116662799715454
electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,B,2,0.14999999991472523,0.0,0.0,3.192321943558272e-11,0.0,0.0,0.31589540142382994,0.271665883350015
electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,B,3,0.1499999999135856,0.0,0.0,9.3851843004918e-11,0.0,0.0,0.2649472048694622,0.2133340113905661
electric_bottleneck--heat--socp,electric_bottleneck,heat,socp,B,4,0.14999999991414745,0.0,0.0,2.322126460128857e-9,0.0,0.0,0.2669301337776212,0.21166650411918725
electric_bottleneck--heat--exact,electric_bottleneck,heat,exact,DSO,1,0.02938888881991387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_bottleneck--heat--exact,electric_bottleneck,heat,exact,DSO,2,0.09078682545307352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_bottleneck--heat--exact,electric_bottleneck,heat,exact,DSO,3,0.03077777774773384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_bottleneck--heat--exact,electric_bottleneck,heat,exact,DSO,4,0.02938888813368663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_bottleneck--heat--exact,electric_bottleneck,heat,exact,A,1,0.0,0.0,0.0355555554982699,0.0,0.0,0.06167688388150473,0.2099961401206561,0.10666666652280972
electric_bottleneck--heat--exact,electric_bottleneck,heat,exact,A,2,0.0,0.26999999998400004,0.03832971417899997,0.0,0.0,0.03332311167350149,0.264993397513095,0.12866666652903808
electric_bottleneck--heat--exact,electric_bottleneck,heat,exact,A,3,0.0,0.35527386825286145,0.03652777710652895,0.0,0.1,0.0,0.2187460911828926,0.10958333134198685
electric_bottleneck--heat--exact,electric_bottleneck,heat,exact,A,4,0.0,0.08999999997939762,0.0357727416278317,0.0,0.005263152990138379,0.0,0.21195154781955863,0.10731822490826703
electric_bottleneck--heat--exact,electric_bottleneck,heat,exact,B,1,0.15,0.0,0.0,0.0,0.0,0.0,0.2649706515631236,0.21166666659113803
electric_bottleneck--heat--exact,electric_bottleneck,heat,exact,B,2,0.15,0.0,0.0,0.0,0.0,0.0,0.3158954804464778,0.2716666665227885
electric_bottleneck--heat--exact,electric_bottleneck,heat,exact,B,3,0.15,0.0,0.0,0.0,0.0,0.0,0.2649474443820039,0.21333333326918175
electric_bottleneck--heat--exact,electric_bottleneck,heat,exact,B,4,0.15,0.0,0.0,9.475761546986363e-10,0.0,0.0,0.2669307144883486,0.21166666659451502
electric_bottleneck--joint--socp,electric_bottleneck,joint,socp,DSO,1,0.029388890027049003,0.0,0.0,1.0195910757087483e-9,0.0,0.0,0.0,0.0
electric_bottleneck--joint--socp,electric_bottleneck,joint,socp,DSO,2,0.07939053709456008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_bottleneck--joint--socp,electric_bottleneck,joint,socp,DSO,3,0.030777781500840554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_bottleneck--joint--socp,electric_bottleneck,joint,socp,DSO,4,0.029388888852375374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_bottleneck--joint--socp,electric_bottleneck,joint,socp,A,1,0.0,0.0,0.035774233697955356,0.0,0.0,0.05017727095266512,0.2119667764966316,0.10732270109386602
electric_bottleneck--joint--socp,electric_bottleneck,joint,socp,A,2,0.0,0.269999999986629,0.04310757102943738,0.0,0.0,0.04007272909427425,0.26696515805850213,0.12932271320493674
electric_bottleneck--joint--socp,electric_bottleneck,joint,socp,A,3,0.0,0.35527584344941315,0.036527860402533106,0.0,0.1,0.0,0.2187479830468798,0.10958358120759927
electric_bottleneck--joint--socp,electric_bottleneck,joint,socp,A,4,0.0,0.08999999998662632,0.03577494292686178,0.0,0.0,0.0,0.21197322714137612,0.10732482879667718
electric_bottleneck--joint--socp,electric_bottleneck,joint,socp,B,1,0.15,0.0,0.0,7.386516120977409e-10,0.0,0.0,0.26695873759164135,0.21166666970279005
electric_bottleneck--joint--socp,electric_bottleneck,joint,socp,B,2,0.15,0.0,0.0,0.0,0.0,0.0,0.31589866115248844,0.27166864436324895
electric_bottleneck--joint--socp,electric_bottleneck,joint,socp,B,3,0.15,0.0,0.0,0.0,0.0,0.0,0.2649492847548,0.21333333779319982
electric_bottleneck--joint--socp,electric_bottleneck,joint,socp,B,4,0.1499999992618335,0.0,0.0,7.381664914735133e-10,0.0,0.0,0.26695873822858845,0.21166666642221704
electric_bottleneck--joint--exact,electric_bottleneck,joint,exact,DSO,1,0.029388887952547633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_bottleneck--joint--exact,electric_bottleneck,joint,exact,DSO,2,0.07938888883414737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_bottleneck--joint--exact,electric_bottleneck,joint,exact,DSO,3,0.030777777736837018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_bottleneck--joint--exact,electric_bottleneck,joint,exact,DSO,4,0.02938888797680945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_bottleneck--joint--exact,electric_bottleneck,joint,exact,A,1,0.0,0.0,0.03577424111502872,0.0,0.0,0.050177227890500636,0.21196679445595737,0.10732272334508615
electric_bottleneck--joint--exact,electric_bottleneck,joint,exact,A,2,0.0,0.27,0.043107574425768125,0.0,0.0,0.04007275039848711,0.26696517599617686,0.12932272334118028
electric_bottleneck--joint--exact,electric_bottleneck,joint,exact,A,3,0.0,0.3552760240870789,0.03652777709576348,0.0,0.1,0.0,0.21874824700731563,0.10958333131538939
electric_bottleneck--joint--exact,electric_bottleneck,joint,exact,A,4,0.0,0.09000000000000001,0.03577495718827862,0.0,0.0,2.171101225190153e-8,0.21197324474795848,0.10732487156483583
electric_bottleneck--joint--exact,electric_bottleneck,joint,exact,B,1,0.15,0.0,0.0,1.1558290901898857e-9,0.0,0.0,0.26695874602365754,0.21166666659948896
electric_bottleneck--joint--exact,electric_bottleneck,joint,exact,B,2,0.15,0.0,0.0,0.0,0.0,0.0,0.31589865932973527,0.2716666664806924
electric_bottleneck--joint--exact,electric_bottleneck,joint,exact,B,3,0.15,0.0,0.0,0.0,0.0,0.0,0.2649492841824712,0.21333333325610532
electric_bottleneck--joint--exact,electric_bottleneck,joint,exact,B,4,0.15,0.0,0.0,1.1558291298387004e-9,0.0,0.0,0.266958746035592,0.21166666660385935
heat_bottleneck--fixed--socp,heat_bottleneck,fixed,socp,DSO,1,0.029387876082692086,0.0,0.0,1.00727955445481e-6,0.0,0.0,0.0,0.0
heat_bottleneck--fixed--socp,heat_bottleneck,fixed,socp,DSO,2,0.07938873313529353,0.0,0.0,2.2954418621466686e-9,0.0,0.0,0.0,0.0
heat_bottleneck--fixed--socp,heat_bottleneck,fixed,socp,DSO,3,0.030777518325329357,0.0,0.0,6.8232005084261054e-9,0.0,0.0,0.0,0.0
heat_bottleneck--fixed--socp,heat_bottleneck,fixed,socp,DSO,4,0.02938789373857992,0.0,0.0,1.0576795140817862e-6,0.0,0.0,0.0,0.0
heat_bottleneck--fixed--socp,heat_bottleneck,fixed,socp,A,1,0.0,0.0,0.03577208493898766,0.0,0.0,0.05019749162937301,0.21194551032045583,0.10731625904384447
heat_bottleneck--fixed--socp,heat_bottleneck,fixed,socp,A,2,0.0,0.2699999962318429,0.04310541442774882,0.0,0.0,0.04004749176110524,0.2669420777847466,0.12931630172197095
heat_bottleneck--fixed--socp,heat_bottleneck,fixed,socp,A,3,0.0,0.3552996382989999,0.03652649868423003,0.0,0.09999999535497978,0.0,0.21877314702276435,0.10957950035896939
heat_bottleneck--fixed--socp,heat_bottleneck,fixed,socp,A,4,0.0,0.08999999619373104,0.035772808237263205,0.0,0.0,5.012417391614759e-6,0.21195192456947853,0.10731842939404468
heat_bottleneck--fixed--socp,heat_bottleneck,fixed,socp,B,1,0.14999999346988888,0.0,0.0,2.3641336090590359e-7,0.0,0.0,0.2669247809368874,0.21166662074449202
heat_bottleneck--fixed--socp,heat_bottleneck,fixed,socp,B,2,0.14999999343625,0.0,0.0,2.344462772329339e-9,0.0,0.0,0.3158953923678801,0.27166641785503703
heat_bottleneck--fixed--socp,heat_bottleneck,fixed,socp,B,3,0.14999999329157032,0.0,0.0,7.896861413098491e-9,0.0,0.0,0.2649472332648648,0.21333302361804748
heat_bottleneck--fixed--socp,heat_bottleneck,fixed,socp,B,4,0.14999999307820575,0.0,0.0,1.5667572858672888e-7,0.0,0.0,0.26693152510335355,0.21166661313541363
heat_bottleneck--fixed--exact,heat_bottleneck,fixed,exact,DSO,1,0.029388888114554187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heat_bottleneck--fixed--exact,heat_bottleneck,fixed,exact,DSO,2,0.07938888890290216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heat_bottleneck--fixed--exact,heat_bottleneck,fixed,exact,DSO,3,0.030777777816668943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heat_bottleneck--fixed--exact,heat_bottleneck,fixed,exact,DSO,4,0.02938888806191621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heat_bottleneck--fixed--exact,heat_bottleneck,fixed,exact,A,1,0.0,0.0,0.03577211557903699,0.0,0.0,0.05020211360964681,0.21194590388949894,0.10731634673711099
heat_bottleneck--fixed--exact,heat_bottleneck,fixed,exact,A,2,0.0,0.27,0.04310544891247316,0.0,0.0,0.040047864840299305,0.2669424159278262,0.12931634673741949
heat_bottleneck--fixed--exact,heat_bottleneck,fixed,exact,A,3,0.0,0.35527386857098053,0.03652777721259155,0.0,0.1,0.0,0.21874609135838893,0.10958333163777466
heat_bottleneck--fixed--exact,heat_bottleneck,fixed,exact,A,4,0.0,0.09000000000000001,0.035772837008911,0.0,0.0,2.155005389696714e-8,0.21195240684374733,0.107318511026733
heat_bottleneck--fixed--exact,heat_bottleneck,fixed,exact,B,1,0.15,0.0,0.0,9.210981144480712e-10,0.0,0.0,0.2669250422676056,0.21166666661250824
heat_bottleneck--fixed--exact,heat_bottleneck,fixed,exact,B,2,0.15,0.0,0.0,0.0,0.0,0.0,0.31589545691526144,0.2716666666834826
heat_bottleneck--fixed--exact,heat_bottleneck,fixed,exact,B,3,0.15,0.0,0.0,0.0,0.0,0.0,0.26494744444726415,0.21333333338000274
heat_bottleneck--fixed--exact,heat_bottleneck,fixed,exact,B,4,0.15,0.0,0.0,9.87588194626939e-10,0.0,0.0,0.2669315779974888,0.21166666661250824
heat_bottleneck--electric--socp,heat_bottleneck,electric,socp,DSO,1,0.029388781989883702,0.0,0.0,2.525715150204999e-7,0.0,0.0,0.0,0.0
heat_bottleneck--electric--socp,heat_bottleneck,electric,socp,DSO,2,0.07938913903215339,0.0,0.0,2.1149484897213755e-9,0.0,0.0,0.0,0.0
heat_bottleneck--electric--socp,heat_bottleneck,electric,socp,DSO,3,0.03077803501371569,0.0,0.0,1.198347848129624e-8,0.0,0.0,0.0,0.0
heat_bottleneck--electric--socp,heat_bottleneck,electric,socp,DSO,4,0.029388812730365064,0.0,0.0,2.5722379837761744e-7,0.0,0.0,0.0,0.0
heat_bottleneck--electric--socp,heat_bottleneck,electric,socp,A,1,0.0,0.0,0.03577212444496057,0.0,0.0,0.05018773324343841,0.211946119158751,0.1073163803016138
heat_bottleneck--electric--socp,heat_bottleneck,electric,socp,A,2,0.0,0.2699999949251447,0.04310551624195516,0.0,0.0,0.04004808679499089,0.2669425721300277,0.12931659283845984
heat_bottleneck--electric--socp,heat_bottleneck,electric,socp,A,3,0.0,0.35527410341174653,0.03652608069867453,0.0,0.09999999396726084,0.0,0.21874803187455857,0.10957824944968839
heat_bottleneck--electric--socp,heat_bottleneck,electric,socp,A,4,0.0,0.08999999473390695,0.03577333298815007,0.0,0.0,1.4174517023974242e-5,0.21195256509782281,0.10732000720460083
heat_bottleneck--electric--socp,heat_bottleneck,electric,socp,B,1,0.14999998733496614,0.0,0.0,1.3786568543637265e-7,0.0,0.0,0.26692527363375695,0.21166688713844814
heat_bottleneck--electric--socp,heat_bottleneck,electric,socp,B,2,0.1499999887500571,0.0,0.0,3.6034379690449525e-9,0.0,0.0,0.31589545902246113,0.2716669146585266
heat_bottleneck--electric--socp,heat_bottleneck,electric,socp,B,3,0.14999998555389796,0.0,0.0,1.0980803734235275e-8,0.0,0.0,0.26494758183913386,0.21333363914354042
heat_bottleneck--electric--socp,heat_bottleneck,electric,socp,B,4,0.1499999868504718,0.0,0.0,1.0280995186660988e-7,0.0,0.0,0.2669317423157741,0.2116668932889095
heat_bottleneck--electric--exact,heat_bottleneck,electric,exact,DSO,1,0.02938888684523127,0.0,0.0,1.6799999393572283e-9,0.0,0.0,0.0,0.0
heat_bottleneck--electric--exact,heat_bottleneck,electric,exact,DSO,2,0.0793888889140261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heat_bottleneck--electric--exact,heat_bottleneck,electric,exact,DSO,3,0.030777777704850684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heat_bottleneck--electric--exact,heat_bottleneck,electric,exact,DSO,4,0.02938888681280299,0.0,0.0,1.6799999422272695e-9,0.0,0.0,0.0,0.0
heat_bottleneck--electric--exact,heat_bottleneck,electric,exact,A,1,0.0,0.0,0.03577211548035027,0.0,0.0,0.05020213563576775,0.21194590386820386,0.10731634646583098
heat_bottleneck--electric--exact,heat_bottleneck,electric,exact,A,2,0.0,0.2699999999794147,0.04310544874933679,0.0,0.0,0.04004786441233152,0.26694241566575805,0.1293163464635011
heat_bottleneck--electric--exact,heat_bottleneck,electric,exact,A,3,0.0,0.35527386816508466,0.036527777092450996,0.0,0.1,0.0,0.21874609111623344,0.10958333129975299
heat_bottleneck--electric--exact,heat_bottleneck,electric,exact,A,4,0.0,0.089999999979395,0.03577283691218418,0.0,0.0,0.0,0.2119524068638238,0.10731851076132322
heat_bottleneck--electric--exact,heat_bottleneck,electric,exact,B,1,0.15,0.0,0.0,9.126082425475931e-10,0.0,0.0,0.2669250421570025,0.21166666661119823
heat_bottleneck--electric--exact,heat_bottleneck,electric,exact,B,2,0.15,0.0,0.0,0.0,0.0,0.0,0.315895456914119,0.27166666646475596
heat_bottleneck--electric--exact,heat_bottleneck,electric,exact,B,3,0.15,0.0,0.0,0.0,0.0,0.0,0.26494744431820405,0.2133333332539947
heat_bottleneck--electric--exact,heat_bottleneck,electric,exact,B,4,0.15,0.0,0.0,9.531352092358915e-10,0.0,0.0,0.2669315778548395,0.21166666661072814
heat_bottleneck--heat--socp,heat_bottleneck,heat,socp,DSO,1,0.02938882796396102,0.0,0.0,4.5404336823789915e-8,0.0,0.0,0.0,0.0
heat_bottleneck--heat--socp,heat_bottleneck,heat,socp,DSO,2,0.07938890337135028,0.0,0.0,3.492687677052071e-10,0.0,0.0,0.0,0.0
heat_bottleneck--heat--socp,heat_bottleneck,heat,socp,DSO,3,0.030777777043285288,0.0,0.0,1.0319322926043027e-9,0.0,0.0,0.0,0.0
heat_bottleneck--heat--socp,heat_bottleneck,heat,socp,DSO,4,0.029388826131662805,0.0,0.0,4.540436143920894e-8,0.0,0.0,0.0,0.0
heat_bottleneck--heat--socp,heat_bottleneck,heat,socp,A,1,0.0,0.0,0.03577210280533091,0.0,0.0,0.05020157217526584,0.21194588266399822,0.10731630908572197
heat_bottleneck--heat--socp,heat_bottleneck,heat,socp,A,2,0.0,0.26999999944364245,0.04310544367568965,0.0,0.0,0.04004783526785891,0.26694239166713,0.1293163368511309
heat_bottleneck--heat--socp,heat_bottleneck,heat,socp,A,3,0.0,0.3552751635326853,0.03652916272390984,0.0,0.09999999925291397,0.0,0.2187460019871476,0.10958748877700748
heat_bottleneck--heat--socp,heat_bottleneck,heat,socp,A,4,0.0,0.08999999944311829,0.035772837782454964,0.0,0.0,5.918826315541243e-7,0.21195240869127024,0.10731851401683948
heat_bottleneck--heat--socp,heat_bottleneck,heat,socp,B,1,0.1499999990703395,0.0,0.0,2.4667065666470897e-8,0.0,0.0,0.2669247674907655,0.2116666583392465
heat_bottleneck--heat--socp,heat_bottleneck,heat,socp,B,2,0.14999999907595873,0.0,0.0,3.462398704506706e-10,0.0,0.0,0.3158954024338327,0.27166667777344167
heat_bottleneck--heat--socp,heat_bottleneck,heat,socp,B,3,0.14999999906493477,0.0,0.0,1.0190015797546068e-9,0.0,0.0,0.26494743968638335,0.2133333326728246
heat_bottleneck--heat--socp,heat_bottleneck,heat,socp,B,4,0.14999999906886718,0.0,0.0,2.5750574504180976e-8,0.0,0.0,0.2669315823165141,0.2116666571685549
heat_bottleneck--heat--exact,heat_bottleneck,heat,exact,DSO,1,0.029388887995594016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heat_bottleneck--heat--exact,heat_bottleneck,heat,exact,DSO,2,0.07938888891357006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heat_bottleneck--heat--exact,heat_bottleneck,heat,exact,DSO,3,0.03077777765411073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heat_bottleneck--heat--exact,heat_bottleneck,heat,exact,DSO,4,0.029388888060152184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heat_bottleneck--heat--exact,heat_bottleneck,heat,exact,A,1,0.0,0.0,0.03577211553770427,0.0,0.0,0.05020211406181243,0.2119459038646145,0.10731634646425377
heat_bottleneck--heat--exact,heat_bottleneck,heat,exact,A,2,0.0,0.2700000000000005,0.04310544874876046,0.0,0.0,0.040047864388473534,0.2669424156630622,0.12931634646177206
heat_bottleneck--heat--exact,heat_bottleneck,heat,exact,A,3,0.0,0.3552738682160171,0.03652777709888304,0.0,0.1,0.0,0.21874609111713372,0.10958333129664907
heat_bottleneck--heat--exact,heat_bottleneck,heat,exact,A,4,0.0,0.09,0.035772836919732605,0.0,0.0,2.1549714054880376e-8,0.21195240686676753,0.10731851075919775
heat_bottleneck--heat--exact,heat_bottleneck,heat,exact,B,1,0.15,0.0,0.0,9.126082232060243e-10,0.0,0.0,0.2669250421536448,0.2116666666105497
heat_bottleneck--heat--exact,heat_bottleneck,heat,exact,B,2,0.15,0.0,0.0,0.0,0.0,0.0,0.3158954569222182,0.2716666664642087
heat_bottleneck--heat--exact,heat_bottleneck,heat,exact,B,3,0.15,0.0,0.0,0.0,0.0,0.0,0.26494744432378253,0.21333333325361942
heat_bottleneck--heat--exact,heat_bottleneck,heat,exact,B,4,0.15,0.0,0.0,9.875889828148132e-10,0.0,0.0,0.2669315778564361,0.2116666666103922
heat_bottleneck--joint--socp,heat_bottleneck,joint,socp,DSO,1,0.029388441193675258,0.0,0.0,4.399120020234742e-7,0.0,0.0,0.0,0.0
heat_bottleneck--joint--socp,heat_bottleneck,joint,socp,DSO,2,0.07938897914139813,0.0,0.0,2.052099482693548e-9,0.0,0.0,0.0,0.0
heat_bottleneck--joint--socp,heat_bottleneck,joint,socp,DSO,3,0.03077770128947205,0.0,0.0,1.8182542308827515e-8,0.0,0.0,0.0,0.0
heat_bottleneck--joint--socp,heat_bottleneck,joint,socp,DSO,4,0.029388403396027732,0.0,0.0,4.5111144088522207e-7,0.0,0.0,0.0,0.0
heat_bottleneck--joint--socp,heat_bottleneck,joint,socp,A,1,0.0,0.0,0.03577212997247099,0.0,0.0,0.050198032740560845,0.21194618319290695,0.1073164025510352
heat_bottleneck--joint--socp,heat_bottleneck,joint,socp,A,2,0.0,0.26999999112679424,0.04310557990662438,0.0,0.0,0.04004827584245929,0.2669426971005022,0.12931680225347528
heat_bottleneck--joint--socp,heat_bottleneck,joint,socp,A,3,0.0,0.3552705924321584,0.036528844692782024,0.0,0.09999999129311879,0.0,0.2187417647819752,0.10958654728634686
heat_bottleneck--joint--socp,heat_bottleneck,joint,socp,A,4,0.0,0.08999999615103738,0.035772417238548446,0.0,0.0,3.685525503170089e-6,0.2119518134086661,0.1073172660744618
heat_bottleneck--joint--socp,heat_bottleneck,joint,socp,B,1,0.14999996676763017,0.0,0.0,1.6338652547133342e-7,0.0,0.0,0.26692541153509425,0.2116666450838045
heat_bottleneck--joint--socp,heat_bottleneck,joint,socp,B,2,0.14999997816237703,0.0,0.0,5.628089764872374e-9,0.0,0.0,0.31589692209539727,0.27166668963632096
heat_bottleneck--joint--socp,heat_bottleneck,joint,socp,B,3,0.14999997147334704,0.0,0.0,1.716729208262605e-8,0.0,0.0,0.26494816103573327,0.21333322379918906
heat_bottleneck--joint--socp,heat_bottleneck,joint,socp,B,4,0.14999996322881842,0.0,0.0,2.102012540670973e-7,0.0,0.0,0.2669313806391671,0.21166664886965084
heat_bottleneck--joint--exact,heat_bottleneck,joint,exact,DSO,1,0.029388889039711607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heat_bottleneck--joint--exact,heat_bottleneck,joint,exact,DSO,2,0.07938888877588927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heat_bottleneck--joint--exact,heat_bottleneck,joint,exact,DSO,3,0.030777777711610374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heat_bottleneck--joint--exact,heat_bottleneck,joint,exact,DSO,4,0.029388889048058357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heat_bottleneck--joint--exact,heat_bottleneck,joint,exact,A,1,0.0,0.0,0.035772115488214185,0.0,0.0,0.05020211401287484,0.21194590386502443,0.10731634646464158
heat_bottleneck--joint--exact,heat_bottleneck,joint,exact,A,2,0.0,0.27,0.04310544879857131,0.0,0.0,0.04004786443741016,0.26694241566218757,0.12931634646235457
heat_bottleneck--joint--exact,heat_bottleneck,joint,exact,A,3,0.0,0.3552738681996127,0.03652777709889579,0.0,0.1,0.0,0.21874609111667465,0.10958333129668735
heat_bottleneck--joint--exact,heat_bottleneck,joint,exact,A,4,0.0,0.09,0.03577283691978836,0.0,0.0,2.1549715019386628e-8,0.2119524068673515,0.10731851075936502
heat_bottleneck--joint--exact,heat_bottleneck,joint,exact,B,1,0.14999999905299438,0.0,0.0,9.470056232252502e-10,0.0,0.0,0.2669250421542177,0.21166666661090358
heat_bottleneck--joint--exact,heat_bottleneck,joint,exact,B,2,0.15,0.0,0.0,0.0,0.0,0.0,0.31589545691473403,0.27166666646442644
heat_bottleneck--joint--exact,heat_bottleneck,joint,exact,B,3,0.15,0.0,0.0,0.0,0.0,0.0,0.26494744431863076,0.21333333325393253
heat_bottleneck--joint--exact,heat_bottleneck,joint,exact,B,4,0.14999999901241035,0.0,0.0,9.87589659356969e-10,0.0,0.0,0.2669315778570244,0.2116666666107727
oracle--joint--socp,oracle,joint,socp,DSO,1,0.02938429649666344,0.0,0.0,1.319739027504436e-7,0.0,0.0,0.0,0.0
oracle--joint--socp,oracle,joint,socp,A,1,0.0,0.0,0.03577464418068717,0.0,0.0,0.0,0.21193721432920945,0.10732393441871789
oracle--joint--socp,oracle,joint,socp,B,1,0.14999999728643526,0.0,0.0,7.600326623049088e-8,0.0,0.0,0.2669169274961474,0.21166134824135358
oracle--joint--exact,oracle,joint,exact,DSO,1,0.029388886881082064,0.0,0.0,1.6817797003313874e-9,0.0,0.0,0.0,0.0
oracle--joint--exact,oracle,joint,exact,A,1,0.0,0.0,0.03577120293578982,0.0,0.0,0.0,0.21193767668922056,0.10731360883215396
oracle--joint--exact,oracle,joint,exact,B,1,0.15,0.0,0.0,8.682428874069937e-10,0.0,0.0,0.2669167735614921,0.21166666661385178
