id,version,branch,iteration,value
single-impossible-heat,v1,diagnostic,1,3.919085769267844
single-impossible-heat,v1,diagnostic,2,3.9173275471443008
single-impossible-heat,v1,diagnostic,3,3.915569306269352
single-impossible-heat,v1,diagnostic,4,3.9138110176594223
single-impossible-heat,v1,diagnostic,5,3.9120526779984615
single-impossible-heat,v1,diagnostic,6,3.9102943528591925
single-impossible-heat,v1,diagnostic,7,3.90853604728704
single-impossible-heat,v1,diagnostic,8,3.906777726604067
single-impossible-heat,v1,diagnostic,9,3.905019399503696
single-impossible-heat,v1,diagnostic,10,3.9032610634369775
single-impossible-heat,v1,diagnostic,11,3.9015027294336626
single-impossible-heat,v1,diagnostic,12,3.8997443513045473
single-impossible-heat,v1,diagnostic,13,3.8979859713854
single-impossible-heat,v1,diagnostic,14,3.8962275769656003
single-impossible-heat,v1,diagnostic,15,3.8944691749570843
single-impossible-heat,v1,diagnostic,16,3.892710753466685
single-impossible-heat,v1,diagnostic,17,3.8909523270141464
single-impossible-heat,v1,diagnostic,18,3.8891938914789104
single-impossible-heat,v1,diagnostic,19,3.887435445244537
single-impossible-heat,v1,diagnostic,20,3.8856769869598056
single-impossible-heat,v1,diagnostic,21,3.8839185090026884
single-impossible-heat,v1,diagnostic,22,3.882160045839269
single-impossible-heat,v1,diagnostic,23,3.880401586379686
single-impossible-heat,v1,diagnostic,24,3.878643115418085
single-impossible-heat,v1,diagnostic,25,3.8771527752384154
single-impossible-heat,v2,diagnostic,1,3.919085769267844
single-impossible-heat,v2,diagnostic,2,3.9173275471443008
single-impossible-heat,v2,diagnostic,3,3.915569306269352
single-impossible-heat,v2,diagnostic,4,3.9138110176594223
single-impossible-heat,v2,diagnostic,5,3.9120526779984615
single-impossible-heat,v2,diagnostic,6,3.9102943528591925
single-impossible-heat,v2,diagnostic,7,3.90853604728704
single-impossible-heat,v2,diagnostic,8,3.906777726604067
single-impossible-heat,v2,diagnostic,9,3.905019399503696
single-impossible-heat,v2,diagnostic,10,3.9032610634369775
single-impossible-heat,v2,diagnostic,11,3.9015027294336626
single-impossible-heat,v2,diagnostic,12,3.8997443513045473
single-impossible-heat,v2,diagnostic,13,3.8979859713854
single-impossible-heat,v2,diagnostic,14,3.8962275769656003
single-impossible-heat,v2,diagnostic,15,3.8944691749570843
single-impossible-heat,v2,diagnostic,16,3.892710753466685
single-impossible-heat,v2,diagnostic,17,3.8909523270141464
single-impossible-heat,v2,diagnostic,18,3.8891938914789104
single-impossible-heat,v2,diagnostic,19,3.887435445244537
single-impossible-heat,v2,diagnostic,20,3.8856769869598056
single-impossible-heat,v2,diagnostic,21,3.8839185090026884
single-impossible-heat,v2,diagnostic,22,3.882160045839269
single-impossible-heat,v2,diagnostic,23,3.880401586379686
single-impossible-heat,v2,diagnostic,24,3.878643115418085
single-impossible-heat,v2,diagnostic,25,3.8771527752384154
