record_id,run_id,iteration,source_id,scenario,branch,kind,source_value,guard,lower_cost,deactivation_M,productive,arithmetic,unit,certificate_scope
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,5,r5-benders-sub-e89fe9a5-6ead-49b4-a6bf-c426bab0eccf,3,1,feasibility,0.06544074366798763,2.6729723403402153e-15,0.0,0.6549613502088253,true,rational_box,normalized_violation,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,6,r5-benders-sub-d9d5f2c7-3fe9-4ac9-a7fb-62e2256d386a,1,0,feasibility,0.03245772529178531,2.080923472240166e-15,0.0,0.37254588927014887,true,rational_box,normalized_violation,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,6,r5-benders-sub-74fea155-fb5f-4e7a-a20e-35a54e6ed450,2,0,feasibility,0.024806492393839058,2.1622298250800107e-15,0.0,0.3648946563722026,true,rational_box,normalized_violation,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,6,r5-benders-sub-b1eae94f-557e-47f9-94ca-c4ec9094bd2a,3,1,feasibility,0.03648913118980221,4.139616792680486e-15,0.0,0.6448142062318194,true,rational_box,normalized_violation,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,7,r5-benders-sub-97defb60-8eee-4a43-8f20-ec976a3cb5a4,1,0,cost,14.147947808251445,8.105365117293526e-13,-450.00000008135,1136.4346468265749,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,7,r5-benders-sub-5817294d-892c-4ae6-abd6-be51ca7fa374,2,0,cost,-1.0705983386823092,3.0531133177191805e-15,-450.000000081336,470.77000008133604,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,7,r5-benders-sub-20d14736-1310-4b9f-b772-7c89c2df8803,3,1,feasibility,0.005182330571736782,5.5727162459599596e-15,0.0,1.2094824199898784,true,rational_box,normalized_violation,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,8,r5-benders-sub-cd032a6b-7481-4bd0-83e6-3d91b33ed0d0,1,0,cost,6.913809097997564,2.4077961846558082e-15,-450.00000008135,474.90000008135,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,8,r5-benders-sub-25585b4b-411b-496d-97b9-891468d249b2,2,0,cost,14.276649429769968,1.4169002432280498e-13,-450.000000081336,522.9719707434941,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,8,r5-benders-sub-b3c49b30-ba16-48f3-b69f-653441852fb3,3,1,feasibility,0.008042801353164208,6.040997932035331e-15,0.0,1.06387907501636,true,rational_box,normalized_violation,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,9,r5-benders-sub-666df504-ec9b-4f43-bf91-dc2c36a66b6b,1,0,cost,16.03246286993781,1.3304502664107691e-13,-450.00000008135,514.5143274518891,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,9,r5-benders-sub-ea721a8b-549f-484f-8841-85a6859b0f1d,2,0,cost,9.702774245838466,1.0833496866472816e-13,-450.000000081336,516.6152113170546,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,9,r5-benders-sub-e03a939b-b25f-4a51-8c9f-895bd1dc1b81,3,1,feasibility,0.014464102217599445,2.0820906266926704e-15,0.0,0.8707378192641486,true,rational_box,normalized_violation,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,10,r5-benders-sub-6fb14476-1ed5-4117-afad-9abe423bf423,1,0,cost,8.903881904842542,7.89677275631085e-15,-450.00000008135,474.9753151003639,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,10,r5-benders-sub-8aaa92cb-5d48-44b9-9ac0-b3567c183a4f,2,0,cost,14.485960384303034,1.216395735940017e-13,-450.000000081336,506.55858954867387,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,10,r5-benders-sub-3e236c99-e254-45e4-acdd-694f3da7f672,3,1,cost,51.67403090141181,2.5002412896154266e-12,-450.000000081343,2776.3574974628314,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,11,r5-benders-sub-97426f38-b19d-42fe-962c-253ef382cfab,3,1,cost,37.17320544904357,1.5668248630850284e-13,-450.000000081343,487.1732055303866,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,12,r5-benders-sub-083cd2aa-7caa-4aef-9a12-0b0555810961,1,0,feasibility,0.34894000074763953,1.457167719820518e-16,0.0,0.3599999999999999,true,rational_box,normalized_violation,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,12,r5-benders-sub-a5fb7303-2cfa-4ec3-978a-f92ec76a5964,2,0,feasibility,0.3024400007476395,1.734723475976807e-16,0.0,0.3534999999999998,true,rational_box,normalized_violation,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,12,r5-benders-sub-a759052b-2e10-49a4-a34b-decab2f376df,3,1,feasibility,0.38964743430890214,6.614001073226234e-15,0.0,0.8605063405975995,true,rational_box,normalized_violation,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,13,r5-benders-sub-4ed2786a-c74c-4bf9-81a5-3c4cfe5d04b1,1,0,cost,7.411918943224311,1.2681527531447005e-13,-450.00000008135,527.2795145618172,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,13,r5-benders-sub-52d33aec-5d9a-49fe-9aa9-95a2803d094f,2,0,cost,-2.10342665175056,1.378622924382185e-13,-450.000000081336,529.7054855394612,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,13,r5-benders-sub-30d28360-75d9-4841-ba5e-3a295312d2b5,3,1,feasibility,0.0307319708430418,6.101774720495768e-15,0.0,1.595003861822094,true,rational_box,normalized_violation,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,14,r5-benders-sub-9acd134f-f0b9-4135-ade6-9ce0a8e7f9b3,1,0,cost,12.29642428542735,5.516420653606247e-16,-450.00000008135,484.00000008135,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,14,r5-benders-sub-08096070-7f81-42e1-9188-59857e64632c,2,1,cost,24.811134831236732,1.5525053907658171e-13,-450.000000081336,507.62922408641975,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,14,r5-benders-sub-22043f05-c8bf-48d9-b16f-54961b3f0f71,3,0,cost,12.776424285427295,2.8171909249863347e-15,-450.000000081343,480.480000081343,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,15,r5-benders-sub-19a3438a-c5dc-46fc-a9ff-5d3e463fea17,1,0,cost,0.8148702119173059,3.2846223500006944e-14,-450.00000008135,461.00866213233974,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,15,r5-benders-sub-12f9ad3c-bca9-4273-b9e7-e4a71c87296a,2,0,cost,-4.410887150850947,1.9290125052862095e-15,-450.000000081336,481.57000008133605,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,15,r5-benders-sub-08762184-c4f8-4eef-b5cb-5c60721f10cb,3,1,feasibility,0.003143485482459324,6.5854825574325e-15,0.0,1.283147247209859,true,rational_box,normalized_violation,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,16,r5-benders-sub-f6eafe1c-7f1d-4074-a211-f67b91799375,1,0,cost,5.913467623885669,1.6618650899857812e-15,-450.00000008135,473.20000008135,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,16,r5-benders-sub-1a113018-1461-42ff-9622-9eecef0d35ba,2,0,cost,9.938039988819202,1.2351461177604012e-13,-450.000000081336,513.755313676694,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,16,r5-benders-sub-8c4de34e-05a0-4782-b2b0-89e01ed855ce,3,1,cost,27.524063845213313,2.7755575615628914e-17,-450.000000081343,486.230000081343,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,17,r5-benders-sub-bc66e9b9-6944-4e2d-b352-daa9b28c41a4,1,0,cost,16.408892076688304,6.019490461639521e-15,-450.00000008135,483.60000008135,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,17,r5-benders-sub-d8174748-106e-4b26-a528-e3c80632d2be,2,0,cost,25.751698108441825,1.0756784411934405e-13,-450.000000081336,507.2836236647652,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,17,r5-benders-sub-674652c8-403f-4c2d-97e2-55aa2594e917,3,1,cost,22.06201815988332,1.199811705787707e-13,-450.000000081343,515.8331289183136,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,18,r5-benders-sub-81803253-8fc9-4018-b1b9-5ee68860592c,1,0,cost,8.65443270829753,3.0427049768633196e-15,-450.00000008135,475.50000008135,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,18,r5-benders-sub-5dce0fc4-c5c6-49f8-b96c-9d939f3c77ab,2,0,cost,15.273901015327247,1.147138977649632e-13,-450.000000081336,507.77616982498387,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,18,r5-benders-sub-b5e38ffc-579f-41c1-8d11-035fe8baf8bf,3,1,cost,6.104432708297534,3.469446951953614e-16,-450.000000081343,487.750000081343,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,19,r5-benders-sub-f9457f81-d98b-488f-ac01-e0b68c652a1c,1,0,cost,10.809738630558645,9.645062526431047e-16,-450.00000008135,475.50000008135,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,19,r5-benders-sub-a4c80286-c2b4-4ebe-a498-b78ce7c9976e,2,0,cost,18.113248907997715,1.0551401077453452e-13,-450.000000081336,507.5266117483878,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,19,r5-benders-sub-b8c756ce-68a7-4f77-9508-d186bcdeefd5,3,1,cost,10.30222177035688,1.8596235662471372e-15,-450.000000081343,487.610000081343,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,20,r5-benders-sub-3b8c65c6-b458-4a81-b9c1-540f547638af,1,0,cost,11.371613148960119,5.516420653606247e-16,-450.00000008135,484.00000008135,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,20,r5-benders-sub-b87d7c09-6c43-4eec-a24e-0a85d798deca,3,1,cost,8.670264460585232,2.8171909249863347e-15,-450.000000081343,485.280000081343,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,21,r5-benders-sub-e56f878b-e240-4a2f-9cc1-838b8d25e532,1,0,cost,6.298230275466528,1.159425510201035e-13,-450.00000008135,470.4954181499063,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,21,r5-benders-sub-6069c53e-4007-4aa8-be06-ca769efe6fb9,2,1,cost,10.925504591103355,1.0860242008163244e-13,-450.000000081336,506.18290235289487,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,21,r5-benders-sub-d5d87ec1-5c1c-4f30-b133-7a2a804fe9f6,3,0,cost,7.240458085489063,1.5335579015761487e-13,-450.000000081343,489.2847258251026,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,22,r5-benders-sub-92a3578c-5a4b-4320-b3ef-d74d627b0be9,1,0,cost,12.505902079054284,6.320845072024256e-14,-450.00000008135,474.9835317865488,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,22,r5-benders-sub-61b03824-8bdd-4e0f-a75a-fdcb9ad5f991,2,1,cost,20.968011613939137,1.1281475813372254e-13,-450.000000081336,507.117559593549,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,22,r5-benders-sub-b423b8b9-41c6-40de-8139-73d110c6dad7,3,0,cost,12.355537871564515,1.096345236817342e-15,-450.000000081343,484.430000081343,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,23,r5-benders-sub-0d5f0e4c-6520-469d-bd5d-66fc9e810d25,1,0,cost,11.76870096324119,3.4382219293860317e-15,-450.00000008135,482.80000008135,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,23,r5-benders-sub-358a8eb1-6662-43c4-a1ed-0ad495147a96,2,1,cost,20.081698121328966,1.2030730596445152e-13,-450.000000081336,506.43246042949096,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,23,r5-benders-sub-a4920355-21ab-43b6-b2f1-acdfd3680102,3,0,cost,10.45914886141295,2.8171909249863347e-15,-450.000000081343,485.280000081343,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,24,r5-benders-sub-23f22737-48b6-4c05-bb4e-9f5564d00142,2,1,cost,15.489639784276605,1.55876754032528e-13,-450.000000081336,506.2671975324174,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,1,r5-benders-sub-5b17b09f-5f9e-4bce-9ab3-44db5650f33f,1,0,cost,41.81316350409446,1.5084811154394125e-13,-450.00000008135,491.81316358544444,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,1,r5-benders-sub-248460d2-b066-449e-b7b2-85797351f058,2,0,cost,51.456175989768305,1.5180557608400892e-13,-450.000000081336,508.6561760711043,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,1,r5-benders-sub-55aa21c1-d842-4377-a9e7-866cf7cfe785,3,0,cost,40.85383846759768,2.0994194995021072e-14,-450.000000081343,491.2484916348944,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,3,r5-benders-sub-56303474-ff38-47c4-a3ad-54bf00692492,1,0,cost,29.780402775608373,1.5471973120385208e-13,-450.00000008135,509.4079874163381,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,3,r5-benders-sub-35fafed1-853c-4c2a-b606-7a07b0d507a6,2,1,cost,27.956660812102566,1.0586776032360239e-13,-450.000000081336,510.8814135246562,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,3,r5-benders-sub-a5967a19-03de-4507-aad9-9604ee59c393,3,0,cost,34.475638698176596,1.1665199879803754e-12,-450.000000081343,1287.6335399176644,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,4,r5-benders-sub-7777745f-2b0b-42b3-8aa1-470f6feed9eb,1,0,cost,5.884896850263384,1.272993182916074e-13,-450.00000008135,526.1168363173144,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,4,r5-benders-sub-cc757aca-d939-4469-9782-3680b4da44ef,2,0,cost,-1.0431799984373704,1.6653345369377348e-16,-450.000000081336,470.88000008133605,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,4,r5-benders-sub-c90606d5-01d4-4b2c-b6dc-ab9ad68fb385,3,1,cost,26.264999999998167,3.294066448690039e-12,-450.000000081343,2662.2314888577084,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,5,r5-benders-sub-a3520248-b21c-4785-819f-eda1f659d72c,3,1,cost,37.17320544904357,1.5668248630850284e-13,-450.000000081343,487.1732055303866,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,6,r5-benders-sub-0484065f-f129-4690-8692-58dbebc25028,1,0,cost,1.5624814151426278,6.2175604315652995e-15,-450.00000008135,470.0753151003639,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,6,r5-benders-sub-bf5d4cb2-2c69-451c-930f-89b145f1a958,2,0,cost,-10.472245346955106,8.743006318923108e-16,-450.000000081336,485.055000081336,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,6,r5-benders-sub-da5b5a36-2c39-489c-ba22-233a345e4908,3,1,cost,36.93410569886356,3.2906818647340853e-12,-450.000000081343,2661.5907173609426,true,rational_box,synthetic_USD,exact_rational_minorant_of_encoded_bounded_LP_outward_float_coefficients
