record_id,run_id,iteration,bound_scope,master_status,master_pass,bound_valid,lower_bound,upper_bound,relative_gap,candidate_pass,candidate_cost,critical_before,critical_after,critical_count,new_cuts,cost_scenarios,diagnostic_scenarios,elapsed_sec,cumulative_stage_sec
thermal_e100_r000--paper_critical--highs,r5-benders-4c8267a0-5703-468a-8909-881b2490e674,4,restricted_comfort_domain,solver_optimal,true,true,1.062599999999966,1.06260000001451,1.3687108622615237e-11,true,1.06260000001451,3,3,1,0,3,0,0.40799999237060547,1.3020000457763672
thermal_hard--cuts--highs,r5-benders-dab2c7f2-b075-4641-9346-63cee87d77e8,1,full_risk_domain,solver_optimal,true,true,-88.0000000106,9.460000000009458,1.1074999999871586,true,9.460000000009458,"","",0,3,3,0,0.26199984550476074,0.26199984550476074
thermal_hard--cuts--highs,r5-benders-dab2c7f2-b075-4641-9346-63cee87d77e8,2,full_risk_domain,solver_optimal,true,true,-19.3384615409078,9.460000000009458,1.4891805886418708,false,NaN,"","",0,3,3,3,0.3400001525878906,0.6019999980926514
thermal_hard--cuts--highs,r5-benders-dab2c7f2-b075-4641-9346-63cee87d77e8,3,full_risk_domain,solver_optimal,true,true,2.084999999999699,2.0850000000290976,1.4100098653076195e-11,true,2.0850000000290976,"","",0,1,3,0,0.4240000247955322,1.0260000228881836
thermal_hard--critical--highs,r5-benders-01008f6c-ad7d-4dca-89c0-367d3406954d,1,full_risk_domain,solver_optimal,true,true,-88.0000000106,9.460000000009458,1.1074999999871586,true,9.460000000009458,"","",0,3,3,0,0.33499979972839355,0.33499979972839355
thermal_hard--critical--highs,r5-benders-01008f6c-ad7d-4dca-89c0-367d3406954d,2,full_risk_domain,solver_optimal,true,true,-19.3384615409078,9.460000000009458,1.4891805886418708,false,NaN,"",3,1,0,3,3,0.24700021743774414,0.5820000171661377
thermal_hard--critical--highs,r5-benders-01008f6c-ad7d-4dca-89c0-367d3406954d,3,full_risk_domain,solver_optimal,true,true,2.084999999999959,2.085000000029285,1.4065167895082416e-11,true,2.085000000029285,3,3,1,1,3,0,0.6409997940063477,1.2229998111724854
thermal_hard--paper_critical--highs,r5-benders-a8f8c837-0b1c-41cf-9690-420ca4df9703,1,restricted_comfort_domain,solver_optimal,true,true,-88.0000000106,9.460000000009458,1.1074999999871586,true,9.460000000009458,"","",0,3,3,0,0.309999942779541,0.309999942779541
thermal_hard--paper_critical--highs,r5-benders-a8f8c837-0b1c-41cf-9690-420ca4df9703,2,restricted_comfort_domain,solver_optimal,true,true,-19.3384615409078,9.460000000009458,1.4891805886418708,false,NaN,"",3,1,0,3,3,0.24399995803833008,0.5539999008178711
thermal_hard--paper_critical--highs,r5-benders-a8f8c837-0b1c-41cf-9690-420ca4df9703,3,restricted_comfort_domain,solver_optimal,true,true,2.084999999999952,2.085000000029276,1.4064315925375342e-11,true,2.085000000029276,3,3,1,1,3,0,0.37400007247924805,0.9279999732971191
hard_zero--critical--gurobi,r5-benders-2e984d3e-8539-4ebe-8af4-458123904d5f,1,full_risk_domain,solver_optimal,true,true,-88.0000000106,Inf,Inf,false,NaN,"","",0,2,3,0,1.058000087738037,1.058000087738037
thermal_e030_r005--critical--gurobi,r5-benders-be5009f8-b8a7-41a0-b379-c3dabda7f476,1,full_risk_domain,solver_optimal,true,true,-88.0000000106,Inf,Inf,false,NaN,"","",0,2,3,0,0.15600013732910156,0.15600013732910156
future_e030_r005--critical--gurobi,r5-benders-dac03c80-7fb6-4f1d-9628-4e4bcef04afc,1,full_risk_domain,solver_optimal,true,true,-450.64000008134474,43.874202242524966,1.0973597599738267,true,43.874202242524966,"","",0,3,3,0,0.3919999599456787,0.3919999599456787
future_e030_r005--critical--gurobi,r5-benders-dac03c80-7fb6-4f1d-9628-4e4bcef04afc,2,full_risk_domain,solver_optimal,true,true,-413.49509815015176,43.874202242524966,1.1061057372597751,false,NaN,"","",0,0,3,0,0.20399999618530273,0.5959999561309814
