record_id,run_id,iteration,scenario,source_id,kind,branch,status,model_pass,kkt_pass,kkt_status,objective,objective_unit,numerical_scale
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,5,down,r5-benders-sub-e89fe9a5-6ead-49b4-a6bf-c426bab0eccf,diagnostic,1,solver_optimal,true,true,evaluated,0.06544074366799077,normalized_violation,1024.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,5,none,r5-benders-sub-aad17b70-88d6-4170-bf39-969ff66cd6b1,diagnostic,0,solver_optimal,true,true,evaluated,0.062100894537219786,normalized_violation,1024.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,5,up,r5-benders-sub-ee26c8f4-96f7-4bcc-a409-8eb133c274bd,diagnostic,0,solver_optimal,true,true,evaluated,0.012877785185307689,normalized_violation,1024.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,6,down,r5-benders-sub-8dbb6c30-e4fb-49c9-b41a-dd351bb4a6ff,cost,1,solver_infeasible,false,false,missing_candidate,NaN,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,6,none,r5-benders-sub-d4cfae58-4675-4ccf-b0be-1b05cdc46a06,cost,0,solver_infeasible,false,false,missing_candidate,NaN,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,6,up,r5-benders-sub-0f3928cc-d055-46fc-b061-e9fbf39f6363,cost,0,solver_infeasible,false,false,missing_candidate,NaN,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,6,down,r5-benders-sub-b1eae94f-557e-47f9-94ca-c4ec9094bd2a,diagnostic,1,solver_optimal,true,true,evaluated,0.03648913118980686,normalized_violation,1024.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,6,none,r5-benders-sub-d9d5f2c7-3fe9-4ac9-a7fb-62e2256d386a,diagnostic,0,solver_optimal,true,true,evaluated,0.03245772529178739,normalized_violation,1024.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,6,up,r5-benders-sub-74fea155-fb5f-4e7a-a20e-35a54e6ed450,diagnostic,0,solver_optimal,true,true,evaluated,0.024806492393841,normalized_violation,1024.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,7,down,r5-benders-sub-2207827c-c5ed-43b4-85f8-540c31962a80,cost,1,solver_infeasible,false,false,missing_candidate,NaN,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,7,none,r5-benders-sub-97defb60-8eee-4a43-8f20-ec976a3cb5a4,cost,0,solver_optimal,true,true,evaluated,14.147947808252441,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,7,up,r5-benders-sub-5817294d-892c-4ae6-abd6-be51ca7fa374,cost,0,solver_optimal,true,true,evaluated,-1.0705983386823092,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,7,down,r5-benders-sub-20d14736-1310-4b9f-b772-7c89c2df8803,diagnostic,1,solver_optimal,true,true,evaluated,0.005182330571742583,normalized_violation,1024.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,8,down,r5-benders-sub-fe4dce28-de0b-47b5-9a9d-c587725a897b,cost,1,solver_infeasible,false,false,missing_candidate,NaN,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,8,none,r5-benders-sub-cd032a6b-7481-4bd0-83e6-3d91b33ed0d0,cost,0,solver_optimal,true,true,evaluated,6.913809097997565,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,8,up,r5-benders-sub-25585b4b-411b-496d-97b9-891468d249b2,cost,0,solver_optimal,true,true,evaluated,14.2766494297702,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,8,down,r5-benders-sub-b3c49b30-ba16-48f3-b69f-653441852fb3,diagnostic,1,solver_optimal,true,true,evaluated,0.00804280135317137,normalized_violation,1024.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,9,down,r5-benders-sub-1490ef72-7554-484f-a2b3-6591d6f095cf,cost,1,solver_infeasible,false,false,missing_candidate,NaN,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,9,none,r5-benders-sub-666df504-ec9b-4f43-bf91-dc2c36a66b6b,cost,0,solver_optimal,true,true,evaluated,16.032462869937884,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,9,up,r5-benders-sub-ea721a8b-549f-484f-8841-85a6859b0f1d,cost,0,solver_optimal,true,true,evaluated,9.70277424583855,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,9,down,r5-benders-sub-e03a939b-b25f-4a51-8c9f-895bd1dc1b81,diagnostic,1,solver_optimal,true,true,evaluated,0.014464102217601707,normalized_violation,1024.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,10,down,r5-benders-sub-3e236c99-e254-45e4-acdd-694f3da7f672,cost,1,solver_optimal,true,true,evaluated,51.67403090141306,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,10,none,r5-benders-sub-6fb14476-1ed5-4117-afad-9abe423bf423,cost,0,solver_optimal,true,true,evaluated,8.903881904842555,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,10,up,r5-benders-sub-8aaa92cb-5d48-44b9-9ac0-b3567c183a4f,cost,0,solver_optimal,true,true,evaluated,14.485960384303167,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,11,down,r5-benders-sub-97426f38-b19d-42fe-962c-253ef382cfab,cost,1,solver_optimal,true,true,evaluated,37.173205449043714,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,11,none,r5-benders-sub-97086003-1610-4259-9bfa-3f0a3940d327,cost,0,solver_optimal,true,true,evaluated,41.81316350409469,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,11,up,r5-benders-sub-75d5c665-efb9-475a-a4c5-6ec0a691fb11,cost,0,solver_optimal,true,true,evaluated,51.456175989768596,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,12,down,r5-benders-sub-e89eabd5-6093-4d69-ac6c-55bc4c7e8896,cost,1,solver_infeasible,false,false,missing_candidate,NaN,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,12,none,r5-benders-sub-2023d3a3-3c8c-471b-a573-85dbf921108b,cost,0,solver_infeasible,false,false,missing_candidate,NaN,synthetic_USD,1.0
future_e030_r005--cuts--highs,r5-benders-522f7ba5-367c-4838-a75c-268341203e26,12,up,r5-benders-sub-ee9716f5-a0ce-4910-a2f7-7678258a8c7e,cost,0,solver_infeasible,false,false,missing_candidate,NaN,synthetic_USD,1.0
