run_id,iteration,trial,status,radius,accepted,direction,prediction,ratio,reason,switches
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,9,12,local_checked,0.1,false,0.02687516178378857,0.00014396001595234215,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,9,13,local_checked,0.05,false,0.026877359804554857,0.00014397159951407695,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,9,14,local_checked,0.025,false,0.02499998961521399,0.0001379863803809278,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,9,15,local_checked,0.0125,false,0.012499995583912238,6.898280525948625e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,9,16,local_checked,0.00625,false,0.0062499977396051065,3.448079327268705e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,9,17,local_checked,0.003125,true,0.003124997660425066,1.7417470333618013e-5,1.0007277268896042,"",""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,11,13,local_checked,0.00625,false,0.006249998145779756,3.449512681896055e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,11,14,local_checked,0.003125,true,0.003124999700311548,1.7415740778251032e-5,1.000725023079911,"",""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,12,10,local_checked,0.00625,true,0.00624999993011599,3.445096875803744e-5,1.0012872484717616,"",""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,13,10,local_checked,0.0125,false,0.012499996593774654,6.890780266848723e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,13,11,local_checked,0.00625,true,0.006249998570588389,3.444808377223857e-5,1.0012833081006074,"",""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,14,12,local_checked,0.0125,false,0.01249999597097684,6.897673965126916e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,14,13,local_checked,0.00625,false,0.006249999944113682,3.447574052612562e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,14,14,local_checked,0.003125,true,0.0031249974807998626,1.7413612011150936e-5,1.000721346909622,"",""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,16,1,local_checked,0.00625,false,0.00624999858915487,3.4504871057147724e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,16,2,local_checked,0.003125,true,0.003124999755353741,1.740934674800826e-5,1.0007208066500897,"",""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,17,10,local_checked,0.00625,true,0.006249998063516671,3.444413070893132e-5,1.00127655466343,"",""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,18,11,local_checked,0.0125,false,0.012499997886425973,6.892834892922167e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,18,12,local_checked,0.00625,true,0.006249999880335366,3.44427930247318e-5,1.0014998647380136,"",""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,19,1,local_checked,0.0125,false,0.012499996678076997,6.900226424350758e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,19,2,local_checked,0.00625,false,0.006249998338255125,3.450233684050563e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,19,3,local_checked,0.003125,true,0.0031249974681060166,1.741032890319877e-5,1.0007150533394342,"",""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,20,10,local_checked,0.00625,true,0.006249999314341892,3.4440297866915326e-5,1.0012655835148965,"",""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,21,11,local_checked,0.0125,false,0.012499999359956604,6.892636237094962e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,21,12,local_checked,0.00625,true,0.006249997648289707,3.443727037394373e-5,1.001581997057935,"",""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,22,1,local_checked,0.0125,false,0.012499998754545771,6.900497289014096e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,22,2,local_checked,0.00625,false,0.006249998311169236,3.450604477304303e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,22,3,local_checked,0.003125,true,0.003124999469594769,1.740761246725453e-5,1.0007088763394567,"",""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,23,10,local_checked,0.00625,true,0.006249998946909585,3.4434359526804015e-5,1.0012543823186755,"",""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,24,11,local_checked,0.0125,false,0.012499999307355125,6.893629725005651e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,24,12,local_checked,0.00625,false,0.006249999292808894,3.443805460709437e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,24,13,local_checked,0.003125,true,0.003124998164672377,1.740621023404304e-5,1.00070522099213,"",""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,26,13,local_checked,0.00625,false,0.006249998133945667,3.448365657449104e-5,-Inf,actual_subproblem_rejected,""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,26,14,local_checked,0.003125,true,0.0031249973419775756,1.7405232502459844e-5,1.000705519913872,"",""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,27,10,local_checked,0.00625,true,0.006249998476885565,3.442983667263644e-5,1.0012460444190427,"",""
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,28,11,local_checked,0.0125,false,0.012499999306481158,6.891875602349495e-5,-Inf,actual_subproblem_rejected,""
