run_id,iteration,trial,kind,mode,accepted,merit,cost,step
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,1,1,projected_gradient,dispatch,true,0.05293612773045828,79.83826784307718,1.0
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,2,1,projected_gradient,dispatch,true,0.052700395474919406,79.48273645527345,1.0
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,3,1,projected_gradient,dispatch,true,0.05245401309513195,79.11114255007801,1.0
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,4,1,projected_gradient,dispatch,true,0.05219306241034915,78.71757672728859,1.0
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,5,1,projected_gradient,dispatch,true,0.05191280562148966,78.2948934383307,1.0
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,6,1,projected_gradient,diagnostic,false,0.0026983848660370466,,1.0
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,6,2,projected_gradient,diagnostic,false,0.0006358893927641391,,0.5
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,6,3,projected_gradient,dispatch,true,0.0518377903213378,78.18175536264167,0.25
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,7,1,projected_gradient,diagnostic,false,0.003780368381780652,,1.0
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,7,2,projected_gradient,diagnostic,false,0.0016964770818480445,,0.5
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,7,3,projected_gradient,diagnostic,false,0.0006497547636089201,,0.25
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,7,4,projected_gradient,diagnostic,false,0.00012517793968579218,,0.125
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,7,5,projected_gradient,dispatch,true,0.05181866913175118,78.15291678450713,0.0625
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,8,1,projected_gradient,diagnostic,false,0.0040544127009560366,,1.0
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,8,2,projected_gradient,diagnostic,false,0.0019648731970402433,,0.5
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,8,3,projected_gradient,diagnostic,false,0.0009153464162665917,,0.25
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,8,4,projected_gradient,diagnostic,false,0.000389372358300021,,0.125
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,8,5,projected_gradient,diagnostic,false,0.00012607993468979052,,0.0625
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,8,6,projected_gradient,dispatch,true,0.05180905675241894,78.13841939399825,0.03125
r3-v2-20260917T090744-b1a0724b/single-source-case_fixed,9,1,projected_gradient,diagnostic,false,0.004191867943195446,,1.0
