run_id,iteration,mode,cost,diagnostic,step,projected_gradient,accepted,smooth,local_direction,trust_radius,active_changed,elapsed_sec
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,1,diagnostic,,0.00742724719548382,1.0,0.2089282640771406,true,true,,,false,0.41873970002052374
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,2,diagnostic,,4.380525451941552e-5,1.0,0.0011600692616786645,true,true,,,false,1.999603100004606
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,3,dispatch,146.02320305801763,,,,true,true,0.008339211615941977,0.1,false,2.1242850000271574
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,4,dispatch,145.99573782770526,,1.0,0.0014563849090472036,true,true,,,false,2.6666699000052176
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,5,dispatch,145.97823046520625,,,,true,true,0.008399058464672038,0.2,false,2.767412500019418
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,6,dispatch,145.94959650687548,,1.0,0.00147179799941477,true,true,,,false,2.972472400026163
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,7,dispatch,145.932097178383,,,,true,true,0.008427354872781123,0.2,false,3.0771919000253547
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,8,dispatch,145.90354396340723,,1.0,0.0014874552346366698,true,true,,,false,3.2746340000012424
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,9,dispatch,145.89210101176604,,,,true,true,0.006858808374522241,0.2,false,3.3829636000155006
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,10,dispatch,145.870770150927,,1.0,0.0015143874961665027,true,true,,,false,3.591557100007776
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,11,dispatch,145.86062973859256,,1.0,0.0015197113161238285,true,true,,,false,3.6941869000147562
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,12,dispatch,145.85088714886214,,1.0,0.001513110488727043,true,true,,,false,3.8048306000127923
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,13,dispatch,145.8411906789992,,,,true,true,0.006858298057474954,0.2,false,3.922790200012969
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,14,dispatch,145.82003072774626,,1.0,0.0015390993860583402,true,true,,,false,4.244276300014462
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,15,dispatch,145.8097580194734,,1.0,0.00154469642118793,true,true,,,false,4.341802100010682
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,16,dispatch,145.79944882438787,,1.0,0.0015499835168961695,true,true,,,false,4.438722500024596
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,17,dispatch,145.78910421412374,,1.0,0.0015559117214316576,true,true,,,false,4.533858200011309
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,18,dispatch,145.7790780648532,,1.0,0.0015494490242572434,true,true,,,false,4.631138700002339
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,19,dispatch,145.76923192549992,,,,true,true,0.006851895936240027,0.2,false,4.736142600013409
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,20,dispatch,145.748335954491,,1.0,0.0015762933159733095,true,true,,,false,4.932334800017998
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,21,dispatch,145.73783668794442,,1.0,0.0015824169857401316,true,true,,,false,5.041332100023283
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,22,dispatch,145.72729477011043,,1.0,0.0015885267063537878,true,true,,,false,5.145559500000672
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,23,dispatch,145.71670973305638,,1.0,0.0015946942134077435,true,true,,,false,5.254484600009164
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,24,dispatch,145.70634858734795,,1.0,0.0015882950676286978,true,true,,,false,5.362559000001056
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,25,dispatch,145.69634383596878,,,,true,true,0.006842003351144044,0.2,false,5.47293470002478
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,26,dispatch,145.67570946287952,,1.0,0.001616078163019674,true,true,,,false,5.694984500005376
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,27,dispatch,145.66494812478294,,1.0,0.0016225188648149036,true,true,,,false,5.8027186000254005
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,28,dispatch,145.65413870582725,,1.0,0.001629027132828531,true,true,,,false,5.913693900016369
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,29,dispatch,145.64328028273468,,1.0,0.001635612920989793,true,true,,,false,6.022097600012785
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,30,dispatch,145.6325350775882,,1.0,0.0016292809212611337,true,true,,,false,6.1316115000227
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,31,dispatch,145.62234946779193,,,,true,true,0.006826515495031771,0.2,false,6.3659866000234615
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,32,dispatch,145.6019887816388,,1.0,0.0016579853576865755,true,true,,,false,6.572101300000213
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,33,dispatch,145.5909303998403,,1.0,0.0016648485330041929,true,true,,,false,6.667339200008428
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,34,dispatch,145.5798176514693,,1.0,0.001671801059254241,true,true,,,false,6.762877600005595
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,35,dispatch,145.56864935522768,,1.0,0.0016788281529154236,true,true,,,false,6.857036200002767
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,36,dispatch,145.55747094317653,,1.0,0.001672621323630441,true,true,,,false,6.948657700006152
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,37,dispatch,145.5470853774076,,,,true,true,0.00680653337482795,0.2,false,7.048976100020809
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,38,dispatch,145.526999819503,,0.5,0.00170217418768992,true,true,,,false,7.245916000014404
r3-v3-20260917T115348-b8a7a604/single-source-VF_CT-pg,39,dispatch,145.52130702406504,,0.03125,0.0017055059538808592,true,true,,,false,7.3862564000010025
