stage,name,equation,scope,entity,t,residual,unit,tolerance,pass
1,initialization,3-23-kappa,model,1,4,0.0,kPa,0.001,true
1,initialization,3-22,model,S1,4,0.0,normalized,1.0e-6,true
1,initialization,3-26,model,S1,4,0.0,normalized,1.0e-6,true
1,initialization,3-25,physics,S1,4,0.21260994307928216,normalized,1.0e-6,false
1,initialization,WMM-replay,physics,S1,4,2.482919826537227,K,0.0001,false
1,initialization,3-52-MC,model,S1,4,0.0,MW,3.0e-6,true
1,initialization,3-52-unrelaxed,physics,S1,4,0.014641302387499956,MW,3.0e-6,false
1,initialization,3-39:40,model,R1,1,0.0,K,0.0001,true
1,initialization,3-41,model,1,1,0.0,K,0.0001,true
1,initialization,3-41,model,1,1,0.0,K,0.0001,true
1,initialization,3-23-kappa,model,1,1,0.0,kPa,0.001,true
1,initialization,3-22,model,R1,1,0.0,normalized,1.0e-6,true
1,initialization,3-26,model,R1,1,0.0,normalized,1.0e-6,true
1,initialization,3-25,physics,R1,1,0.22177257431214067,normalized,1.0e-6,false
1,initialization,WMM-replay,physics,R1,1,3.310350557765503,K,0.0001,false
1,initialization,3-52-MC,model,R1,1,0.0,MW,3.0e-6,true
1,initialization,3-52-unrelaxed,physics,R1,1,0.02279767934682715,MW,3.0e-6,false
1,initialization,3-39:40,model,R1,2,0.0,K,0.0001,true
1,initialization,3-41,model,1,2,0.0,K,0.0001,true
1,initialization,3-41,model,1,2,0.0,K,0.0001,true
1,initialization,3-23-kappa,model,1,2,0.0,kPa,0.001,true
1,initialization,3-22,model,R1,2,0.0,normalized,1.0e-6,true
1,initialization,3-26,model,R1,2,0.0,normalized,1.0e-6,true
1,initialization,3-25,physics,R1,2,0.2123980947579867,normalized,1.0e-6,false
1,initialization,WMM-replay,physics,R1,2,3.773804927713911,K,0.0001,false
1,initialization,3-52-MC,model,R1,2,0.0,MW,3.0e-6,true
1,initialization,3-52-unrelaxed,physics,R1,2,0.011993349288330915,MW,3.0e-6,false
1,initialization,3-39:40,model,R1,3,0.0,K,0.0001,true
1,initialization,3-41,model,1,3,0.0,K,0.0001,true
1,initialization,3-41,model,1,3,0.0,K,0.0001,true
1,initialization,3-23-kappa,model,1,3,0.0,kPa,0.001,true
1,initialization,3-22,model,R1,3,0.0,normalized,1.0e-6,true
1,initialization,3-26,model,R1,3,0.0,normalized,1.0e-6,true
1,initialization,3-25,physics,R1,3,0.21187128207022457,normalized,1.0e-6,false
1,initialization,WMM-replay,physics,R1,3,0.22169491302815914,K,0.0001,false
1,initialization,3-52-MC,model,R1,3,0.0,MW,3.0e-6,true
1,initialization,3-52-unrelaxed,physics,R1,3,4.944356366179964e-6,MW,3.0e-6,false
1,initialization,3-39:40,model,R1,4,0.0,K,0.0001,true
1,initialization,3-41,model,1,4,0.0,K,0.0001,true
1,initialization,3-41,model,1,4,0.0,K,0.0001,true
1,initialization,3-23-kappa,model,1,4,0.0,kPa,0.001,true
1,initialization,3-22,model,R1,4,0.0,normalized,1.0e-6,true
1,initialization,3-26,model,R1,4,0.0,normalized,1.0e-6,true
1,initialization,3-25,physics,R1,4,0.2126099430793118,normalized,1.0e-6,false
1,initialization,WMM-replay,physics,R1,4,1.6470519563924313,K,0.0001,false
1,initialization,3-52-MC,model,R1,4,0.0,MW,3.0e-6,true
1,initialization,3-52-unrelaxed,physics,R1,4,0.01625429224518473,MW,3.0e-6,false
1,initialization,3-23,model,2,1,0.0,kg/s,4.0e-6,true
1,initialization,3-23,model,2,2,0.0,kg/s,4.0e-6,true
1,initialization,3-23,model,2,3,0.0,kg/s,4.0e-6,true
1,initialization,3-23,model,2,4,0.0,kg/s,4.0e-6,true
1,initialization,3-39:40,model,S2,1,0.0,K,0.0001,true
1,initialization,3-41,model,2,1,0.0,K,0.0001,true
1,initialization,3-41,model,2,1,0.0,K,0.0001,true
1,initialization,3-23-kappa,model,2,1,0.0,kPa,0.001,true
1,initialization,3-22,model,S2,1,2.842170943040401e-17,normalized,1.0e-6,true
1,initialization,3-26,model,S2,1,0.0,normalized,1.0e-6,true
1,initialization,3-25,physics,S2,1,0.22170730441011782,normalized,1.0e-6,false
1,initialization,WMM-replay,physics,S2,1,4.179569509345413,K,0.0001,false
1,initialization,3-52-MC,model,S2,1,0.0,MW,3.0e-6,true
1,initialization,3-52-unrelaxed,physics,S2,1,0.03248754053196779,MW,3.0e-6,false
1,initialization,3-39:40,model,S2,2,0.0,K,0.0001,true
1,initialization,3-41,model,2,2,0.0,K,0.0001,true
1,initialization,3-41,model,2,2,0.0,K,0.0001,true
1,initialization,3-23-kappa,model,2,2,0.0,kPa,0.001,true
1,initialization,3-22,model,S2,2,0.0,normalized,1.0e-6,true
1,initialization,3-26,model,S2,2,0.0,normalized,1.0e-6,true
1,initialization,3-25,physics,S2,2,0.24006562114155747,normalized,1.0e-6,false
1,initialization,WMM-replay,physics,S2,2,0.058845731907695153,K,0.0001,false
1,initialization,3-52-MC,model,S2,2,0.0,MW,3.0e-6,true
1,initialization,3-52-unrelaxed,physics,S2,2,0.007839341025789443,MW,3.0e-6,false
1,initialization,3-39:40,model,S2,3,0.0,K,0.0001,true
1,initialization,3-41,model,2,3,0.0,K,0.0001,true
1,initialization,3-41,model,2,3,0.0,K,0.0001,true
1,initialization,3-23-kappa,model,2,3,0.0,kPa,0.001,true
1,initialization,3-22,model,S2,3,2.842170943040401e-17,normalized,1.0e-6,true
1,initialization,3-26,model,S2,3,0.0,normalized,1.0e-6,true
1,initialization,3-25,physics,S2,3,0.23973518624942997,normalized,1.0e-6,false
1,initialization,WMM-replay,physics,S2,3,3.529232224795578,K,0.0001,false
1,initialization,3-52-MC,model,S2,3,0.0,MW,3.0e-6,true
1,initialization,3-52-unrelaxed,physics,S2,3,0.03244503713884019,MW,3.0e-6,false
1,initialization,3-39:40,model,S2,4,0.0,K,0.0001,true
1,initialization,3-41,model,2,4,0.0,K,0.0001,true
1,initialization,3-41,model,2,4,0.0,K,0.0001,true
1,initialization,3-23-kappa,model,2,4,0.0,kPa,0.001,true
1,initialization,3-22,model,S2,4,0.0,normalized,1.0e-6,true
1,initialization,3-26,model,S2,4,0.0,normalized,1.0e-6,true
1,initialization,3-25,physics,S2,4,0.2403915066916923,normalized,1.0e-6,false
1,initialization,WMM-replay,physics,S2,4,1.395854641619394,K,0.0001,false
1,initialization,3-52-MC,model,S2,4,0.0,MW,3.0e-6,true
1,initialization,3-52-unrelaxed,physics,S2,4,0.006268210664830521,MW,3.0e-6,false
1,initialization,3-39:40,model,R2,1,0.0,K,0.0001,true
1,initialization,3-41,model,2,1,0.0,K,0.0001,true
1,initialization,3-41,model,2,1,0.0,K,0.0001,true
1,initialization,3-23-kappa,model,2,1,0.0,kPa,0.001,true
1,initialization,3-22,model,R2,1,0.0,normalized,1.0e-6,true
1,initialization,3-26,model,R2,1,0.0,normalized,1.0e-6,true
1,initialization,3-25,physics,R2,1,0.22170730441012368,normalized,1.0e-6,false
1,initialization,WMM-replay,physics,R2,1,8.900759027870038,K,0.0001,false
1,initialization,3-52-MC,model,R2,1,0.0,MW,3.0e-6,true
1,initialization,3-52-unrelaxed,physics,R2,1,0.06772576064951344,MW,3.0e-6,false
1,initialization,3-39:40,model,R2,2,0.0,K,0.0001,true
1,initialization,3-41,model,2,2,0.0,K,0.0001,true
1,initialization,3-41,model,2,2,0.0,K,0.0001,true
1,initialization,3-23-kappa,model,2,2,0.0,kPa,0.001,true
1,initialization,3-22,model,R2,2,0.0,normalized,1.0e-6,true
1,initialization,3-26,model,R2,2,0.0,normalized,1.0e-6,true
1,initialization,3-25,physics,R2,2,0.24006562114157184,normalized,1.0e-6,false
1,initialization,WMM-replay,physics,R2,2,6.241388385055245,K,0.0001,false
1,initialization,3-52-MC,model,R2,2,0.0,MW,3.0e-6,true
1,initialization,3-52-unrelaxed,physics,R2,2,0.06493761923277871,MW,3.0e-6,false
1,initialization,3-39:40,model,R2,3,0.0,K,0.0001,true
1,initialization,3-41,model,2,3,0.0,K,0.0001,true
1,initialization,3-41,model,2,3,0.0,K,0.0001,true
1,initialization,3-23-kappa,model,2,3,0.0,kPa,0.001,true
1,initialization,3-22,model,R2,3,0.0,normalized,1.0e-6,true
1,initialization,3-26,model,R2,3,0.0,normalized,1.0e-6,true
1,initialization,3-25,physics,R2,3,0.239735186249448,normalized,1.0e-6,false
1,initialization,WMM-replay,physics,R2,3,6.124406603663715,K,0.0001,false
1,initialization,3-52-MC,model,R2,3,0.0,MW,3.0e-6,true
1,initialization,3-52-unrelaxed,physics,R2,3,0.05133181357187329,MW,3.0e-6,false
1,initialization,3-39:40,model,R2,4,0.0,K,0.0001,true
1,initialization,3-41,model,2,4,0.0,K,0.0001,true
1,initialization,3-41,model,2,4,0.0,K,0.0001,true
1,initialization,3-23-kappa,model,2,4,0.0,kPa,0.001,true
1,initialization,3-22,model,R2,4,0.0,normalized,1.0e-6,true
1,initialization,3-26,model,R2,4,0.0,normalized,1.0e-6,true
1,initialization,3-25,physics,R2,4,0.2403915066917052,normalized,1.0e-6,false
1,initialization,WMM-replay,physics,R2,4,7.632958489295106,K,0.0001,false
1,initialization,3-52-MC,model,R2,4,0.0,MW,3.0e-6,true
1,initialization,3-52-unrelaxed,physics,R2,4,0.06863122150276492,MW,3.0e-6,false
1,initialization,3-46-project,model,0,0,0.0,MWh,1.1679999999999999e-6,true
1,initialization,3-45,model,0,0,0.0,MWh,1.1679999999999999e-6,true
1,initialization,3-45,model,0,1,0.0,MWh,1.1679999999999999e-6,true
1,initialization,3-44,model,0,1,1.1291578783101386e-10,MWh,1.1679999999999999e-6,true
1,initialization,energy-temperature-consistency,physics,0,1,0.10201853491898338,MWh,1.1679999999999999e-6,false
1,initialization,3-45,model,0,2,0.0,MWh,1.1679999999999999e-6,true
1,initialization,3-44,model,0,2,1.129176474545801e-10,MWh,1.1679999999999999e-6,true
1,initialization,energy-temperature-consistency,physics,0,2,0.008132002692453719,MWh,1.1679999999999999e-6,false
1,initialization,3-45,model,0,3,0.0,MWh,1.1679999999999999e-6,true
1,initialization,3-44,model,0,3,3.0531133177191805e-16,MWh,1.1679999999999999e-6,true
1,initialization,energy-temperature-consistency,physics,0,3,0.06911722999126158,MWh,1.1679999999999999e-6,false
1,initialization,3-45,model,0,4,0.0,MWh,1.1679999999999999e-6,true
1,initialization,3-44,model,0,4,1.240327285323417e-16,MWh,1.1679999999999999e-6,true
1,initialization,energy-temperature-consistency,physics,0,4,0.03660270907771593,MWh,1.1679999999999999e-6,false
1,initialization,3-1,model,0,0,2.842170943040401e-14,currency,0.00016763870891724206,true
3,diagnostic,3-3:8,model,1,1,0.0,MW,3.0e-6,true
3,diagnostic,3-2,model,1,1,1.3877787807814457e-17,MW,3.0e-6,true
3,diagnostic,3-3:8,model,1,2,0.0,MW,3.0e-6,true
3,diagnostic,3-2,model,1,2,1.3877787807814457e-17,MW,3.0e-6,true
3,diagnostic,3-3:8,model,1,3,0.0,MW,3.0e-6,true
3,diagnostic,3-2,model,1,3,2.7755575615628914e-17,MW,3.0e-6,true
3,diagnostic,3-3:8,model,1,4,0.0,MW,3.0e-6,true
3,diagnostic,3-2,model,1,4,0.0,MW,3.0e-6,true
3,diagnostic,3-3:8,model,2,1,0.0,MW,3.0e-6,true
3,diagnostic,3-7,model,2,1,1.3877787807814457e-17,MW,3.0e-6,true
3,diagnostic,3-3:8,model,2,2,0.0,MW,3.0e-6,true
3,diagnostic,3-7,model,2,2,0.0,MW,3.0e-6,true
3,diagnostic,3-3:8,model,2,3,0.0,MW,3.0e-6,true
3,diagnostic,3-7,model,2,3,2.7755575615628914e-17,MW,3.0e-6,true
3,diagnostic,3-3:8,model,2,4,0.0,MW,3.0e-6,true
3,diagnostic,3-7,model,2,4,1.3877787807814457e-17,MW,3.0e-6,true
3,diagnostic,3-3:8,model,3,1,0.0,MW,3.0e-6,true
3,diagnostic,3-2,model,3,1,0.0,MW,3.0e-6,true
3,diagnostic,3-3:8,model,3,2,0.0,MW,3.0e-6,true
3,diagnostic,3-2,model,3,2,6.938893903907228e-18,MW,3.0e-6,true
3,diagnostic,3-3:8,model,3,3,0.0,MW,3.0e-6,true
3,diagnostic,3-2,model,3,3,6.938893903907228e-18,MW,3.0e-6,true
3,diagnostic,3-3:8,model,3,4,0.0,MW,3.0e-6,true
3,diagnostic,3-2,model,3,4,0.0,MW,3.0e-6,true
3,diagnostic,3-3:8,model,4,1,0.0,MW,3.0e-6,true
3,diagnostic,3-7,model,4,1,0.0,MW,3.0e-6,true
3,diagnostic,3-3:8,model,4,2,0.0,MW,3.0e-6,true
3,diagnostic,3-7,model,4,2,0.0,MW,3.0e-6,true
3,diagnostic,3-3:8,model,4,3,0.0,MW,3.0e-6,true
3,diagnostic,3-7,model,4,3,0.0,MW,3.0e-6,true
3,diagnostic,3-3:8,model,4,4,0.0,MW,3.0e-6,true
3,diagnostic,3-7,model,4,4,6.938893903907228e-18,MW,3.0e-6,true
3,diagnostic,3-3:8,model,5,1,5.591846667640643e-17,MW,3.0e-6,true
3,diagnostic,3-7,model,5,1,0.0,MW,3.0e-6,true
3,diagnostic,3-3:8,model,5,2,0.0,MW,3.0e-6,true
3,diagnostic,3-7,model,5,2,0.0,MW,3.0e-6,true
3,diagnostic,3-3:8,model,5,3,0.0,MW,3.0e-6,true
3,diagnostic,3-7,model,5,3,0.0,MW,3.0e-6,true
3,diagnostic,3-3:8,model,5,4,0.0,MW,3.0e-6,true
3,diagnostic,3-7,model,5,4,0.0,MW,3.0e-6,true
3,diagnostic,3-9,model,1,1,7.216449660063518e-16,MW,3.0e-6,true
3,diagnostic,3-10,model,1,1,0.0,Mvar,3.0e-6,true
3,diagnostic,3-13,model,1,1,0.0,pu2,1.0e-6,true
3,diagnostic,R2-root-voltage,model,1,1,0.0,pu2,1.0e-6,true
3,diagnostic,3-9,model,1,2,4.440892098500626e-16,MW,3.0e-6,true
3,diagnostic,3-10,model,1,2,0.0,Mvar,3.0e-6,true
3,diagnostic,3-13,model,1,2,0.0,pu2,1.0e-6,true
3,diagnostic,R2-root-voltage,model,1,2,0.0,pu2,1.0e-6,true
3,diagnostic,3-9,model,1,3,5.551115123125783e-17,MW,3.0e-6,true
3,diagnostic,3-10,model,1,3,0.0,Mvar,3.0e-6,true
3,diagnostic,3-13,model,1,3,0.0,pu2,1.0e-6,true
3,diagnostic,R2-root-voltage,model,1,3,0.0,pu2,1.0e-6,true
3,diagnostic,3-9,model,1,4,7.771561172376096e-16,MW,3.0e-6,true
3,diagnostic,3-10,model,1,4,4.440892098500626e-16,Mvar,3.0e-6,true
3,diagnostic,3-13,model,1,4,0.0,pu2,1.0e-6,true
3,diagnostic,R2-root-voltage,model,1,4,0.0,pu2,1.0e-6,true
3,diagnostic,3-9,model,2,1,4.996003610813204e-16,MW,3.0e-6,true
3,diagnostic,3-10,model,2,1,2.949029909160572e-16,Mvar,3.0e-6,true
3,diagnostic,3-13,model,2,1,0.0,pu2,1.0e-6,true
3,diagnostic,3-9,model,2,2,1.942890293094024e-16,MW,3.0e-6,true
3,diagnostic,3-10,model,2,2,5.447031714567174e-16,Mvar,3.0e-6,true
3,diagnostic,3-13,model,2,2,0.0,pu2,1.0e-6,true
3,diagnostic,3-9,model,2,3,1.942890293094024e-16,MW,3.0e-6,true
3,diagnostic,3-10,model,2,3,2.42861286636753e-17,Mvar,3.0e-6,true
3,diagnostic,3-13,model,2,3,0.0,pu2,1.0e-6,true
3,diagnostic,3-9,model,2,4,4.163336342344337e-16,MW,3.0e-6,true
3,diagnostic,3-10,model,2,4,5.238864897449957e-16,Mvar,3.0e-6,true
3,diagnostic,3-13,model,2,4,0.0,pu2,1.0e-6,true
3,diagnostic,3-9,model,3,1,2.7755575615628914e-17,MW,3.0e-6,true
3,diagnostic,3-10,model,3,1,1.8041124150158794e-16,Mvar,3.0e-6,true
3,diagnostic,3-13,model,3,1,0.0,pu2,1.0e-6,true
3,diagnostic,3-9,model,3,2,8.326672684688674e-17,MW,3.0e-6,true
3,diagnostic,3-10,model,3,2,4.0592529337857286e-16,Mvar,3.0e-6,true
3,diagnostic,3-13,model,3,2,0.0,pu2,1.0e-6,true
3,diagnostic,3-9,model,3,3,5.273559366969494e-16,MW,3.0e-6,true
3,diagnostic,3-10,model,3,3,0.0,Mvar,3.0e-6,true
3,diagnostic,3-13,model,3,3,0.0,pu2,1.0e-6,true
3,diagnostic,3-9,model,3,4,1.3877787807814457e-16,MW,3.0e-6,true
3,diagnostic,3-10,model,3,4,1.1449174941446927e-16,Mvar,3.0e-6,true
3,diagnostic,3-13,model,3,4,0.0,pu2,1.0e-6,true
3,diagnostic,3-11,model,1,1,1.2305694657710475e-17,pu2,1.0e-6,true
3,diagnostic,3-12,model,1,1,0.0,pu,1.0e-6,true
3,diagnostic,pre-SOC-electric,physics,1,1,2.138200852192002,pu,1.0e-6,false
3,diagnostic,3-14,model,1,1,0.0,pu2,1.0e-6,true
3,diagnostic,3-11,model,1,2,2.1480755542369057e-17,pu2,1.0e-6,true
3,diagnostic,3-12,model,1,2,0.0,pu,1.0e-6,true
3,diagnostic,pre-SOC-electric,physics,1,2,2.148305244056588,pu,1.0e-6,false
3,diagnostic,3-14,model,1,2,0.0,pu2,1.0e-6,true
3,diagnostic,3-11,model,1,3,4.072534410398676e-17,pu2,1.0e-6,true
3,diagnostic,3-12,model,1,3,0.0,pu,1.0e-6,true
3,diagnostic,pre-SOC-electric,physics,1,3,2.1575623218791193,pu,1.0e-6,false
3,diagnostic,3-14,model,1,3,0.0,pu2,1.0e-6,true
3,diagnostic,3-11,model,1,4,3.111660235033398e-17,pu2,1.0e-6,true
3,diagnostic,3-12,model,1,4,0.0,pu,1.0e-6,true
3,diagnostic,pre-SOC-electric,physics,1,4,2.141261742490195,pu,1.0e-6,false
3,diagnostic,3-14,model,1,4,0.0,pu2,1.0e-6,true
3,diagnostic,3-11,model,2,1,3.0588053791247294e-17,pu2,1.0e-6,true
3,diagnostic,3-12,model,2,1,0.0,pu,1.0e-6,true
3,diagnostic,pre-SOC-electric,physics,2,1,2.271468650571755,pu,1.0e-6,false
3,diagnostic,3-14,model,2,1,0.0,pu2,1.0e-6,true
3,diagnostic,3-11,model,2,2,4.4628471924934576e-17,pu2,1.0e-6,true
3,diagnostic,3-12,model,2,2,0.0,pu,1.0e-6,true
3,diagnostic,pre-SOC-electric,physics,2,2,2.278247867374328,pu,1.0e-6,false
3,diagnostic,3-14,model,2,2,0.0,pu2,1.0e-6,true
3,diagnostic,3-11,model,2,3,3.9641141931501256e-17,pu2,1.0e-6,true
3,diagnostic,3-12,model,2,3,0.0,pu,1.0e-6,true
3,diagnostic,pre-SOC-electric,physics,2,3,2.2821394480403643,pu,1.0e-6,false
3,diagnostic,3-14,model,2,3,0.0,pu2,1.0e-6,true
3,diagnostic,3-11,model,2,4,4.728476724752406e-17,pu2,1.0e-6,true
3,diagnostic,3-12,model,2,4,0.0,pu,1.0e-6,true
3,diagnostic,pre-SOC-electric,physics,2,4,2.273594609541545,pu,1.0e-6,false
3,diagnostic,3-14,model,2,4,0.0,pu2,1.0e-6,true
3,diagnostic,R2-grid-bounds,model,1,1,0.0,MW,3.0e-6,true
3,diagnostic,R2-grid-bounds,model,1,2,0.0,MW,3.0e-6,true
3,diagnostic,R2-grid-bounds,model,1,3,0.0,MW,3.0e-6,true
3,diagnostic,R2-grid-bounds,model,1,4,0.0,MW,3.0e-6,true
3,diagnostic,3-21,model,1,1,0.0,kg/s,4.0e-6,true
3,diagnostic,3-43,model,1,1,0.0,kg/s,4.0e-6,true
3,diagnostic,3-17,relaxed,1,1,2.106315122318847e-12,MW,3.0e-6,true
3,diagnostic,3-17-original,physics,1,1,2.106315122318847e-12,MW,3.0e-6,true
3,diagnostic,3-19:20,model,1,1,2.7755575615628914e-17,MW,3.0e-6,true
3,diagnostic,3-37,model,1,1,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,1,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,1,0.0,K,0.0001,true
3,diagnostic,3-24,model,1,1,0.0,kPa,0.001,true
3,diagnostic,3-41,model,1,1,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,1,0.0,K,0.0001,true
3,diagnostic,3-24,model,1,1,0.0,kPa,0.001,true
3,diagnostic,3-24-order,model,1,1,0.0,normalized,1.0e-6,true
3,diagnostic,3-21,model,1,2,2.220446049250313e-16,kg/s,4.0e-6,true
3,diagnostic,3-43,model,1,2,0.0,kg/s,4.0e-6,true
3,diagnostic,3-17,relaxed,1,2,3.443356710874923e-13,MW,3.0e-6,true
3,diagnostic,3-17-original,physics,1,2,3.443356710874923e-13,MW,3.0e-6,true
3,diagnostic,3-19:20,model,1,2,2.7755575615628914e-17,MW,3.0e-6,true
3,diagnostic,3-37,model,1,2,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,2,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,2,0.0,K,0.0001,true
3,diagnostic,3-24,model,1,2,0.0,kPa,0.001,true
3,diagnostic,3-41,model,1,2,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,2,0.0,K,0.0001,true
3,diagnostic,3-24,model,1,2,0.0,kPa,0.001,true
3,diagnostic,3-24-order,model,1,2,0.0,normalized,1.0e-6,true
3,diagnostic,3-21,model,1,3,2.220446049250313e-16,kg/s,4.0e-6,true
3,diagnostic,3-43,model,1,3,0.0,kg/s,4.0e-6,true
3,diagnostic,3-17,relaxed,1,3,3.461675390781238e-13,MW,3.0e-6,true
3,diagnostic,3-17-original,physics,1,3,3.461675390781238e-13,MW,3.0e-6,true
3,diagnostic,3-19:20,model,1,3,0.0,MW,3.0e-6,true
3,diagnostic,3-37,model,1,3,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,3,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,3,0.0,K,0.0001,true
3,diagnostic,3-24,model,1,3,0.0,kPa,0.001,true
3,diagnostic,3-41,model,1,3,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,3,0.0,K,0.0001,true
3,diagnostic,3-24,model,1,3,0.0,kPa,0.001,true
3,diagnostic,3-24-order,model,1,3,0.0,normalized,1.0e-6,true
3,diagnostic,3-21,model,1,4,2.220446049250313e-16,kg/s,4.0e-6,true
3,diagnostic,3-43,model,1,4,0.0,kg/s,4.0e-6,true
3,diagnostic,3-17,relaxed,1,4,2.6439961331448103e-12,MW,3.0e-6,true
3,diagnostic,3-17-original,physics,1,4,2.6439961331448103e-12,MW,3.0e-6,true
3,diagnostic,3-19:20,model,1,4,2.7755575615628914e-17,MW,3.0e-6,true
3,diagnostic,3-37,model,1,4,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,4,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,4,0.0,K,0.0001,true
3,diagnostic,3-24,model,1,4,0.0,kPa,0.001,true
3,diagnostic,3-41,model,1,4,0.0,K,0.0001,true
3,diagnostic,3-41,model,1,4,0.0,K,0.0001,true
3,diagnostic,3-24,model,1,4,0.0,kPa,0.001,true
3,diagnostic,3-24-order,model,1,4,0.0,normalized,1.0e-6,true
3,diagnostic,3-21,model,2,1,1.4195311592857252e-11,kg/s,4.0e-6,true
3,diagnostic,3-43,model,2,1,0.0,kg/s,4.0e-6,true
3,diagnostic,3-17,relaxed,2,1,7.212397346023636e-12,MW,3.0e-6,true
3,diagnostic,3-17-original,physics,2,1,7.212397346023636e-12,MW,3.0e-6,true
3,diagnostic,3-19:20,model,2,1,0.0,MW,3.0e-6,true
3,diagnostic,3-37,model,2,1,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,1,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,1,0.0,K,0.0001,true
3,diagnostic,3-24,model,2,1,0.0,kPa,0.001,true
3,diagnostic,3-41,model,2,1,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,1,0.0,K,0.0001,true
3,diagnostic,3-24,model,2,1,0.0,kPa,0.001,true
3,diagnostic,3-24-order,model,2,1,0.0,normalized,1.0e-6,true
3,diagnostic,3-21,model,2,2,3.424593941758758e-12,kg/s,4.0e-6,true
3,diagnostic,3-43,model,2,2,0.0,kg/s,4.0e-6,true
3,diagnostic,3-17,relaxed,2,2,1.3156281619686183e-12,MW,3.0e-6,true
3,diagnostic,3-17-original,physics,2,2,1.3156281619686183e-12,MW,3.0e-6,true
3,diagnostic,3-19:20,model,2,2,0.0,MW,3.0e-6,true
3,diagnostic,3-37,model,2,2,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,2,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,2,0.0,K,0.0001,true
3,diagnostic,3-24,model,2,2,0.0,kPa,0.001,true
3,diagnostic,3-41,model,2,2,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,2,0.0,K,0.0001,true
3,diagnostic,3-24,model,2,2,0.0,kPa,0.001,true
3,diagnostic,3-24-order,model,2,2,0.0,normalized,1.0e-6,true
3,diagnostic,3-21,model,2,3,2.58748578119139e-12,kg/s,4.0e-6,true
3,diagnostic,3-43,model,2,3,0.0,kg/s,4.0e-6,true
3,diagnostic,3-17,relaxed,2,3,1.068520272262674e-12,MW,3.0e-6,true
3,diagnostic,3-17-original,physics,2,3,1.068520272262674e-12,MW,3.0e-6,true
3,diagnostic,3-19:20,model,2,3,0.0,MW,3.0e-6,true
3,diagnostic,3-37,model,2,3,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,3,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,3,0.0,K,0.0001,true
3,diagnostic,3-24,model,2,3,0.0,kPa,0.001,true
3,diagnostic,3-41,model,2,3,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,3,0.0,K,0.0001,true
3,diagnostic,3-24,model,2,3,0.0,kPa,0.001,true
3,diagnostic,3-24-order,model,2,3,0.0,normalized,1.0e-6,true
3,diagnostic,3-21,model,2,4,1.8701262760600912e-11,kg/s,4.0e-6,true
3,diagnostic,3-43,model,2,4,0.0,kg/s,4.0e-6,true
3,diagnostic,3-17,relaxed,2,4,9.347592144770545e-12,MW,3.0e-6,true
3,diagnostic,3-17-original,physics,2,4,9.347592144770545e-12,MW,3.0e-6,true
3,diagnostic,3-19:20,model,2,4,1.3877787807814457e-17,MW,3.0e-6,true
3,diagnostic,3-37,model,2,4,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,4,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,4,0.0,K,0.0001,true
3,diagnostic,3-24,model,2,4,0.0,kPa,0.001,true
3,diagnostic,3-41,model,2,4,0.0,K,0.0001,true
3,diagnostic,3-41,model,2,4,0.0,K,0.0001,true
3,diagnostic,3-24,model,2,4,0.0,kPa,0.001,true
3,diagnostic,3-24-order,model,2,4,0.0,normalized,1.0e-6,true
3,diagnostic,3-21,model,3,1,0.0,kg/s,4.0e-6,true
3,diagnostic,3-43,model,3,1,0.0,kg/s,4.0e-6,true
3,diagnostic,3-17,relaxed,3,1,0.01139699088824575,MW,3.0e-6,false
3,diagnostic,3-17-original,physics,3,1,0.01139699088824575,MW,3.0e-6,false
3,diagnostic,3-19:20,model,3,1,0.0,MW,3.0e-6,true
3,diagnostic,3-38,model,3,1,0.0,K,0.0001,true
3,diagnostic,R2-load-return,model,3,1,0.0,K,0.0001,true
3,diagnostic,3-41,model,3,1,0.0,K,0.0001,true
3,diagnostic,3-41,model,3,1,0.0,K,0.0001,true
3,diagnostic,3-24,model,3,1,0.0,kPa,0.001,true
3,diagnostic,3-41,model,3,1,0.0,K,0.0001,true
3,diagnostic,3-41,model,3,1,0.0,K,0.0001,true
3,diagnostic,3-24,model,3,1,0.0,kPa,0.001,true
3,diagnostic,3-24-order,model,3,1,0.0,normalized,1.0e-6,true
