run_id,iteration,stage,equation,scope,entity,t,residual,unit,tolerance,pass
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-24,model,1,1,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-24-order,model,1,1,0.0,normalized,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-21,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-43,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-17,relaxed,1,2,7.163714066393823e-14,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-17-original,physics,1,2,7.163714066393823e-14,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-19:20,model,1,2,2.7755575615628914e-17,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-37,model,1,2,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-41,model,1,2,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-41,model,1,2,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-24,model,1,2,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-41,model,1,2,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-41,model,1,2,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-24,model,1,2,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-24-order,model,1,2,0.0,normalized,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-21,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-43,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-17,relaxed,1,3,7.41073868937292e-14,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-17-original,physics,1,3,7.41073868937292e-14,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-19:20,model,1,3,0.0,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-37,model,1,3,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-41,model,1,3,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-41,model,1,3,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-24,model,1,3,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-41,model,1,3,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-41,model,1,3,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-24,model,1,3,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-24-order,model,1,3,0.0,normalized,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-21,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-43,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-17,relaxed,1,4,6.963873921961294e-14,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-17-original,physics,1,4,6.963873921961294e-14,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-19:20,model,1,4,2.7755575615628914e-17,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-37,model,1,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-41,model,1,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-41,model,1,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-24,model,1,4,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-41,model,1,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-41,model,1,4,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-24,model,1,4,0.0,kPa,0.001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-24-order,model,1,4,0.0,normalized,1.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-21,model,2,1,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-43,model,2,1,0.0,kg/s,2.4999999999999998e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-17,relaxed,2,1,0.013716817883299204,MW,3.0e-6,false
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-17-original,physics,2,1,0.013716817883299204,MW,3.0e-6,false
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-19:20,model,2,1,2.7755575615628914e-17,MW,3.0e-6,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-38,model,2,1,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,R2-load-return,model,2,1,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-41,model,2,1,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-41,model,2,1,0.0,K,0.0001,true
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,3-24,model,2,1,0.0,kPa,0.001,true
