run_id,iteration,mode,cost,diagnostic,step,projected_gradient,accepted,smooth,active_changed,elapsed_sec
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,diagnostic,,0.01371681788209212,,,true,false,false,0.04293070000130683
r3-pg-20260917T071031-7eafbab9/single-delay-switch,2,diagnostic,,0.013715164750400497,1.0,0.16583978117445275,true,true,false,0.1566451999824494
r3-pg-20260917T071031-7eafbab9/single-delay-switch,3,diagnostic,,0.0028475267440137334,0.25,0.1654138993154135,true,true,true,0.27542709998670034
r3-pg-20260917T071031-7eafbab9/single-delay-switch,4,diagnostic,,0.0012891509025622825,0.125,0.16552034366477275,true,true,true,0.4090999999898486
r3-pg-20260917T071031-7eafbab9/single-delay-switch,5,diagnostic,,0.0007795207279358467,0.0625,0.1654671530389067,true,true,true,0.5655391000036616
r3-pg-20260917T071031-7eafbab9/single-delay-switch,6,diagnostic,,0.00025473187379463155,0.015625,0.16549371146639258,true,true,true,0.7475072999950498
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,diagnostic,,3.8468824956083536e-6,,0.16548712167672675,false,true,true,1.021079500002088
