run_id,iteration,trial,kind,mode,accepted,merit,cost,step
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,1,one_sided,diagnostic,false,0.01371844450594306,,
r3-pg-20260917T071031-7eafbab9/single-delay-switch,1,2,one_sided,diagnostic,true,0.013715164750400497,,
r3-pg-20260917T071031-7eafbab9/single-delay-switch,2,1,local_halfspace,diagnostic,true,0.0028475267440137334,,1.0
r3-pg-20260917T071031-7eafbab9/single-delay-switch,3,1,local_halfspace,diagnostic,false,0.013715164749526878,,1.0
r3-pg-20260917T071031-7eafbab9/single-delay-switch,3,2,local_halfspace,diagnostic,false,0.005428491457176622,,0.5
r3-pg-20260917T071031-7eafbab9/single-delay-switch,3,3,local_halfspace,diagnostic,true,0.0012891509025622825,,0.25
r3-pg-20260917T071031-7eafbab9/single-delay-switch,4,1,local_halfspace,diagnostic,false,0.015241590727672524,,1.0
r3-pg-20260917T071031-7eafbab9/single-delay-switch,4,2,local_halfspace,diagnostic,false,0.006981542324360479,,0.5
r3-pg-20260917T071031-7eafbab9/single-delay-switch,4,3,local_halfspace,diagnostic,false,0.0028475267440890946,,0.25
r3-pg-20260917T071031-7eafbab9/single-delay-switch,4,4,local_halfspace,diagnostic,true,0.0007795207279358467,,0.125
r3-pg-20260917T071031-7eafbab9/single-delay-switch,5,1,local_halfspace,diagnostic,false,0.01574143750197964,,1.0
r3-pg-20260917T071031-7eafbab9/single-delay-switch,5,2,local_halfspace,diagnostic,false,0.007499160599111787,,0.5
r3-pg-20260917T071031-7eafbab9/single-delay-switch,5,3,local_halfspace,diagnostic,false,0.0033584882570522226,,0.25
r3-pg-20260917T071031-7eafbab9/single-delay-switch,5,4,local_halfspace,diagnostic,false,0.0012891509026889424,,0.125
r3-pg-20260917T071031-7eafbab9/single-delay-switch,5,5,local_halfspace,diagnostic,true,0.00025473187379463155,,0.0625
r3-pg-20260917T071031-7eafbab9/single-delay-switch,6,1,local_halfspace,diagnostic,false,0.01627334865550916,,1.0
r3-pg-20260917T071031-7eafbab9/single-delay-switch,6,2,local_halfspace,diagnostic,false,0.00801463037376865,,0.5
r3-pg-20260917T071031-7eafbab9/single-delay-switch,6,3,local_halfspace,diagnostic,false,0.003881280173343802,,0.25
r3-pg-20260917T071031-7eafbab9/single-delay-switch,6,4,local_halfspace,diagnostic,false,0.0018136069384371628,,0.125
r3-pg-20260917T071031-7eafbab9/single-delay-switch,6,5,local_halfspace,diagnostic,false,0.0007795207279386386,,0.0625
r3-pg-20260917T071031-7eafbab9/single-delay-switch,6,6,local_halfspace,diagnostic,false,0.0002624152333290901,,0.03125
r3-pg-20260917T071031-7eafbab9/single-delay-switch,6,7,local_halfspace,diagnostic,true,3.8468824956083536e-6,,0.015625
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,1,local_halfspace,diagnostic,false,0.016501110480851972,,1.0
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,2,local_halfspace,diagnostic,false,0.008275833237223012,,0.5
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,3,local_halfspace,diagnostic,false,0.004134661424073584,,0.25
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,4,local_halfspace,diagnostic,false,0.0020650743855130027,,0.125
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,5,local_halfspace,diagnostic,false,0.0010305305412314759,,0.0625
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,6,local_halfspace,diagnostic,false,0.0005133210270237795,,0.03125
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,7,local_halfspace,diagnostic,false,0.00025473187378928177,,0.015625
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,8,local_halfspace,diagnostic,false,0.00012544119686538733,,0.0078125
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,9,local_halfspace,diagnostic,false,6.079683317389132e-5,,0.00390625
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,10,local_halfspace,diagnostic,false,2.8474895336523897e-5,,0.001953125
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,11,local_halfspace,diagnostic,false,1.2313987227554841e-5,,0.0009765625
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,12,local_halfspace,diagnostic,false,4.233550647390314e-6,,0.00048828125
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,13,projected_gradient,diagnostic,false,0.027105469498469276,,1.0
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,14,projected_gradient,diagnostic,false,0.013703731885949094,,0.5
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,15,projected_gradient,diagnostic,false,0.006846294599529768,,0.25
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,16,projected_gradient,diagnostic,false,0.003420312123163715,,0.125
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,17,projected_gradient,diagnostic,false,0.0017080047183019702,,0.0625
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,18,projected_gradient,diagnostic,false,0.0008520219402157709,,0.03125
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,19,projected_gradient,diagnostic,false,0.0004240732917907004,,0.015625
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,20,projected_gradient,diagnostic,false,0.0002101096460593382,,0.0078125
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,21,projected_gradient,diagnostic,false,0.00010313049282082076,,0.00390625
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,22,projected_gradient,diagnostic,false,4.9641583689076565e-5,,0.001953125
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,23,projected_gradient,diagnostic,false,2.2897329807062023e-5,,0.0009765625
r3-pg-20260917T071031-7eafbab9/single-delay-switch,7,24,projected_gradient,diagnostic,false,9.525194438220735e-6,,0.00048828125
