id,run_id,stage,formula,object,time,scenario,residual,tolerance,unit,pass
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-20,1,3,2,0.0,2.8e-6,Mvar,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-22,2,3,2,0.0,1.0e-6,pu,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-18:19,2,3,2,0.0,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-20,2,3,2,0.0,2.8e-6,Mvar,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-24:25,1,3,2,0.0,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-24:25,1,3,2,0.0,2.8e-6,Mvar,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-voltage,1,3,2,6.938893903907228e-18,1.0e-6,pu,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,1,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,1,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,1,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,1,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-26,1,3,2,8.881784197001252e-16,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-28,1,3,2,0.0,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,source-delta,1,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,idle-load,1,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-mix-S,1,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-mix-R,1,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,2,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,2,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,2,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,2,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-26,2,3,2,0.0,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-28,2,3,2,2.7755575615628914e-16,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,idle-source,2,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,load-delta,2,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-mix-S,2,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-mix-R,2,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,PCC-P,1,4,1,0.0,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,PCC-Q,1,4,1,0.0,2.8e-6,Mvar,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-22,1,4,1,0.0,1.0e-6,pu,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,root-voltage,1,4,1,0.0,1.0e-6,pu,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-18:19,1,4,1,4.440892098500626e-16,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-20,1,4,1,0.0,2.8e-6,Mvar,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-22,2,4,1,0.0,1.0e-6,pu,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-18:19,2,4,1,2.4424906541753444e-15,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-20,2,4,1,0.0,2.8e-6,Mvar,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-24:25,1,4,1,0.0,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-24:25,1,4,1,0.0,2.8e-6,Mvar,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-voltage,1,4,1,1.734723475976807e-17,1.0e-6,pu,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,1,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,1,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,1,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,1,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-26,1,4,1,2.220446049250313e-16,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-28,1,4,1,0.0,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,source-delta,1,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,idle-load,1,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-mix-S,1,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-mix-R,1,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,2,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,2,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,2,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,2,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-26,2,4,1,0.0,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-28,2,4,1,2.7755575615628914e-16,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,idle-source,2,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,load-delta,2,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-mix-S,2,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-mix-R,2,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,PCC-P,1,4,2,0.0,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,PCC-Q,1,4,2,0.0,2.8e-6,Mvar,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-22,1,4,2,0.0,1.0e-6,pu,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,root-voltage,1,4,2,0.0,1.0e-6,pu,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-18:19,1,4,2,4.440892098500626e-16,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-20,1,4,2,0.0,2.8e-6,Mvar,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-22,2,4,2,0.0,1.0e-6,pu,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-18:19,2,4,2,2.220446049250313e-16,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-20,2,4,2,0.0,2.8e-6,Mvar,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-24:25,1,4,2,0.0,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-24:25,1,4,2,0.0,2.8e-6,Mvar,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-voltage,1,4,2,8.673617379884035e-18,1.0e-6,pu,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,1,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,1,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,1,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,1,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-26,1,4,2,2.220446049250313e-16,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-28,1,4,2,0.0,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,source-delta,1,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,idle-load,1,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-mix-S,1,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-mix-R,1,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,2,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,2,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,2,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-27:29,2,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-26,2,4,2,0.0,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,6-28,2,4,2,2.7755575615628914e-16,2.8e-6,MW,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,idle-source,2,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,load-delta,2,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-mix-S,2,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-mix-R,2,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-transport,1-S,1,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,pipe-temperature,1-S,1,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-outlet,1-S,1,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-energy,1-S,1,1,5.551115123125783e-17,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-transport,1-S,2,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,pipe-temperature,1-S,2,1,1.1368683772161603e-13,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-outlet,1-S,2,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-energy,1-S,2,1,5.729816621169459e-17,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-transport,1-S,3,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,pipe-temperature,1-S,3,1,1.1368683772161603e-13,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-outlet,1-S,3,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-energy,1-S,3,1,5.774225542154441e-17,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-transport,1-S,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,pipe-temperature,1-S,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-outlet,1-S,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-energy,1-S,4,1,8.326672684688674e-17,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-inventory,1-S,1,1,0.0,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,inventory-domain,1-S,1,1,0.0,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-inventory,1-S,2,1,1.9674868401153837e-15,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,inventory-domain,1-S,2,1,2.444721758365631e-15,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-inventory,1-S,3,1,1.9674868401153837e-15,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,inventory-domain,1-S,3,1,2.444721758365631e-15,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-inventory,1-S,4,1,1.9984014443252818e-15,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,inventory-domain,1-S,4,1,0.0,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-inventory,1-S,5,1,2.4424906541753444e-15,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,inventory-domain,1-S,5,1,0.0,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-thermal-terminal,1-S,5,1,2.4424906541753444e-15,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-transport,1-S,1,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,pipe-temperature,1-S,1,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-outlet,1-S,1,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-energy,1-S,1,2,5.551115123125783e-17,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-transport,1-S,2,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,pipe-temperature,1-S,2,2,1.1368683772161603e-13,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-outlet,1-S,2,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-energy,1-S,2,2,5.774225542154441e-17,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-transport,1-S,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,pipe-temperature,1-S,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-outlet,1-S,3,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-energy,1-S,3,2,5.551115123125783e-17,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-transport,1-S,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,pipe-temperature,1-S,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-outlet,1-S,4,2,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-energy,1-S,4,2,8.326672684688674e-17,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-inventory,1-S,1,2,0.0,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,inventory-domain,1-S,1,2,0.0,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-inventory,1-S,2,2,1.9674868401153837e-15,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,inventory-domain,1-S,2,2,2.444721758365631e-15,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-inventory,1-S,3,2,2.0261570199409107e-15,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,inventory-domain,1-S,3,2,0.0,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-inventory,1-S,4,2,1.9984014443252818e-15,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,inventory-domain,1-S,4,2,0.0,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-inventory,1-S,5,2,2.4424906541753444e-15,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,inventory-domain,1-S,5,2,0.0,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-thermal-terminal,1-S,5,2,2.4424906541753444e-15,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-transport,1-R,1,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,pipe-temperature,1-R,1,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-outlet,1-R,1,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-energy,1-R,1,1,1.1102230246251565e-16,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-transport,1-R,2,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,pipe-temperature,1-R,2,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-outlet,1-R,2,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-energy,1-R,2,1,0.0,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-transport,1-R,3,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,pipe-temperature,1-R,3,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-outlet,1-R,3,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-energy,1-R,3,1,0.0,2.0e-6,MWh,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,R7-D-transport,1-R,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,pipe-temperature,1-R,4,1,0.0,0.0001,K,true
healthy_zero_loss_prescribed_highs,r7-flow-planning-786489ac-e014-4c7e-8d8d-483974a6bcf3,normal,reference-outlet,1-R,4,1,0.0,0.0001,K,true
