run_id,equation,scope,entity,t,residual,unit,tolerance,pass
cf_ct_clarabel_socp,3-33:34,model,R14,1,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R14,2,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,2,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,2,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,14,2,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,R14,2,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,R14,2,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,R14,2,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,R14,2,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,R14,2,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R14,3,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,3,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,3,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,14,3,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,R14,3,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,R14,3,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,R14,3,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,R14,3,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,R14,3,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R14,4,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,4,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,4,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,14,4,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,R14,4,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,R14,4,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,R14,4,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,R14,4,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,R14,4,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R14,5,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,5,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,5,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,14,5,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,R14,5,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,R14,5,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,R14,5,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,R14,5,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,R14,5,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R14,6,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,6,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,6,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,14,6,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,R14,6,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,R14,6,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,R14,6,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,R14,6,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,R14,6,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R14,7,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,7,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,7,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,14,7,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,R14,7,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,R14,7,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,R14,7,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,R14,7,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,R14,7,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R14,8,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,8,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,8,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,14,8,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,R14,8,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,R14,8,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,R14,8,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,R14,8,1.1368683772161603e-13,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,R14,8,1.1368683772161603e-13,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R14,9,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,9,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,9,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,14,9,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,R14,9,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,R14,9,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,R14,9,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,R14,9,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,R14,9,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R14,10,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,10,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,10,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,14,10,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,R14,10,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,R14,10,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,R14,10,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,R14,10,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,R14,10,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R14,11,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,11,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,11,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,14,11,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,R14,11,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,R14,11,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,R14,11,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,R14,11,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,R14,11,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R14,12,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,12,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,12,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,14,12,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,R14,12,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,R14,12,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,R14,12,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,R14,12,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,R14,12,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R14,13,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,13,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,13,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,14,13,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,R14,13,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,R14,13,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,R14,13,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,R14,13,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,R14,13,5.684341886080802e-14,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R14,14,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,14,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,14,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-23-kappa,model,14,14,0.0,kPa,0.005199261864978687,true
cf_ct_clarabel_socp,3-22,model,R14,14,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-26,model,R14,14,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,3-25,physics,R14,14,0.0,normalized,1.0e-6,true
cf_ct_clarabel_socp,WMM-replay,physics,R14,14,1.1368683772161603e-13,K,0.0001,true
cf_ct_clarabel_socp,3-33:34,model,R14,14,1.1368683772161603e-13,K,0.0001,true
cf_ct_clarabel_socp,3-39:40,model,R14,15,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,15,0.0,K,0.0001,true
cf_ct_clarabel_socp,3-41,model,14,15,0.0,K,0.0001,true
