run_id,stage,label,pipe,side,time_h,flow_kg_s,outlet_K,replay_K,heat_MW
r3-v2-20260917T093636-37b7a2ec/two-source-VF_VT-pg,2,initial subproblem / diagnostic,1,S,1.0,1.499969014600937,359.1921005517243,359.19210055173073,0.09059499822835988
r3-v2-20260917T093636-37b7a2ec/two-source-VF_VT-pg,2,initial subproblem / diagnostic,1,R,1.0,1.499969014600937,317.3698001439092,317.3698001439136,0.09059499822835988
r3-v2-20260917T093636-37b7a2ec/two-source-VF_VT-pg,2,initial subproblem / diagnostic,1,S,2.0,0.5014719670637606,362.14825095094943,362.1482509509499,0.15267164653902202
r3-v2-20260917T093636-37b7a2ec/two-source-VF_VT-pg,2,initial subproblem / diagnostic,1,R,2.0,0.5014719670637606,319.52681905599394,319.5268190559941,0.15267164653902202
r3-v2-20260917T093636-37b7a2ec/two-source-VF_VT-pg,2,initial subproblem / diagnostic,1,S,3.0,0.8987714646166721,351.09501189545813,351.0950118954582,0.18168918553808186
r3-v2-20260917T093636-37b7a2ec/two-source-VF_VT-pg,2,initial subproblem / diagnostic,1,R,3.0,0.8987714646166721,308.37775881188486,308.37775881188486,0.18168918553808186
r3-v2-20260917T093636-37b7a2ec/two-source-VF_VT-pg,2,initial subproblem / diagnostic,1,S,4.0,1.4969621277864529,355.74580509062605,355.7458050906211,0.06687212348858694
r3-v2-20260917T093636-37b7a2ec/two-source-VF_VT-pg,2,initial subproblem / diagnostic,1,R,4.0,1.4969621277864529,310.0210949109399,310.02109491094274,0.06687212348858694
r3-v2-20260917T093636-37b7a2ec/two-source-VF_VT-pg,2,initial subproblem / diagnostic,1,S,5.0,1.0,352.48791208344466,352.48791208344494,0.1677905632385552
r3-v2-20260917T093636-37b7a2ec/two-source-VF_VT-pg,2,initial subproblem / diagnostic,1,R,5.0,1.0,312.34412626074356,312.3441262607437,0.1677905632385552
r3-v2-20260917T093636-37b7a2ec/two-source-VF_VT-pg,2,initial subproblem / diagnostic,1,S,6.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228972
r3-v2-20260917T093636-37b7a2ec/two-source-VF_VT-pg,2,initial subproblem / diagnostic,1,R,6.0,1.0,312.81162373513337,312.8116237351334,0.16835922967228972
r3-v2-20260917T093636-37b7a2ec/two-source-VF_VT-pg,2,initial subproblem / diagnostic,1,S,7.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228972
r3-v2-20260917T093636-37b7a2ec/two-source-VF_VT-pg,2,initial subproblem / diagnostic,1,R,7.0,1.0,312.74450314224686,312.7445031422468,0.16835922967228972
r3-v2-20260917T093636-37b7a2ec/two-source-VF_VT-pg,2,initial subproblem / diagnostic,1,S,8.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228972
r3-v2-20260917T093636-37b7a2ec/two-source-VF_VT-pg,2,initial subproblem / diagnostic,1,R,8.0,1.0,312.74450314224686,312.7445031422468,0.16835922967228972
r3-v2-20260917T093636-37b7a2ec/two-source-VF_VT-pg,2,initial subproblem / diagnostic,1,S,9.0,1.0,352.4879120834421,352.4879120834421,0.16835922967228972
