id,version,branch,iteration,value
single-source-box25,v1,dispatch,5,81.24535242579154
single-source-box25,v1,dispatch,6,80.57874993691794
single-source-box25,v1,dispatch,7,80.4150310633859
single-source-box25,v1,dispatch,8,80.33314052389832
single-source-box25,v1,dispatch,9,80.29215915393658
single-source-box25,v1,dispatch,10,80.2870336808138
single-source-box25,v1,dispatch,11,80.28447071114476
single-source-box25,v1,dispatch,12,80.28318889231448
single-source-box25,v1,dispatch,13,80.28254845691377
single-source-box25,v2,dispatch,5,81.24535242579154
single-source-box25,v2,dispatch,6,80.57874993691794
single-source-box25,v2,dispatch,7,80.4150310633859
single-source-box25,v2,dispatch,8,80.33314052389832
single-source-box25,v2,dispatch,9,80.29215915393658
single-source-box25,v2,dispatch,10,80.26570211068015
single-source-box25,v2,dispatch,11,80.25810502847796
single-source-box25,v2,dispatch,12,80.25119381192415
single-source-box25,v2,dispatch,13,80.24428213851465
single-source-box25,v2,dispatch,14,80.23737304776304
single-source-box25,v2,dispatch,15,80.23045869770257
single-source-box25,v2,dispatch,16,80.2235465112032
single-source-box25,v2,dispatch,17,80.21663617573583
single-source-box25,v2,dispatch,18,80.20971890304922
single-source-box25,v2,dispatch,19,80.20279956359991
single-source-box25,v2,dispatch,20,80.19590357286046
single-source-box25,v2,dispatch,21,80.18899422925692
single-source-box25,v2,dispatch,22,80.18208410755477
single-source-box25,v2,dispatch,23,80.17517360111464
single-source-box25,v2,dispatch,24,80.16825908291376
single-source-box25,v2,dispatch,25,80.16134788765143
single-source-box25,v2,dispatch,26,80.15443656404607
single-source-box25,v2,dispatch,27,80.14752537240658
single-source-box25,v2,dispatch,28,80.13391663373287
single-source-box25,v2,dispatch,29,80.12030884138423
single-source-box25,v2,dispatch,30,80.10669998365671
single-source-box25,v2,dispatch,31,80.09979066684885
single-source-box25,v2,dispatch,32,80.09287982938275
single-source-box25,v2,dispatch,33,80.08596862787668
single-source-box25,v2,dispatch,34,80.07905823225751
single-source-box25,v2,dispatch,35,80.0721467066368
single-source-box25,v2,dispatch,36,80.06523528523527
single-source-box25,v2,dispatch,37,80.05832402179837
single-source-box25,v2,dispatch,38,80.05141336714809
single-source-box25,v2,dispatch,39,80.0445012720902
single-source-box25,v2,dispatch,40,80.03759019714587
single-source-box25,v2,dispatch,41,80.030686401561
single-source-box25,v2,dispatch,42,80.0237739441495
single-source-box25,v2,dispatch,43,80.01686018539016
single-source-box25,v2,dispatch,44,80.00994712769275
single-source-box25,v2,dispatch,45,80.00303481373221
single-source-box25,v2,dispatch,46,79.99615556502275
single-source-box25,v2,dispatch,47,79.98921152194501
single-source-box25,v2,dispatch,48,79.9823001983336
single-source-box25,v2,dispatch,49,79.97538861492899
single-source-box25,v2,dispatch,50,79.96847727344903
single-source-box25,v2,dispatch,51,79.96501540818232
single-source-box25,v2,dispatch,52,79.96155389213604
single-source-box25,v2,dispatch,53,79.95466236950577
single-source-box25,v2,dispatch,54,79.94774901784538
single-source-box25,v2,dispatch,55,79.94083660454692
single-source-box25,v2,dispatch,56,79.93391288476008
single-source-box25,v2,dispatch,57,79.92699790643499
single-source-box25,v2,dispatch,58,79.92010860684287
single-source-box25,v2,dispatch,59,79.9132015041072
single-source-box25,v2,dispatch,60,79.90626298070865
single-source-box25,v2,dispatch,61,79.89935224124275
single-source-box25,v2,dispatch,62,79.89244148620335
single-source-box25,v2,dispatch,63,79.88553039377615
single-source-box25,v2,dispatch,64,79.87861748630962
single-source-box25,v2,dispatch,65,79.87170763595812
single-source-box25,v2,dispatch,66,79.86479653574928
single-source-box25,v2,dispatch,67,79.85788540062916
single-source-box25,v2,dispatch,68,79.8509742259175
single-source-box25,v2,dispatch,69,79.84406297828403
single-source-box25,v2,dispatch,70,79.83715190158904
single-source-box25,v2,dispatch,71,79.83023988471888
single-source-box25,v2,dispatch,72,79.82332977361332
single-source-box25,v2,dispatch,73,79.81641882626411
single-source-box25,v2,dispatch,74,79.80950847046495
single-source-box25,v2,dispatch,75,79.80259732157985
single-source-box25,v2,dispatch,76,79.79568385744926
single-source-box25,v2,dispatch,77,79.78877346652382
single-source-box25,v2,dispatch,78,79.78185761155416
single-source-box25,v2,dispatch,79,79.7749428623088
single-source-box25,v2,dispatch,80,79.76803484481627
single-source-box25,v2,dispatch,81,79.76112718471072
single-source-box25,v2,dispatch,82,79.7542178603072
single-source-box25,v2,dispatch,83,79.75248424289632
single-source-box25,v2,dispatch,84,79.75074613718157
single-source-box25,v2,dispatch,85,79.74901173356
single-source-box25,v2,dispatch,86,79.74727377341725
single-source-box25,v2,dispatch,87,79.7455374174309
single-source-box25,v2,dispatch,88,79.74380277905642
single-source-box25,v2,dispatch,89,79.74206462922035
single-source-box25,v2,dispatch,90,79.74032818653329
single-source-box25,v2,dispatch,91,79.73859172306052
single-source-box25,v2,dispatch,92,79.7368552317787
single-source-box25,v2,dispatch,93,79.73512075443536
single-source-box25,v2,dispatch,94,79.7333841210844
single-source-box25,v2,dispatch,95,79.73164565098224
single-source-box25,v2,dispatch,96,79.72991051096439
single-source-box25,v2,dispatch,97,79.72817348540312
single-source-box25,v2,dispatch,98,79.7264363261659
single-source-box25,v2,dispatch,99,79.7247017514174
single-source-box25,v2,dispatch,100,79.7229647740138
single-source-box25,v2,dispatch,101,79.72122602293233
single-source-box25,v2,dispatch,102,79.71949625345633
single-source-box25,v2,dispatch,103,79.71775806259483
single-source-box25,v2,dispatch,104,79.71602389456818
single-source-box25,v2,dispatch,105,79.7142877164869
single-source-box25,v2,dispatch,106,79.71255154594776
single-source-box25,v2,dispatch,107,79.71081537363128
single-source-box25,v2,dispatch,108,79.70907921267737
single-source-box25,v2,dispatch,109,79.70733895836774
single-source-box25,v2,dispatch,110,79.70560218635543
single-source-box25,v2,dispatch,111,79.70386550779699
single-source-box25,v2,dispatch,112,79.70212891709741
single-source-box25,v2,dispatch,113,79.70039242110045
single-source-box25,v2,dispatch,114,79.69865601966079
single-source-box25,v2,dispatch,115,79.6969261415314
single-source-box25,v2,dispatch,116,79.69519001652439
single-source-box25,v2,dispatch,117,79.69345014504884
single-source-box25,v2,dispatch,118,79.69171394483993
single-source-box25,v2,dispatch,119,79.6899769919206
single-source-box25,v2,dispatch,120,79.68824101817964
single-source-box25,v2,dispatch,121,79.68650740918909
single-source-box25,v2,dispatch,122,79.68477204422874
single-source-box25,v2,dispatch,123,79.68131015155461
single-source-box25,v2,dispatch,124,79.67440017137449
single-source-box25,v2,dispatch,125,79.66081232493964
single-source-box25,v2,dispatch,126,79.64716535137637
single-source-box25,v2,dispatch,127,79.63352590980475
single-source-box25,v2,dispatch,128,79.6199003705912
single-source-box25,v2,dispatch,129,79.60627435205154
single-source-box25,v2,dispatch,130,79.59264760760598
single-source-box25,v2,dispatch,131,79.57901790344242
single-source-box25,v2,dispatch,132,79.57555984227537
single-source-box25,v2,dispatch,133,79.5686512176774
single-source-box25,v2,dispatch,134,79.56174082213892
single-source-box25,v2,dispatch,135,79.55483378062422
single-source-box25,v2,dispatch,136,79.54792346407363
single-source-box25,v2,dispatch,137,79.5410207185505
single-source-box25,v2,dispatch,138,79.53409844580463
single-source-box25,v2,dispatch,139,79.52046970885132
single-source-box25,v2,dispatch,140,79.50684075756527
single-source-box25,v2,dispatch,141,79.49319763330396
single-source-box25,v2,dispatch,142,79.47958304650896
single-source-box25,v2,dispatch,143,79.47270606602541
single-source-box25,v2,dispatch,144,79.459042758556
single-source-box25,v2,dispatch,145,79.45557433236513
single-source-box25,v2,dispatch,146,79.44867238072095
single-source-box25,v2,dispatch,147,79.44176180454056
single-source-box25,v2,dispatch,148,79.43485108170137
single-source-box25,v2,dispatch,149,79.4280096124261
single-source-box25,v2,dispatch,150,79.42103508947578
single-source-box25,v2,dispatch,151,79.414123344754
single-source-box25,v2,dispatch,152,79.40721186354335
single-source-box25,v2,dispatch,153,79.40030271486913
single-source-box25,v2,dispatch,154,79.39339621173264
single-source-box25,v2,dispatch,155,79.38649332663098
single-source-box25,v2,dispatch,156,79.37957242837638
single-source-box25,v2,dispatch,157,79.36593679074443
single-source-box25,v2,dispatch,158,79.3523041719
single-source-box25,v2,dispatch,159,79.33867121638434
single-source-box25,v2,dispatch,160,79.32503567384401
single-source-box25,v2,dispatch,161,79.31812941544699
single-source-box25,v2,dispatch,162,79.31121954131093
single-source-box25,v2,dispatch,163,79.3077589191711
single-source-box25,v2,dispatch,164,79.30084910466103
single-source-box25,v2,dispatch,165,79.29393653063033
single-source-box25,v2,dispatch,166,79.28703076672517
single-source-box25,v2,dispatch,167,79.28011988597086
single-source-box25,v2,dispatch,168,79.27321054882066
single-source-box25,v2,dispatch,169,79.26975005589469
single-source-box25,v2,dispatch,170,79.26284044524431
single-source-box25,v2,dispatch,171,79.25591526300839
single-source-box25,v2,dispatch,172,79.2489975871409
single-source-box25,v2,dispatch,173,79.24207637654735
single-source-box25,v2,dispatch,174,79.22847502212124
single-source-box25,v2,dispatch,175,79.22154151401716
single-source-box25,v2,dispatch,176,79.21463561232312
single-source-box25,v2,dispatch,177,79.20101944429217
single-source-box25,v2,dispatch,178,79.1940953761799
single-source-box25,v2,dispatch,179,79.18718855964755
single-source-box25,v2,dispatch,180,79.1735645383556
single-source-box25,v2,dispatch,181,79.16665775909743
single-source-box25,v2,dispatch,182,79.15301879785162
single-source-box25,v2,dispatch,183,79.1461110932503
single-source-box25,v2,dispatch,184,79.13920203149013
single-source-box25,v2,dispatch,185,79.13229286272937
single-source-box25,v2,dispatch,186,79.11865378581294
single-source-box25,v2,dispatch,187,79.10503106437105
single-source-box25,v2,dispatch,188,79.09137560440901
single-source-box25,v2,dispatch,189,79.07773926479999
single-source-box25,v2,dispatch,190,79.06409641561336
single-source-box25,v2,dispatch,191,79.05045498858857
single-source-box25,v2,dispatch,192,79.03681399644228
single-source-box25,v2,dispatch,193,79.02317315108291
single-source-box25,v2,dispatch,194,79.00953884050449
single-source-box25,v2,dispatch,195,79.00262620763388
single-source-box25,v2,dispatch,196,78.98898521056657
single-source-box25,v2,dispatch,197,78.98207858094625
single-source-box25,v2,dispatch,198,78.97861581724203
single-source-box25,v2,dispatch,199,78.97170549961577
single-source-box25,v2,dispatch,200,78.96824718156822
single-source-box25,v1,diagnostic,1,0.040501967556627334
single-source-box25,v1,diagnostic,2,0.002889888441514193
single-source-box25,v1,diagnostic,3,0.002472180473673758
single-source-box25,v1,diagnostic,4,0.00033440359208701217
single-source-box25,v2,diagnostic,1,0.040501967556627334
single-source-box25,v2,diagnostic,2,0.002889888441514193
single-source-box25,v2,diagnostic,3,0.002472180473673758
single-source-box25,v2,diagnostic,4,0.00033440359208701217
