run_id,stage,name,equation,scope,entity,t,residual,unit,tolerance,pass
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-43,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-17,model,1,4,5.551115123125783e-17,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-17-original,physics,1,4,5.551115123125783e-17,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-19:20,model,1,4,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-37,model,1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-24,model,1,4,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-24,model,1,4,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-24-order,model,1,4,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-21,model,2,1,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-43,model,2,1,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-17,model,2,1,5.273559366969494e-16,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-17-original,physics,2,1,5.273559366969494e-16,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-19:20,model,2,1,6.38378239159465e-16,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-38,model,2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,R2-load-return,model,2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-24,model,2,1,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-24,model,2,1,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-24-order,model,2,1,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-21,model,2,2,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-43,model,2,2,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-17,model,2,2,1.942890293094024e-16,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-17-original,physics,2,2,1.942890293094024e-16,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-19:20,model,2,2,1.6653345369377348e-16,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-38,model,2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,R2-load-return,model,2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-24,model,2,2,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-24,model,2,2,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-24-order,model,2,2,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-21,model,2,3,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-43,model,2,3,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-17,model,2,3,1.942890293094024e-16,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-17-original,physics,2,3,1.942890293094024e-16,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-19:20,model,2,3,5.551115123125783e-17,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-38,model,2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,R2-load-return,model,2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-24,model,2,3,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-24,model,2,3,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-24-order,model,2,3,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-21,model,2,4,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-43,model,2,4,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-17,model,2,4,5.551115123125783e-17,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-17-original,physics,2,4,5.551115123125783e-17,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-19:20,model,2,4,5.551115123125783e-17,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-38,model,2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,R2-load-return,model,2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-24,model,2,4,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-41,model,2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-24,model,2,4,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-24-order,model,2,4,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-loose-electric,1,fixed_dispatch,3-35:36,model,S1,1,0.0,K,0.0001,true
