method,equation,scope,entity,t,residual,unit,tolerance,pass
equipment-joint-central-socp,R9-T5-loss,model,35,22,3.469446951953614e-18,MW,7.599999999999999e-5,true
equipment-joint-central-socp,R9-T5-m-minus,model,35,22,0.0,kg/s,0.0001284494047619048,true
equipment-joint-central-socp,R9-T5-H-minusin,model,35,22,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-socp,R9-T5-envelope,model,35,22,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-socp,R9-T5-H-minusout,model,35,22,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-socp,R9-T5-envelope,model,35,22,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-socp,R9-T5-loss,model,35,22,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-socp,R9-T5-direction,model,36,22,0.0,1,1.0e-6,true
equipment-joint-central-socp,R9-T5-integer,model,36,22,0.0,1,1.0e-6,true
equipment-joint-central-socp,R9-T5-m-plus,model,36,22,0.0,kg/s,0.0001284494047619048,true
equipment-joint-central-socp,R9-T5-H-plusin,model,36,22,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-socp,R9-T5-envelope,model,36,22,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-socp,R9-T5-H-plusout,model,36,22,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-socp,R9-T5-envelope,model,36,22,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-socp,R9-T5-loss,model,36,22,3.469446951953614e-18,MW,7.599999999999999e-5,true
equipment-joint-central-socp,R9-T5-m-minus,model,36,22,0.0,kg/s,0.0001284494047619048,true
equipment-joint-central-socp,R9-T5-H-minusin,model,36,22,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-socp,R9-T5-envelope,model,36,22,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-socp,R9-T5-H-minusout,model,36,22,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-socp,R9-T5-envelope,model,36,22,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-socp,R9-T5-loss,model,36,22,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-socp,R9-T5-direction,model,37,22,0.0,1,1.0e-6,true
