method,equation,scope,entity,t,residual,unit,tolerance,pass
equipment-fixed-central-socp,R9-T4-voltage,model,17,23,0.0,pu²,1.0e-6,true
equipment-fixed-central-socp,ch04-030:031-P,model,17,23,6.5702998597316764e-12,MW,7.599999999999999e-5,true
equipment-fixed-central-socp,ch04-030:031-Q,model,17,23,3.1949998202662755e-12,Mvar,7.599999999999999e-5,true
equipment-fixed-central-socp,R9-T4-voltage,model,18,23,0.0,pu²,1.0e-6,true
equipment-fixed-central-socp,ch04-030:031-P,model,18,23,0.0,MW,7.599999999999999e-5,true
equipment-fixed-central-socp,ch04-030:031-Q,model,18,23,6.583622536027178e-14,Mvar,7.599999999999999e-5,true
equipment-fixed-central-socp,R9-T4-voltage,model,19,23,0.0,pu²,1.0e-6,true
equipment-fixed-central-socp,ch04-030:031-P,model,19,23,0.0,MW,7.599999999999999e-5,true
equipment-fixed-central-socp,ch04-030:031-Q,model,19,23,1.970645868709653e-15,Mvar,7.599999999999999e-5,true
equipment-fixed-central-socp,R9-T4-voltage,model,20,23,0.0,pu²,1.0e-6,true
equipment-fixed-central-socp,ch04-030:031-P,model,20,23,1.6751044995544362e-11,MW,7.599999999999999e-5,true
equipment-fixed-central-socp,ch04-030:031-Q,model,20,23,1.0803802297232323e-11,Mvar,7.599999999999999e-5,true
equipment-fixed-central-socp,R9-T4-voltage,model,21,23,0.0,pu²,1.0e-6,true
equipment-fixed-central-socp,ch04-030:031-P,model,21,23,1.2425172002394902e-11,MW,7.599999999999999e-5,true
equipment-fixed-central-socp,ch04-030:031-Q,model,21,23,4.6448400681242674e-12,Mvar,7.599999999999999e-5,true
equipment-fixed-central-socp,R9-T4-voltage,model,22,23,0.0,pu²,1.0e-6,true
equipment-fixed-central-socp,ch04-030:031-P,model,22,23,2.76578759894619e-12,MW,7.599999999999999e-5,true
equipment-fixed-central-socp,ch04-030:031-Q,model,22,23,9.25148846420143e-13,Mvar,7.599999999999999e-5,true
equipment-fixed-central-socp,R9-T4-voltage,model,23,23,0.0,pu²,1.0e-6,true
equipment-fixed-central-socp,ch04-030:031-P,model,23,23,2.3163693185779266e-12,MW,7.599999999999999e-5,true
equipment-fixed-central-socp,ch04-030:031-Q,model,23,23,1.1347867090449881e-12,Mvar,7.599999999999999e-5,true
equipment-fixed-central-socp,R9-T4-voltage,model,24,23,0.0,pu²,1.0e-6,true
equipment-fixed-central-socp,ch04-030:031-P,model,24,23,0.0,MW,7.599999999999999e-5,true
equipment-fixed-central-socp,ch04-030:031-Q,model,24,23,2.578492974691926e-14,Mvar,7.599999999999999e-5,true
equipment-fixed-central-socp,R9-T4-voltage,model,25,23,0.0,pu²,1.0e-6,true
equipment-fixed-central-socp,ch04-030:031-P,model,25,23,0.0,MW,7.599999999999999e-5,true
equipment-fixed-central-socp,ch04-030:031-Q,model,25,23,2.220446049250313e-16,Mvar,7.599999999999999e-5,true
equipment-fixed-central-socp,R9-T4-voltage,model,26,23,0.0,pu²,1.0e-6,true
equipment-fixed-central-socp,ch04-030:031-P,model,26,23,1.5839551892327108e-12,MW,7.599999999999999e-5,true
equipment-fixed-central-socp,ch04-030:031-Q,model,26,23,7.708833571484774e-13,Mvar,7.599999999999999e-5,true
equipment-fixed-central-socp,R9-T4-voltage,model,27,23,0.0,pu²,1.0e-6,true
equipment-fixed-central-socp,ch04-030:031-P,model,27,23,1.1102230246251565e-16,MW,7.599999999999999e-5,true
equipment-fixed-central-socp,ch04-030:031-Q,model,27,23,2.831068712794149e-15,Mvar,7.599999999999999e-5,true
equipment-fixed-central-socp,R9-T4-voltage,model,28,23,0.0,pu²,1.0e-6,true
equipment-fixed-central-socp,ch04-030:031-P,model,28,23,5.7485127769041355e-12,MW,7.599999999999999e-5,true
equipment-fixed-central-socp,ch04-030:031-Q,model,28,23,6.815881192778761e-12,Mvar,7.599999999999999e-5,true
equipment-fixed-central-socp,R9-T4-voltage,model,29,23,0.0,pu²,1.0e-6,true
equipment-fixed-central-socp,ch04-030:031-P,model,29,23,6.850631173449528e-13,MW,7.599999999999999e-5,true
equipment-fixed-central-socp,ch04-030:031-Q,model,29,23,2.0194956817931597e-12,Mvar,7.599999999999999e-5,true
equipment-fixed-central-socp,R9-T4-voltage,model,30,23,0.0,pu²,1.0e-6,true
equipment-fixed-central-socp,ch04-030:031-P,model,30,23,2.080280392391387e-13,MW,7.599999999999999e-5,true
equipment-fixed-central-socp,ch04-030:031-Q,model,30,23,3.717692820259799e-12,Mvar,7.599999999999999e-5,true
equipment-fixed-central-socp,R9-T4-voltage,model,31,23,0.0,pu²,1.0e-6,true
equipment-fixed-central-socp,ch04-030:031-P,model,31,23,5.095923683029469e-13,MW,7.599999999999999e-5,true
equipment-fixed-central-socp,ch04-030:031-Q,model,31,23,2.3636648194269583e-13,Mvar,7.599999999999999e-5,true
equipment-fixed-central-socp,R9-T4-voltage,model,32,23,0.0,pu²,1.0e-6,true
equipment-fixed-central-socp,ch04-030:031-P,model,32,23,1.6209256159527285e-12,MW,7.599999999999999e-5,true
equipment-fixed-central-socp,ch04-030:031-Q,model,32,23,7.956135750220028e-13,Mvar,7.599999999999999e-5,true
equipment-fixed-central-socp,R9-T4-voltage,model,33,23,0.0,pu²,1.0e-6,true
