method,equation,scope,entity,t,residual,unit,tolerance,pass
equipment-fixed-central-exact,R9-T4-P,model,17,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-Q,model,17,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-ell,model,17,9,0.0,pu²,1.0e-6,true
equipment-fixed-central-exact,ch04-032,model,17,9,2.0724355120470966e-17,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-grid,model,17,9,1.147282735212339e-7,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-original-grid,electric_original,17,9,1.147282735212339e-7,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-P,model,18,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-Q,model,18,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-ell,model,18,9,0.0,pu²,1.0e-6,true
equipment-fixed-central-exact,ch04-032,model,18,9,2.620889345394256e-17,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-grid,model,18,9,4.336808689942018e-19,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-original-grid,electric_original,18,9,4.336808689942018e-19,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-P,model,19,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-Q,model,19,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-ell,model,19,9,0.0,pu²,1.0e-6,true
equipment-fixed-central-exact,ch04-032,model,19,9,2.5102668424828445e-17,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-grid,model,19,9,4.890240777949081e-7,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-original-grid,electric_original,19,9,4.890240777949081e-7,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-P,model,20,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-Q,model,20,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-ell,model,20,9,0.0,pu²,1.0e-6,true
equipment-fixed-central-exact,ch04-032,model,20,9,4.155289529345421e-17,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-grid,model,20,9,1.1558724895055278e-7,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-original-grid,electric_original,20,9,1.1558724895055278e-7,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-P,model,21,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-Q,model,21,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-ell,model,21,9,0.0,pu²,1.0e-6,true
equipment-fixed-central-exact,ch04-032,model,21,9,5.1809617251756535e-17,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-grid,model,21,9,1.0842021724855044e-19,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-original-grid,electric_original,21,9,1.0842021724855044e-19,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-P,model,22,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-Q,model,22,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-ell,model,22,9,0.0,pu²,1.0e-6,true
equipment-fixed-central-exact,ch04-032,model,22,9,3.3906728878589643e-18,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-grid,model,22,9,1.3473686760429677e-7,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-original-grid,electric_original,22,9,1.3473686760429677e-7,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-P,model,23,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-Q,model,23,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-ell,model,23,9,0.0,pu²,1.0e-6,true
equipment-fixed-central-exact,ch04-032,model,23,9,4.5502609926501014e-18,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-grid,model,23,9,1.0679906539124269e-7,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-original-grid,electric_original,23,9,1.0679906539124269e-7,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-P,model,24,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-Q,model,24,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-ell,model,24,9,0.0,pu²,1.0e-6,true
equipment-fixed-central-exact,ch04-032,model,24,9,2.7206698265808127e-18,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-grid,model,24,9,1.6263032587282567e-19,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-original-grid,electric_original,24,9,1.6263032587282567e-19,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-P,model,25,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-Q,model,25,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-ell,model,25,9,0.0,pu²,1.0e-6,true
equipment-fixed-central-exact,ch04-032,model,25,9,1.5708226006831e-17,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-grid,model,25,9,1.1383498853551874e-7,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-original-grid,electric_original,25,9,1.1383498853551874e-7,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-P,model,26,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-Q,model,26,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-ell,model,26,9,0.0,pu²,1.0e-6,true
equipment-fixed-central-exact,ch04-032,model,26,9,2.6753535639027076e-17,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-grid,model,26,9,1.1383486875161589e-7,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-original-grid,electric_original,26,9,1.1383486875161589e-7,pu²,1.0e-6,true
equipment-fixed-central-exact,R9-T4-P,model,27,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-Q,model,27,9,0.0,pu,1.0e-6,true
equipment-fixed-central-exact,R9-T4-ell,model,27,9,0.0,pu²,1.0e-6,true
equipment-fixed-central-exact,ch04-032,model,27,9,2.886942394126832e-17,pu²,1.0e-6,true
