method,equation,scope,entity,t,residual,unit,tolerance,pass
equipment-joint-central-exact,R9-T5-H-minusin,model,21,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-envelope,model,21,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-H-minusout,model,21,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-envelope,model,21,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-loss,model,21,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-direction,model,22,20,0.0,1,1.0e-6,true
equipment-joint-central-exact,R9-T5-integer,model,22,20,0.0,1,1.0e-6,true
equipment-joint-central-exact,R9-T5-m-plus,model,22,20,0.0,kg/s,0.0001284494047619048,true
equipment-joint-central-exact,R9-T5-H-plusin,model,22,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-envelope,model,22,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-H-plusout,model,22,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-envelope,model,22,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-loss,model,22,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-m-minus,model,22,20,0.0,kg/s,0.0001284494047619048,true
equipment-joint-central-exact,R9-T5-H-minusin,model,22,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-envelope,model,22,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-H-minusout,model,22,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-envelope,model,22,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-loss,model,22,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-direction,model,23,20,0.0,1,1.0e-6,true
equipment-joint-central-exact,R9-T5-integer,model,23,20,0.0,1,1.0e-6,true
equipment-joint-central-exact,R9-T5-m-plus,model,23,20,0.0,kg/s,0.0001284494047619048,true
equipment-joint-central-exact,R9-T5-H-plusin,model,23,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-envelope,model,23,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-H-plusout,model,23,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-envelope,model,23,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-loss,model,23,20,6.938893903907228e-18,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-m-minus,model,23,20,0.0,kg/s,0.0001284494047619048,true
equipment-joint-central-exact,R9-T5-H-minusin,model,23,20,0.0,MW,7.599999999999999e-5,true
equipment-joint-central-exact,R9-T5-envelope,model,23,20,0.0,MW,7.599999999999999e-5,true
