run_id,stage,name,variant,status,objective_kind,solver_objective,operating_cost,solver_bound,relative_gap,flow_distance,elapsed_sec,model_pass,physical_pass
r3-reference-20260917T050229-5cf368bb_gurobi,1,fixed_dispatch,r3_sp_checked_v1,solver_optimal,operating_cost,80.18286516041843,80.18286516041843,80.18285835670929,8.485240739846287e-8,0.0,1.2719704000046477,true,false
r3-reference-20260917T050229-5cf368bb_gurobi,2,pressure_reconstruction,r3_sp_checked_v1,solver_optimal,operating_cost,80.18286516041843,80.18286516041843,80.18285835670929,8.485240739846287e-8,0.0,0.0,true,true
