record_id,run_id,id,group,entity,t,residual,unit,tolerance,normalized,pass
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,mass,heat,2,2,0.0,kg/s,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-20,heat,2,2,5.684341886080802e-14,K,0.0001,5.684341886080801e-10,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-21,heat,2,2,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-24-S,heat,2,2,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-24-R,heat,2,2,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-18,heat,source,2,1.8862302444549837e-16,MW,2.0e-6,9.43115122227492e-11,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,source-temperature,heat,source,2,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-19,heat,building,2,4.5102810375396984e-17,MW,2.0e-6,2.2551405187698492e-11,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,heat-nonnegative,heat,building,2,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-31,electric,building,2,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,load-return,heat,building,2,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,R5-D-building,comfort,building,2,5.684341886080802e-14,K,0.0001,5.684341886080801e-10,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,building-energy,comfort,building,2,5.130618152549008e-16,MWh,2.0e-6,2.5653090762745044e-10,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-28,comfort,building,2,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-25-26-S,heat,h12,2,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,transport-weight-S,heat,h12,2,0.0,1,1.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-25-26-R,heat,h12,2,5.684341886080802e-14,K,0.0001,5.684341886080801e-10,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,transport-weight-R,heat,h12,2,0.0,1,1.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,R5-D-delivery,delivery,PCC,2,3.469446951953614e-17,MW,2.0e-6,1.734723475976807e-11,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-3-epigraph,delivery,PCC,2,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-3-exact,auxiliary,PCC,2,5.205225615360829e-17,MW,2.0e-6,2.6026128076804147e-11,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,PCC-bound,electric,PCC,3,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,QCC-bound,electric,PCC,3,0.0,Mvar,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-9-P,electric,EB,3,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-9-Q,electric,EB,3,5.0178495757608026e-21,Mvar,2.0e-6,2.5089247878804014e-15,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-9-P,electric,GT,3,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-9-Q,electric,GT,3,5.0178495757608026e-21,Mvar,2.0e-6,2.5089247878804014e-15,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-10,electric,GT,3,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-9-P,electric,CHP,3,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-9-Q,electric,CHP,3,0.0,Mvar,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-10,electric,CHP,3,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-9-P,electric,PV,3,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-9-Q,electric,PV,3,5.0178495757608026e-21,Mvar,2.0e-6,2.5089247878804014e-15,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-14,electric,1,3,1.942890293094024e-16,MW,2.0e-6,9.71445146547012e-11,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-15,electric,1,3,0.0,Mvar,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-17,electric,1,3,0.0,pu,1.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-14,electric,2,3,3.0531133177191805e-16,MW,2.0e-6,1.5265566588595902e-10,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-15,electric,2,3,8.673617379884035e-17,Mvar,2.0e-6,4.336808689942018e-11,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-17,electric,2,3,0.0,pu,1.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,root-voltage,electric,1,3,0.0,pu,1.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-16,electric,e12,3,2.3418766925686896e-17,pu,1.0e-6,2.3418766925686896e-11,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,P-line-bound,electric,e12,3,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,Q-line-bound,electric,e12,3,0.0,Mvar,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,mass,heat,1,3,0.0,kg/s,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-20,heat,1,3,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-21,heat,1,3,5.684341886080802e-14,K,0.0001,5.684341886080801e-10,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-24-S,heat,1,3,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-24-R,heat,1,3,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,mass,heat,2,3,0.0,kg/s,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-20,heat,2,3,5.684341886080802e-14,K,0.0001,5.684341886080801e-10,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-21,heat,2,3,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-24-S,heat,2,3,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-24-R,heat,2,3,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-18,heat,source,3,7.632783294297951e-17,MW,2.0e-6,3.8163916471489756e-11,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,source-temperature,heat,source,3,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-19,heat,building,3,1.1027290921466253e-16,MW,2.0e-6,5.513645460733127e-11,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,heat-nonnegative,heat,building,3,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-31,electric,building,3,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,load-return,heat,building,3,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,R5-D-building,comfort,building,3,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,building-energy,comfort,building,3,1.1241008124328953e-17,MWh,2.0e-6,5.620504062164477e-12,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-28,comfort,building,3,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-25-26-S,heat,h12,3,5.684341886080802e-14,K,0.0001,5.684341886080801e-10,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,transport-weight-S,heat,h12,3,0.0,1,1.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-25-26-R,heat,h12,3,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,transport-weight-R,heat,h12,3,0.0,1,1.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,R5-D-delivery,delivery,PCC,3,7.632783294297951e-17,MW,2.0e-6,3.8163916471489756e-11,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-3-epigraph,delivery,PCC,3,3.77629490689183e-18,MW,2.0e-6,1.8881474534459152e-12,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-3-exact,auxiliary,PCC,3,3.77629490689183e-18,MW,2.0e-6,1.8881474534459152e-12,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,PCC-bound,electric,PCC,4,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,QCC-bound,electric,PCC,4,0.0,Mvar,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-9-P,electric,EB,4,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-9-Q,electric,EB,4,6.983970239286121e-21,Mvar,2.0e-6,3.491985119643061e-15,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-9-P,electric,GT,4,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-9-Q,electric,GT,4,6.983970239286121e-21,Mvar,2.0e-6,3.491985119643061e-15,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-10,electric,GT,4,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-9-P,electric,CHP,4,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-9-Q,electric,CHP,4,0.0,Mvar,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-10,electric,CHP,4,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-9-P,electric,PV,4,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-9-Q,electric,PV,4,6.983970239286121e-21,Mvar,2.0e-6,3.491985119643061e-15,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-14,electric,1,4,1.942890293094024e-16,MW,2.0e-6,9.71445146547012e-11,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-15,electric,1,4,0.0,Mvar,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-17,electric,1,4,0.0,pu,1.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-14,electric,2,4,8.24809900475852e-17,MW,2.0e-6,4.12404950237926e-11,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-15,electric,2,4,6.591949208711867e-17,Mvar,2.0e-6,3.2959746043559335e-11,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-17,electric,2,4,0.0,pu,1.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,root-voltage,electric,1,4,0.0,pu,1.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-16,electric,e12,4,8.890457814381136e-18,pu,1.0e-6,8.890457814381136e-12,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,P-line-bound,electric,e12,4,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,Q-line-bound,electric,e12,4,0.0,Mvar,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,mass,heat,1,4,0.0,kg/s,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-20,heat,1,4,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-21,heat,1,4,5.684341886080802e-14,K,0.0001,5.684341886080801e-10,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-24-S,heat,1,4,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-24-R,heat,1,4,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,mass,heat,2,4,0.0,kg/s,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-20,heat,2,4,5.684341886080802e-14,K,0.0001,5.684341886080801e-10,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-21,heat,2,4,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-24-S,heat,2,4,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-24-R,heat,2,4,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-18,heat,source,4,9.71445146547012e-17,MW,2.0e-6,4.85722573273506e-11,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,source-temperature,heat,source,4,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-19,heat,building,4,6.245004513516506e-17,MW,2.0e-6,3.122502256758253e-11,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,heat-nonnegative,heat,building,4,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-31,electric,building,4,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,load-return,heat,building,4,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,R5-D-building,comfort,building,4,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,building-energy,comfort,building,4,3.3306690738754696e-16,MWh,2.0e-6,1.6653345369377348e-10,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-28,comfort,building,4,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,terminal,comfort,building,4,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-25-26-S,heat,h12,4,0.0,K,0.0001,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,transport-weight-S,heat,h12,4,0.0,1,1.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-25-26-R,heat,h12,4,5.684341886080802e-14,K,0.0001,5.684341886080801e-10,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,transport-weight-R,heat,h12,4,0.0,1,1.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,R5-D-delivery,delivery,PCC,4,2.42861286636753e-17,MW,2.0e-6,1.214306433183765e-11,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-3-epigraph,delivery,PCC,4,0.0,MW,2.0e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-3-exact,auxiliary,PCC,4,6.668080014420706e-17,MW,2.0e-6,3.3340400072103534e-11,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-4,delivery,window,0,0.0,MWh,4.9999999999999996e-6,0.0,true
four_period--clarabel,r5-dispatch-08e4505a-bd0c-4944-a55f-7dc989f25079,5-5-cost,cost,total,0,1.6342482922482304e-13,USD,5.757130098028915e-5,2.838650967446007e-9,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,PCC-bound,electric,PCC,1,0.0,MW,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,QCC-bound,electric,PCC,1,0.0,Mvar,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-9-P,electric,EB,1,0.0,MW,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-9-Q,electric,EB,1,0.0,Mvar,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-9-P,electric,GT,1,0.0,MW,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-9-Q,electric,GT,1,0.0,Mvar,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-10,electric,GT,1,0.0,MW,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-14,electric,1,1,0.0,MW,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-15,electric,1,1,0.0,Mvar,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-17,electric,1,1,0.0,pu,1.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-14,electric,2,1,5.551115123125783e-17,MW,2.0e-6,2.7755575615628914e-11,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-15,electric,2,1,0.0,Mvar,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-17,electric,2,1,0.0,pu,1.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,root-voltage,electric,1,1,0.0,pu,1.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-16,electric,e12,1,3.404394821604484e-17,pu,1.0e-6,3.404394821604484e-11,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,P-line-bound,electric,e12,1,0.0,MW,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,Q-line-bound,electric,e12,1,0.0,Mvar,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,mass,heat,1,1,0.0,kg/s,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-20,heat,1,1,0.0,K,0.0001,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-21,heat,1,1,0.0,K,0.0001,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-24-S,heat,1,1,0.0,K,0.0001,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-24-R,heat,1,1,0.0,K,0.0001,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,mass,heat,2,1,0.0,kg/s,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-20,heat,2,1,0.0,K,0.0001,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-21,heat,2,1,0.0,K,0.0001,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-24-S,heat,2,1,0.0,K,0.0001,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-24-R,heat,2,1,0.0,K,0.0001,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-18,heat,source,1,4.163336342344337e-17,MW,2.0e-6,2.0816681711721685e-11,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,source-temperature,heat,source,1,0.0,K,0.0001,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-19,heat,building,1,4.163336342344337e-17,MW,2.0e-6,2.0816681711721685e-11,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,heat-nonnegative,heat,building,1,0.0,MW,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-31,electric,building,1,0.0,MW,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,load-return,heat,building,1,0.0,K,0.0001,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,R5-D-building,comfort,building,1,0.0,K,0.0001,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,building-energy,comfort,building,1,4.163336342344337e-17,MWh,2.0e-6,2.0816681711721685e-11,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-28,comfort,building,1,0.0,K,0.0001,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,terminal,comfort,building,1,0.0,K,0.0001,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-25-26-S,heat,h12,1,0.0,K,0.0001,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,transport-weight-S,heat,h12,1,0.0,1,1.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-25-26-R,heat,h12,1,0.0,K,0.0001,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,transport-weight-R,heat,h12,1,0.0,1,1.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,R5-D-delivery,delivery,PCC,1,0.0,MW,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-3-epigraph,delivery,PCC,1,0.0,MW,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-3-exact,auxiliary,PCC,1,0.0,MW,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-4,delivery,window,0,0.0,MWh,2.0e-6,0.0,true
hand--highs,r5-dispatch-045cea18-e1a1-48d9-aa88-ad4b98394964,5-5-cost,cost,total,0,0.0,USD,1.4199999999999998e-5,0.0,true
hand--clarabel,r5-dispatch-7830d344-8711-46bb-8f24-4fc2f9837ef7,PCC-bound,electric,PCC,1,0.0,MW,2.0e-6,0.0,true
hand--clarabel,r5-dispatch-7830d344-8711-46bb-8f24-4fc2f9837ef7,QCC-bound,electric,PCC,1,0.0,Mvar,2.0e-6,0.0,true
hand--clarabel,r5-dispatch-7830d344-8711-46bb-8f24-4fc2f9837ef7,5-9-P,electric,EB,1,0.0,MW,2.0e-6,0.0,true
hand--clarabel,r5-dispatch-7830d344-8711-46bb-8f24-4fc2f9837ef7,5-9-Q,electric,EB,1,6.7354369996520685e-18,Mvar,2.0e-6,3.3677184998260344e-12,true
hand--clarabel,r5-dispatch-7830d344-8711-46bb-8f24-4fc2f9837ef7,5-9-P,electric,GT,1,2.811122506780071e-17,MW,2.0e-6,1.4055612533900358e-11,true
hand--clarabel,r5-dispatch-7830d344-8711-46bb-8f24-4fc2f9837ef7,5-9-Q,electric,GT,1,6.7354369996520685e-18,Mvar,2.0e-6,3.3677184998260344e-12,true
hand--clarabel,r5-dispatch-7830d344-8711-46bb-8f24-4fc2f9837ef7,5-10,electric,GT,1,0.0,MW,2.0e-6,0.0,true
hand--clarabel,r5-dispatch-7830d344-8711-46bb-8f24-4fc2f9837ef7,5-14,electric,1,1,8.326672684688674e-17,MW,2.0e-6,4.163336342344337e-11,true
hand--clarabel,r5-dispatch-7830d344-8711-46bb-8f24-4fc2f9837ef7,5-15,electric,1,1,0.0,Mvar,2.0e-6,0.0,true
hand--clarabel,r5-dispatch-7830d344-8711-46bb-8f24-4fc2f9837ef7,5-17,electric,1,1,0.0,pu,1.0e-6,0.0,true
