run_id,stage,label,pipe,side,time_h,flow_kg_s,outlet_K,replay_K,heat_MW
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,S,1.0,1.0,352.4879120834421,352.4879120834421,0.1500000000000005
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,R,1.0,1.0,314.7000136418484,314.70001364184833,0.1500000000000005
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,S,2.0,1.0,352.4879120834421,352.4879120834421,0.15999999999999456
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,R,2.0,1.0,315.39040753994277,315.39040753994277,0.15999999999999456
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,S,3.0,1.0,352.4879120834421,352.4879120834421,0.17000000000034837
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,R,3.0,1.0,313.029776107978,313.029776107978,0.17000000000034837
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,S,4.0,1.0,352.4879120834421,352.4879120834421,0.16000000000035577
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,R,4.0,1.0,313.02977610789276,313.0297761078928,0.16000000000035577
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,S,5.0,1.0,352.4879120834421,352.4879120834421,0.1658492307504568
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,R,5.0,1.0,313.5196979258232,313.5196979258232,0.1658492307504568
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,S,6.0,1.0,352.4879120834421,352.4879120834421,0.1658492307504568
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,R,6.0,1.0,312.82930402781403,312.82930402781403,0.1658492307504568
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,S,7.0,1.0,352.4879120834421,352.4879120834421,0.1658492307504568
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,R,7.0,1.0,312.82930402781403,312.82930402781403,0.1658492307504568
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,S,8.0,1.0,352.4879120834421,352.4879120834421,0.1658492307504568
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,R,8.0,1.0,312.82930402781403,312.82930402781403,0.1658492307504568
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,S,9.0,1.0,352.4879120834421,352.4879120834421,0.1658492307504568
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,R,9.0,1.0,312.82930402781403,312.82930402781403,0.1658492307504568
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,S,10.0,1.0,352.4879120834421,352.4879120834421,0.1658492307504568
r3-v2-20260917T090750-c52e2f8d/single-source-CF_CT-pg,2,verified final,1,R,10.0,1.0,312.82930402781403,312.82930402781403,0.1658492307504568
