run_id,case,method,pattern,equation,scope,entity,t,residual,tolerance,unit,pass
open_fixed--central_misocp,open_fixed,central_misocp,0,PV,model,2,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,demand,model,2,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,dissatisfaction_epigraph,model,2,4,0.0,1.0e-6,MW²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,demand,model,2,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,dissatisfaction_epigraph,model,2,4,0.0,1.0e-6,MW²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,heat_conversion,model,2,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,R4-P2,model,2,4,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,battery_mode,model,2,4,0.0,1.0e-6,1,true
open_fixed--central_misocp,open_fixed,central_misocp,0,binary,model,2,4,0.0,1.0e-6,1,true
open_fixed--central_misocp,open_fixed,central_misocp,0,charge_exclusive,model,2,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,discharge_exclusive,model,2,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,energy,model,2,1,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,energy,model,2,2,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,energy,model,2,3,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,energy,model,2,4,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,energy,model,2,5,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,initial,model,2,0,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,terminal,model,2,4,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,PV,model,3,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,demand,model,3,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,dissatisfaction_epigraph,model,3,1,0.0,1.0e-6,MW²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,demand,model,3,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,dissatisfaction_epigraph,model,3,1,0.0,1.0e-6,MW²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,heat_conversion,model,3,1,9.698188432882837e-14,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,R4-P2,model,3,1,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,PV,model,3,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,demand,model,3,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,dissatisfaction_epigraph,model,3,2,0.0,1.0e-6,MW²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,demand,model,3,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,dissatisfaction_epigraph,model,3,2,0.0,1.0e-6,MW²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,heat_conversion,model,3,2,9.703349235223868e-14,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,R4-P2,model,3,2,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,PV,model,3,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,demand,model,3,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,dissatisfaction_epigraph,model,3,3,0.0,1.0e-6,MW²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,demand,model,3,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,dissatisfaction_epigraph,model,3,3,0.0,1.0e-6,MW²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,heat_conversion,model,3,3,9.711675907908557e-14,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,R4-P2,model,3,3,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,devices,model,3,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,PV,model,3,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,demand,model,3,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,dissatisfaction_epigraph,model,3,4,0.0,1.0e-6,MW²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,demand,model,3,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,dissatisfaction_epigraph,model,3,4,0.0,1.0e-6,MW²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,heat_conversion,model,3,4,9.69794990840489e-14,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,R4-P2,model,3,4,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,energy,model,3,1,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,energy,model,3,2,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,energy,model,3,3,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,energy,model,3,4,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,energy,model,3,5,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,initial,model,3,0,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,terminal,model,3,4,0.0,1.2e-6,MWh,true
open_fixed--central_misocp,open_fixed,central_misocp,0,grid,model,1,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,reactive_grid,model,1,1,0.0,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,root_voltage,model,1,1,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,P_branch,model,1,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,Q_branch,model,1,1,0.0,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,ell,model,1,1,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage_drop,model,1,1,9.331682019990406e-14,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,branch_socp,model,1,1,0.0,1.0e-6,pu⁴,true
open_fixed--central_misocp,open_fixed,central_misocp,0,branch_equality,electric_original,1,1,1.522127677273423e-5,1.0e-6,pu⁴,false
open_fixed--central_misocp,open_fixed,central_misocp,0,P_branch,model,2,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,Q_branch,model,2,1,0.0,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,ell,model,2,1,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage_drop,model,2,1,9.175060884658581e-18,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,branch_socp,model,2,1,0.0,1.0e-6,pu⁴,true
open_fixed--central_misocp,open_fixed,central_misocp,0,branch_equality,electric_original,2,1,2.7566899805540543e-7,1.0e-6,pu⁴,true
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage,model,1,1,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,electric_balance,model,1,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,reactive_balance,model,1,1,0.0,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,mass_balance,heat,1,1,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,heat_balance,heat,1,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,1,1,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,1,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,1,1,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,1,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage,model,2,1,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,electric_balance,model,2,1,1.5365486660812167e-13,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,reactive_balance,model,2,1,6.376843497690743e-15,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,mass_balance,heat,2,1,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,heat_balance,heat,2,1,2.529365605852263e-13,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,2,1,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,2,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,2,1,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,2,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage,model,3,1,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,electric_balance,model,3,1,4.413136522884997e-15,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,reactive_balance,model,3,1,0.0,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,mass_balance,heat,3,1,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,heat_balance,heat,3,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,3,1,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,3,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,3,1,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,3,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,R4-P4,heat,1,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,pipe_heat,heat,1,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,pipe_heat,heat,1,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,pipe_mass,heat,1,1,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,R4-P4,heat,2,1,3.903127820947816e-18,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,pipe_heat,heat,2,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,pipe_heat,heat,2,1,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,pipe_mass,heat,2,1,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,grid,model,1,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,reactive_grid,model,1,2,0.0,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,root_voltage,model,1,2,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,P_branch,model,1,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,Q_branch,model,1,2,0.0,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,ell,model,1,2,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage_drop,model,1,2,1.1081413755122257e-12,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,branch_socp,model,1,2,0.0,1.0e-6,pu⁴,true
open_fixed--central_misocp,open_fixed,central_misocp,0,branch_equality,electric_original,1,2,3.3645292242708014e-7,1.0e-6,pu⁴,true
open_fixed--central_misocp,open_fixed,central_misocp,0,P_branch,model,2,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,Q_branch,model,2,2,0.0,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,ell,model,2,2,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage_drop,model,2,2,7.849454322205601e-18,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,branch_socp,model,2,2,0.0,1.0e-6,pu⁴,true
open_fixed--central_misocp,open_fixed,central_misocp,0,branch_equality,electric_original,2,2,1.709528148997972e-6,1.0e-6,pu⁴,false
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage,model,1,2,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,electric_balance,model,1,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,reactive_balance,model,1,2,0.0,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,mass_balance,heat,1,2,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,heat_balance,heat,1,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,1,2,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,1,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,1,2,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,1,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage,model,2,2,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,electric_balance,model,2,2,9.434120151752268e-14,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,reactive_balance,model,2,2,3.629735401133871e-14,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,mass_balance,heat,2,2,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,heat_balance,heat,2,2,2.529365605852263e-13,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,2,2,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,2,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,2,2,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,2,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage,model,3,2,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,electric_balance,model,3,2,1.96787031114809e-14,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,reactive_balance,model,3,2,0.0,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,mass_balance,heat,3,2,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,heat_balance,heat,3,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,3,2,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,3,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,3,2,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,3,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,R4-P4,heat,1,2,3.903127820947816e-18,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,pipe_heat,heat,1,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,pipe_heat,heat,1,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,pipe_mass,heat,1,2,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,R4-P4,heat,2,2,2.3852447794681098e-17,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,pipe_heat,heat,2,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,pipe_heat,heat,2,2,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,pipe_mass,heat,2,2,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,grid,model,1,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,reactive_grid,model,1,3,0.0,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,root_voltage,model,1,3,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,P_branch,model,1,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,Q_branch,model,1,3,0.0,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,ell,model,1,3,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage_drop,model,1,3,1.7941712085952645e-13,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,branch_socp,model,1,3,0.0,1.0e-6,pu⁴,true
open_fixed--central_misocp,open_fixed,central_misocp,0,branch_equality,electric_original,1,3,5.83593649391978e-7,1.0e-6,pu⁴,true
open_fixed--central_misocp,open_fixed,central_misocp,0,P_branch,model,2,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,Q_branch,model,2,3,0.0,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,ell,model,2,3,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage_drop,model,2,3,3.000190699174732e-17,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,branch_socp,model,2,3,0.0,1.0e-6,pu⁴,true
open_fixed--central_misocp,open_fixed,central_misocp,0,branch_equality,electric_original,2,3,3.3832026751427595e-6,1.0e-6,pu⁴,false
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage,model,1,3,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,electric_balance,model,1,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,reactive_balance,model,1,3,0.0,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,mass_balance,heat,1,3,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,heat_balance,heat,1,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,1,3,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,1,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,1,3,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,1,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage,model,2,3,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,electric_balance,model,2,3,1.3206102877916237e-13,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,reactive_balance,model,2,3,1.9845236565174673e-15,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,mass_balance,heat,2,3,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,heat_balance,heat,2,3,2.532141163413826e-13,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,2,3,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,2,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,2,3,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,2,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage,model,3,3,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,electric_balance,model,3,3,5.995204332975845e-15,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,reactive_balance,model,3,3,6.938893903907228e-18,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,mass_balance,heat,3,3,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,heat_balance,heat,3,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,3,3,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,3,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,3,3,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,3,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,R4-P4,heat,1,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,pipe_heat,heat,1,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,pipe_heat,heat,1,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,pipe_mass,heat,1,3,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,R4-P4,heat,2,3,3.903127820947816e-18,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,pipe_heat,heat,2,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,pipe_heat,heat,2,3,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,pipe_mass,heat,2,3,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,grid,model,1,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,reactive_grid,model,1,4,0.0,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,root_voltage,model,1,4,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,P_branch,model,1,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,Q_branch,model,1,4,0.0,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,ell,model,1,4,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage_drop,model,1,4,2.2688243699140603e-13,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,branch_socp,model,1,4,0.0,1.0e-6,pu⁴,true
open_fixed--central_misocp,open_fixed,central_misocp,0,branch_equality,electric_original,1,4,7.604157739418346e-6,1.0e-6,pu⁴,false
open_fixed--central_misocp,open_fixed,central_misocp,0,P_branch,model,2,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,Q_branch,model,2,4,0.0,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,ell,model,2,4,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage_drop,model,2,4,3.8526446572914597e-17,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,branch_socp,model,2,4,0.0,1.0e-6,pu⁴,true
open_fixed--central_misocp,open_fixed,central_misocp,0,branch_equality,electric_original,2,4,3.107939495544318e-7,1.0e-6,pu⁴,true
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage,model,1,4,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,electric_balance,model,1,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,reactive_balance,model,1,4,0.0,3.0e-6,Mvar,true
open_fixed--central_misocp,open_fixed,central_misocp,0,mass_balance,heat,1,4,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,heat_balance,heat,1,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,1,4,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,1,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_mass,heat,1,4,0.0,1.1e-5,kg/s,true
open_fixed--central_misocp,open_fixed,central_misocp,0,port_heat,heat,1,4,0.0,3.0e-6,MW,true
open_fixed--central_misocp,open_fixed,central_misocp,0,voltage,model,2,4,0.0,1.0e-6,pu²,true
open_fixed--central_misocp,open_fixed,central_misocp,0,electric_balance,model,2,4,3.6415315207705135e-14,3.0e-6,MW,true
