run_id,constraint,set,primal_error,dual_error,complementarity
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(1)",MathOptInterface.EqualTo{Float64},5.47843992393382e-9,0.0,2.84870246336081e-6
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(2)",MathOptInterface.EqualTo{Float64},6.052380818744041e-10,0.0,3.2209359671088036e-7
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(3)",MathOptInterface.EqualTo{Float64},8.215650382226158e-14,0.0,4.3887949726066864e-11
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(4)",MathOptInterface.EqualTo{Float64},8.038014698286133e-14,0.0,4.2950069741249955e-11
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(5)",MathOptInterface.EqualTo{Float64},7.549516567451064e-14,0.0,4.0336131549037e-11
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(6)",MathOptInterface.EqualTo{Float64},2.5013449089783535e-9,0.0,6.393152372099638e-7
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(7)",MathOptInterface.EqualTo{Float64},2.9444047200399837e-9,0.0,7.109479717270283e-7
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(8)",MathOptInterface.EqualTo{Float64},2.426729039939346e-9,0.0,5.3524449113297e-7
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(9)",MathOptInterface.EqualTo{Float64},1.3626788586407201e-10,0.0,6.548262686249767e-9
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(10)",MathOptInterface.EqualTo{Float64},1.133336091641013e-9,0.0,9.735922810043502e-8
