run_id,constraint,set,primal_error,dual_error,complementarity
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5313)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.004053373827428238
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5314)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.004057016804114645
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5315)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.00406499738936229
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5316)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0040696554149498585
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5317)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.004071360066578479
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5318)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.004072043863456057
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5319)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.004072282931010485
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5320)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.004072356749308732
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5321)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.004072398878332465
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5322)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.004072424417168205
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5323)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.00407242559739581
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5324)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.004072431422559388
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5325)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.004072502677327761
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5326)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.004072450015887663
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5327)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.004072418675895096
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5328)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.00407241962965019
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5329)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.004071626537806978
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5330)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.00404594542893348
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5331)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003929062887019235
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5332)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0038758483716686354
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5333)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0033896897625077843
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5334)",MathOptInterface.GreaterThan{Float64},0.0,0.0,5.748176616071811e-6
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5335)",MathOptInterface.GreaterThan{Float64},0.0,0.0,7.213729857489766e-6
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5336)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0040502986607554355
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5337)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.004008191125173203
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5338)",MathOptInterface.GreaterThan{Float64},0.0,0.0,7.979624536280399e-6
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5339)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0040581826623999895
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5340)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.004068943038482639
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5341)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.004071108094676692
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5342)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0040719517930573445
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(5343)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.004072271098674779
