run_id,constraint,set,primal_error,dual_error,complementarity
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(9351)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257560900087218e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(9352)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257560938973812e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(9353)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257560901399904e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(9354)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257560913807554e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(9355)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257560926621938e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(9356)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257560896457867e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(9357)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.925756085943755e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(9358)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257560852277618e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(9359)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257560856268834e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(9360)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257560857273762e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(9361)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257558404580788e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(9362)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257522226466798e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(9363)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257249900192326e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(9364)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257367070092274e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(9365)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257311497084096e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(9366)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257516045725794e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.GreaterThan{Float64}}(9367)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257542123493376e-8
