run_id,constraint,set,primal_error,dual_error,complementarity
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(401)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834245324239e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(402)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834245324239e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(403)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834244231977e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(404)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834245631796e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(405)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834245244985e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(406)",MathOptInterface.LessThan{Float64},0.0,0.0,1.280283424512704e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(407)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834245496339e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(408)",MathOptInterface.LessThan{Float64},0.0,0.0,1.280283424512704e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(409)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834245496339e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(410)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834244551116e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(411)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834244619891e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(412)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834243506673e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(413)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834243670468e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(414)",MathOptInterface.LessThan{Float64},0.0,0.0,1.280283424489631e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(415)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834245395676e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(416)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834245805316e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(417)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834131602348e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(418)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834132756315e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(419)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834133876329e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(420)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834245768898e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(421)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834136556078e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(422)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834137555913e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(423)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834231758262e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(424)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834268769957e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(425)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834244008678e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(426)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834244154774e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(427)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834244335973e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.LessThan{Float64}}(428)",MathOptInterface.LessThan{Float64},0.0,0.0,1.2802834244684906e-8
