run_id,constraint,set,primal_error,dual_error,complementarity
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(2309)",MathOptInterface.EqualTo{Float64},1.0247965670506787e-12,0.0,1.3456560724688522e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(2310)",MathOptInterface.EqualTo{Float64},9.69719096688415e-14,0.0,8.735514327932698e-12
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(2311)",MathOptInterface.EqualTo{Float64},1.0257697469207017e-12,0.0,1.346591183455592e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(2312)",MathOptInterface.EqualTo{Float64},9.932939887269399e-14,0.0,8.787061920758249e-12
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(2313)",MathOptInterface.EqualTo{Float64},1.0203452666113222e-12,0.0,1.340152339728431e-8
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(2314)",MathOptInterface.EqualTo{Float64},9.643067594433674e-14,0.0,8.843024007539613e-12
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(2315)",MathOptInterface.EqualTo{Float64},4.932167521620734e-12,0.0,1.5210184172468412e-7
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(2316)",MathOptInterface.EqualTo{Float64},1.9661789557590126e-13,0.0,4.7505052447258605e-11
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(2317)",MathOptInterface.EqualTo{Float64},4.939423869920745e-12,0.0,1.5268775523168035e-7
roundoff_band_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.ScalarAffineFunction{Float64}, MathOptInterface.EqualTo{Float64}}(2318)",MathOptInterface.EqualTo{Float64},1.9598298678369375e-13,0.0,5.485897519901217e-11
