run_id,constraint,set,primal_error,dual_error,complementarity
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(2612)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257559616648735e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(2613)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257559564748373e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(2614)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257559509925664e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(2615)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.925755956706611e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(2616)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257559618379935e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(2617)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.925755957440848e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(2618)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.925755949654104e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(2619)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257559432921022e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(2620)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257559432921022e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(2622)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257559652928013e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(2623)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.925755961124615e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(2624)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257559568355406e-8
literal_clarabel,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(2625)",MathOptInterface.GreaterThan{Float64},0.0,0.0,1.9257559525921765e-8
