run_id,constraint,set,primal_error,dual_error,complementarity
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3445)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.00013462933442678527
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3446)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3447)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0004878058438913477
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3448)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.000746765144515664
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3449)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0009885537116059544
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3450)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.001214818480901497
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3451)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0009883235608534988
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3452)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0007141808353353516
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3453)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0009578366030921028
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3454)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.001187397190811802
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3455)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0014014476434342628
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3456)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.00140144764343127
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3457)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003454101139006494
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3458)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003897829207301971
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3459)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003267765800429045
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3460)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0032608965907861046
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3461)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0032522308841639014
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3462)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0032333489626636884
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3463)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0031644115905889855
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3464)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003654762399113298
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3465)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0036823370635168445
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3466)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003264665744368087
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3467)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0032580848931267367
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3468)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0031658026092184566
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3469)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0032320923624169435
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3470)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003163346638543313
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3471)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003283483785944902
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3472)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0032391675004069145
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3473)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0031692690856794125
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3474)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003271660921567978
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3475)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0032362953300036777
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3476)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0031668738280344402
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3477)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0032532890194018034
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3478)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003166877057026938
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3479)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003166877055010699
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3480)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0032592992808301493
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3481)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0031716289364947703
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3482)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003171628940193605
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3483)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0032431831988048126
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3484)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003172593529672852
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3485)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0032431831987927203
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3486)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003172593528830003
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3487)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0038676884826734435
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3488)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0038697058555718
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3489)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0037168845443179173
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3490)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0032647682676289792
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3491)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0031710350550519487
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3492)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0032384451236584406
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3493)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0031686465268966455
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3494)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003922140942498363
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3495)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003843881831157638
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3496)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003667222956442476
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3497)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003173687975314708
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3498)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003523319299962546
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3499)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.0037410967776000804
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3500)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003517873802635414
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3501)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003915449415039484
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3502)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003348250840923034
roundoff_band_gurobi,"MathOptInterface.ConstraintIndex{MathOptInterface.VariableIndex, MathOptInterface.GreaterThan{Float64}}(3503)",MathOptInterface.GreaterThan{Float64},0.0,0.0,0.003341707731905119
