record_id,run_id,phase,iteration,scenario,group,count,failures,worst_id,residual,tolerance,normalized,pass
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,2,none,comfort,4,0,building-energy,1.1102230246251565e-16,2.0e-6,5.551115123125783e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,2,none,cost,1,0,5-5-cost,0.0,2.4000000000000143e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,2,none,delivery,3,0,5-3-epigraph,0.0,2.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,2,none,electric,18,0,5-16,5.421010862427522e-17,1.0e-6,5.421010862427522e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,2,none,heat,19,0,5-19,1.1102230246251565e-16,2.0e-6,5.551115123125783e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,2,up,auxiliary,1,0,5-3-exact,0.0,2.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,2,up,comfort,4,0,building-energy,1.1102230246251565e-16,2.0e-6,5.551115123125783e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,2,up,cost,1,0,5-5-cost,8.881784197001252e-16,5.499999999999999e-6,1.614869854000228e-10,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,2,up,delivery,3,0,5-3-epigraph,0.0,2.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,2,up,electric,18,0,5-16,1.1018204577883939e-17,1.0e-6,1.1018204577883939e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_physical,2,up,heat,19,0,5-19,1.1102230246251565e-16,2.0e-6,5.551115123125783e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_transport_actual,2,transport,transport,6,0,nonnegative,8.935348940322984e-13,1.0e-8,8.935348940322984e-5,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_transport_cost,2,transport,transport,6,0,nonnegative,2.3688525105185803e-12,1.0e-8,0.00023688525105185803,true
