version,run_id,iteration,mode,cost,diagnostic,step,projected_gradient,accepted,smooth,local_direction,trust_radius,active_changed,elapsed_sec
v2,r3-v2-20260917T093636-37b7a2ec/two-source-VF_CT-pg,106,diagnostic,,1.2626189895896856e-5,,0.001152651677768679,true,true,0.00389291634056943,0.2,false,262.41965550000896
v2,r3-v2-20260917T093636-37b7a2ec/two-source-VF_CT-pg,107,diagnostic,,1.2012577674111074e-5,,0.0011501418537775976,true,true,0.0038469274689736377,0.2,false,264.47719130001497
v2,r3-v2-20260917T093636-37b7a2ec/two-source-VF_CT-pg,108,diagnostic,,1.1401821145816902e-5,,0.0011476728942003689,true,true,0.003800877528883806,0.2,false,266.52003740001237
v2,r3-v2-20260917T093636-37b7a2ec/two-source-VF_CT-pg,109,diagnostic,,1.0794040985706532e-5,,0.0011452621607213054,true,true,0.0037548256422279547,0.2,false,268.5064389000181
v2,r3-v2-20260917T093636-37b7a2ec/two-source-VF_CT-pg,110,diagnostic,,1.0189349488388892e-5,,0.0011429326755261204,true,true,0.003708826415946387,0.2,false,271.59776970001985
v2,r3-v2-20260917T093636-37b7a2ec/two-source-VF_CT-pg,111,diagnostic,,9.58784380720657e-6,,0.0011404499433300685,true,true,0.003662929499373302,0.2,false,273.6720499000221
v2,r3-v2-20260917T093636-37b7a2ec/two-source-VF_CT-pg,112,diagnostic,,8.989643784898109e-6,,0.0011388015435846999,true,true,0.0036171794688393266,0.2,false,275.4859483000182
v2,r3-v2-20260917T093636-37b7a2ec/two-source-VF_CT-pg,113,diagnostic,,8.394810191827872e-6,,0.0011367060768890935,true,true,0.0035716171033701727,0.2,false,277.54258649999974
v2,r3-v2-20260917T093636-37b7a2ec/two-source-VF_CT-pg,114,diagnostic,,7.803438009897715e-6,,0.0011347739360131337,true,true,0.003526292425420463,0.2,false,279.5688293000276
v2,r3-v2-20260917T093636-37b7a2ec/two-source-VF_CT-pg,115,diagnostic,,7.21560037581962e-6,,0.001132960663687177,true,true,0.0034813438429444066,0.2,false,281.5412959000096
