id,run_id,path,equation,residual,tolerance,pass
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/7,R7-T4-inventory,9.159339953157541e-16,1.0e-6,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/8,R7-T4-spatial,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/9,R7-T4-spatial,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/10,R7-T-bound-outlet,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/11,R7-T4-pipe-energy,1.929879867024198e-17,1.0e-6,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/12,R7-T4-pipe-mass,0.0,1.0e-6,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/13,R7-T4-inventory,4.163336342344337e-16,1.0e-6,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/14,R7-T4-spatial,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/15,R7-T4-spatial,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/16,R7-T4-inventory,9.159339953157541e-16,1.0e-6,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/17,R7-T4-spatial,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/18,R7-T4-spatial,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/19,R7-T-bound-outlet,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/20,R7-T4-pipe-energy,1.5628774316378546e-16,1.0e-6,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/21,R7-T4-pipe-mass,0.0,1.0e-6,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/22,R7-T4-inventory,2.220446049250313e-16,1.0e-6,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/23,R7-T4-spatial,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/24,R7-T4-spatial,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/25,R7-T4-inventory,3.3306690738754696e-16,1.0e-6,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/26,R7-T4-spatial,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/27,R7-T4-spatial,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/28,R7-T-bound-outlet,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/29,R7-T4-pipe-energy,1.5628774316378546e-16,1.0e-6,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/30,R7-T4-pipe-mass,0.0,1.0e-6,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/31,R7-T4-inventory,2.220446049250313e-16,1.0e-6,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/32,R7-T4-spatial,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/33,R7-T4-spatial,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/34,R7-T4-inventory,3.3306690738754696e-16,1.0e-6,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/35,R7-T4-spatial,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/36,R7-T4-spatial,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/37,R7-T-bound,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/38,R7-T-bound,0.0,0.0001,true
legacy_all_fixed_threshold_L0p8_gurobi,r8-4eab3d21-228b-4dd1-923f-5dd7d259a73e,validation/evaluation/witness_checks/2/thermal/rows/39,R7-T-bound,0.0,0.0001,true
