id,run_id,path,equation,residual,tolerance,pass
tie_three_all_fixed_economic_L0p4_gurobi,r8-fe012aad-6284-4efe-b636-2a60048a3ff6,validation/evaluation/witness_checks/2/shared/rows/63,off-action,0.0,1.0e-6,true
tie_three_all_fixed_economic_L0p4_gurobi,r8-fe012aad-6284-4efe-b636-2a60048a3ff6,validation/evaluation/witness_checks/2/shared/rows/64,virtual-arc,0.0,1.0e-6,true
tie_three_all_fixed_economic_L0p4_gurobi,r8-fe012aad-6284-4efe-b636-2a60048a3ff6,validation/evaluation/witness_checks/2/shared/rows/65,6-63,0.0,1.0e-6,true
tie_three_all_fixed_economic_L0p4_gurobi,r8-fe012aad-6284-4efe-b636-2a60048a3ff6,validation/evaluation/witness_checks/2/shared/rows/66,forest-edges,0.0,1.0e-6,true
tie_three_all_fixed_economic_L0p4_gurobi,r8-fe012aad-6284-4efe-b636-2a60048a3ff6,validation/evaluation/witness_checks/2/shared/rows/67,forest-independent,0.0,1.0e-6,true
tie_three_all_fixed_economic_L0p4_gurobi,r8-fe012aad-6284-4efe-b636-2a60048a3ff6,validation/evaluation/witness_checks/2/shared/rows/68,one-root-per-component,0.0,1.0e-6,true
tie_three_all_fixed_economic_L0p4_gurobi,r8-fe012aad-6284-4efe-b636-2a60048a3ff6,validation/evaluation/witness_checks/2/shared/rows/69,root-eligible,0.0,1.0e-6,true
tie_three_all_fixed_economic_L0p4_gurobi,r8-fe012aad-6284-4efe-b636-2a60048a3ff6,validation/evaluation/witness_checks/2/shared/rows/70,root-supply,0.0,1.0e-6,true
tie_three_all_fixed_economic_L0p4_gurobi,r8-fe012aad-6284-4efe-b636-2a60048a3ff6,validation/evaluation/witness_checks/2/shared/rows/71,virtual-node,0.0,1.0e-6,true
tie_three_all_fixed_economic_L0p4_gurobi,r8-fe012aad-6284-4efe-b636-2a60048a3ff6,validation/evaluation/witness_checks/2/shared/rows/72,root-eligible,0.0,1.0e-6,true
tie_three_all_fixed_economic_L0p4_gurobi,r8-fe012aad-6284-4efe-b636-2a60048a3ff6,validation/evaluation/witness_checks/2/shared/rows/73,root-supply,0.0,1.0e-6,true
tie_three_all_fixed_economic_L0p4_gurobi,r8-fe012aad-6284-4efe-b636-2a60048a3ff6,validation/evaluation/witness_checks/2/shared/rows/74,virtual-node,0.0,1.0e-6,true
tie_three_all_fixed_economic_L0p4_gurobi,r8-fe012aad-6284-4efe-b636-2a60048a3ff6,validation/evaluation/witness_checks/2/shared/rows/75,root-eligible,0.0,1.0e-6,true
