id,scenario,source_upper_K,return_end_upper_K,required_return_K,deficit_K,inventory_deficit_MWh,replay_return_K,infeasibility_supported,scope
tie_three_no_net_heat_charge_fixed_threshold_L0p4_highs,1,342.16166759259255,323.0835876013347,323.10238095238094,0.018793351046213047,0.00039466037197047403,323.0835876013347,true,normal_fixed_flow_heat_boundary_only
tie_three_no_net_heat_charge_fixed_threshold_L0p4_highs,2,342.16166759259255,323.0835876013347,323.10238095238094,0.018793351046213047,0.00039466037197047403,323.0835876013347,true,normal_fixed_flow_heat_boundary_only
tie_three_no_net_heat_charge_fixed_threshold_L0p4_gurobi,1,342.16166759259255,323.0835876013347,323.10238095238094,0.018793351046213047,0.00039466037197047403,323.0835876013347,true,normal_fixed_flow_heat_boundary_only
tie_three_no_net_heat_charge_fixed_threshold_L0p4_gurobi,2,342.16166759259255,323.0835876013347,323.10238095238094,0.018793351046213047,0.00039466037197047403,323.0835876013347,true,normal_fixed_flow_heat_boundary_only
