id,version,branch,iteration,value
two-source-box75,v1,dispatch,4,187.11094547090866
two-source-box75,v1,dispatch,5,186.54407517898716
two-source-box75,v1,dispatch,6,185.97209903682906
two-source-box75,v1,dispatch,7,185.82797070945946
two-source-box75,v1,dispatch,8,185.75574396383735
two-source-box75,v1,dispatch,9,185.73766806971142
two-source-box75,v1,dispatch,10,185.72861195199292
two-source-box75,v1,dispatch,11,185.7265002114475
two-source-box75,v2,dispatch,4,187.11094547090866
two-source-box75,v2,dispatch,5,186.54407517898716
two-source-box75,v2,dispatch,6,185.97209903682906
two-source-box75,v2,dispatch,7,185.82797070945946
two-source-box75,v2,dispatch,8,185.75574396383735
two-source-box75,v2,dispatch,9,185.73766806971142
two-source-box75,v2,dispatch,10,185.72861195199292
two-source-box75,v2,dispatch,11,185.3484969660033
two-source-box75,v2,dispatch,12,185.12720656910116
two-source-box75,v2,dispatch,13,184.68520982994613
two-source-box75,v2,dispatch,14,184.4600955870442
two-source-box75,v2,dispatch,15,184.34843652901858
two-source-box75,v2,dispatch,16,184.28968840873347
two-source-box75,v2,dispatch,17,184.26387483453428
two-source-box75,v2,dispatch,18,184.11460388801135
two-source-box75,v2,dispatch,19,183.56042893851006
two-source-box75,v2,dispatch,20,183.4917318876802
two-source-box75,v2,dispatch,21,183.46222865003824
two-source-box75,v2,dispatch,22,183.45760796366858
two-source-box75,v2,dispatch,23,183.08042232876818
two-source-box75,v2,dispatch,24,182.70341993891554
two-source-box75,v2,dispatch,25,182.53652790364328
two-source-box75,v2,dispatch,26,182.0385017646396
two-source-box75,v2,dispatch,27,181.7358333450229
two-source-box75,v2,dispatch,28,181.65857947190221
two-source-box75,v2,dispatch,29,181.61978403600773
two-source-box75,v2,dispatch,30,181.60034368959418
two-source-box75,v2,dispatch,31,181.5906123996325
two-source-box75,v2,dispatch,32,181.2948023008462
two-source-box75,v2,dispatch,33,181.2449202473113
two-source-box75,v2,dispatch,34,181.05627315555998
two-source-box75,v2,dispatch,35,180.86419487232547
two-source-box75,v2,dispatch,36,180.68703186432424
two-source-box75,v2,dispatch,37,180.6736145329286
two-source-box75,v2,dispatch,38,180.67275315682718
two-source-box75,v2,dispatch,39,180.42893499219076
two-source-box75,v2,dispatch,40,180.18416170350997
two-source-box75,v2,dispatch,41,179.96887593525355
two-source-box75,v2,dispatch,42,179.84774097623924
two-source-box75,v2,dispatch,43,179.72733390353972
