delivered_MW,delivery_error_W,demand_MW,flow_kg_s,id,node,physical_pass,return_K,stage,supply_K,t,tail,time_h
0.15999983912316704,-0.16087683296639455,0.16,1.1203669199999906,single-source-schpd-normalized,2,true,312.99999999966207,116,347.00243180229916,2,false,2.0
0.17000019957837975,0.19957837973927361,0.17,0.984203910499144,single-source-schpd-normalized,2,true,313.0000000004125,116,354.12586585307366,3,false,3.0
0.1599999999999865,-1.3516965324811281e-8,0.16,0.9383744398291101,single-source-schpd-normalized,2,true,313.0,116,353.59705430827006,4,false,4.0
0.15000000000000016,1.6653345369377348e-10,0.15,0.9230772516419979,single-source-schpd-normalized,2,true,313.0,119,351.6904624187803,1,false,1.0
0.15999999999999975,-2.498001805406602e-10,0.16,1.052450371449307,single-source-schpd-normalized,2,true,313.0,119,349.19670734951416,2,false,2.0
0.16999999999999993,-8.326672684688674e-11,0.17,1.0824464293731737,single-source-schpd-normalized,2,true,313.0,119,350.39325049058505,3,false,3.0
0.15999999999999992,-8.326672684688674e-11,0.16,0.9464269831056549,single-source-schpd-normalized,2,true,313.0,119,353.2516398784726,4,false,4.0
0.15000000000000002,2.7755575615628914e-11,0.15,0.9548441585731577,single-source-schpd-normalized,2,true,313.0,120,350.40326145750765,1,false,1.0
0.15999999999999978,-2.220446049250313e-10,0.16,1.1203669199999906,single-source-schpd-normalized,2,true,313.0,120,347.00246599144356,2,false,2.0
0.17000000000000004,2.7755575615628914e-11,0.17,0.9842039104991439,single-source-schpd-normalized,2,true,313.0,120,354.1258175713433,3,false,3.0
0.15999999999999992,-8.326672684688674e-11,0.16,0.9383744398291101,single-source-schpd-normalized,2,true,313.0,120,353.59705430827347,4,false,4.0
0.1500000000019145,1.9144963392392356e-6,0.15,1.0,single-source-case_fixed-physical,2,false,313.0,1,348.71428571474155,1,false,1.0
0.15999999999873887,-1.261130089247331e-6,0.16,1.0,single-source-case_fixed-physical,2,false,313.0,1,351.0952380949378,2,false,2.0
0.17000000000132598,1.32596711388544e-6,0.17,1.0,single-source-case_fixed-physical,2,false,313.0,1,353.4761904765062,3,false,3.0
0.1599999999993097,-6.903089211363067e-7,0.16,1.0,single-source-case_fixed-physical,2,false,313.0,1,351.09523809507374,4,false,4.0
0.15000000008456574,8.45657432968494e-5,0.15,1.0032205240477383,single-source-case_fixed-physical,2,false,313.00000000000017,91,348.5996362497874,1,false,1.0
0.15999999991460007,-8.539993712197713e-5,0.16,1.062353680222797,single-source-case_fixed-physical,2,false,312.99999999999983,91,348.85927999695474,2,false,2.0
0.1700000000954976,9.549758206439662e-5,0.17,0.9423772893159807,single-source-case_fixed-physical,2,false,313.00000000000017,91,355.9511523227683,3,false,3.0
0.15999999991486558,-8.513442728563803e-5,0.16,0.9960147475779841,single-source-case_fixed-physical,2,false,312.99999999999983,91,351.2476646732433,4,false,4.0
0.15000000007772638,7.772638088709982e-5,0.15,1.0032261513501077,single-source-case_fixed-physical,2,false,313.00000000000017,141,348.5994365624631,1,false,1.0
0.15999999992179087,-7.820913361378246e-5,0.16,1.0624617244191823,single-source-case_fixed-physical,2,false,312.99999999999983,141,348.85563338523303,2,false,2.0
0.1700000000880006,8.800057904601033e-5,0.17,0.9422307364872766,single-source-case_fixed-physical,2,false,313.00000000000017,141,355.9578328637868,3,false,3.0
0.159999999922142,-7.785799782666913e-5,0.16,0.9960087777812789,single-source-case_fixed-physical,2,false,312.99999999999983,141,351.24789392073603,4,false,4.0
0.15000000000000002,2.7755575615628914e-11,0.15,1.0,single-source-case_fixed-physical,2,true,313.0,169,348.7142857142857,1,false,1.0
0.1599999999999999,-1.1102230246251565e-10,0.16,1.0,single-source-case_fixed-physical,2,true,313.0,169,351.0952380952381,2,false,2.0
0.17,0.0,0.17,1.0,single-source-case_fixed-physical,2,true,313.0,169,353.4761904761905,3,false,3.0
0.1599999999999999,-1.1102230246251565e-10,0.16,1.0,single-source-case_fixed-physical,2,true,313.0,169,351.0952380952381,4,false,4.0
0.15000000000000005,5.551115123125783e-11,0.15,1.0032205240477383,single-source-case_fixed-physical,2,true,313.0,170,348.5996362297172,1,false,1.0
0.1600000000000002,1.942890293094024e-10,0.16,1.062353680222797,single-source-case_fixed-physical,2,true,313.0,170,348.85928001609483,2,false,2.0
0.17000000000000007,5.551115123125783e-11,0.17,0.9423772893159807,single-source-case_fixed-physical,2,true,313.0,170,355.9511522986403,3,false,3.0
0.15999999999999973,-2.7755575615628914e-10,0.16,0.9960147475779841,single-source-case_fixed-physical,2,true,313.0,170,351.24766469359463,4,false,4.0
0.15,0.0,0.15,1.0032261513501077,single-source-case_fixed-physical,2,true,313.0,171,348.59943654401616,1,false,1.0
0.15999999999999995,-5.551115123125783e-11,0.16,1.0624617244191823,single-source-case_fixed-physical,2,true,313.0,171,348.8556334027597,2,false,2.0
0.1700000000000002,1.942890293094024e-10,0.17,0.9422307364872765,single-source-case_fixed-physical,2,true,313.0,171,355.95783284154953,3,false,3.0
0.15999999999999975,-2.498001805406602e-10,0.16,0.9960087777812789,single-source-case_fixed-physical,2,true,313.0,171,351.24789393934805,4,false,4.0
0.1500000000019145,1.9144963392392356e-6,0.15,1.0,single-source-case_fixed-normalized,2,false,313.0,1,348.71428571474155,1,false,1.0
0.15999999999873887,-1.261130089247331e-6,0.16,1.0,single-source-case_fixed-normalized,2,false,313.0,1,351.0952380949378,2,false,2.0
0.17000000000132598,1.32596711388544e-6,0.17,1.0,single-source-case_fixed-normalized,2,false,313.0,1,353.4761904765062,3,false,3.0
0.1599999999993097,-6.903089211363067e-7,0.16,1.0,single-source-case_fixed-normalized,2,false,313.0,1,351.09523809507374,4,false,4.0
0.15000000008456574,8.45657432968494e-5,0.15,1.0032205240477383,single-source-case_fixed-normalized,2,false,313.00000000000017,91,348.5996362497874,1,false,1.0
0.15999999991460007,-8.539993712197713e-5,0.16,1.062353680222797,single-source-case_fixed-normalized,2,false,312.99999999999983,91,348.85927999695474,2,false,2.0
0.1700000000954976,9.549758206439662e-5,0.17,0.9423772893159807,single-source-case_fixed-normalized,2,false,313.00000000000017,91,355.9511523227683,3,false,3.0
0.15999999991486558,-8.513442728563803e-5,0.16,0.9960147475779841,single-source-case_fixed-normalized,2,false,312.99999999999983,91,351.2476646732433,4,false,4.0
0.15000000007772638,7.772638088709982e-5,0.15,1.0032261513501077,single-source-case_fixed-normalized,2,false,313.00000000000017,141,348.5994365624631,1,false,1.0
0.15999999992179087,-7.820913361378246e-5,0.16,1.0624617244191823,single-source-case_fixed-normalized,2,false,312.99999999999983,141,348.85563338523303,2,false,2.0
0.1700000000880006,8.800057904601033e-5,0.17,0.9422307364872766,single-source-case_fixed-normalized,2,false,313.00000000000017,141,355.9578328637868,3,false,3.0
0.159999999922142,-7.785799782666913e-5,0.16,0.9960087777812789,single-source-case_fixed-normalized,2,false,312.99999999999983,141,351.24789392073603,4,false,4.0
0.15000000000000002,2.7755575615628914e-11,0.15,1.0,single-source-case_fixed-normalized,2,true,313.0,169,348.7142857142857,1,false,1.0
0.1599999999999999,-1.1102230246251565e-10,0.16,1.0,single-source-case_fixed-normalized,2,true,313.0,169,351.0952380952381,2,false,2.0
0.17,0.0,0.17,1.0,single-source-case_fixed-normalized,2,true,313.0,169,353.4761904761905,3,false,3.0
0.1599999999999999,-1.1102230246251565e-10,0.16,1.0,single-source-case_fixed-normalized,2,true,313.0,169,351.0952380952381,4,false,4.0
0.15000000000000005,5.551115123125783e-11,0.15,1.0032205240477383,single-source-case_fixed-normalized,2,true,313.0,170,348.5996362297172,1,false,1.0
0.1600000000000002,1.942890293094024e-10,0.16,1.062353680222797,single-source-case_fixed-normalized,2,true,313.0,170,348.85928001609483,2,false,2.0
0.17000000000000007,5.551115123125783e-11,0.17,0.9423772893159807,single-source-case_fixed-normalized,2,true,313.0,170,355.9511522986403,3,false,3.0
0.15999999999999973,-2.7755575615628914e-10,0.16,0.9960147475779841,single-source-case_fixed-normalized,2,true,313.0,170,351.24766469359463,4,false,4.0
0.15,0.0,0.15,1.0032261513501077,single-source-case_fixed-normalized,2,true,313.0,171,348.59943654401616,1,false,1.0
0.15999999999999995,-5.551115123125783e-11,0.16,1.0624617244191823,single-source-case_fixed-normalized,2,true,313.0,171,348.8556334027597,2,false,2.0
0.1700000000000002,1.942890293094024e-10,0.17,0.9422307364872765,single-source-case_fixed-normalized,2,true,313.0,171,355.95783284154953,3,false,3.0
0.15999999999999975,-2.498001805406602e-10,0.16,0.9960087777812789,single-source-case_fixed-normalized,2,true,313.0,171,351.24789393934805,4,false,4.0
0.15000000000120567,1.2056744491673044e-6,0.15,0.8625001024082649,single-source-box25-physical,2,false,313.0,21,354.4078625786266,1,false,1.0
0.15999999999979794,-2.020605904817785e-7,0.16,0.8419404416889229,single-source-box25-physical,2,false,313.0,21,358.2469512199359,2,false,2.0
0.17000000000004187,4.18554080283684e-8,0.17,0.8637619368010137,single-source-box25-physical,2,false,313.0,21,359.8603544005494,3,false,3.0
0.1600000000001487,1.486866185729241e-7,0.16,0.849086676251836,single-source-box25-physical,2,false,313.0,21,357.8661357677159,4,false,4.0
0.15000000017082654,0.00017082654735212088,0.15,0.8589018313255674,single-source-box25-physical,2,false,313.00000000000034,111,354.58133613458494,1,false,1.0
0.15999999987541136,-0.00012458864495634714,0.16,0.8479951930678666,single-source-box25-physical,2,false,312.9999999999998,111,357.9238844476859,2,false,2.0
0.17000000007133448,7.133446611184979e-5,0.17,0.8594493481015859,single-source-box25-physical,2,false,313.0000000000001,111,360.0954926925964,3,false,3.0
0.1599999999979978,-2.002203958184623e-6,0.16,0.8487988617834534,single-source-box25-physical,2,false,313.0,111,357.881349174665,4,false,4.0
0.15000000000000005,5.551115123125783e-11,0.15,0.862500102408265,single-source-box25-physical,2,true,313.0,139,354.40786257829376,1,false,1.0
0.16000000000000014,1.3877787807814457e-10,0.16,0.8419404416889229,single-source-box25-physical,2,true,313.0,139,358.2469512199931,2,false,2.0
0.17000000000000026,2.498001805406602e-10,0.17,0.8637619368010138,single-source-box25-physical,2,true,313.0,139,359.8603544005379,3,false,3.0
0.15999999999999992,-8.326672684688674e-11,0.16,0.8490866762518361,single-source-box25-physical,2,true,313.0,139,357.86613576767417,4,false,4.0
0.15000000000000013,1.3877787807814457e-10,0.15,0.8589018313255674,single-source-box25-physical,2,true,313.0,140,354.58133608723,1,false,1.0
0.15999999999999975,-2.498001805406602e-10,0.16,0.8479951930678666,single-source-box25-physical,2,true,313.0,140,357.92388448266735,2,false,2.0
0.17,0.0,0.17,0.859449348101586,single-source-box25-physical,2,true,313.0,140,360.0954926728343,3,false,3.0
0.15999999999999992,-8.326672684688674e-11,0.16,0.8487988617834534,single-source-box25-physical,2,true,313.0,140,357.8813491752266,4,false,4.0
0.15000000000120567,1.2056744491673044e-6,0.15,0.8625001024082649,single-source-box25-normalized,2,false,313.0,21,354.4078625786266,1,false,1.0
0.15999999999979794,-2.020605904817785e-7,0.16,0.8419404416889229,single-source-box25-normalized,2,false,313.0,21,358.2469512199359,2,false,2.0
0.17000000000004187,4.18554080283684e-8,0.17,0.8637619368010137,single-source-box25-normalized,2,false,313.0,21,359.8603544005494,3,false,3.0
0.1600000000001487,1.486866185729241e-7,0.16,0.849086676251836,single-source-box25-normalized,2,false,313.0,21,357.8661357677159,4,false,4.0
0.15000000017082654,0.00017082654735212088,0.15,0.8589018313255674,single-source-box25-normalized,2,false,313.00000000000034,111,354.58133613458494,1,false,1.0
0.15999999987541136,-0.00012458864495634714,0.16,0.8479951930678666,single-source-box25-normalized,2,false,312.9999999999998,111,357.9238844476859,2,false,2.0
0.17000000007133448,7.133446611184979e-5,0.17,0.8594493481015859,single-source-box25-normalized,2,false,313.0000000000001,111,360.0954926925964,3,false,3.0
0.1599999999979978,-2.002203958184623e-6,0.16,0.8487988617834534,single-source-box25-normalized,2,false,313.0,111,357.881349174665,4,false,4.0
0.15000000000000005,5.551115123125783e-11,0.15,0.862500102408265,single-source-box25-normalized,2,true,313.0,139,354.40786257829376,1,false,1.0
0.16000000000000014,1.3877787807814457e-10,0.16,0.8419404416889229,single-source-box25-normalized,2,true,313.0,139,358.2469512199931,2,false,2.0
0.17000000000000026,2.498001805406602e-10,0.17,0.8637619368010138,single-source-box25-normalized,2,true,313.0,139,359.8603544005379,3,false,3.0
0.15999999999999992,-8.326672684688674e-11,0.16,0.8490866762518361,single-source-box25-normalized,2,true,313.0,139,357.86613576767417,4,false,4.0
0.15000000000000013,1.3877787807814457e-10,0.15,0.8589018313255674,single-source-box25-normalized,2,true,313.0,140,354.58133608723,1,false,1.0
0.15999999999999975,-2.498001805406602e-10,0.16,0.8479951930678666,single-source-box25-normalized,2,true,313.0,140,357.92388448266735,2,false,2.0
0.17,0.0,0.17,0.859449348101586,single-source-box25-normalized,2,true,313.0,140,360.0954926728343,3,false,3.0
0.15999999999999992,-8.326672684688674e-11,0.16,0.8487988617834534,single-source-box25-normalized,2,true,313.0,140,357.8813491752266,4,false,4.0
0.1500000000019139,1.9139134721513074e-6,0.15,0.999999907879107,single-source-box50-physical,2,false,313.0,1,348.7142890047736,1,false,1.0
0.15999999999874243,-1.2575773755685304e-6,0.16,0.999999907879107,single-source-box50-physical,2,false,313.0,1,351.09524160430635,2,false,2.0
0.17000000000132798,1.3279655153297654e-6,0.17,0.999999907879107,single-source-box50-physical,2,false,313.0,1,353.4761942052098,3,false,3.0
0.15999999999931278,-6.872280522429719e-7,0.16,0.999999907879107,single-source-box50-physical,2,false,313.0,1,351.09524160444215,4,false,4.0
0.15000000001202543,1.2025436202378614e-5,0.15,1.0032204156407207,single-source-box50-physical,2,false,313.0,91,348.5996400794331,1,false,1.0
0.15999999998789052,-1.2109480085342739e-5,0.16,1.0623535882580175,single-source-box50-physical,2,false,313.0,91,348.85928311761165,2,false,2.0
0.1700000000136049,1.3604894988361593e-5,0.17,0.9423772020241439,single-source-box50-physical,2,false,313.0,91,355.95115628061717,3,false,3.0
0.15999999998793807,-1.2061934784313166e-5,0.16,0.9960146561190608,single-source-box50-physical,2,false,313.0,91,351.2476682027984,4,false,4.0
0.15000000007820646,7.820646907852336e-5,0.15,1.0032260428688398,single-source-box50-physical,2,false,313.00000000000017,141,348.59944041203056,1,false,1.0
0.15999999992130945,-7.869055407283554e-5,0.16,1.062461632451043,single-source-box50-physical,2,false,312.99999999999983,141,348.85563648883806,2,false,2.0
0.17000000008854507,8.854506017286212e-5,0.17,0.9422306491977364,single-source-box50-physical,2,false,313.00000000000017,141,355.95783684359697,3,false,3.0
0.15999999992166367,-7.833633741682888e-5,0.16,0.9960086863662228,single-source-box50-physical,2,false,312.99999999999983,141,351.24789743106635,4,false,4.0
0.15000000000000016,1.6653345369377348e-10,0.15,0.999999907879107,single-source-box50-physical,2,true,313.0,169,348.71428900431795,1,false,1.0
0.16000000000000011,1.1102230246251565e-10,0.16,0.999999907879107,single-source-box50-physical,2,true,313.0,169,351.0952416046058,2,false,2.0
0.1700000000000001,8.326672684688674e-11,0.17,0.999999907879107,single-source-box50-physical,2,true,313.0,169,353.47619420489366,3,false,3.0
0.16000000000000011,1.1102230246251565e-10,0.16,0.999999907879107,single-source-box50-physical,2,true,313.0,169,351.0952416046058,4,false,4.0
0.15000000000000005,5.551115123125783e-11,0.15,1.0032204156407207,single-source-box50-physical,2,true,313.0,170,348.5996400765791,1,false,1.0
0.15999999999999975,-2.498001805406602e-10,0.16,1.0623535882580175,single-source-box50-physical,2,true,313.0,170,348.8592831203256,2,false,2.0
0.17000000000000004,2.7755575615628914e-11,0.17,0.9423772020241439,single-source-box50-physical,2,true,313.0,170,355.95115627717985,3,false,3.0
0.16,0.0,0.16,0.9960146561190608,single-source-box50-physical,2,true,313.0,170,351.2476682056818,4,false,4.0
0.1500000000000001,1.1102230246251565e-10,0.15,1.0032260428688398,single-source-box50-physical,2,true,313.0,171,348.5994403934697,1,false,1.0
0.15999999999999995,-5.551115123125783e-11,0.16,1.062461632451043,single-source-box50-physical,2,true,313.0,171,348.8556365064726,2,false,2.0
0.1699999999999999,-1.1102230246251565e-10,0.17,0.9422306491977364,single-source-box50-physical,2,true,313.0,171,355.95783682122203,3,false,3.0
0.16000000000000006,5.551115123125783e-11,0.16,0.9960086863662228,single-source-box50-physical,2,true,313.0,171,351.2478974497928,4,false,4.0
0.1500000000019139,1.9139134721513074e-6,0.15,0.999999907879107,single-source-box50-normalized,2,false,313.0,1,348.7142890047736,1,false,1.0
0.15999999999874243,-1.2575773755685304e-6,0.16,0.999999907879107,single-source-box50-normalized,2,false,313.0,1,351.09524160430635,2,false,2.0
0.17000000000132798,1.3279655153297654e-6,0.17,0.999999907879107,single-source-box50-normalized,2,false,313.0,1,353.4761942052098,3,false,3.0
0.15999999999931278,-6.872280522429719e-7,0.16,0.999999907879107,single-source-box50-normalized,2,false,313.0,1,351.09524160444215,4,false,4.0
0.15000000001202543,1.2025436202378614e-5,0.15,1.0032204156407207,single-source-box50-normalized,2,false,313.0,91,348.5996400794331,1,false,1.0
0.15999999998789052,-1.2109480085342739e-5,0.16,1.0623535882580175,single-source-box50-normalized,2,false,313.0,91,348.85928311761165,2,false,2.0
0.1700000000136049,1.3604894988361593e-5,0.17,0.9423772020241439,single-source-box50-normalized,2,false,313.0,91,355.95115628061717,3,false,3.0
0.15999999998793807,-1.2061934784313166e-5,0.16,0.9960146561190608,single-source-box50-normalized,2,false,313.0,91,351.2476682027984,4,false,4.0
0.15000000007820646,7.820646907852336e-5,0.15,1.0032260428688398,single-source-box50-normalized,2,false,313.00000000000017,141,348.59944041203056,1,false,1.0
0.15999999992130945,-7.869055407283554e-5,0.16,1.062461632451043,single-source-box50-normalized,2,false,312.99999999999983,141,348.85563648883806,2,false,2.0
0.17000000008854507,8.854506017286212e-5,0.17,0.9422306491977364,single-source-box50-normalized,2,false,313.00000000000017,141,355.95783684359697,3,false,3.0
0.15999999992166367,-7.833633741682888e-5,0.16,0.9960086863662228,single-source-box50-normalized,2,false,312.99999999999983,141,351.24789743106635,4,false,4.0
0.15000000000000016,1.6653345369377348e-10,0.15,0.999999907879107,single-source-box50-normalized,2,true,313.0,169,348.71428900431795,1,false,1.0
0.16000000000000011,1.1102230246251565e-10,0.16,0.999999907879107,single-source-box50-normalized,2,true,313.0,169,351.0952416046058,2,false,2.0
0.1700000000000001,8.326672684688674e-11,0.17,0.999999907879107,single-source-box50-normalized,2,true,313.0,169,353.47619420489366,3,false,3.0
0.16000000000000011,1.1102230246251565e-10,0.16,0.999999907879107,single-source-box50-normalized,2,true,313.0,169,351.0952416046058,4,false,4.0
0.15000000000000005,5.551115123125783e-11,0.15,1.0032204156407207,single-source-box50-normalized,2,true,313.0,170,348.5996400765791,1,false,1.0
0.15999999999999975,-2.498001805406602e-10,0.16,1.0623535882580175,single-source-box50-normalized,2,true,313.0,170,348.8592831203256,2,false,2.0
0.17000000000000004,2.7755575615628914e-11,0.17,0.9423772020241439,single-source-box50-normalized,2,true,313.0,170,355.95115627717985,3,false,3.0
0.16,0.0,0.16,0.9960146561190608,single-source-box50-normalized,2,true,313.0,170,351.2476682056818,4,false,4.0
0.1500000000000001,1.1102230246251565e-10,0.15,1.0032260428688398,single-source-box50-normalized,2,true,313.0,171,348.5994403934697,1,false,1.0
0.15999999999999995,-5.551115123125783e-11,0.16,1.062461632451043,single-source-box50-normalized,2,true,313.0,171,348.8556365064726,2,false,2.0
0.1699999999999999,-1.1102230246251565e-10,0.17,0.9422306491977364,single-source-box50-normalized,2,true,313.0,171,355.95783682122203,3,false,3.0
0.16000000000000006,5.551115123125783e-11,0.16,0.9960086863662228,single-source-box50-normalized,2,true,313.0,171,351.2478974497928,4,false,4.0
0.15000000000129474,1.2947420913178576e-6,0.15,0.9512113986268345,single-source-box75-physical,2,false,313.0,11,350.5461078012217,1,false,1.0
0.15999999999850362,-1.4963863481654016e-6,0.16,1.1825349875939908,single-source-box75-physical,2,false,313.0,11,345.2148930006639,2,false,2.0
0.1699999999994672,-5.328237850932283e-7,0.17,1.2240911282145444,single-source-box75-physical,2,false,313.0,11,346.066321242849,3,false,3.0
0.15999999999953948,-4.6052051061451493e-7,0.16,1.150142969625283,single-source-box75-physical,2,false,313.0,11,346.12217620000746,4,false,4.0
0.15000000001814534,1.814534633659548e-5,0.15,1.003557159876898,single-source-box75-physical,2,false,313.00000000000006,65,348.5876945992663,1,false,1.0
0.15999999998172415,-1.8275853053140168e-5,0.16,1.2205638804422678,single-source-box75-physical,2,false,312.99999999999994,65,344.21117927648567,2,false,2.0
0.1700000000263007,2.6300683853008877e-5,0.17,1.1604190919464559,single-source-box75-physical,2,false,313.00000000000006,65,347.88066575547197,3,false,3.0
0.15999999996526504,-3.4734964904359344e-5,0.16,1.1457955140560698,single-source-box75-physical,2,false,312.99999999999994,65,346.247850615257,4,false,4.0
0.15000000062719107,0.0006271910768518296,0.15,1.0036693066986786,single-source-box75-physical,2,false,313.0000000000013,87,348.58371828774114,1,false,1.0
0.1599999993686687,-0.0006313312927996861,0.16,1.220671602639836,single-source-box75-physical,2,false,312.9999999999987,87,344.2084248232976,2,false,2.0
0.17000000090940226,0.0009094022479505526,0.17,1.1602237441404455,single-source-box75-physical,2,false,313.00000000000193,87,347.88653882247854,3,false,3.0
0.1599999987988745,-0.001201125504612932,0.16,1.1457843972325708,single-source-box75-physical,2,false,312.9999999999975,87,346.24817295580647,4,false,4.0
0.1500000000000001,1.1102230246251565e-10,0.15,0.9512113986268346,single-source-box75-physical,2,true,313.0,115,350.54610780089763,1,false,1.0
0.15999999999999986,-1.3877787807814457e-10,0.16,1.1825349875939903,single-source-box75-physical,2,true,313.0,115,345.21489300096516,2,false,2.0
0.17000000000000018,1.6653345369377348e-10,0.17,1.2240911282145437,single-source-box75-physical,2,true,313.0,115,346.0663212429527,3,false,3.0
0.16000000000000017,1.6653345369377348e-10,0.16,1.1501429696252825,single-source-box75-physical,2,true,313.0,115,346.12217620010284,4,false,4.0
0.1500000000000001,1.1102230246251565e-10,0.15,1.003557159876898,single-source-box75-physical,2,true,313.0,116,348.58769459496125,1,false,1.0
0.1599999999999999,-1.1102230246251565e-10,0.16,1.2205638804422678,single-source-box75-physical,2,true,313.0,116,344.21117928005077,2,false,2.0
0.16999999999999976,-2.498001805406602e-10,0.17,1.1604190919464556,single-source-box75-physical,2,true,313.0,116,347.8806657500755,3,false,3.0
0.16000000000000011,1.1102230246251565e-10,0.16,1.1457955140560698,single-source-box75-physical,2,true,313.0,116,346.24785062247497,4,false,4.0
0.15000000000000002,2.7755575615628914e-11,0.15,1.0036693066986786,single-source-box75-physical,2,true,313.0,117,348.58371813895457,1,false,1.0
0.16000000000000006,5.551115123125783e-11,0.16,1.220671602639836,single-source-box75-physical,2,true,313.0,117,344.20842494644177,2,false,2.0
0.16999999999999998,-2.7755575615628914e-11,0.17,1.1602237441404453,single-source-box75-physical,2,true,313.0,117,347.8865386358537,3,false,3.0
0.15999999999999978,-2.220446049250313e-10,0.16,1.1457843972325708,single-source-box75-physical,2,true,313.0,117,346.2481732054041,4,false,4.0
0.15000000000129474,1.2947420913178576e-6,0.15,0.9512113986268345,single-source-box75-normalized,2,false,313.0,11,350.5461078012217,1,false,1.0
0.15999999999850362,-1.4963863481654016e-6,0.16,1.1825349875939908,single-source-box75-normalized,2,false,313.0,11,345.2148930006639,2,false,2.0
0.1699999999994672,-5.328237850932283e-7,0.17,1.2240911282145444,single-source-box75-normalized,2,false,313.0,11,346.066321242849,3,false,3.0
