absolute_change,accepted_relative_change,cost,iteration,local_direction_norm,local_kkt_reason,local_kkt_trusted,local_status,local_trust_binding,mode,old_local_stop,old_pg_stop,original_outer_status,paper_form_epsilon_0.0001,paper_form_epsilon_0.01,paper_form_epsilon_1.0e-6,predicted_improvement,projected_gradient_norm,relative_change,small_accepted_after,small_accepted_before,smooth,trusted_sensitivity
,0.00429762426400999,80.18286364359955,1,,,,,,dispatch,false,false,iteration_limit,,,,,0.011493150918221118,,0,0,true,true
0.3445958203525379,0.004453148251530846,79.83826782324701,2,,,,,,dispatch,false,false,iteration_limit,false,false,false,,0.011204564637162573,0.00429762426400999,0,0,true,true
0.35553164276234384,0.004675155883241233,79.48273618048466,3,,,,,,dispatch,false,false,iteration_limit,false,false,false,,0.011051749762907015,0.004453148251530846,0,0,true,true
0.37159418167030367,0.0049748508791534465,79.11114199881436,4,,,,,,dispatch,false,false,iteration_limit,false,false,false,,0.011827350044821494,0.004675155883241233,0,0,true,true
0.39356613432363474,0.005369622244089119,78.71757586449073,5,,,,,,dispatch,false,false,iteration_limit,false,false,false,,0.012694040727288969,0.0049748508791534465,0,0,true,true
0.42268364636274214,0.001445026300746938,78.29489221812798,6,,,,,,dispatch,false,false,iteration_limit,false,false,false,,0.01367754513349484,0.005369622244089119,0,0,true,true
0.11313817846934171,0.0003688661849395299,78.18175403965864,7,,,,,,dispatch,false,false,iteration_limit,false,false,false,,0.013951412191089196,0.001445026300746938,0,0,true,true
0.028838605344489565,0.0001855004798830065,78.15291543431415,8,,,,,,dispatch,false,false,iteration_limit,false,false,false,,0.014021984665528509,0.0003688661849395299,0,0,true,true
0.0144974033173213,0.00033643040148122693,78.13841803099683,9,0.003124997666247964,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,1.741746669021299e-5,0.014057510325192646,0.0001855004798830065,0,0,true,true
0.026288139349276207,4.668116301513431e-5,78.11212989164756,10,,,,,,dispatch,false,false,iteration_limit,false,false,false,,0.01409409962005781,0.00033643040148122693,0,0,true,true
0.0036463650689313454,0.00033652508057222707,78.10848352657862,11,0.00312499970009128,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,true,false,1.741574071533608e-5,0.014098532428306054,4.668116301513431e-5,0,0,true,true
0.026285463712156343,0.0006662957364216614,78.08219806286647,12,0.006249999930744821,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,3.445096799643832e-5,0.014139659947292715,0.00033652508057222707,0,0,true,true
0.05202583565971963,0.0006666815510389241,78.03017222720675,13,0.006249998573348847,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,3.444808488506368e-5,0.014212550635945398,0.0006662957364216614,0,0,true,true
0.05202127624826858,0.0003370449608807606,77.97815095095848,14,0.0031249974919589363,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,1.741361184644935e-5,0.014285500593590572,0.0006666815510389241,0,0,true,true
0.026282142836819844,4.904547514612099e-5,77.95186880812166,15,,,,,,dispatch,false,false,iteration_limit,false,false,false,,0.014322329542525547,0.0003370449608807606,0,0,true,true
0.003823186444222415,0.00033709397772487974,77.94804562167744,16,0.0031249997544549046,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,true,false,1.7409422783616624e-5,,4.904547514612099e-5,0,0,false,false
0.026275816754491643,0.000667527898723258,77.92176980492295,17,0.006249998067140439,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,3.444413286138315e-5,0.014368723102511582,0.00033709397772487974,0,0,true,true
0.05201495526267763,0.000668096812893485,77.86975484966027,18,0.006249999880363788,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,3.44427930473179e-5,0.014441823621139216,0.000667527898723258,0,0,true,true
0.052024535035855024,0.00033767386859182453,77.81773031462441,19,0.0031249974679710135,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,1.741031560324041e-5,,0.000668096812893485,0,0,false,false
0.026277014040374524,0.0006685643866157052,77.79145330058404,20,0.0062499993142211,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,3.444029785282243e-5,0.014553035649868873,0.00033767386859182453,0,0,true,true
0.052008595259849244,0.0006691635100778739,77.73944470532419,21,0.006249997647994832,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,3.4437270162494815e-5,0.01462511125713295,0.0006685643866157052,0,0,true,true
0.052020399690519525,0.00033818657516160837,77.68742430563367,22,0.0031249994696125327,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,1.740766012282846e-5,,0.0006691635100778739,0,0,false,false
0.02627284395904894,0.0006695631540185489,77.66115146167462,23,0.006249998947229329,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,3.443435935539252e-5,0.014737640799486806,0.00033818657516160837,0,0,true,true
0.051999045517391096,0.0003384982209753309,77.60915241615723,24,0.003124998164693693,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,1.7406210265746846e-5,0.014811485459600537,0.0006695631540185489,0,0,true,true
0.026270560024272527,5.037430055697522e-5,77.58288185613296,25,,,,,,dispatch,false,false,iteration_limit,false,false,false,,0.014849246989382503,0.0003384982209753309,0,0,true,true
0.003908183408697141,0.00033861097672581463,77.57897367272426,26,0.0031249973420877097,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,true,false,1.740523251534537e-5,0.014845210722880031,5.037430055697522e-5,0,0,true,true
0.02626909204870742,0.0006704058008574576,77.55270458067555,27,0.006249998476910434,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,3.4429836622967835e-5,0.014896641571639946,0.00033861097672581463,0,0,true,true
0.051991783023069615,0.0003389492583092892,77.50071279765248,28,0.00312499827238355,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,1.7405126206390675e-5,0.01497064757483324,0.0006704058008574576,0,0,true,true
0.02626880912120555,5.120037296080573e-5,77.47444398853128,29,,,,,,dispatch,false,false,iteration_limit,false,false,false,,0.015008210330321514,0.0003389492583092892,0,0,true,true
0.003964296294626024,0.00033906515989642357,77.47047969223665,30,0.003124998745086316,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,true,false,1.740429143309158e-5,0.015018353136181606,5.116908351369218e-5,0,0,true,true
0.026267540584100857,0.0006712483299378922,77.44421215165255,31,0.006249997653277717,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,3.442516019951797e-5,0.015055959204679725,0.00033906515989642357,0,0,true,true
0.05198429807015259,0.0006717098504120747,77.3922278535824,32,0.006249996884779563,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,3.442385374569784e-5,0.015130476048482389,0.0006712483299378922,0,0,true,true
0.05198512179458703,0.00033955165456976563,77.34024273178781,33,0.0031249974885589893,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,1.7400029258013427e-5,,0.0006717098504120747,0,0,false,false
0.026261007384405843,0.0006722763357331366,77.3139817244034,34,0.006249998717251515,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,3.4420285216191226e-5,0.01524289852177596,0.00033955165456976563,0,0,true,true
0.05197636033462061,0.0003399000168517446,77.26200536406878,35,0.0031249980106444752,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,1.7400342035484018e-5,0.015318052637363078,0.0006722763357331366,0,0,true,true
0.02626135692524656,0.0005331287389829916,77.23574400714354,36,0.0062499998609624186,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,2.726233559629393e-5,0.01535577887758155,0.0003399000168517446,0,0,true,true
0.04117410985249137,0.00034138493747819254,77.19456989729105,37,0.006249996931011026,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,1.733322138581378e-5,0.015427455065919693,0.0005330965653504053,0,0,true,true
0.02619332757538473,0.0001730980080201662,77.16837656971566,38,0.0031249994758688615,checked,true,local_checked,true,dispatch,false,false,iteration_limit,false,false,false,8.847071664229433e-6,0.015483030796108577,0.00033931567479727505,0,0,true,true
0.013357692266367849,9.401025449673905e-5,77.1550188774493,39,0.002017249496983453,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,false,false,4.80967417838124e-6,0.17486667838380354,0.0001730980080201662,0,0,true,true
0.007253362960369714,7.53373773259642e-6,77.14776551448892,40,0.002001438922874854,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.8442209077810263e-7,,9.401025449673905e-5,0,0,false,false
0.0005812110320420061,7.506565606777814e-6,77.14718430345688,41,0.002001156626775469,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.829974615232601e-7,0.051123338068123414,7.53373773259642e-6,0,0,true,true
0.0005791104003520786,7.514692093241202e-6,77.14660519305653,42,0.0020042188737292577,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.8352115612483306e-7,0.05781017590612769,7.506565606777814e-6,0,0,true,true
0.0005797329840646626,7.520992579589148e-6,77.14602546007247,43,0.0020041892207309786,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.836237449789115e-7,0.04437258160493973,7.514692093241202e-6,0,0,true,true
0.0005802146850300005,7.534445606226471e-6,77.14544524538744,44,0.0020103288039159395,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.8456703655570523e-7,0.055978993281963096,7.520992579589148e-6,0,0,true,true
0.0005812481609694942,7.5417437488561166e-6,77.14486399722647,45,0.0020110205476839838,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.84961146772389e-7,0.03813273969427722,7.534445606226471e-6,0,0,true,true
0.000581806795807438,7.548390609712927e-6,77.14428219043066,46,0.002012911408566964,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.8531124150337215e-7,0.03115272248010803,7.5417437488561166e-6,0,0,true,true
0.000582315175279291,7.579339347917739e-6,77.14369987525538,47,0.002013996968379672,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.8556292296376693e-7,0.03145112575880271,7.548390609712927e-6,0,0,true,true
0.0005827953715140666,7.54808759540644e-6,77.14311707988387,48,0.0020121596234474737,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.850939305563572e-7,0.04264995884082068,7.554672286349648e-6,0,0,true,true
0.0005822830051016581,7.569033098564183e-6,77.14253479687876,49,0.0020178249667708315,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.861042013192373e-7,0.05301982165869901,7.54808759540644e-6,0,0,true,true
0.0005838943991847145,7.563922247091012e-6,77.14195090247958,50,0.002017499762590802,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.8596791211015224e-7,0.052704439788391455,7.569033098564183e-6,0,0,true,true
0.0005834957186152678,7.564776671945453e-6,77.14136740676096,51,0.002015263100485498,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.856442787955605e-7,0.04903358662226809,7.563922247091012e-6,0,0,true,true
0.0005835572166006386,7.582711255314451e-6,77.14078384954436,52,0.0020245110790853005,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.8706664978044314e-7,0.06430960295032562,7.564776671945453e-6,0,0,true,true
0.0005849362899397192,7.606945903956112e-6,77.14019891325442,53,0.0020269864810096294,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.8799728437066694e-7,0.03165968973099775,7.582711255314451e-6,0,0,true,true
0.0005868013201535405,7.606615732706294e-6,77.13961211193427,54,0.0020291836523043116,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.881051674203828e-7,0.06926933507217314,7.606945903956112e-6,0,0,true,true
0.0005867713871055003,7.617411094218359e-6,77.13902534054716,55,0.0020312573860934435,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.8862263960354193e-7,0.05633261637140774,7.606615732706294e-6,0,0,true,true
0.0005875996674262751,7.626793581527298e-6,77.13843774087974,56,0.0020333066399125244,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.889754186039984e-7,0.049315149941515424,7.617411094218359e-6,0,0,true,true
0.0005883189418511847,7.6330109307817e-6,77.13784942193789,57,0.002035342772771287,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.892330729463045e-7,0.0755534885385305,7.626793581527298e-6,0,0,true,true
0.0005887940478146447,7.63896881535672e-6,77.13726062789007,58,0.0020373617835645064,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.895542779394634e-7,0.0827730166484647,7.6330109307817e-6,0,0,true,true
0.000589249128438496,7.647083298762736e-6,77.13667137876163,59,0.002039357776624229,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.8994796524444153e-7,0.08047335572855951,7.63896881535672e-6,0,0,true,true
0.0005898705514226776,7.656419710380563e-6,77.13608150821021,60,0.002041327034497442,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.9029879026625247e-7,0.08280204596569096,7.647083298762736e-6,0,0,true,true
0.0005901894005972963,7.665777700045129e-6,77.13549131880961,61,0.0020432714724023526,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.908027143700865e-7,0.050258601145270365,7.65127537019725e-6,0,0,true,true
0.0005909544512405773,7.67359329578258e-6,77.13490036435837,62,0.0020451971856587647,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.911604137957214e-7,0.05005222931571418,7.66125218283885e-6,0,0,true,true
0.0005914315739090625,7.655336850156816e-6,77.13430893278446,63,0.002040527284847826,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.902835869137866e-7,0.04950519958679911,7.667496439553899e-6,0,0,true,true
0.000590489117584525,7.663108850017168e-6,77.13371844366688,64,0.0020435145767869756,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.9064286459083997e-7,,7.655336850156816e-6,0,0,false,false
0.0005907700360126,7.677236460861618e-6,77.13312767363087,65,0.0020464978444465487,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.913766235749683e-7,0.04887860217413276,7.659037421410684e-6,0,0,true,true
0.0005918583308925918,7.688596732704516e-6,77.13253581529997,66,0.0020494631033329824,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.9194598124014934e-7,0.0485197204233373,7.673205388440738e-6,0,0,true,true
0.0005926812623044952,7.701415258740867e-6,77.13194313403767,67,0.002052398230617314,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.9252112098153713e-7,0.048165080519055214,7.683933323853347e-6,0,0,true,true
0.0005940251237888106,7.70551614439763e-6,77.13134910891388,68,0.0020552922177046185,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.9274878606276875e-7,,7.701415258740867e-6,0,0,false,false
0.0005943368557979056,7.718510747572773e-6,77.13075477205808,69,0.002058135767114777,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.933037152417662e-7,,7.70551614439763e-6,0,0,false,false
0.0005943637424650206,7.73769812408464e-6,77.13016040831562,70,0.002060918860426142,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.9436136445303305e-7,0.030370556491157386,7.705924105391211e-6,0,0,true,true
0.000596809897501771,7.736967688702847e-6,77.12956359841812,71,0.0020636423237760937,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.9430789219863094e-7,,7.73769812408464e-6,0,0,false,false
0.0005960191604117426,7.756560490643459e-6,77.1289675792577,72,0.0020663026757148373,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.9527974258352083e-7,0.037471090144434394,7.72750593423514e-6,0,0,true,true
0.0005982555026093905,7.756662113663687e-6,77.1283693237551,73,0.0020688949676923585,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.952562168466067e-7,,7.756560490643459e-6,0,0,false,false
0.0005982587002222317,7.767833554476916e-6,77.12777106505487,74,0.0020714184101997546,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.957048211392089e-7,,7.756662113663687e-6,0,0,false,false
0.000599115688061147,7.772729686709423e-6,77.12717194936681,75,0.0020738764461611936,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.960456391796652e-7,0.12666627188646085,7.767833554476916e-6,0,0,true,true
0.0005994886590627857,7.783931791831747e-6,77.12657246070775,76,0.002076274280039314,checked,true,local_checked,false,dispatch,false,false,iteration_limit,false,true,false,3.965863410171355e-7,,7.772729686709423e-6,0,0,false,false
