equation,scope,entity,t,residual,unit,tolerance,pass
3-29:32,model,27,19,0.0,1,1.0e-6,true
3-31,model,27,19,0.0,1,1.0e-6,true
3-29:32,model,27,19,0.0,1,1.0e-6,true
3-23,model,27,20,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,27,20,0.0,kg/s,2.947222222222222e-5,true
3-27,model,27,20,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-30,model,27,20,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-32,model,27,20,0.0,1,1.0e-6,true
3-28,model,27,20,0.0,1,1.0e-6,true
3-29:32,model,27,20,0.0,1,1.0e-6,true
3-31,model,27,20,0.0,1,1.0e-6,true
3-29:32,model,27,20,0.0,1,1.0e-6,true
3-23,model,27,21,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,27,21,0.0,kg/s,2.947222222222222e-5,true
3-27,model,27,21,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-30,model,27,21,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-32,model,27,21,0.0,1,1.0e-6,true
3-28,model,27,21,0.0,1,1.0e-6,true
3-29:32,model,27,21,0.0,1,1.0e-6,true
3-31,model,27,21,0.0,1,1.0e-6,true
3-29:32,model,27,21,0.0,1,1.0e-6,true
3-23,model,27,22,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,27,22,0.0,kg/s,2.947222222222222e-5,true
3-27,model,27,22,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-30,model,27,22,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-32,model,27,22,0.0,1,1.0e-6,true
3-28,model,27,22,0.0,1,1.0e-6,true
3-29:32,model,27,22,0.0,1,1.0e-6,true
3-31,model,27,22,0.0,1,1.0e-6,true
3-29:32,model,27,22,0.0,1,1.0e-6,true
3-23,model,27,23,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,27,23,0.0,kg/s,2.947222222222222e-5,true
3-27,model,27,23,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-30,model,27,23,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-32,model,27,23,0.0,1,1.0e-6,true
3-28,model,27,23,0.0,1,1.0e-6,true
3-29:32,model,27,23,0.0,1,1.0e-6,true
3-31,model,27,23,0.0,1,1.0e-6,true
3-29:32,model,27,23,0.0,1,1.0e-6,true
3-23,model,27,24,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,27,24,0.0,kg/s,2.947222222222222e-5,true
3-27,model,27,24,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-30,model,27,24,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-32,model,27,24,0.0,1,1.0e-6,true
3-28,model,27,24,0.0,1,1.0e-6,true
3-29:32,model,27,24,0.0,1,1.0e-6,true
3-31,model,27,24,0.0,1,1.0e-6,true
3-29:32,model,27,24,0.0,1,1.0e-6,true
3-39:40,model,S27,1,0.0,K,0.0001,true
3-41,model,27,1,0.0,K,0.0001,true
3-41,model,27,1,0.0,K,0.0001,true
3-23-kappa,model,27,1,0.0,kPa,0.005199261864978687,true
3-22,model,S27,1,0.0,normalized,1.0e-6,true
3-26,model,S27,1,0.0,normalized,1.0e-6,true
3-25,physics,S27,1,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,1,0.0,K,0.0001,true
3-33:34,model,S27,1,0.0,K,0.0001,true
3-39:40,model,S27,2,0.0,K,0.0001,true
3-41,model,27,2,0.0,K,0.0001,true
3-41,model,27,2,0.0,K,0.0001,true
3-23-kappa,model,27,2,0.0,kPa,0.005199261864978687,true
3-22,model,S27,2,0.0,normalized,1.0e-6,true
3-26,model,S27,2,0.0,normalized,1.0e-6,true
3-25,physics,S27,2,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,2,5.684341886080802e-14,K,0.0001,true
3-33:34,model,S27,2,5.684341886080802e-14,K,0.0001,true
3-39:40,model,S27,3,0.0,K,0.0001,true
3-41,model,27,3,0.0,K,0.0001,true
3-41,model,27,3,0.0,K,0.0001,true
3-23-kappa,model,27,3,0.0,kPa,0.005199261864978687,true
3-22,model,S27,3,0.0,normalized,1.0e-6,true
3-26,model,S27,3,0.0,normalized,1.0e-6,true
3-25,physics,S27,3,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,3,5.684341886080802e-14,K,0.0001,true
3-33:34,model,S27,3,5.684341886080802e-14,K,0.0001,true
3-39:40,model,S27,4,0.0,K,0.0001,true
3-41,model,27,4,0.0,K,0.0001,true
3-41,model,27,4,0.0,K,0.0001,true
3-23-kappa,model,27,4,0.0,kPa,0.005199261864978687,true
3-22,model,S27,4,0.0,normalized,1.0e-6,true
3-26,model,S27,4,0.0,normalized,1.0e-6,true
3-25,physics,S27,4,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,4,5.684341886080802e-14,K,0.0001,true
3-33:34,model,S27,4,5.684341886080802e-14,K,0.0001,true
3-39:40,model,S27,5,0.0,K,0.0001,true
3-41,model,27,5,0.0,K,0.0001,true
3-41,model,27,5,0.0,K,0.0001,true
3-23-kappa,model,27,5,0.0,kPa,0.005199261864978687,true
3-22,model,S27,5,0.0,normalized,1.0e-6,true
3-26,model,S27,5,0.0,normalized,1.0e-6,true
3-25,physics,S27,5,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,5,5.684341886080802e-14,K,0.0001,true
3-33:34,model,S27,5,5.684341886080802e-14,K,0.0001,true
3-39:40,model,S27,6,0.0,K,0.0001,true
3-41,model,27,6,0.0,K,0.0001,true
3-41,model,27,6,0.0,K,0.0001,true
3-23-kappa,model,27,6,0.0,kPa,0.005199261864978687,true
3-22,model,S27,6,0.0,normalized,1.0e-6,true
3-26,model,S27,6,0.0,normalized,1.0e-6,true
3-25,physics,S27,6,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,6,1.1368683772161603e-13,K,0.0001,true
3-33:34,model,S27,6,1.1368683772161603e-13,K,0.0001,true
3-39:40,model,S27,7,0.0,K,0.0001,true
3-41,model,27,7,0.0,K,0.0001,true
3-41,model,27,7,0.0,K,0.0001,true
3-23-kappa,model,27,7,0.0,kPa,0.005199261864978687,true
3-22,model,S27,7,0.0,normalized,1.0e-6,true
3-26,model,S27,7,0.0,normalized,1.0e-6,true
3-25,physics,S27,7,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,7,1.1368683772161603e-13,K,0.0001,true
3-33:34,model,S27,7,1.1368683772161603e-13,K,0.0001,true
3-39:40,model,S27,8,0.0,K,0.0001,true
3-41,model,27,8,0.0,K,0.0001,true
3-41,model,27,8,0.0,K,0.0001,true
3-23-kappa,model,27,8,0.0,kPa,0.005199261864978687,true
3-22,model,S27,8,0.0,normalized,1.0e-6,true
3-26,model,S27,8,0.0,normalized,1.0e-6,true
3-25,physics,S27,8,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,8,0.0,K,0.0001,true
3-33:34,model,S27,8,0.0,K,0.0001,true
3-39:40,model,S27,9,0.0,K,0.0001,true
3-41,model,27,9,0.0,K,0.0001,true
3-41,model,27,9,0.0,K,0.0001,true
3-23-kappa,model,27,9,0.0,kPa,0.005199261864978687,true
3-22,model,S27,9,0.0,normalized,1.0e-6,true
3-26,model,S27,9,0.0,normalized,1.0e-6,true
3-25,physics,S27,9,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,9,0.0,K,0.0001,true
3-33:34,model,S27,9,0.0,K,0.0001,true
3-39:40,model,S27,10,5.684341886080802e-14,K,0.0001,true
3-41,model,27,10,0.0,K,0.0001,true
3-41,model,27,10,0.0,K,0.0001,true
3-23-kappa,model,27,10,0.0,kPa,0.005199261864978687,true
3-22,model,S27,10,0.0,normalized,1.0e-6,true
3-26,model,S27,10,0.0,normalized,1.0e-6,true
3-25,physics,S27,10,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,10,0.0,K,0.0001,true
3-33:34,model,S27,10,0.0,K,0.0001,true
3-39:40,model,S27,11,5.684341886080802e-14,K,0.0001,true
3-41,model,27,11,0.0,K,0.0001,true
3-41,model,27,11,0.0,K,0.0001,true
3-23-kappa,model,27,11,0.0,kPa,0.005199261864978687,true
3-22,model,S27,11,0.0,normalized,1.0e-6,true
3-26,model,S27,11,0.0,normalized,1.0e-6,true
3-25,physics,S27,11,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,11,1.7053025658242404e-13,K,0.0001,true
3-33:34,model,S27,11,1.7053025658242404e-13,K,0.0001,true
3-39:40,model,S27,12,2.8421709430404007e-13,K,0.0001,true
3-41,model,27,12,0.0,K,0.0001,true
3-41,model,27,12,0.0,K,0.0001,true
3-23-kappa,model,27,12,0.0,kPa,0.005199261864978687,true
3-22,model,S27,12,0.0,normalized,1.0e-6,true
3-26,model,S27,12,0.0,normalized,1.0e-6,true
3-25,physics,S27,12,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,12,1.0800249583553523e-12,K,0.0001,true
3-33:34,model,S27,12,1.0800249583553523e-12,K,0.0001,true
3-39:40,model,S27,13,7.958078640513122e-13,K,0.0001,true
3-41,model,27,13,0.0,K,0.0001,true
3-41,model,27,13,0.0,K,0.0001,true
3-23-kappa,model,27,13,0.0,kPa,0.005199261864978687,true
3-22,model,S27,13,0.0,normalized,1.0e-6,true
3-26,model,S27,13,0.0,normalized,1.0e-6,true
3-25,physics,S27,13,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,13,6.0254023992456496e-12,K,0.0001,true
3-33:34,model,S27,13,6.0254023992456496e-12,K,0.0001,true
3-39:40,model,S27,14,1.5347723092418164e-12,K,0.0001,true
3-41,model,27,14,0.0,K,0.0001,true
3-41,model,27,14,0.0,K,0.0001,true
3-23-kappa,model,27,14,0.0,kPa,0.005199261864978687,true
3-22,model,S27,14,0.0,normalized,1.0e-6,true
3-26,model,S27,14,0.0,normalized,1.0e-6,true
3-25,physics,S27,14,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,14,6.366462912410498e-12,K,0.0001,true
3-33:34,model,S27,14,6.366462912410498e-12,K,0.0001,true
3-39:40,model,S27,15,1.4210854715202004e-12,K,0.0001,true
3-41,model,27,15,0.0,K,0.0001,true
3-41,model,27,15,0.0,K,0.0001,true
3-23-kappa,model,27,15,0.0,kPa,0.005199261864978687,true
3-22,model,S27,15,0.0,normalized,1.0e-6,true
3-26,model,S27,15,0.0,normalized,1.0e-6,true
3-25,physics,S27,15,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,15,1.1482370609883219e-11,K,0.0001,true
3-33:34,model,S27,15,1.1482370609883219e-11,K,0.0001,true
3-39:40,model,S27,16,4.433786671143025e-12,K,0.0001,true
3-41,model,27,16,0.0,K,0.0001,true
3-41,model,27,16,0.0,K,0.0001,true
3-23-kappa,model,27,16,0.0,kPa,0.005199261864978687,true
3-22,model,S27,16,0.0,normalized,1.0e-6,true
3-26,model,S27,16,0.0,normalized,1.0e-6,true
3-25,physics,S27,16,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,16,2.0179413695586845e-11,K,0.0001,true
3-33:34,model,S27,16,2.0179413695586845e-11,K,0.0001,true
3-39:40,model,S27,17,2.665956344571896e-11,K,0.0001,true
3-41,model,27,17,0.0,K,0.0001,true
3-41,model,27,17,0.0,K,0.0001,true
3-23-kappa,model,27,17,0.0,kPa,0.005199261864978687,true
3-22,model,S27,17,0.0,normalized,1.0e-6,true
3-26,model,S27,17,0.0,normalized,1.0e-6,true
3-25,physics,S27,17,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,17,3.865352482534945e-12,K,0.0001,true
3-33:34,model,S27,17,3.865352482534945e-12,K,0.0001,true
3-39:40,model,S27,18,4.240519047016278e-11,K,0.0001,true
3-41,model,27,18,0.0,K,0.0001,true
3-41,model,27,18,0.0,K,0.0001,true
3-23-kappa,model,27,18,0.0,kPa,0.005199261864978687,true
3-22,model,S27,18,0.0,normalized,1.0e-6,true
3-26,model,S27,18,0.0,normalized,1.0e-6,true
3-25,physics,S27,18,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,18,3.069544618483633e-10,K,0.0001,true
3-33:34,model,S27,18,3.069544618483633e-10,K,0.0001,true
3-39:40,model,S27,19,2.5863755581667647e-10,K,0.0001,true
3-41,model,27,19,0.0,K,0.0001,true
3-41,model,27,19,0.0,K,0.0001,true
3-23-kappa,model,27,19,0.0,kPa,0.005199261864978687,true
3-22,model,S27,19,0.0,normalized,1.0e-6,true
3-26,model,S27,19,0.0,normalized,1.0e-6,true
3-25,physics,S27,19,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,19,3.5061020753346384e-10,K,0.0001,true
3-33:34,model,S27,19,3.5061020753346384e-10,K,0.0001,true
3-39:40,model,S27,20,1.801367943699006e-10,K,0.0001,true
3-41,model,27,20,0.0,K,0.0001,true
3-41,model,27,20,0.0,K,0.0001,true
3-23-kappa,model,27,20,0.0,kPa,0.005199261864978687,true
3-22,model,S27,20,0.0,normalized,1.0e-6,true
3-26,model,S27,20,0.0,normalized,1.0e-6,true
3-25,physics,S27,20,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,20,1.0821452178788604e-8,K,0.0001,true
3-33:34,model,S27,20,1.0821452178788604e-8,K,0.0001,true
3-39:40,model,S27,21,2.2153585632622708e-9,K,0.0001,true
3-41,model,27,21,0.0,K,0.0001,true
3-41,model,27,21,0.0,K,0.0001,true
3-23-kappa,model,27,21,0.0,kPa,0.005199261864978687,true
3-22,model,S27,21,0.0,normalized,1.0e-6,true
3-26,model,S27,21,0.0,normalized,1.0e-6,true
3-25,physics,S27,21,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,21,2.8870886126242112e-8,K,0.0001,true
3-33:34,model,S27,21,2.8870886126242112e-8,K,0.0001,true
3-39:40,model,S27,22,1.7890897652250715e-8,K,0.0001,true
3-41,model,27,22,0.0,K,0.0001,true
3-41,model,27,22,0.0,K,0.0001,true
3-23-kappa,model,27,22,0.0,kPa,0.005199261864978687,true
3-22,model,S27,22,0.0,normalized,1.0e-6,true
3-26,model,S27,22,0.0,normalized,1.0e-6,true
3-25,physics,S27,22,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,22,1.6871695152076427e-7,K,0.0001,true
3-33:34,model,S27,22,1.6871695152076427e-7,K,0.0001,true
3-39:40,model,S27,23,4.4531134335557e-8,K,0.0001,true
3-41,model,27,23,0.0,K,0.0001,true
3-41,model,27,23,0.0,K,0.0001,true
3-23-kappa,model,27,23,0.0,kPa,0.005199261864978687,true
3-22,model,S27,23,0.0,normalized,1.0e-6,true
3-26,model,S27,23,0.0,normalized,1.0e-6,true
3-25,physics,S27,23,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,23,2.111108869939926e-7,K,0.0001,true
3-33:34,model,S27,23,2.111108869939926e-7,K,0.0001,true
3-39:40,model,S27,24,1.650329295443953e-8,K,0.0001,true
3-41,model,27,24,0.0,K,0.0001,true
3-41,model,27,24,0.0,K,0.0001,true
3-23-kappa,model,27,24,0.0,kPa,0.005199261864978687,true
3-22,model,S27,24,0.0,normalized,1.0e-6,true
3-26,model,S27,24,0.0,normalized,1.0e-6,true
3-25,physics,S27,24,0.0,normalized,1.0e-6,true
WMM-replay,physics,S27,24,4.679971880250378e-6,K,0.0001,true
3-33:34,model,S27,24,4.679971880250378e-6,K,0.0001,true
3-39:40,model,R27,1,0.0,K,0.0001,true
3-41,model,27,1,0.0,K,0.0001,true
3-41,model,27,1,0.0,K,0.0001,true
3-23-kappa,model,27,1,0.0,kPa,0.005199261864978687,true
3-22,model,R27,1,0.0,normalized,1.0e-6,true
3-26,model,R27,1,0.0,normalized,1.0e-6,true
3-25,physics,R27,1,0.0,normalized,1.0e-6,true
WMM-replay,physics,R27,1,0.0,K,0.0001,true
3-33:34,model,R27,1,0.0,K,0.0001,true
3-39:40,model,R27,2,0.0,K,0.0001,true
3-41,model,27,2,0.0,K,0.0001,true
3-41,model,27,2,0.0,K,0.0001,true
3-23-kappa,model,27,2,0.0,kPa,0.005199261864978687,true
3-22,model,R27,2,0.0,normalized,1.0e-6,true
3-26,model,R27,2,0.0,normalized,1.0e-6,true
3-25,physics,R27,2,0.0,normalized,1.0e-6,true
WMM-replay,physics,R27,2,1.1368683772161603e-13,K,0.0001,true
3-33:34,model,R27,2,1.1368683772161603e-13,K,0.0001,true
3-39:40,model,R27,3,0.0,K,0.0001,true
3-41,model,27,3,0.0,K,0.0001,true
3-41,model,27,3,0.0,K,0.0001,true
3-23-kappa,model,27,3,0.0,kPa,0.005199261864978687,true
3-22,model,R27,3,0.0,normalized,1.0e-6,true
3-26,model,R27,3,0.0,normalized,1.0e-6,true
3-25,physics,R27,3,0.0,normalized,1.0e-6,true
WMM-replay,physics,R27,3,5.684341886080802e-14,K,0.0001,true
3-33:34,model,R27,3,5.684341886080802e-14,K,0.0001,true
3-39:40,model,R27,4,0.0,K,0.0001,true
3-41,model,27,4,0.0,K,0.0001,true
3-41,model,27,4,0.0,K,0.0001,true
3-23-kappa,model,27,4,0.0,kPa,0.005199261864978687,true
3-22,model,R27,4,0.0,normalized,1.0e-6,true
3-26,model,R27,4,0.0,normalized,1.0e-6,true
3-25,physics,R27,4,0.0,normalized,1.0e-6,true
WMM-replay,physics,R27,4,1.1368683772161603e-13,K,0.0001,true
3-33:34,model,R27,4,1.1368683772161603e-13,K,0.0001,true
3-39:40,model,R27,5,0.0,K,0.0001,true
3-41,model,27,5,0.0,K,0.0001,true
3-41,model,27,5,0.0,K,0.0001,true
3-23-kappa,model,27,5,0.0,kPa,0.005199261864978687,true
3-22,model,R27,5,0.0,normalized,1.0e-6,true
3-26,model,R27,5,0.0,normalized,1.0e-6,true
3-25,physics,R27,5,0.0,normalized,1.0e-6,true
WMM-replay,physics,R27,5,1.1368683772161603e-13,K,0.0001,true
3-33:34,model,R27,5,1.1368683772161603e-13,K,0.0001,true
3-39:40,model,R27,6,0.0,K,0.0001,true
3-41,model,27,6,0.0,K,0.0001,true
3-41,model,27,6,0.0,K,0.0001,true
3-23-kappa,model,27,6,0.0,kPa,0.005199261864978687,true
3-22,model,R27,6,0.0,normalized,1.0e-6,true
3-26,model,R27,6,0.0,normalized,1.0e-6,true
3-25,physics,R27,6,0.0,normalized,1.0e-6,true
