equation,scope,entity,t,residual,unit,tolerance,pass
3-23-kappa,model,4,2,0.0,kPa,0.005199261864978687,true
3-22,model,R4,2,0.0,normalized,1.0e-6,true
3-26,model,R4,2,0.0,normalized,1.0e-6,true
3-25,physics,R4,2,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,2,5.684341886080802e-14,K,0.0001,true
3-33:34,model,R4,2,5.684341886080802e-14,K,0.0001,true
3-39:40,model,R4,3,0.0,K,0.0001,true
3-41,model,4,3,0.0,K,0.0001,true
3-41,model,4,3,0.0,K,0.0001,true
3-23-kappa,model,4,3,0.0,kPa,0.005199261864978687,true
3-22,model,R4,3,0.0,normalized,1.0e-6,true
3-26,model,R4,3,0.0,normalized,1.0e-6,true
3-25,physics,R4,3,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,3,1.1368683772161603e-13,K,0.0001,true
3-33:34,model,R4,3,1.1368683772161603e-13,K,0.0001,true
3-39:40,model,R4,4,0.0,K,0.0001,true
3-41,model,4,4,0.0,K,0.0001,true
3-41,model,4,4,0.0,K,0.0001,true
3-23-kappa,model,4,4,0.0,kPa,0.005199261864978687,true
3-22,model,R4,4,0.0,normalized,1.0e-6,true
3-26,model,R4,4,0.0,normalized,1.0e-6,true
3-25,physics,R4,4,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,4,1.1368683772161603e-13,K,0.0001,true
3-33:34,model,R4,4,1.1368683772161603e-13,K,0.0001,true
3-39:40,model,R4,5,0.0,K,0.0001,true
3-41,model,4,5,0.0,K,0.0001,true
3-41,model,4,5,0.0,K,0.0001,true
3-23-kappa,model,4,5,0.0,kPa,0.005199261864978687,true
3-22,model,R4,5,0.0,normalized,1.0e-6,true
3-26,model,R4,5,0.0,normalized,1.0e-6,true
3-25,physics,R4,5,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,5,5.684341886080802e-14,K,0.0001,true
3-33:34,model,R4,5,5.684341886080802e-14,K,0.0001,true
3-39:40,model,R4,6,0.0,K,0.0001,true
3-41,model,4,6,0.0,K,0.0001,true
3-41,model,4,6,0.0,K,0.0001,true
3-23-kappa,model,4,6,0.0,kPa,0.005199261864978687,true
3-22,model,R4,6,0.0,normalized,1.0e-6,true
3-26,model,R4,6,0.0,normalized,1.0e-6,true
3-25,physics,R4,6,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,6,5.684341886080802e-14,K,0.0001,true
3-33:34,model,R4,6,5.684341886080802e-14,K,0.0001,true
3-39:40,model,R4,7,0.0,K,0.0001,true
3-41,model,4,7,0.0,K,0.0001,true
3-41,model,4,7,0.0,K,0.0001,true
3-23-kappa,model,4,7,0.0,kPa,0.005199261864978687,true
3-22,model,R4,7,0.0,normalized,1.0e-6,true
3-26,model,R4,7,0.0,normalized,1.0e-6,true
3-25,physics,R4,7,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,7,0.0,K,0.0001,true
3-33:34,model,R4,7,0.0,K,0.0001,true
3-39:40,model,R4,8,0.0,K,0.0001,true
3-41,model,4,8,0.0,K,0.0001,true
3-41,model,4,8,0.0,K,0.0001,true
3-23-kappa,model,4,8,0.0,kPa,0.005199261864978687,true
3-22,model,R4,8,0.0,normalized,1.0e-6,true
3-26,model,R4,8,0.0,normalized,1.0e-6,true
3-25,physics,R4,8,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,8,1.1368683772161603e-13,K,0.0001,true
3-33:34,model,R4,8,1.1368683772161603e-13,K,0.0001,true
3-39:40,model,R4,9,5.684341886080802e-14,K,0.0001,true
3-41,model,4,9,0.0,K,0.0001,true
3-41,model,4,9,0.0,K,0.0001,true
3-23-kappa,model,4,9,0.0,kPa,0.005199261864978687,true
3-22,model,R4,9,0.0,normalized,1.0e-6,true
3-26,model,R4,9,0.0,normalized,1.0e-6,true
3-25,physics,R4,9,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,9,5.684341886080802e-14,K,0.0001,true
3-33:34,model,R4,9,5.684341886080802e-14,K,0.0001,true
3-39:40,model,R4,10,0.0,K,0.0001,true
3-41,model,4,10,0.0,K,0.0001,true
3-41,model,4,10,0.0,K,0.0001,true
3-23-kappa,model,4,10,0.0,kPa,0.005199261864978687,true
3-22,model,R4,10,0.0,normalized,1.0e-6,true
3-26,model,R4,10,0.0,normalized,1.0e-6,true
3-25,physics,R4,10,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,10,1.1368683772161603e-13,K,0.0001,true
3-33:34,model,R4,10,1.1368683772161603e-13,K,0.0001,true
3-39:40,model,R4,11,5.684341886080802e-14,K,0.0001,true
3-41,model,4,11,0.0,K,0.0001,true
3-41,model,4,11,0.0,K,0.0001,true
3-23-kappa,model,4,11,0.0,kPa,0.005199261864978687,true
3-22,model,R4,11,0.0,normalized,1.0e-6,true
3-26,model,R4,11,0.0,normalized,1.0e-6,true
3-25,physics,R4,11,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,11,1.7053025658242404e-13,K,0.0001,true
3-33:34,model,R4,11,1.7053025658242404e-13,K,0.0001,true
3-39:40,model,R4,12,1.7053025658242404e-13,K,0.0001,true
3-41,model,4,12,0.0,K,0.0001,true
3-41,model,4,12,0.0,K,0.0001,true
3-23-kappa,model,4,12,0.0,kPa,0.005199261864978687,true
3-22,model,R4,12,0.0,normalized,1.0e-6,true
3-26,model,R4,12,0.0,normalized,1.0e-6,true
3-25,physics,R4,12,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,12,2.8421709430404007e-13,K,0.0001,true
3-33:34,model,R4,12,2.8421709430404007e-13,K,0.0001,true
3-39:40,model,R4,13,0.0,K,0.0001,true
3-41,model,4,13,0.0,K,0.0001,true
3-41,model,4,13,0.0,K,0.0001,true
3-23-kappa,model,4,13,0.0,kPa,0.005199261864978687,true
3-22,model,R4,13,0.0,normalized,1.0e-6,true
3-26,model,R4,13,0.0,normalized,1.0e-6,true
3-25,physics,R4,13,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,13,5.684341886080802e-14,K,0.0001,true
3-33:34,model,R4,13,5.684341886080802e-14,K,0.0001,true
3-39:40,model,R4,14,1.1368683772161603e-13,K,0.0001,true
3-41,model,4,14,0.0,K,0.0001,true
3-41,model,4,14,0.0,K,0.0001,true
3-23-kappa,model,4,14,0.0,kPa,0.005199261864978687,true
3-22,model,R4,14,0.0,normalized,1.0e-6,true
3-26,model,R4,14,0.0,normalized,1.0e-6,true
3-25,physics,R4,14,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,14,1.1368683772161603e-13,K,0.0001,true
3-33:34,model,R4,14,1.1368683772161603e-13,K,0.0001,true
3-39:40,model,R4,15,6.252776074688882e-13,K,0.0001,true
3-41,model,4,15,0.0,K,0.0001,true
3-41,model,4,15,0.0,K,0.0001,true
3-23-kappa,model,4,15,0.0,kPa,0.005199261864978687,true
3-22,model,R4,15,0.0,normalized,1.0e-6,true
3-26,model,R4,15,0.0,normalized,1.0e-6,true
3-25,physics,R4,15,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,15,1.7053025658242404e-13,K,0.0001,true
3-33:34,model,R4,15,1.7053025658242404e-13,K,0.0001,true
3-39:40,model,R4,16,4.433786671143025e-12,K,0.0001,true
3-41,model,4,16,0.0,K,0.0001,true
3-41,model,4,16,0.0,K,0.0001,true
3-23-kappa,model,4,16,0.0,kPa,0.005199261864978687,true
3-22,model,R4,16,0.0,normalized,1.0e-6,true
3-26,model,R4,16,0.0,normalized,1.0e-6,true
3-25,physics,R4,16,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,16,4.774847184307873e-12,K,0.0001,true
3-33:34,model,R4,16,4.774847184307873e-12,K,0.0001,true
3-39:40,model,R4,17,5.343281372915953e-12,K,0.0001,true
3-41,model,4,17,0.0,K,0.0001,true
3-41,model,4,17,0.0,K,0.0001,true
3-23-kappa,model,4,17,0.0,kPa,0.005199261864978687,true
3-22,model,R4,17,0.0,normalized,1.0e-6,true
3-26,model,R4,17,0.0,normalized,1.0e-6,true
3-25,physics,R4,17,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,17,2.0804691303055733e-11,K,0.0001,true
3-33:34,model,R4,17,2.0804691303055733e-11,K,0.0001,true
3-39:40,model,R4,18,4.604316927725449e-12,K,0.0001,true
3-41,model,4,18,0.0,K,0.0001,true
3-41,model,4,18,0.0,K,0.0001,true
3-23-kappa,model,4,18,0.0,kPa,0.005199261864978687,true
3-22,model,R4,18,0.0,normalized,1.0e-6,true
3-26,model,R4,18,0.0,normalized,1.0e-6,true
3-25,physics,R4,18,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,18,1.6655121726216748e-11,K,0.0001,true
3-33:34,model,R4,18,1.6655121726216748e-11,K,0.0001,true
3-39:40,model,R4,19,1.318767317570746e-11,K,0.0001,true
3-41,model,4,19,0.0,K,0.0001,true
3-41,model,4,19,0.0,K,0.0001,true
3-23-kappa,model,4,19,0.0,kPa,0.005199261864978687,true
3-22,model,R4,19,0.0,normalized,1.0e-6,true
3-26,model,R4,19,0.0,normalized,1.0e-6,true
3-25,physics,R4,19,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,19,1.1254996934439987e-11,K,0.0001,true
3-33:34,model,R4,19,1.1254996934439987e-11,K,0.0001,true
3-39:40,model,R4,20,1.1368683772161603e-13,K,0.0001,true
3-41,model,4,20,0.0,K,0.0001,true
3-41,model,4,20,0.0,K,0.0001,true
3-23-kappa,model,4,20,0.0,kPa,0.005199261864978687,true
3-22,model,R4,20,0.0,normalized,1.0e-6,true
3-26,model,R4,20,0.0,normalized,1.0e-6,true
3-25,physics,R4,20,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,20,4.547473508864641e-13,K,0.0001,true
3-33:34,model,R4,20,4.547473508864641e-13,K,0.0001,true
3-39:40,model,R4,21,3.410605131648481e-13,K,0.0001,true
3-41,model,4,21,0.0,K,0.0001,true
3-41,model,4,21,0.0,K,0.0001,true
3-23-kappa,model,4,21,0.0,kPa,0.005199261864978687,true
3-22,model,R4,21,0.0,normalized,1.0e-6,true
3-26,model,R4,21,0.0,normalized,1.0e-6,true
3-25,physics,R4,21,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,21,1.0686562745831907e-11,K,0.0001,true
3-33:34,model,R4,21,1.0686562745831907e-11,K,0.0001,true
3-39:40,model,R4,22,6.808704711147584e-10,K,0.0001,true
3-41,model,4,22,0.0,K,0.0001,true
3-41,model,4,22,0.0,K,0.0001,true
3-23-kappa,model,4,22,0.0,kPa,0.005199261864978687,true
3-22,model,R4,22,0.0,normalized,1.0e-6,true
3-26,model,R4,22,0.0,normalized,1.0e-6,true
3-25,physics,R4,22,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,22,1.602984411874786e-11,K,0.0001,true
3-33:34,model,R4,22,1.602984411874786e-11,K,0.0001,true
3-39:40,model,R4,23,3.3184051062562503e-9,K,0.0001,true
3-41,model,4,23,0.0,K,0.0001,true
3-41,model,4,23,0.0,K,0.0001,true
3-23-kappa,model,4,23,0.0,kPa,0.005199261864978687,true
3-22,model,R4,23,0.0,normalized,1.0e-6,true
3-26,model,R4,23,0.0,normalized,1.0e-6,true
3-25,physics,R4,23,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,23,4.152070687268861e-9,K,0.0001,true
3-33:34,model,R4,23,4.152070687268861e-9,K,0.0001,true
3-39:40,model,R4,24,4.860680746787693e-10,K,0.0001,true
3-41,model,4,24,0.0,K,0.0001,true
3-41,model,4,24,0.0,K,0.0001,true
3-23-kappa,model,4,24,0.0,kPa,0.005199261864978687,true
3-22,model,R4,24,0.0,normalized,1.0e-6,true
3-26,model,R4,24,0.0,normalized,1.0e-6,true
3-25,physics,R4,24,0.0,normalized,1.0e-6,true
WMM-replay,physics,R4,24,1.0749658940767404e-9,K,0.0001,true
3-33:34,model,R4,24,1.0749658940767404e-9,K,0.0001,true
3-23,model,5,1,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,1,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,1,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,1,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,1,0.0,1,1.0e-6,true
3-28,model,5,1,0.0,1,1.0e-6,true
3-29:32,model,5,1,0.0,1,1.0e-6,true
3-31,model,5,1,0.0,1,1.0e-6,true
3-29:32,model,5,1,0.0,1,1.0e-6,true
3-23,model,5,2,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,2,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,2,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,2,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,2,0.0,1,1.0e-6,true
3-28,model,5,2,0.0,1,1.0e-6,true
3-29:32,model,5,2,0.0,1,1.0e-6,true
3-31,model,5,2,0.0,1,1.0e-6,true
3-29:32,model,5,2,0.0,1,1.0e-6,true
3-23,model,5,3,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,3,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,3,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,3,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,3,0.0,1,1.0e-6,true
3-28,model,5,3,0.0,1,1.0e-6,true
3-29:32,model,5,3,0.0,1,1.0e-6,true
3-31,model,5,3,0.0,1,1.0e-6,true
3-29:32,model,5,3,0.0,1,1.0e-6,true
3-23,model,5,4,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,4,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,4,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,4,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,4,0.0,1,1.0e-6,true
3-28,model,5,4,0.0,1,1.0e-6,true
3-29:32,model,5,4,0.0,1,1.0e-6,true
3-31,model,5,4,0.0,1,1.0e-6,true
3-29:32,model,5,4,0.0,1,1.0e-6,true
3-23,model,5,5,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,5,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,5,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,5,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,5,0.0,1,1.0e-6,true
3-28,model,5,5,0.0,1,1.0e-6,true
3-29:32,model,5,5,0.0,1,1.0e-6,true
3-31,model,5,5,0.0,1,1.0e-6,true
3-29:32,model,5,5,0.0,1,1.0e-6,true
3-23,model,5,6,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,6,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,6,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,6,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,6,0.0,1,1.0e-6,true
3-28,model,5,6,0.0,1,1.0e-6,true
3-29:32,model,5,6,0.0,1,1.0e-6,true
3-31,model,5,6,0.0,1,1.0e-6,true
3-29:32,model,5,6,0.0,1,1.0e-6,true
3-23,model,5,7,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,7,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,7,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,7,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,7,0.0,1,1.0e-6,true
3-28,model,5,7,0.0,1,1.0e-6,true
3-29:32,model,5,7,0.0,1,1.0e-6,true
3-31,model,5,7,0.0,1,1.0e-6,true
3-29:32,model,5,7,0.0,1,1.0e-6,true
3-23,model,5,8,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,8,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,8,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,8,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,8,0.0,1,1.0e-6,true
3-28,model,5,8,0.0,1,1.0e-6,true
3-29:32,model,5,8,0.0,1,1.0e-6,true
3-31,model,5,8,0.0,1,1.0e-6,true
3-29:32,model,5,8,0.0,1,1.0e-6,true
3-23,model,5,9,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,9,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,9,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,9,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,9,0.0,1,1.0e-6,true
3-28,model,5,9,0.0,1,1.0e-6,true
3-29:32,model,5,9,0.0,1,1.0e-6,true
3-31,model,5,9,0.0,1,1.0e-6,true
3-29:32,model,5,9,0.0,1,1.0e-6,true
3-23,model,5,10,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,10,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,10,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,10,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,10,0.0,1,1.0e-6,true
3-28,model,5,10,0.0,1,1.0e-6,true
3-29:32,model,5,10,0.0,1,1.0e-6,true
3-31,model,5,10,0.0,1,1.0e-6,true
3-29:32,model,5,10,0.0,1,1.0e-6,true
3-23,model,5,11,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,11,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,11,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,11,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,11,0.0,1,1.0e-6,true
3-28,model,5,11,0.0,1,1.0e-6,true
3-29:32,model,5,11,0.0,1,1.0e-6,true
3-31,model,5,11,0.0,1,1.0e-6,true
3-29:32,model,5,11,0.0,1,1.0e-6,true
3-23,model,5,12,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,12,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,12,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,12,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,12,0.0,1,1.0e-6,true
3-28,model,5,12,0.0,1,1.0e-6,true
3-29:32,model,5,12,0.0,1,1.0e-6,true
3-31,model,5,12,0.0,1,1.0e-6,true
3-29:32,model,5,12,0.0,1,1.0e-6,true
3-23,model,5,13,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,13,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,13,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,13,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,13,0.0,1,1.0e-6,true
3-28,model,5,13,0.0,1,1.0e-6,true
3-29:32,model,5,13,0.0,1,1.0e-6,true
3-31,model,5,13,0.0,1,1.0e-6,true
3-29:32,model,5,13,0.0,1,1.0e-6,true
3-23,model,5,14,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,14,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,14,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,14,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,14,0.0,1,1.0e-6,true
3-28,model,5,14,0.0,1,1.0e-6,true
3-29:32,model,5,14,0.0,1,1.0e-6,true
3-31,model,5,14,0.0,1,1.0e-6,true
3-29:32,model,5,14,0.0,1,1.0e-6,true
3-23,model,5,15,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,15,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,15,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,15,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,15,0.0,1,1.0e-6,true
3-28,model,5,15,0.0,1,1.0e-6,true
3-29:32,model,5,15,0.0,1,1.0e-6,true
3-31,model,5,15,0.0,1,1.0e-6,true
3-29:32,model,5,15,0.0,1,1.0e-6,true
3-23,model,5,16,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,16,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,16,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,16,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,16,0.0,1,1.0e-6,true
3-28,model,5,16,0.0,1,1.0e-6,true
3-29:32,model,5,16,0.0,1,1.0e-6,true
3-31,model,5,16,0.0,1,1.0e-6,true
3-29:32,model,5,16,0.0,1,1.0e-6,true
3-23,model,5,17,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,17,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,17,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,17,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,17,0.0,1,1.0e-6,true
3-28,model,5,17,0.0,1,1.0e-6,true
3-29:32,model,5,17,0.0,1,1.0e-6,true
3-31,model,5,17,0.0,1,1.0e-6,true
3-29:32,model,5,17,0.0,1,1.0e-6,true
3-23,model,5,18,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,18,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,18,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,18,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,18,0.0,1,1.0e-6,true
3-28,model,5,18,0.0,1,1.0e-6,true
3-29:32,model,5,18,0.0,1,1.0e-6,true
3-31,model,5,18,0.0,1,1.0e-6,true
3-29:32,model,5,18,0.0,1,1.0e-6,true
3-23,model,5,19,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,19,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,19,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,19,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,19,0.0,1,1.0e-6,true
3-28,model,5,19,0.0,1,1.0e-6,true
3-29:32,model,5,19,0.0,1,1.0e-6,true
3-31,model,5,19,0.0,1,1.0e-6,true
3-29:32,model,5,19,0.0,1,1.0e-6,true
3-23,model,5,20,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,20,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,20,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,20,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,20,0.0,1,1.0e-6,true
3-28,model,5,20,0.0,1,1.0e-6,true
3-29:32,model,5,20,0.0,1,1.0e-6,true
3-31,model,5,20,0.0,1,1.0e-6,true
3-29:32,model,5,20,0.0,1,1.0e-6,true
3-23,model,5,21,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,21,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,21,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,21,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,21,0.0,1,1.0e-6,true
3-28,model,5,21,0.0,1,1.0e-6,true
3-29:32,model,5,21,0.0,1,1.0e-6,true
3-31,model,5,21,0.0,1,1.0e-6,true
3-29:32,model,5,21,0.0,1,1.0e-6,true
3-23,model,5,22,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,22,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,22,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,22,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,22,0.0,1,1.0e-6,true
3-28,model,5,22,0.0,1,1.0e-6,true
3-29:32,model,5,22,0.0,1,1.0e-6,true
3-31,model,5,22,0.0,1,1.0e-6,true
3-29:32,model,5,22,0.0,1,1.0e-6,true
3-23,model,5,23,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,23,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,23,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,23,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,23,0.0,1,1.0e-6,true
3-28,model,5,23,0.0,1,1.0e-6,true
3-29:32,model,5,23,0.0,1,1.0e-6,true
3-31,model,5,23,0.0,1,1.0e-6,true
3-29:32,model,5,23,0.0,1,1.0e-6,true
3-23,model,5,24,0.0,kg/s,2.947222222222222e-5,true
R2-fixed-flow,model,5,24,1.1102230246251565e-16,kg/s,2.947222222222222e-5,true
3-27,model,5,24,0.0,kg/s,2.947222222222222e-5,true
3-30,model,5,24,0.0,kg/s,2.947222222222222e-5,true
3-32,model,5,24,0.0,1,1.0e-6,true
3-28,model,5,24,0.0,1,1.0e-6,true
3-29:32,model,5,24,0.0,1,1.0e-6,true
3-31,model,5,24,0.0,1,1.0e-6,true
3-29:32,model,5,24,0.0,1,1.0e-6,true
3-39:40,model,S5,1,0.0,K,0.0001,true
3-41,model,5,1,0.0,K,0.0001,true
3-41,model,5,1,0.0,K,0.0001,true
3-23-kappa,model,5,1,0.0,kPa,0.005199261864978687,true
3-22,model,S5,1,0.0,normalized,1.0e-6,true
3-26,model,S5,1,0.0,normalized,1.0e-6,true
3-25,physics,S5,1,0.0,normalized,1.0e-6,true
WMM-replay,physics,S5,1,5.684341886080802e-14,K,0.0001,true
3-33:34,model,S5,1,5.684341886080802e-14,K,0.0001,true
3-39:40,model,S5,2,5.684341886080802e-14,K,0.0001,true
3-41,model,5,2,0.0,K,0.0001,true
3-41,model,5,2,0.0,K,0.0001,true
3-23-kappa,model,5,2,0.0,kPa,0.005199261864978687,true
3-22,model,S5,2,0.0,normalized,1.0e-6,true
3-26,model,S5,2,0.0,normalized,1.0e-6,true
3-25,physics,S5,2,0.0,normalized,1.0e-6,true
WMM-replay,physics,S5,2,0.0,K,0.0001,true
3-33:34,model,S5,2,0.0,K,0.0001,true
3-39:40,model,S5,3,3.410605131648481e-13,K,0.0001,true
3-41,model,5,3,0.0,K,0.0001,true
3-41,model,5,3,0.0,K,0.0001,true
3-23-kappa,model,5,3,0.0,kPa,0.005199261864978687,true
3-22,model,S5,3,0.0,normalized,1.0e-6,true
3-26,model,S5,3,0.0,normalized,1.0e-6,true
3-25,physics,S5,3,0.0,normalized,1.0e-6,true
WMM-replay,physics,S5,3,6.821210263296962e-13,K,0.0001,true
3-33:34,model,S5,3,6.821210263296962e-13,K,0.0001,true
3-39:40,model,S5,4,5.684341886080802e-14,K,0.0001,true
3-41,model,5,4,0.0,K,0.0001,true
3-41,model,5,4,0.0,K,0.0001,true
3-23-kappa,model,5,4,0.0,kPa,0.005199261864978687,true
3-22,model,S5,4,0.0,normalized,1.0e-6,true
3-26,model,S5,4,0.0,normalized,1.0e-6,true
3-25,physics,S5,4,0.0,normalized,1.0e-6,true
WMM-replay,physics,S5,4,5.684341886080802e-14,K,0.0001,true
3-33:34,model,S5,4,5.684341886080802e-14,K,0.0001,true
3-39:40,model,S5,5,5.684341886080802e-14,K,0.0001,true
3-41,model,5,5,0.0,K,0.0001,true
3-41,model,5,5,0.0,K,0.0001,true
3-23-kappa,model,5,5,0.0,kPa,0.005199261864978687,true
3-22,model,S5,5,0.0,normalized,1.0e-6,true
3-26,model,S5,5,0.0,normalized,1.0e-6,true
3-25,physics,S5,5,0.0,normalized,1.0e-6,true
WMM-replay,physics,S5,5,1.1368683772161603e-13,K,0.0001,true
3-33:34,model,S5,5,1.1368683772161603e-13,K,0.0001,true
3-39:40,model,S5,6,0.0,K,0.0001,true
3-41,model,5,6,0.0,K,0.0001,true
3-41,model,5,6,0.0,K,0.0001,true
3-23-kappa,model,5,6,0.0,kPa,0.005199261864978687,true
3-22,model,S5,6,0.0,normalized,1.0e-6,true
3-26,model,S5,6,0.0,normalized,1.0e-6,true
