equation,scope,entity,t,residual,unit,tolerance,pass
3-41,model,2,10,0.0,K,0.0001,true
3-24,model,2,10,0.0,kPa,0.005199261864978687,true
3-41,model,2,10,0.0,K,0.0001,true
3-41,model,2,10,0.0,K,0.0001,true
3-24,model,2,10,0.0,kPa,0.005199261864978687,true
3-24-order,model,2,10,0.0,normalized,1.0e-6,true
3-21,model,2,11,0.0,kg/s,2.947222222222222e-5,true
3-43,model,2,11,0.0,kg/s,2.947222222222222e-5,true
3-17,model,2,11,2.6056934387952424e-12,MW,6.1e-5,true
3-17-original,physics,2,11,2.6056934387952424e-12,MW,6.1e-5,true
3-19:20,model,2,11,2.605721194370858e-12,MW,6.1e-5,true
3-38,model,2,11,0.0,K,0.0001,true
3-41,model,2,11,0.0,K,0.0001,true
3-41,model,2,11,0.0,K,0.0001,true
3-24,model,2,11,0.0,kPa,0.005199261864978687,true
3-41,model,2,11,0.0,K,0.0001,true
3-41,model,2,11,0.0,K,0.0001,true
3-24,model,2,11,0.0,kPa,0.005199261864978687,true
3-24-order,model,2,11,0.0,normalized,1.0e-6,true
3-21,model,2,12,0.0,kg/s,2.947222222222222e-5,true
3-43,model,2,12,0.0,kg/s,2.947222222222222e-5,true
3-17,model,2,12,3.36002614620412e-11,MW,6.1e-5,true
3-17-original,physics,2,12,3.36002614620412e-11,MW,6.1e-5,true
3-19:20,model,2,12,3.35999006395582e-11,MW,6.1e-5,true
3-38,model,2,12,1.1368683772161603e-13,K,0.0001,true
3-41,model,2,12,0.0,K,0.0001,true
3-41,model,2,12,0.0,K,0.0001,true
3-24,model,2,12,0.0,kPa,0.005199261864978687,true
3-41,model,2,12,0.0,K,0.0001,true
3-41,model,2,12,0.0,K,0.0001,true
3-24,model,2,12,0.0,kPa,0.005199261864978687,true
3-24-order,model,2,12,0.0,normalized,1.0e-6,true
3-21,model,2,13,0.0,kg/s,2.947222222222222e-5,true
3-43,model,2,13,0.0,kg/s,2.947222222222222e-5,true
3-17,model,2,13,3.0381530624623565e-12,MW,6.1e-5,true
3-17-original,physics,2,13,3.0381530624623565e-12,MW,6.1e-5,true
3-19:20,model,2,13,3.038180818037972e-12,MW,6.1e-5,true
3-38,model,2,13,0.0,K,0.0001,true
3-41,model,2,13,0.0,K,0.0001,true
3-41,model,2,13,0.0,K,0.0001,true
3-24,model,2,13,0.0,kPa,0.005199261864978687,true
3-41,model,2,13,0.0,K,0.0001,true
3-41,model,2,13,0.0,K,0.0001,true
3-24,model,2,13,0.0,kPa,0.005199261864978687,true
3-24-order,model,2,13,0.0,normalized,1.0e-6,true
3-21,model,2,14,0.0,kg/s,2.947222222222222e-5,true
3-43,model,2,14,0.0,kg/s,2.947222222222222e-5,true
3-17,model,2,14,3.3467673077325344e-12,MW,6.1e-5,true
3-17-original,physics,2,14,3.3467673077325344e-12,MW,6.1e-5,true
3-19:20,model,2,14,3.346711796581303e-12,MW,6.1e-5,true
3-38,model,2,14,0.0,K,0.0001,true
3-41,model,2,14,0.0,K,0.0001,true
3-41,model,2,14,0.0,K,0.0001,true
3-24,model,2,14,0.0,kPa,0.005199261864978687,true
3-41,model,2,14,0.0,K,0.0001,true
3-41,model,2,14,0.0,K,0.0001,true
3-24,model,2,14,0.0,kPa,0.005199261864978687,true
3-24-order,model,2,14,0.0,normalized,1.0e-6,true
3-21,model,2,15,0.0,kg/s,2.947222222222222e-5,true
3-43,model,2,15,0.0,kg/s,2.947222222222222e-5,true
3-17,model,2,15,3.0463964684201983e-12,MW,6.1e-5,true
3-17-original,physics,2,15,3.0463964684201983e-12,MW,6.1e-5,true
3-19:20,model,2,15,3.0463687128445827e-12,MW,6.1e-5,true
3-38,model,2,15,0.0,K,0.0001,true
3-41,model,2,15,0.0,K,0.0001,true
3-41,model,2,15,0.0,K,0.0001,true
3-24,model,2,15,0.0,kPa,0.005199261864978687,true
3-41,model,2,15,0.0,K,0.0001,true
3-41,model,2,15,0.0,K,0.0001,true
3-24,model,2,15,0.0,kPa,0.005199261864978687,true
3-24-order,model,2,15,0.0,normalized,1.0e-6,true
3-21,model,2,16,0.0,kg/s,2.947222222222222e-5,true
3-43,model,2,16,0.0,kg/s,2.947222222222222e-5,true
3-17,model,2,16,2.453349745579203e-10,MW,6.1e-5,true
3-17-original,physics,2,16,2.453349745579203e-10,MW,6.1e-5,true
3-19:20,model,2,16,2.4533042264351934e-10,MW,6.1e-5,true
3-38,model,2,16,9.663381206337363e-13,K,0.0001,true
3-41,model,2,16,0.0,K,0.0001,true
3-41,model,2,16,0.0,K,0.0001,true
3-24,model,2,16,0.0,kPa,0.005199261864978687,true
3-41,model,2,16,0.0,K,0.0001,true
3-41,model,2,16,0.0,K,0.0001,true
3-24,model,2,16,0.0,kPa,0.005199261864978687,true
3-24-order,model,2,16,0.0,normalized,1.0e-6,true
3-21,model,2,17,0.0,kg/s,2.947222222222222e-5,true
3-43,model,2,17,0.0,kg/s,2.947222222222222e-5,true
3-17,model,2,17,1.6433160943130076e-9,MW,6.1e-5,true
3-17-original,physics,2,17,1.6433160943130076e-9,MW,6.1e-5,true
3-19:20,model,2,17,1.6432870897364893e-9,MW,6.1e-5,true
3-38,model,2,17,6.650680006714538e-12,K,0.0001,true
3-41,model,2,17,0.0,K,0.0001,true
3-41,model,2,17,0.0,K,0.0001,true
3-24,model,2,17,0.0,kPa,0.005199261864978687,true
3-41,model,2,17,0.0,K,0.0001,true
3-41,model,2,17,0.0,K,0.0001,true
3-24,model,2,17,0.0,kPa,0.005199261864978687,true
3-24-order,model,2,17,0.0,normalized,1.0e-6,true
3-21,model,2,18,0.0,kg/s,2.947222222222222e-5,true
3-43,model,2,18,0.0,kg/s,2.947222222222222e-5,true
3-17,model,2,18,1.6868585694940208e-9,MW,6.1e-5,true
3-17-original,physics,2,18,1.6868585694940208e-9,MW,6.1e-5,true
3-19:20,model,2,18,1.6868287877613852e-9,MW,6.1e-5,true
3-38,model,2,18,6.764366844436154e-12,K,0.0001,true
3-41,model,2,18,0.0,K,0.0001,true
3-41,model,2,18,0.0,K,0.0001,true
3-24,model,2,18,0.0,kPa,0.005199261864978687,true
3-41,model,2,18,0.0,K,0.0001,true
3-41,model,2,18,0.0,K,0.0001,true
3-24,model,2,18,0.0,kPa,0.005199261864978687,true
3-24-order,model,2,18,0.0,normalized,1.0e-6,true
3-21,model,2,19,0.0,kg/s,2.947222222222222e-5,true
3-43,model,2,19,0.0,kg/s,2.947222222222222e-5,true
3-17,model,2,19,1.6999804897110948e-9,MW,6.1e-5,true
3-17-original,physics,2,19,1.6999804897110948e-9,MW,6.1e-5,true
3-19:20,model,2,19,1.6999505414450056e-9,MW,6.1e-5,true
3-38,model,2,19,6.821210263296962e-12,K,0.0001,true
3-41,model,2,19,0.0,K,0.0001,true
3-41,model,2,19,0.0,K,0.0001,true
3-24,model,2,19,0.0,kPa,0.005199261864978687,true
3-41,model,2,19,0.0,K,0.0001,true
3-41,model,2,19,0.0,K,0.0001,true
3-24,model,2,19,0.0,kPa,0.005199261864978687,true
3-24-order,model,2,19,0.0,normalized,1.0e-6,true
3-21,model,2,20,0.0,kg/s,2.947222222222222e-5,true
3-43,model,2,20,0.0,kg/s,2.947222222222222e-5,true
3-17,model,2,20,1.0791395554932137e-11,MW,6.1e-5,true
3-17-original,physics,2,20,1.0791395554932137e-11,MW,6.1e-5,true
3-19:20,model,2,20,1.0791340043780906e-11,MW,6.1e-5,true
3-38,model,2,20,5.684341886080802e-14,K,0.0001,true
3-41,model,2,20,0.0,K,0.0001,true
3-41,model,2,20,0.0,K,0.0001,true
3-24,model,2,20,0.0,kPa,0.005199261864978687,true
3-41,model,2,20,0.0,K,0.0001,true
3-41,model,2,20,0.0,K,0.0001,true
3-24,model,2,20,0.0,kPa,0.005199261864978687,true
3-24-order,model,2,20,0.0,normalized,1.0e-6,true
3-21,model,2,21,0.0,kg/s,2.947222222222222e-5,true
3-43,model,2,21,0.0,kg/s,2.947222222222222e-5,true
3-17,model,2,21,6.535946783792212e-11,MW,6.1e-5,true
3-17-original,physics,2,21,6.535946783792212e-11,MW,6.1e-5,true
3-19:20,model,2,21,6.535844088162435e-11,MW,6.1e-5,true
3-38,model,2,21,2.2737367544323206e-13,K,0.0001,true
3-41,model,2,21,0.0,K,0.0001,true
3-41,model,2,21,0.0,K,0.0001,true
3-24,model,2,21,0.0,kPa,0.005199261864978687,true
3-41,model,2,21,0.0,K,0.0001,true
3-41,model,2,21,0.0,K,0.0001,true
3-24,model,2,21,0.0,kPa,0.005199261864978687,true
3-24-order,model,2,21,0.0,normalized,1.0e-6,true
3-21,model,2,22,0.0,kg/s,2.947222222222222e-5,true
3-43,model,2,22,0.0,kg/s,2.947222222222222e-5,true
3-17,model,2,22,1.5377421558326887e-12,MW,6.1e-5,true
3-17-original,physics,2,22,1.5377421558326887e-12,MW,6.1e-5,true
3-19:20,model,2,22,1.5377421558326887e-12,MW,6.1e-5,true
3-38,model,2,22,0.0,K,0.0001,true
3-41,model,2,22,0.0,K,0.0001,true
3-41,model,2,22,0.0,K,0.0001,true
3-24,model,2,22,0.0,kPa,0.005199261864978687,true
3-41,model,2,22,0.0,K,0.0001,true
3-41,model,2,22,0.0,K,0.0001,true
3-24,model,2,22,0.0,kPa,0.005199261864978687,true
3-24-order,model,2,22,0.0,normalized,1.0e-6,true
3-21,model,2,23,0.0,kg/s,2.947222222222222e-5,true
3-43,model,2,23,0.0,kg/s,2.947222222222222e-5,true
3-17,model,2,23,5.310196726782124e-13,MW,6.1e-5,true
3-17-original,physics,2,23,5.310196726782124e-13,MW,6.1e-5,true
3-19:20,model,2,23,5.311306949806749e-13,MW,6.1e-5,true
3-38,model,2,23,0.0,K,0.0001,true
3-41,model,2,23,0.0,K,0.0001,true
3-41,model,2,23,0.0,K,0.0001,true
3-24,model,2,23,0.0,kPa,0.005199261864978687,true
3-41,model,2,23,0.0,K,0.0001,true
3-41,model,2,23,0.0,K,0.0001,true
3-24,model,2,23,0.0,kPa,0.005199261864978687,true
3-24-order,model,2,23,0.0,normalized,1.0e-6,true
3-21,model,2,24,0.0,kg/s,2.947222222222222e-5,true
3-43,model,2,24,0.0,kg/s,2.947222222222222e-5,true
3-17,model,2,24,4.943050274652805e-9,MW,6.1e-5,true
3-17-original,physics,2,24,4.943050274652805e-9,MW,6.1e-5,true
3-19:20,model,2,24,4.9429632886788255e-9,MW,6.1e-5,true
3-38,model,2,24,1.9895196601282805e-11,K,0.0001,true
3-41,model,2,24,0.0,K,0.0001,true
3-41,model,2,24,0.0,K,0.0001,true
3-24,model,2,24,0.0,kPa,0.005199261864978687,true
3-41,model,2,24,0.0,K,0.0001,true
3-41,model,2,24,0.0,K,0.0001,true
3-24,model,2,24,0.0,kPa,0.005199261864978687,true
3-24-order,model,2,24,0.0,normalized,1.0e-6,true
3-21,model,3,1,8.881784197001252e-16,kg/s,2.947222222222222e-5,true
3-43,model,3,1,0.0,kg/s,2.947222222222222e-5,true
3-17,model,3,1,4.1647241211251185e-13,MW,6.1e-5,true
3-17-original,physics,3,1,4.1647241211251185e-13,MW,6.1e-5,true
3-19:20,model,3,1,4.164446565368962e-13,MW,6.1e-5,true
3-38,model,3,1,0.0,K,0.0001,true
3-41,model,3,1,0.0,K,0.0001,true
3-41,model,3,1,0.0,K,0.0001,true
3-24,model,3,1,0.0,kPa,0.005199261864978687,true
3-41,model,3,1,0.0,K,0.0001,true
3-41,model,3,1,0.0,K,0.0001,true
3-24,model,3,1,0.0,kPa,0.005199261864978687,true
3-24-order,model,3,1,0.0,normalized,1.0e-6,true
3-21,model,3,2,8.881784197001252e-16,kg/s,2.947222222222222e-5,true
3-43,model,3,2,0.0,kg/s,2.947222222222222e-5,true
3-17,model,3,2,3.0628277691846506e-13,MW,6.1e-5,true
3-17-original,physics,3,2,3.0628277691846506e-13,MW,6.1e-5,true
3-19:20,model,3,2,3.063105324940807e-13,MW,6.1e-5,true
3-38,model,3,2,0.0,K,0.0001,true
3-41,model,3,2,0.0,K,0.0001,true
3-41,model,3,2,0.0,K,0.0001,true
3-24,model,3,2,0.0,kPa,0.005199261864978687,true
3-41,model,3,2,0.0,K,0.0001,true
3-41,model,3,2,0.0,K,0.0001,true
3-24,model,3,2,0.0,kPa,0.005199261864978687,true
3-24-order,model,3,2,0.0,normalized,1.0e-6,true
3-21,model,3,3,8.881784197001252e-16,kg/s,2.947222222222222e-5,true
3-43,model,3,3,0.0,kg/s,2.947222222222222e-5,true
3-17,model,3,3,3.3248404029961875e-13,MW,6.1e-5,true
3-17-original,physics,3,3,3.3248404029961875e-13,MW,6.1e-5,true
3-19:20,model,3,3,3.3240077357277187e-13,MW,6.1e-5,true
3-38,model,3,3,0.0,K,0.0001,true
3-41,model,3,3,0.0,K,0.0001,true
3-41,model,3,3,0.0,K,0.0001,true
3-24,model,3,3,0.0,kPa,0.005199261864978687,true
3-41,model,3,3,0.0,K,0.0001,true
3-41,model,3,3,0.0,K,0.0001,true
3-24,model,3,3,0.0,kPa,0.005199261864978687,true
3-24-order,model,3,3,0.0,normalized,1.0e-6,true
3-21,model,3,4,8.881784197001252e-16,kg/s,2.947222222222222e-5,true
3-43,model,3,4,0.0,kg/s,2.947222222222222e-5,true
3-17,model,3,4,3.7095326810288043e-13,MW,6.1e-5,true
3-17-original,physics,3,4,3.7095326810288043e-13,MW,6.1e-5,true
3-19:20,model,3,4,3.7087000137603354e-13,MW,6.1e-5,true
3-38,model,3,4,0.0,K,0.0001,true
3-41,model,3,4,0.0,K,0.0001,true
3-41,model,3,4,0.0,K,0.0001,true
3-24,model,3,4,0.0,kPa,0.005199261864978687,true
3-41,model,3,4,0.0,K,0.0001,true
3-41,model,3,4,0.0,K,0.0001,true
3-24,model,3,4,0.0,kPa,0.005199261864978687,true
3-24-order,model,3,4,0.0,normalized,1.0e-6,true
3-21,model,3,5,8.881784197001252e-16,kg/s,2.947222222222222e-5,true
3-43,model,3,5,0.0,kg/s,2.947222222222222e-5,true
3-17,model,3,5,2.2254420528611263e-13,MW,6.1e-5,true
3-17-original,physics,3,5,2.2254420528611263e-13,MW,6.1e-5,true
3-19:20,model,3,5,2.2246093855926574e-13,MW,6.1e-5,true
3-38,model,3,5,0.0,K,0.0001,true
3-41,model,3,5,0.0,K,0.0001,true
3-41,model,3,5,0.0,K,0.0001,true
3-24,model,3,5,0.0,kPa,0.005199261864978687,true
3-41,model,3,5,0.0,K,0.0001,true
3-41,model,3,5,0.0,K,0.0001,true
3-24,model,3,5,0.0,kPa,0.005199261864978687,true
3-24-order,model,3,5,0.0,normalized,1.0e-6,true
3-21,model,3,6,8.881784197001252e-16,kg/s,2.947222222222222e-5,true
3-43,model,3,6,0.0,kg/s,2.947222222222222e-5,true
3-17,model,3,6,7.363554210826351e-14,MW,6.1e-5,true
3-17-original,physics,3,6,7.363554210826351e-14,MW,6.1e-5,true
3-19:20,model,3,6,7.338574192772285e-14,MW,6.1e-5,true
3-38,model,3,6,0.0,K,0.0001,true
3-41,model,3,6,0.0,K,0.0001,true
3-41,model,3,6,0.0,K,0.0001,true
3-24,model,3,6,0.0,kPa,0.005199261864978687,true
3-41,model,3,6,0.0,K,0.0001,true
3-41,model,3,6,0.0,K,0.0001,true
3-24,model,3,6,0.0,kPa,0.005199261864978687,true
3-24-order,model,3,6,0.0,normalized,1.0e-6,true
3-21,model,3,7,8.881784197001252e-16,kg/s,2.947222222222222e-5,true
3-43,model,3,7,0.0,kg/s,2.947222222222222e-5,true
3-17,model,3,7,9.095224573485439e-13,MW,6.1e-5,true
3-17-original,physics,3,7,9.095224573485439e-13,MW,6.1e-5,true
3-19:20,model,3,7,9.095224573485439e-13,MW,6.1e-5,true
3-38,model,3,7,5.684341886080802e-14,K,0.0001,true
3-41,model,3,7,0.0,K,0.0001,true
3-41,model,3,7,0.0,K,0.0001,true
3-24,model,3,7,0.0,kPa,0.005199261864978687,true
3-41,model,3,7,0.0,K,0.0001,true
3-41,model,3,7,0.0,K,0.0001,true
3-24,model,3,7,0.0,kPa,0.005199261864978687,true
3-24-order,model,3,7,0.0,normalized,1.0e-6,true
3-21,model,3,8,8.881784197001252e-16,kg/s,2.947222222222222e-5,true
3-43,model,3,8,0.0,kg/s,2.947222222222222e-5,true
3-17,model,3,8,1.470629173994098e-12,MW,6.1e-5,true
3-17-original,physics,3,8,1.470629173994098e-12,MW,6.1e-5,true
3-19:20,model,3,8,1.4703793738135573e-12,MW,6.1e-5,true
3-38,model,3,8,0.0,K,0.0001,true
3-41,model,3,8,0.0,K,0.0001,true
3-41,model,3,8,0.0,K,0.0001,true
3-24,model,3,8,0.0,kPa,0.005199261864978687,true
3-41,model,3,8,0.0,K,0.0001,true
3-41,model,3,8,0.0,K,0.0001,true
3-24,model,3,8,0.0,kPa,0.005199261864978687,true
3-24-order,model,3,8,0.0,normalized,1.0e-6,true
3-21,model,3,9,8.881784197001252e-16,kg/s,2.947222222222222e-5,true
3-43,model,3,9,0.0,kg/s,2.947222222222222e-5,true
3-17,model,3,9,1.6605050667806154e-12,MW,6.1e-5,true
3-17-original,physics,3,9,1.6605050667806154e-12,MW,6.1e-5,true
3-19:20,model,3,9,1.6601997554488435e-12,MW,6.1e-5,true
3-38,model,3,9,0.0,K,0.0001,true
3-41,model,3,9,0.0,K,0.0001,true
3-41,model,3,9,0.0,K,0.0001,true
3-24,model,3,9,0.0,kPa,0.005199261864978687,true
3-41,model,3,9,0.0,K,0.0001,true
3-41,model,3,9,0.0,K,0.0001,true
3-24,model,3,9,0.0,kPa,0.005199261864978687,true
3-24-order,model,3,9,0.0,normalized,1.0e-6,true
3-21,model,3,10,8.881784197001252e-16,kg/s,2.947222222222222e-5,true
3-43,model,3,10,0.0,kg/s,2.947222222222222e-5,true
3-17,model,3,10,1.0044742815296104e-13,MW,6.1e-5,true
3-17-original,physics,3,10,1.0044742815296104e-13,MW,6.1e-5,true
3-19:20,model,3,10,1.0047518372857667e-13,MW,6.1e-5,true
3-38,model,3,10,0.0,K,0.0001,true
3-41,model,3,10,0.0,K,0.0001,true
3-41,model,3,10,0.0,K,0.0001,true
3-24,model,3,10,0.0,kPa,0.005199261864978687,true
3-41,model,3,10,0.0,K,0.0001,true
3-41,model,3,10,0.0,K,0.0001,true
3-24,model,3,10,0.0,kPa,0.005199261864978687,true
3-24-order,model,3,10,0.0,normalized,1.0e-6,true
3-21,model,3,11,8.881784197001252e-16,kg/s,2.947222222222222e-5,true
3-43,model,3,11,0.0,kg/s,2.947222222222222e-5,true
3-17,model,3,11,2.396360887502169e-12,MW,6.1e-5,true
3-17-original,physics,3,11,2.396360887502169e-12,MW,6.1e-5,true
3-19:20,model,3,11,2.396305376350938e-12,MW,6.1e-5,true
3-38,model,3,11,0.0,K,0.0001,true
3-41,model,3,11,0.0,K,0.0001,true
3-41,model,3,11,0.0,K,0.0001,true
3-24,model,3,11,0.0,kPa,0.005199261864978687,true
3-41,model,3,11,0.0,K,0.0001,true
3-41,model,3,11,0.0,K,0.0001,true
3-24,model,3,11,0.0,kPa,0.005199261864978687,true
3-24-order,model,3,11,0.0,normalized,1.0e-6,true
3-21,model,3,12,8.881784197001252e-16,kg/s,2.947222222222222e-5,true
3-43,model,3,12,0.0,kg/s,2.947222222222222e-5,true
3-17,model,3,12,3.341507626153373e-11,MW,6.1e-5,true
3-17-original,physics,3,12,3.341507626153373e-11,MW,6.1e-5,true
3-19:20,model,3,12,3.341429910541649e-11,MW,6.1e-5,true
3-38,model,3,12,1.7053025658242404e-13,K,0.0001,true
3-41,model,3,12,0.0,K,0.0001,true
3-41,model,3,12,0.0,K,0.0001,true
3-24,model,3,12,0.0,kPa,0.005199261864978687,true
3-41,model,3,12,0.0,K,0.0001,true
3-41,model,3,12,0.0,K,0.0001,true
3-24,model,3,12,0.0,kPa,0.005199261864978687,true
3-24-order,model,3,12,0.0,normalized,1.0e-6,true
3-21,model,3,13,8.881784197001252e-16,kg/s,2.947222222222222e-5,true
3-43,model,3,13,0.0,kg/s,2.947222222222222e-5,true
3-17,model,3,13,2.2208068717333163e-12,MW,6.1e-5,true
3-17-original,physics,3,13,2.2208068717333163e-12,MW,6.1e-5,true
3-19:20,model,3,13,2.2207236050064694e-12,MW,6.1e-5,true
3-38,model,3,13,5.684341886080802e-14,K,0.0001,true
3-41,model,3,13,0.0,K,0.0001,true
3-41,model,3,13,0.0,K,0.0001,true
3-24,model,3,13,0.0,kPa,0.005199261864978687,true
3-41,model,3,13,0.0,K,0.0001,true
3-41,model,3,13,0.0,K,0.0001,true
3-24,model,3,13,0.0,kPa,0.005199261864978687,true
3-24-order,model,3,13,0.0,normalized,1.0e-6,true
3-21,model,3,14,8.881784197001252e-16,kg/s,2.947222222222222e-5,true
3-43,model,3,14,0.0,kg/s,2.947222222222222e-5,true
3-17,model,3,14,2.369132667823237e-12,MW,6.1e-5,true
3-17-original,physics,3,14,2.369132667823237e-12,MW,6.1e-5,true
3-19:20,model,3,14,2.368993889945159e-12,MW,6.1e-5,true
3-38,model,3,14,5.684341886080802e-14,K,0.0001,true
3-41,model,3,14,0.0,K,0.0001,true
3-41,model,3,14,0.0,K,0.0001,true
3-24,model,3,14,0.0,kPa,0.005199261864978687,true
3-41,model,3,14,0.0,K,0.0001,true
3-41,model,3,14,0.0,K,0.0001,true
3-24,model,3,14,0.0,kPa,0.005199261864978687,true
3-24-order,model,3,14,0.0,normalized,1.0e-6,true
3-21,model,3,15,8.881784197001252e-16,kg/s,2.947222222222222e-5,true
3-43,model,3,15,0.0,kg/s,2.947222222222222e-5,true
3-17,model,3,15,2.2604973448636656e-12,MW,6.1e-5,true
3-17-original,physics,3,15,2.2604973448636656e-12,MW,6.1e-5,true
3-19:20,model,3,15,2.2602753002587406e-12,MW,6.1e-5,true
3-38,model,3,15,5.684341886080802e-14,K,0.0001,true
3-41,model,3,15,0.0,K,0.0001,true
3-41,model,3,15,0.0,K,0.0001,true
3-24,model,3,15,0.0,kPa,0.005199261864978687,true
3-41,model,3,15,0.0,K,0.0001,true
3-41,model,3,15,0.0,K,0.0001,true
3-24,model,3,15,0.0,kPa,0.005199261864978687,true
3-24-order,model,3,15,0.0,normalized,1.0e-6,true
3-21,model,3,16,8.881784197001252e-16,kg/s,2.947222222222222e-5,true
3-43,model,3,16,0.0,kg/s,2.947222222222222e-5,true
3-17,model,3,16,2.4876786741678814e-10,MW,6.1e-5,true
3-17-original,physics,3,16,2.4876786741678814e-10,MW,6.1e-5,true
3-19:20,model,3,16,2.4876384285832387e-10,MW,6.1e-5,true
3-38,model,3,16,9.663381206337363e-13,K,0.0001,true
3-41,model,3,16,0.0,K,0.0001,true
3-41,model,3,16,0.0,K,0.0001,true
3-24,model,3,16,0.0,kPa,0.005199261864978687,true
3-41,model,3,16,0.0,K,0.0001,true
3-41,model,3,16,0.0,K,0.0001,true
3-24,model,3,16,0.0,kPa,0.005199261864978687,true
3-24-order,model,3,16,0.0,normalized,1.0e-6,true
3-21,model,3,17,8.881784197001252e-16,kg/s,2.947222222222222e-5,true
3-43,model,3,17,0.0,kg/s,2.947222222222222e-5,true
3-17,model,3,17,1.6631587773652257e-9,MW,6.1e-5,true
3-17-original,physics,3,17,1.6631587773652257e-9,MW,6.1e-5,true
3-19:20,model,3,17,1.663129578499678e-9,MW,6.1e-5,true
3-38,model,3,17,6.650680006714538e-12,K,0.0001,true
3-41,model,3,17,0.0,K,0.0001,true
3-41,model,3,17,0.0,K,0.0001,true
3-24,model,3,17,0.0,kPa,0.005199261864978687,true
3-41,model,3,17,0.0,K,0.0001,true
3-41,model,3,17,0.0,K,0.0001,true
3-24,model,3,17,0.0,kPa,0.005199261864978687,true
3-24-order,model,3,17,0.0,normalized,1.0e-6,true
3-21,model,3,18,8.881784197001252e-16,kg/s,2.947222222222222e-5,true
3-43,model,3,18,0.0,kg/s,2.947222222222222e-5,true
