run_id,t,carrier,payer,payee,kind,quantity_MWh,price,amount
electric_bottleneck--central_socp,4,P,DSO,B,retail_sell,0.0,60.0,0.0
electric_bottleneck--central_socp,1,H,B,A,p2p,0.07993635205429175,100.0,7.993635205429175
electric_bottleneck--central_socp,1,H,A,DSO,service,0.07993635205429175,5.0,0.39968176027145874
electric_bottleneck--central_socp,1,H,A,DSO,retail_buy,0.0,160.0,0.0
electric_bottleneck--central_socp,1,H,DSO,A,retail_sell,0.0017999994211859022,40.0,0.07199997684743609
electric_bottleneck--central_socp,1,H,B,DSO,retail_buy,0.0,160.0,0.0
electric_bottleneck--central_socp,1,H,DSO,B,retail_sell,0.0,40.0,0.0
electric_bottleneck--central_socp,2,H,B,A,p2p,0.0,100.0,0.0
electric_bottleneck--central_socp,2,H,A,DSO,service,0.0,5.0,0.0
electric_bottleneck--central_socp,2,H,A,DSO,retail_buy,0.005396463344784358,160.0,0.8634341351654973
electric_bottleneck--central_socp,2,H,DSO,A,retail_sell,0.0,40.0,0.0
electric_bottleneck--central_socp,2,H,B,DSO,retail_buy,0.09070946193178983,160.0,14.513513909086374
electric_bottleneck--central_socp,2,H,DSO,B,retail_sell,0.0,40.0,0.0
electric_bottleneck--central_socp,3,H,B,A,p2p,0.07993993272558339,100.0,7.993993272558339
electric_bottleneck--central_socp,3,H,A,DSO,service,0.07993993272558339,5.0,0.399699663627917
electric_bottleneck--central_socp,3,H,A,DSO,retail_buy,0.0,160.0,0.0
electric_bottleneck--central_socp,3,H,DSO,A,retail_sell,0.0017999993501613826,40.0,0.0719999740064553
electric_bottleneck--central_socp,3,H,B,DSO,retail_buy,0.0,160.0,0.0
electric_bottleneck--central_socp,3,H,DSO,B,retail_sell,0.0,40.0,0.0
electric_bottleneck--central_socp,4,H,B,A,p2p,0.07993831273739527,100.0,7.993831273739527
electric_bottleneck--central_socp,4,H,A,DSO,service,0.07993831273739527,5.0,0.39969156368697634
electric_bottleneck--central_socp,4,H,A,DSO,retail_buy,0.0,160.0,0.0
electric_bottleneck--central_socp,4,H,DSO,A,retail_sell,0.0017999994248258377,40.0,0.07199997699303351
electric_bottleneck--central_socp,4,H,B,DSO,retail_buy,0.0,160.0,0.0
electric_bottleneck--central_socp,4,H,DSO,B,retail_sell,0.0,40.0,0.0
electric_bottleneck--central_exact,1,P,B,A,p2p,0.0,130.0,0.0
electric_bottleneck--central_exact,1,P,A,DSO,service,0.0,5.0,0.0
electric_bottleneck--central_exact,1,P,A,DSO,retail_buy,0.28048252902164283,200.0,56.096505804328565
electric_bottleneck--central_exact,1,P,DSO,A,retail_sell,0.0,60.0,0.0
electric_bottleneck--central_exact,1,P,B,DSO,retail_buy,0.14974410123675114,200.0,29.948820247350227
electric_bottleneck--central_exact,1,P,DSO,B,retail_sell,0.0,60.0,0.0
electric_bottleneck--central_exact,2,P,B,A,p2p,0.06710776303154992,130.0,8.72400919410149
electric_bottleneck--central_exact,2,P,A,DSO,service,0.06710776303154992,5.0,0.3355388151577496
electric_bottleneck--central_exact,2,P,A,DSO,retail_buy,0.0,200.0,0.0
electric_bottleneck--central_exact,2,P,DSO,A,retail_sell,0.0,60.0,0.0
electric_bottleneck--central_exact,2,P,B,DSO,retail_buy,0.08262995797812125,200.0,16.52599159562425
electric_bottleneck--central_exact,2,P,DSO,B,retail_sell,0.0,60.0,0.0
electric_bottleneck--central_exact,3,P,B,A,p2p,0.14859137349708282,130.0,19.316878554620768
electric_bottleneck--central_exact,3,P,A,DSO,service,0.14859137349708282,5.0,0.7429568674854141
electric_bottleneck--central_exact,3,P,A,DSO,retail_buy,0.0,200.0,0.0
electric_bottleneck--central_exact,3,P,DSO,A,retail_sell,0.0,60.0,0.0
electric_bottleneck--central_exact,3,P,B,DSO,retail_buy,0.0011549401836500883,200.0,0.23098803673001767
electric_bottleneck--central_exact,3,P,DSO,B,retail_sell,0.0,60.0,0.0
electric_bottleneck--central_exact,4,P,B,A,p2p,0.0,130.0,0.0
electric_bottleneck--central_exact,4,P,A,DSO,service,0.0,5.0,0.0
electric_bottleneck--central_exact,4,P,A,DSO,retail_buy,0.26374718267950775,200.0,52.74943653590155
electric_bottleneck--central_exact,4,P,DSO,A,retail_sell,0.0,60.0,0.0
electric_bottleneck--central_exact,4,P,B,DSO,retail_buy,0.14974418884179086,200.0,29.94883776835817
electric_bottleneck--central_exact,4,P,DSO,B,retail_sell,0.0,60.0,0.0
electric_bottleneck--central_exact,1,H,B,A,p2p,0.07993590725536256,100.0,7.993590725536256
electric_bottleneck--central_exact,1,H,A,DSO,service,0.07993590725536256,5.0,0.39967953627681285
electric_bottleneck--central_exact,1,H,A,DSO,retail_buy,0.0,160.0,0.0
electric_bottleneck--central_exact,1,H,DSO,A,retail_sell,0.001799999828395668,40.0,0.07199999313582672
electric_bottleneck--central_exact,1,H,B,DSO,retail_buy,0.0,160.0,0.0
electric_bottleneck--central_exact,1,H,DSO,B,retail_sell,0.0,40.0,0.0
electric_bottleneck--central_exact,2,H,B,A,p2p,0.0,100.0,0.0
electric_bottleneck--central_exact,2,H,A,DSO,service,0.0,5.0,0.0
electric_bottleneck--central_exact,2,H,A,DSO,retail_buy,0.0053971546230980605,160.0,0.8635447396956897
electric_bottleneck--central_exact,2,H,DSO,A,retail_sell,0.0,40.0,0.0
electric_bottleneck--central_exact,2,H,B,DSO,retail_buy,0.09070914237898597,160.0,14.513462780637756
electric_bottleneck--central_exact,2,H,DSO,B,retail_sell,0.0,40.0,0.0
electric_bottleneck--central_exact,3,H,B,A,p2p,0.0799407025779938,100.0,7.994070257799379
electric_bottleneck--central_exact,3,H,A,DSO,service,0.0799407025779938,5.0,0.39970351288996897
electric_bottleneck--central_exact,3,H,A,DSO,retail_buy,0.0,160.0,0.0
electric_bottleneck--central_exact,3,H,DSO,A,retail_sell,0.0017999998273924012,40.0,0.07199999309569605
electric_bottleneck--central_exact,3,H,B,DSO,retail_buy,0.0,160.0,0.0
electric_bottleneck--central_exact,3,H,DSO,B,retail_sell,0.0,40.0,0.0
electric_bottleneck--central_exact,4,H,B,A,p2p,0.07993824368669789,100.0,7.993824368669788
electric_bottleneck--central_exact,4,H,A,DSO,service,0.07993824368669789,5.0,0.3996912184334894
electric_bottleneck--central_exact,4,H,A,DSO,retail_buy,0.0,160.0,0.0
electric_bottleneck--central_exact,4,H,DSO,A,retail_sell,0.0017999998284286556,40.0,0.07199999313714622
electric_bottleneck--central_exact,4,H,B,DSO,retail_buy,0.0,160.0,0.0
electric_bottleneck--central_exact,4,H,DSO,B,retail_sell,0.0,40.0,0.0
heat_bottleneck--central_socp,1,P,B,A,p2p,0.0,130.0,0.0
heat_bottleneck--central_socp,1,P,A,DSO,service,0.0,5.0,0.0
heat_bottleneck--central_socp,1,P,A,DSO,retail_buy,0.3089785963390713,200.0,61.79571926781426
heat_bottleneck--central_socp,1,P,DSO,A,retail_sell,0.0,60.0,0.0
heat_bottleneck--central_socp,1,P,B,DSO,retail_buy,0.21112841412426506,200.0,42.22568282485301
heat_bottleneck--central_socp,1,P,DSO,B,retail_sell,0.0,60.0,0.0
heat_bottleneck--central_socp,2,P,B,A,p2p,0.07208920483890913,130.0,9.371596629058187
heat_bottleneck--central_socp,2,P,A,DSO,service,0.07208920483890913,5.0,0.36044602419454563
heat_bottleneck--central_socp,2,P,A,DSO,retail_buy,0.0,200.0,0.0
heat_bottleneck--central_socp,2,P,DSO,A,retail_sell,0.0,60.0,0.0
heat_bottleneck--central_socp,2,P,B,DSO,retail_buy,0.09498594454266149,200.0,18.997188908532298
heat_bottleneck--central_socp,2,P,DSO,B,retail_sell,0.0,60.0,0.0
heat_bottleneck--central_socp,3,P,B,A,p2p,0.16939806898611415,130.0,22.02174896819484
heat_bottleneck--central_socp,3,P,A,DSO,service,0.16939806898611415,5.0,0.8469903449305707
heat_bottleneck--central_socp,3,P,A,DSO,retail_buy,0.0,200.0,0.0
heat_bottleneck--central_socp,3,P,DSO,A,retail_sell,0.0,60.0,0.0
heat_bottleneck--central_socp,3,P,B,DSO,retail_buy,0.0010923570194509569,200.0,0.21847140389019137
heat_bottleneck--central_socp,3,P,DSO,B,retail_sell,0.0,60.0,0.0
heat_bottleneck--central_socp,4,P,B,A,p2p,0.0,130.0,0.0
heat_bottleneck--central_socp,4,P,A,DSO,service,0.0,5.0,0.0
heat_bottleneck--central_socp,4,P,A,DSO,retail_buy,0.3071883879717313,200.0,61.43767759434626
heat_bottleneck--central_socp,4,P,DSO,A,retail_sell,0.0,60.0,0.0
heat_bottleneck--central_socp,4,P,B,DSO,retail_buy,0.21112393493752574,200.0,42.22478698750515
heat_bottleneck--central_socp,4,P,DSO,B,retail_sell,0.0,60.0,0.0
heat_bottleneck--central_socp,1,H,B,A,p2p,0.1481999296269218,100.0,14.81999296269218
heat_bottleneck--central_socp,1,H,A,DSO,service,0.1481999296269218,5.0,0.7409996481346091
heat_bottleneck--central_socp,1,H,A,DSO,retail_buy,0.0,160.0,0.0
heat_bottleneck--central_socp,1,H,DSO,A,retail_sell,0.0017999586474717333,40.0,0.07199834589886933
heat_bottleneck--central_socp,1,H,B,DSO,retail_buy,0.0,160.0,0.0
heat_bottleneck--central_socp,1,H,DSO,B,retail_sell,0.0,40.0,0.0
heat_bottleneck--central_socp,2,H,B,A,p2p,0.0,100.0,0.0
heat_bottleneck--central_socp,2,H,A,DSO,service,0.0,5.0,0.0
heat_bottleneck--central_socp,2,H,A,DSO,retail_buy,0.020333088823576262,160.0,3.253294211772202
heat_bottleneck--central_socp,2,H,DSO,A,retail_sell,0.0,40.0,0.0
