id,version,branch,iteration,value
single-no-halfspace,v1,dispatch,3,80.29874783275116
single-no-halfspace,v1,dispatch,4,80.2368065264059
single-no-halfspace,v1,dispatch,5,80.23290114601153
single-no-halfspace,v1,dispatch,6,80.23192409222666
single-no-halfspace,v1,dispatch,7,80.23141811798737
single-no-halfspace,v2,dispatch,3,80.29874783275116
single-no-halfspace,v2,dispatch,4,80.2368065264059
single-no-halfspace,v2,dispatch,5,80.23290114601153
single-no-halfspace,v2,dispatch,6,80.18077415777334
single-no-halfspace,v2,dispatch,7,80.15444520811144
single-no-halfspace,v2,dispatch,8,80.15049669514073
single-no-halfspace,v2,dispatch,9,80.09832634638138
single-no-halfspace,v2,dispatch,10,80.07200524977245
single-no-halfspace,v2,dispatch,11,80.06801257149364
single-no-halfspace,v2,dispatch,12,80.01590082162019
single-no-halfspace,v2,dispatch,13,79.98957467083648
single-no-halfspace,v2,dispatch,14,79.98553703434169
single-no-halfspace,v2,dispatch,15,79.95921037930088
single-no-halfspace,v2,dispatch,16,79.95515517180795
single-no-halfspace,v2,dispatch,17,79.95312602592355
single-no-halfspace,v2,dispatch,18,79.92680016898123
single-no-halfspace,v2,dispatch,19,79.92272565601378
single-no-halfspace,v2,dispatch,20,79.8964002821662
single-no-halfspace,v2,dispatch,21,79.89230797685401
single-no-halfspace,v2,dispatch,22,79.89026019079395
single-no-halfspace,v2,dispatch,23,79.86393564498056
single-no-halfspace,v2,dispatch,24,79.8598236824709
single-no-halfspace,v2,dispatch,25,79.80768987098183
single-no-halfspace,v2,dispatch,26,79.78134907221533
single-no-halfspace,v2,dispatch,27,79.77718969106058
single-no-halfspace,v2,dispatch,28,79.75086756934255
single-no-halfspace,v2,dispatch,29,79.74668977194017
single-no-halfspace,v2,dispatch,30,79.72036821940114
single-no-halfspace,v2,dispatch,31,79.71617162961002
single-no-halfspace,v2,dispatch,32,79.71407037693497
single-no-halfspace,v2,dispatch,33,79.68769939968121
single-no-halfspace,v2,dispatch,34,79.68348221970928
single-no-halfspace,v2,dispatch,35,79.65716219857771
single-no-halfspace,v2,dispatch,36,79.65292600351248
single-no-halfspace,v2,dispatch,37,79.62660661971239
single-no-halfspace,v2,dispatch,38,79.62235127875871
single-no-halfspace,v2,dispatch,39,79.59603251385084
single-no-halfspace,v2,dispatch,40,79.59175791748468
single-no-halfspace,v2,dispatch,41,79.5395951977047
single-no-halfspace,v2,dispatch,42,79.51328877656616
single-no-halfspace,v2,dispatch,43,79.50889460387333
single-no-halfspace,v2,dispatch,44,79.48258864556995
single-no-halfspace,v2,dispatch,45,79.47824364231494
single-no-halfspace,v2,dispatch,46,79.45192835838833
single-no-halfspace,v2,dispatch,47,79.44754904486751
single-no-halfspace,v2,dispatch,48,79.4212361891264
single-no-halfspace,v2,dispatch,49,79.41677264910736
single-no-halfspace,v2,dispatch,50,79.39046792743721
single-no-halfspace,v2,dispatch,51,79.38606300916221
single-no-halfspace,v2,dispatch,52,79.35975018231125
single-no-halfspace,v2,dispatch,53,79.35753729891817
single-no-halfspace,v2,dispatch,54,79.30541103844868
single-no-halfspace,v2,dispatch,55,79.27910822854369
single-no-halfspace,v2,dispatch,56,79.27687011638187
single-no-halfspace,v2,dispatch,57,79.22479331414326
single-no-halfspace,v2,dispatch,58,79.19848499296735
single-no-halfspace,v2,dispatch,59,79.19622113910086
single-no-halfspace,v2,dispatch,60,79.16991250651844
single-no-halfspace,v2,dispatch,61,79.16536517505835
single-no-halfspace,v2,dispatch,62,79.13905712080373
single-no-halfspace,v2,dispatch,63,79.13448817657303
single-no-halfspace,v2,dispatch,64,79.10818161251592
single-no-halfspace,v2,dispatch,65,79.10350388400039
single-no-halfspace,v2,dispatch,66,79.07721031029331
single-no-halfspace,v2,dispatch,67,79.07490425224026
single-no-halfspace,v2,dispatch,68,79.0485982719521
single-no-halfspace,v2,dispatch,69,79.0439659676095
single-no-halfspace,v2,dispatch,70,79.01766005772956
single-no-halfspace,v2,dispatch,71,79.01293596776519
single-no-halfspace,v2,dispatch,72,78.98664363272422
single-no-halfspace,v2,dispatch,73,78.98430537277076
