candidate,method,day_id,run_id,t,time_end_h,dt_h,trained_label,representative,building,indoor_K,comfort_min_K,comfort_max_K,building_relative_heat_MWh,district_heat_MW,local_electric_heat_MW,supply_K,return_K
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,5,5.0,1.0,0,train_001510,building,294.15,292.15,294.15,0.02,0.03851637473253722,0.003483625267461816,352.3205654125088,343.15
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,6,6.0,1.0,0,train_001510,building,294.15,292.15,294.15,0.02,0.040499999999998974,0.0,352.79285714285686,343.15
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,7,7.0,1.0,0,train_001510,building,294.10665062867145,292.15,294.15,0.019133012573429368,0.009502964459441765,0.028499999999999998,345.4126105855813,343.15
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,8,8.0,1.0,0,train_001510,building,292.89634846369614,292.15,294.15,-0.005073030726076695,0.0,0.008033002091582586,343.15,343.15
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,9,9.0,1.0,0,train_001510,building,292.4511725771271,292.15,294.15,-0.013976548457457057,0.0,0.01899999999999999,342.7635710752261,342.7635710752261
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,10,10.0,1.0,0,train_001510,building,293.9650075724598,292.15,294.15,0.01630015144919639,0.031221722624031445,0.028499999999999998,332.78245731557604,325.3487138336638
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,11,11.0,1.0,0,train_001510,building,294.0543544108346,292.15,294.15,0.018087088216692564,0.0,0.028499999999999998,327.42035921477145,327.42035921477145
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,12,12.0,1.0,0,train_001510,building,293.84943861811706,292.15,294.15,0.013988772362341707,0.0,0.01899999999999999,326.7248630900436,326.7248630900436
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,13,13.0,1.0,0,train_001510,building,293.80168575488443,292.15,294.15,0.013033715097689082,0.0,0.01899999999999999,326.4373126991922,326.4373126991922
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,14,14.0,1.0,0,train_001510,building,292.9992919607691,292.15,294.15,-0.003014160784617843,0.0,0.0,337.64459144022146,337.64459144022146
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,15,15.0,1.0,0,train_001510,building,293.07477421559815,292.15,294.15,-0.001504515688036463,0.0,0.019283967743375624,343.15,343.15
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,16,16.0,1.0,0,train_001510,building,292.9882488019525,292.15,294.15,-0.003235023960949093,0.0,0.01878423813294447,343.15,343.15
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,17,17.0,1.0,0,train_001510,building,292.15,292.15,294.15,-0.02,0.00423502396094988,0.0,341.33266637941796,340.3243273410966
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,18,18.0,1.0,0,train_001510,building,292.15,292.15,294.15,-0.02,0.023999999999999914,0.0,337.11631865970423,331.4020329454185
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,19,19.0,1.0,0,train_001510,building,292.15,292.15,294.15,-0.02,0.026999999999999885,0.0,333.51689541894973,327.08832399037834
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,20,20.0,1.0,0,train_001510,building,292.15,292.15,294.15,-0.02,0.028499999999999942,0.0,325.3785416950492,318.5928274093349
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,21,21.0,1.0,0,train_001510,building,292.15,292.15,294.15,-0.02,0.029999999999999857,0.0,315.5449052040428,308.40204806118567
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,22,22.0,1.0,0,train_001510,building,292.15,292.15,294.15,-0.02,0.027670142548979593,0.002329857451020107,313.08364255122984,306.49551337290137
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,23,23.0,1.0,0,train_001510,building,292.7133535685318,292.15,294.15,-0.008732928629364096,0.04172129871516539,0.0012358333610658276,313.08364255122984,303.15
DRO-r02,DRO,clear_pv_sustained_down,r6-support-day-e61df6d3-0234-4637-a2f6-fd0ff82ea02c,24,24.0,1.0,0,train_001510,building,293.15,292.15,294.15,0.0,0.0,0.041732928629363876,314.0888804002031,314.08888040020315
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,1,1.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.05599999999999909,0.0,343.90084726045654,330.56751392712334
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,2,2.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.037499999999999006,0.0,351.6276578917396,342.6990864631684
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,3,3.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03899999999999906,0.0,352.435714285714,343.15
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,4,4.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.040499999999998974,0.0,352.79285714285686,343.15
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,5,5.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.04199999999999903,0.0,352.98866213757213,342.9886621375724
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,6,6.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.040499999999998974,0.0,352.79285714285686,343.15
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,7,7.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03899999999999906,0.0,352.435714285714,343.15
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,8,8.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03599999999999895,0.0,351.7214285714283,343.15
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,9,9.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.032999999999998975,0.0,351.0071428571426,343.15
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,10,10.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.029999999999999007,0.0,350.29285714285686,343.15
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,11,11.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.026999999999999035,0.0,349.5785714285712,343.15
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,12,12.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.023999999999999064,0.0,348.8642857142855,343.15
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,13,13.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.02099999999999895,0.0,348.14999999999975,343.15
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,14,14.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.019499999999999032,0.0,347.79285714285686,343.15
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,15,15.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.02099999999999895,0.0,348.14999999999975,343.15
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,16,16.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.023999999999999064,0.0,348.8642857142855,343.15
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,17,17.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.026999999999999035,0.0,349.5785714285712,343.15
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,18,18.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.029999999999999007,0.0,350.29285714285686,343.15
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,19,19.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.032999999999998975,0.0,351.0071428571426,343.15
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,20,20.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03449999999999903,0.0,351.3642857142855,343.15
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,21,21.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03599999999999895,0.0,351.7214285714283,343.15
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,22,22.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03599999999999895,0.0,346.7355486947673,338.16412012333905
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,23,23.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03599999999999895,0.0,330.7502789646833,322.17885039325495
CCP,CCP,zero_pv_sustained_up,r6-support-day-82a22691-0c64-4672-b946-ab9aac488c81,24,24.0,1.0,0,train_000371,building,293.15,292.15,294.15,0.0,0.012999999999999545,0.0,346.24523809523794,343.15
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,1,1.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.00849999999999909,0.0475,329.74340818674034,327.71959866293116
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,2,2.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.0,0.037499999999999,339.52299835193736,339.52299835193736
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,3,3.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.031012975335405812,0.007987024664593249,350.5340417465252,343.15
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,4,4.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.040499999999998974,0.0,352.79285714285686,343.15
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,5,5.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.03851637473253722,0.003483625267461816,352.3205654125088,343.15
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,6,6.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.040499999999998974,0.0,352.79285714285686,343.15
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,7,7.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.01049999999999906,0.028499999999999998,345.1103627727217,342.61036277272194
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,8,8.0,1.0,0,train_000287,building,292.99782608695654,292.15,294.15,-0.003043478260868824,0.0,0.009500000000000008,342.09772480648365,342.09772480648365
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,9,9.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.05604347826086837,0.0,332.30277430036875,318.959089000162
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,10,10.0,1.0,0,train_000287,building,294.07499999999993,292.15,294.15,0.01849999999999909,0.0,0.028274999999998725,324.54939720467337,324.54939720467337
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,11,11.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.0,0.028499999999999998,323.4046898756176,323.4046898756176
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,12,12.0,1.0,0,train_000287,building,294.15,292.15,294.15,0.02,0.004999999999999072,0.01899999999999999,321.6875118377789,320.497035647303
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,13,13.0,1.0,0,train_000287,building,294.06304347826085,292.15,294.15,0.01826086956521749,0.0,0.01899999999999999,320.58297947854163,320.58297947854163
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,14,14.0,1.0,0,train_000287,building,293.56385657550294,292.15,294.15,0.008277131510059235,0.0,0.007757831671350286,328.65192788018555,328.65192788018555
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,15,15.0,1.0,0,train_000287,building,292.7272665873939,292.15,294.15,-0.008454668252121565,0.0,0.0,341.4524741391209,341.4524741391209
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,16,16.0,1.0,0,train_000287,building,292.6954492064295,292.15,294.15,-0.00909101587140981,0.0,0.01899999999999999,342.95328502299594,342.95328502299594
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,17,17.0,1.0,0,train_000287,building,292.15,292.15,294.15,-0.02,0.01009101587141034,0.0,339.12119085662175,336.71856803009547
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,18,18.0,1.0,0,train_000287,building,292.15,292.15,294.15,-0.02,0.023999999999999914,0.0,337.91648336459815,332.2021976503124
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,19,19.0,1.0,0,train_000287,building,293.39439544384163,292.15,294.15,0.004887908876833081,0.05562109520835756,0.0,326.3057978429655,313.06267993621367
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,20,20.0,1.0,0,train_000287,building,292.15,292.15,294.15,-0.02,0.0036120911231676267,0.0,321.1313127265308,320.27129103053846
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,21,21.0,1.0,0,train_000287,building,292.15,292.15,294.15,-0.02,0.029999999999999857,0.0,314.98541733030834,307.8425601874512
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,22,22.0,1.0,0,train_000287,building,292.15,292.15,294.15,-0.02,0.029999999999999857,0.0,313.08364255122984,305.94078540837273
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,23,23.0,1.0,0,train_000287,building,292.42499999999995,292.15,294.15,-0.014500000000000455,0.015428362915374416,0.020896637084624824,313.08364255122984,309.410222809474
CCP,CCP,zero_pv_sustained_down,r6-support-day-613c7b1a-d1bc-428d-b538-d81aa9db10fe,24,24.0,1.0,0,train_000287,building,293.15,292.15,294.15,0.0,0.0,0.0475,314.4097271240341,314.4097271240341
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,1,1.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.05599999999999909,0.0,343.90084726045654,330.56751392712334
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,2,2.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.037499999999999006,0.0,351.6276578917396,342.6990864631684
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,3,3.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03899999999999906,0.0,352.435714285714,343.15
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,4,4.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.040499999999998974,0.0,352.79285714285686,343.15
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,5,5.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.04199999999999903,0.0,352.98866213757213,342.9886621375724
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,6,6.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.040499999999998974,0.0,352.79285714285686,343.15
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,7,7.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03899999999999906,0.0,352.435714285714,343.15
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,8,8.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03599999999999895,0.0,351.7214285714283,343.15
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,9,9.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.032999999999998975,0.0,351.0071428571426,343.15
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,10,10.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.029999999999999007,0.0,350.29285714285686,343.15
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,11,11.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.026999999999999035,0.0,349.5785714285712,343.15
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,12,12.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.023999999999999064,0.0,348.8642857142855,343.15
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,13,13.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.02099999999999895,0.0,348.14999999999975,343.15
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,14,14.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.019499999999999032,0.0,347.79285714285686,343.15
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,15,15.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.02099999999999895,0.0,348.14999999999975,343.15
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,16,16.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.023999999999999064,0.0,348.8642857142855,343.15
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,17,17.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.026999999999999035,0.0,349.5785714285712,343.15
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,18,18.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.029999999999999007,0.0,350.29285714285686,343.15
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,19,19.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.032999999999998975,0.0,351.0071428571426,343.15
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,20,20.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03449999999999903,0.0,351.3642857142855,343.15
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,21,21.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03599999999999895,0.0,351.7214285714283,343.15
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,22,22.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03599999999999895,0.0,346.7355486947673,338.16412012333905
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,23,23.0,1.0,0,train_000371,building,294.15,292.15,294.15,0.02,0.03599999999999895,0.0,330.7502789646833,322.17885039325495
CCP,CCP,clear_pv_sustained_up,r6-support-day-e7eeeffc-49ad-48ce-a17e-a85145a2ef51,24,24.0,1.0,0,train_000371,building,293.15,292.15,294.15,0.0,0.012999999999999545,0.0,346.24523809523794,343.15
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,1,1.0,1.0,0,train_001510,building,294.15,292.15,294.15,0.02,0.00849999999999909,0.0475,329.7434081867402,327.71959866293093
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,2,2.0,1.0,0,train_001510,building,294.15,292.15,294.15,0.02,0.0,0.037499999999999,339.5229983519372,339.5229983519372
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,3,3.0,1.0,0,train_001510,building,294.15,292.15,294.15,0.02,0.03101297533540559,0.007987024664593471,350.53404174652513,343.15
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,4,4.0,1.0,0,train_001510,building,294.15,292.15,294.15,0.02,0.040499999999998974,0.0,352.79285714285686,343.15
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,5,5.0,1.0,0,train_001510,building,294.15,292.15,294.15,0.02,0.03851637473253722,0.003483625267461816,352.3205654125088,343.15
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,6,6.0,1.0,0,train_001510,building,294.15,292.15,294.15,0.02,0.040499999999998974,0.0,352.79285714285686,343.15
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,7,7.0,1.0,0,train_001510,building,294.10665062867145,292.15,294.15,0.019133012573429368,0.009502964459441765,0.028499999999999998,345.4126105855813,343.15
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,8,8.0,1.0,0,train_001510,building,292.89634846369614,292.15,294.15,-0.005073030726076695,0.0,0.008033002091582586,343.15,343.15
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,9,9.0,1.0,0,train_001510,building,292.4511725771271,292.15,294.15,-0.013976548457457057,0.0,0.01899999999999999,342.7635710752261,342.7635710752261
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,10,10.0,1.0,0,train_001510,building,293.9650075724598,292.15,294.15,0.01630015144919639,0.031221722624031445,0.028499999999999998,332.78245731557604,325.3487138336638
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,11,11.0,1.0,0,train_001510,building,294.0543544108346,292.15,294.15,0.018087088216692564,0.0,0.028499999999999998,327.42035921477145,327.42035921477145
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,12,12.0,1.0,0,train_001510,building,293.84943861811706,292.15,294.15,0.013988772362341707,0.0,0.01899999999999999,326.7248630900436,326.7248630900436
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,13,13.0,1.0,0,train_001510,building,293.80168575488443,292.15,294.15,0.013033715097689082,0.0,0.01899999999999999,326.4373126991922,326.4373126991922
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,14,14.0,1.0,0,train_001510,building,292.9992919607691,292.15,294.15,-0.003014160784617843,0.0,0.0,337.64459144022146,337.64459144022146
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,15,15.0,1.0,0,train_001510,building,293.07477421559815,292.15,294.15,-0.001504515688036463,0.0,0.019283967743375624,343.15,343.15
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,16,16.0,1.0,0,train_001510,building,292.9882488019525,292.15,294.15,-0.003235023960949093,0.0,0.01878423813294447,343.15,343.15
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,17,17.0,1.0,0,train_001510,building,292.15,292.15,294.15,-0.02,0.00423502396094988,0.0,341.33266637941796,340.3243273410966
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,18,18.0,1.0,0,train_001510,building,292.15,292.15,294.15,-0.02,0.023999999999999914,0.0,337.11631865970423,331.4020329454185
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,19,19.0,1.0,0,train_001510,building,292.15,292.15,294.15,-0.02,0.026999999999999885,0.0,333.51689541894973,327.08832399037834
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,20,20.0,1.0,0,train_001510,building,292.15,292.15,294.15,-0.02,0.028499999999999942,0.0,325.3785416950492,318.5928274093349
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,21,21.0,1.0,0,train_001510,building,292.15,292.15,294.15,-0.02,0.029999999999999857,0.0,315.5449052040428,308.40204806118567
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,22,22.0,1.0,0,train_001510,building,292.15,292.15,294.15,-0.02,0.027670142548979593,0.002329857451020107,313.08364255122984,306.49551337290137
CCP,CCP,clear_pv_sustained_down,r6-support-day-053cdf85-35ad-4b63-b2ef-b4678ae79f39,23,23.0,1.0,0,train_001510,building,292.7378983814164,292.15,294.15,-0.008242032371671258,0.04172129871516539,0.001800364057412496,313.08364255122984,303.15
