candidate,method,day_id,run_id,t,time_end_h,dt_h,trained_label,representative,device,kind,P_MW,Q_Mvar
SP,SP,zero_pv_sustained_up,r6-support-day-da2fbc11-fff7-4b35-9c45-af36f8dee3fc,24,24.0,1.0,0,train_000371,GT,GT,0.03685035395172187,0.0
SP,SP,zero_pv_sustained_up,r6-support-day-da2fbc11-fff7-4b35-9c45-af36f8dee3fc,24,24.0,1.0,0,train_000371,CHP,CHP,0.06452098472546752,0.03
SP,SP,zero_pv_sustained_up,r6-support-day-da2fbc11-fff7-4b35-9c45-af36f8dee3fc,24,24.0,1.0,0,train_000371,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,1,1.0,1.0,0,train_000287,EB,EB,0.009999999999999981,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,1,1.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,1,1.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,1,1.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,2,2.0,1.0,0,train_000287,EB,EB,0.03169700704438258,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,2,2.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,2,2.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,2,2.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,3,3.0,1.0,0,train_000287,EB,EB,0.048154611863827926,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,3,3.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,3,3.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,3,3.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,4,4.0,1.0,0,train_000287,EB,EB,0.043608989738217946,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,4,4.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,4,4.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,4,4.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,5,5.0,1.0,0,train_000287,EB,EB,0.04122770571849457,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,5,5.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,5,5.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,5,5.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,6,6.0,1.0,0,train_000287,EB,EB,0.044801997633350125,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,6,6.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,6,6.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,6,6.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,7,7.0,1.0,0,train_000287,EB,EB,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,7,7.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,7,7.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,7,7.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,8,8.0,1.0,0,train_000287,EB,EB,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,8,8.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,8,8.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,8,8.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,9,9.0,1.0,0,train_000287,EB,EB,0.01999999999999999,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,9,9.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,9,9.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,9,9.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,10,10.0,1.0,0,train_000287,EB,EB,0.00023684210526449603,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,10,10.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,10,10.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,10,10.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,11,11.0,1.0,0,train_000287,EB,EB,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,11,11.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,11,11.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,11,11.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,12,12.0,1.0,0,train_000287,EB,EB,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,12,12.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,12,12.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,12,12.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,13,13.0,1.0,0,train_000287,EB,EB,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,13,13.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,13,13.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,13,13.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,14,14.0,1.0,0,train_000287,EB,EB,0.021833861398578645,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,14,14.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,14,14.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,14,14.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,15,15.0,1.0,0,train_000287,EB,EB,0.03,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,15,15.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,15,15.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,15,15.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,16,16.0,1.0,0,train_000287,EB,EB,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,16,16.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,16,16.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,16,16.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,17,17.0,1.0,0,train_000287,EB,EB,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,17,17.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,17,17.0,1.0,0,train_000287,CHP,CHP,-0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,17,17.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,18,18.0,1.0,0,train_000287,EB,EB,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,18,18.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,18,18.0,1.0,0,train_000287,CHP,CHP,0.01999999999999999,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,18,18.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,19,19.0,1.0,0,train_000287,EB,EB,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,19,19.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,19,19.0,1.0,0,train_000287,CHP,CHP,0.01999999999999999,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,19,19.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,20,20.0,1.0,0,train_000287,EB,EB,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,20,20.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,20,20.0,1.0,0,train_000287,CHP,CHP,0.010000000000000009,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,20,20.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,21,21.0,1.0,0,train_000287,EB,EB,0.010000000000000009,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,21,21.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,21,21.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,21,21.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,22,22.0,1.0,0,train_000287,EB,EB,0.03,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,22,22.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,22,22.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,22,22.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,23,23.0,1.0,0,train_000287,EB,EB,0.02061816307534362,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,23,23.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,23,23.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,23,23.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,24,24.0,1.0,0,train_000287,EB,EB,0.008628661322810621,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,24,24.0,1.0,0,train_000287,GT,GT,0.0,0.0
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,24,24.0,1.0,0,train_000287,CHP,CHP,0.0,0.03
SP,SP,zero_pv_sustained_down,r6-support-day-e770ec7f-f85f-4d28-9c7a-f1b3695db709,24,24.0,1.0,0,train_000287,PV,PV,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,1,1.0,1.0,0,train_000371,EB,EB,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,1,1.0,1.0,0,train_000371,GT,GT,0.020000000000000004,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,1,1.0,1.0,0,train_000371,CHP,CHP,0.08,0.03
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,1,1.0,1.0,0,train_000371,PV,PV,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,2,2.0,1.0,0,train_000371,EB,EB,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,2,2.0,1.0,0,train_000371,GT,GT,0.031675734030066335,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,2,2.0,1.0,0,train_000371,CHP,CHP,0.0571535747150258,0.03
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,2,2.0,1.0,0,train_000371,PV,PV,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,3,3.0,1.0,0,train_000371,EB,EB,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,3,3.0,1.0,0,train_000371,GT,GT,0.04276152873898821,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,3,3.0,1.0,0,train_000371,CHP,CHP,0.03988619407118721,0.03
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,3,3.0,1.0,0,train_000371,PV,PV,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,4,4.0,1.0,0,train_000371,EB,EB,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,4,4.0,1.0,0,train_000371,GT,GT,0.048519707388745476,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,4,4.0,1.0,0,train_000371,CHP,CHP,0.04247642499895554,0.03
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,4,4.0,1.0,0,train_000371,PV,PV,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,5,5.0,1.0,0,train_000371,EB,EB,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,5,5.0,1.0,0,train_000371,GT,GT,0.05692648066424302,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,5,5.0,1.0,0,train_000371,CHP,CHP,0.04307351933575698,0.03
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,5,5.0,1.0,0,train_000371,PV,PV,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,6,6.0,1.0,0,train_000371,EB,EB,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,6,6.0,1.0,0,train_000371,GT,GT,0.06785798907836117,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,6,6.0,1.0,0,train_000371,CHP,CHP,0.041597582385327625,0.03
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,6,6.0,1.0,0,train_000371,PV,PV,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,7,7.0,1.0,0,train_000371,EB,EB,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,7,7.0,1.0,0,train_000371,GT,GT,0.08380846583981712,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,7,7.0,1.0,0,train_000371,CHP,CHP,0.039791534160182884,0.03
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,7,7.0,1.0,0,train_000371,PV,PV,0.0064,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,8,8.0,1.0,0,train_000371,EB,EB,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,8,8.0,1.0,0,train_000371,GT,GT,0.09369387938594731,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,8,8.0,1.0,0,train_000371,CHP,CHP,0.036306120614052695,0.03
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,8,8.0,1.0,0,train_000371,PV,PV,0.02,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,9,9.0,1.0,0,train_000371,EB,EB,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,9,9.0,1.0,0,train_000371,GT,GT,0.07056465550774563,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,9,9.0,1.0,0,train_000371,CHP,CHP,0.03343534449225438,0.03
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,9,9.0,1.0,0,train_000371,PV,PV,0.036000000000000004,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,10,10.0,1.0,0,train_000371,EB,EB,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,10,10.0,1.0,0,train_000371,GT,GT,0.047640310770988334,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,10,10.0,1.0,0,train_000371,CHP,CHP,0.030359689229011666,0.03
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,10,10.0,1.0,0,train_000371,PV,PV,0.052000000000000005,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,11,11.0,1.0,0,train_000371,EB,EB,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,11,11.0,1.0,0,train_000371,GT,GT,0.037047672987083224,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,11,11.0,1.0,0,train_000371,CHP,CHP,0.02735232701291679,0.03
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,11,11.0,1.0,0,train_000371,PV,PV,0.06559999999999999,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,12,12.0,1.0,0,train_000371,EB,EB,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,12,12.0,1.0,0,train_000371,GT,GT,0.03967779955222657,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,12,12.0,1.0,0,train_000371,CHP,CHP,0.024322200447773445,0.03
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,12,12.0,1.0,0,train_000371,PV,PV,0.076,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,13,13.0,1.0,0,train_000371,EB,EB,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,13,13.0,1.0,0,train_000371,GT,GT,0.03870033800102153,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,13,13.0,1.0,0,train_000371,CHP,CHP,0.02129966199897848,0.03
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,13,13.0,1.0,0,train_000371,PV,PV,0.08,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,14,14.0,1.0,0,train_000371,EB,EB,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,14,14.0,1.0,0,train_000371,GT,GT,0.0361106138973486,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,14,14.0,1.0,0,train_000371,CHP,CHP,0.020289386102651408,0.03
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,14,14.0,1.0,0,train_000371,PV,PV,0.0736,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,15,15.0,1.0,0,train_000371,EB,EB,0.0,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,15,15.0,1.0,0,train_000371,GT,GT,0.04496056173466101,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,15,15.0,1.0,0,train_000371,CHP,CHP,0.022639438265338985,0.03
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,15,15.0,1.0,0,train_000371,PV,PV,0.062400000000000004,0.0
SP,SP,clear_pv_sustained_up,r6-support-day-4f9f1cc4-0c78-4fc5-b0b4-d0313679e645,16,16.0,1.0,0,train_000371,EB,EB,0.0,0.0
