run_id,stage,name,equation,scope,entity,t,residual,unit,tolerance,pass
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,R2-grid-bounds,model,1,4,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-21,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-43,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-17,physics,1,1,0.007304182556626307,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-17-original,physics,1,1,0.007304182556626307,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-42,model,1,1,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-19:20,model,1,1,1.2073675392798577e-15,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-37,model,1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24,model,1,1,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24,model,1,1,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24-order,model,1,1,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-21,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-43,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-17,physics,1,2,0.01970849823549023,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-17-original,physics,1,2,0.01970849823549023,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-42,model,1,2,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-19:20,model,1,2,5.1514348342607263e-14,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-37,model,1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24,model,1,2,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24,model,1,2,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24-order,model,1,2,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-21,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-43,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-17,physics,1,3,0.00893896561103194,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-17-original,physics,1,3,0.00893896561103194,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-42,model,1,3,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-19:20,model,1,3,2.930988785010413e-14,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-37,model,1,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24,model,1,3,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24,model,1,3,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24-order,model,1,3,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-21,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-43,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-17,physics,1,4,0.00044299415146153986,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-17-original,physics,1,4,0.00044299415146153986,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-42,model,1,4,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-19:20,model,1,4,1.3988810110276972e-14,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-37,model,1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24,model,1,4,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24,model,1,4,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24-order,model,1,4,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-21,model,2,1,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-43,model,2,1,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-17,physics,2,1,0.007980331652050948,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-17-original,physics,2,1,0.007980331652050948,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-42,model,2,1,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-19:20,model,2,1,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-38,model,2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,R2-load-return,model,2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24,model,2,1,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24,model,2,1,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24-order,model,2,1,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-21,model,2,2,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-43,model,2,2,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-17,physics,2,2,0.01801665629988719,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-17-original,physics,2,2,0.01801665629988719,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-42,model,2,2,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-19:20,model,2,2,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-38,model,2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,R2-load-return,model,2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24,model,2,2,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24,model,2,2,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24-order,model,2,2,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-21,model,2,3,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-43,model,2,3,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-17,physics,2,3,0.007144287828575374,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-17-original,physics,2,3,0.007144287828575374,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-42,model,2,3,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-19:20,model,2,3,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-38,model,2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,R2-load-return,model,2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24,model,2,3,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24,model,2,3,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24-order,model,2,3,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-21,model,2,4,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-43,model,2,4,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-17,physics,2,4,0.006302455068609658,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-17-original,physics,2,4,0.006302455068609658,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-42,model,2,4,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-19:20,model,2,4,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-38,model,2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,R2-load-return,model,2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24,model,2,4,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24,model,2,4,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-24-order,model,2,4,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-35:36,model,S1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,mix-original,physics,S1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-35:36,model,S1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,mix-original,physics,S1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-35:36,model,S1,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,mix-original,physics,S1,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-35:36,model,S1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,mix-original,physics,S1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-35:36,model,S2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,mix-original,physics,S2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-35:36,model,S2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,mix-original,physics,S2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-35:36,model,S2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,mix-original,physics,S2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-35:36,model,S2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,mix-original,physics,S2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-35:36,model,R1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,mix-original,physics,R1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-35:36,model,R1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,mix-original,physics,R1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-35:36,model,R1,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,mix-original,physics,R1,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-35:36,model,R1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,mix-original,physics,R1,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-35:36,model,R2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,mix-original,physics,R2,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-35:36,model,R2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,mix-original,physics,R2,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-35:36,model,R2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,mix-original,physics,R2,3,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-35:36,model,R2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,mix-original,physics,R2,4,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-23,model,1,1,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-23,model,1,2,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-23,model,1,3,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-23,model,1,4,0.0,kg/s,2.4999999999999998e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-39:40,model,S1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,1,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-23-kappa,model,1,1,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-22,model,S1,1,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-26,model,S1,1,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-25,physics,S1,1,0.03675222999581284,normalized,1.0e-6,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,WMM-replay,physics,S1,1,1.5079394583495969,K,0.0001,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-52-MC,model,S1,1,0.0,MW,3.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-52-unrelaxed,physics,S1,1,0.010482915246668468,MW,3.0e-6,false
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-39:40,model,S1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-41,model,1,2,0.0,K,0.0001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-23-kappa,model,1,2,0.0,kPa,0.001,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-22,model,S1,2,0.0,normalized,1.0e-6,true
r3-study-20260917T045811-7399ae72_single-schpd,1,initialization,3-26,model,S1,2,0.0,normalized,1.0e-6,true
