run_id,t,time_h,node,tau_S_K,tau_R_K,H_MW,m_kg_s
r2-20260916T160851-90979250,1,1.0,1,347.49368926265964,312.84263867367275,0.1919288853078138,1.1860388928176882
r2-20260916T160851-90979250,1,1.0,2,349.36796790878844,313.0,0.15,1.1860388928176882
r2-20260916T160851-90979250,2,2.0,1,358.21018606565514,312.85268588735954,0.25500300030326495,1.1339375005563919
r2-20260916T160851-90979250,2,2.0,2,353.0393253401335,313.0,0.16,1.1339375005563919
r2-20260916T160851-90979250,3,3.0,1,353.6365527205469,312.84842238513323,0.2250030003243277,1.1194973816947773
r2-20260916T160851-90979250,3,3.0,2,355.2042313112552,313.0,0.17,1.1194973816947773
r2-20260916T160851-90979250,4,4.0,1,356.5220217665877,312.84553534948844,0.24088248286523786,1.091912150318388
r2-20260916T160851-90979250,4,4.0,2,354.72033930895486,313.0,0.16,1.091912150318388
