run_id,stage,label,pipe,side,time_h,flow_kg_s,outlet_K,replay_K,heat_MW
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,S,1.0,1.499999994430323,352.57295554521596,352.572955545225,0.12445546588413754
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,R,1.0,1.499999994430323,318.00929978297955,318.009299782981,0.12445546588413754
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,S,2.0,0.5856003004329865,352.3925573831607,352.39255738313034,0.1746192569915988
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,R,2.0,0.5856003004329865,318.8936045227013,318.89360452268846,0.1746192569915988
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,S,3.0,1.4396809770446704,352.3854480972039,352.3854480972044,0.0933639916657603
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,R,3.0,1.4396809770446704,308.6839986828205,308.6839986828171,0.0933639916657603
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,S,4.0,0.9999999987315379,352.5658246655185,352.5658246653247,0.1555971301235947
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,R,4.0,0.9999999987315379,310.0320166616034,310.0320166614325,0.1555971301235947
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,S,5.0,1.0,352.4879120826554,352.4879120831187,0.16908500234509272
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,R,5.0,1.0,312.0921671383899,312.09216713880335,0.16908500234509272
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,S,6.0,1.0,352.4879120834421,352.4879120834421,0.1683592296722896
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,R,6.0,1.0,312.6588390530559,312.65883905305583,0.1683592296722896
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,S,7.0,1.0,352.4879120834421,352.4879120834421,0.1683592296722896
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,R,7.0,1.0,312.74450314224686,312.74450314224686,0.1683592296722896
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,S,8.0,1.0,352.4879120834421,352.4879120834421,0.1683592296722896
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,R,8.0,1.0,312.74450314224686,312.74450314224686,0.1683592296722896
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,S,9.0,1.0,352.4879120834421,352.4879120834421,0.1683592296722896
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,R,9.0,1.0,312.74450314224686,312.74450314224686,0.1683592296722896
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,S,10.0,1.0,352.4879120834421,352.4879120834421,0.1683592296722896
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,R,10.0,1.0,312.74450314224686,312.74450314224686,0.1683592296722896
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,S,11.0,1.0,352.4879120834421,352.4879120834421,0.1683592296722896
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,R,11.0,1.0,312.74450314224686,312.74450314224686,0.1683592296722896
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,S,12.0,1.0,352.4879120834421,352.4879120834421,0.1683592296722896
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,R,12.0,1.0,312.74450314224686,312.74450314224686,0.1683592296722896
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,S,13.0,1.0,352.4879120834421,352.4879120834421,0.1683592296722896
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,R,13.0,1.0,312.74450314224686,312.74450314224686,0.1683592296722896
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,S,14.0,1.0,352.4879120834421,352.4879120834421,0.1683592296722896
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,1,R,14.0,1.0,312.74450314224686,312.74450314224686,0.1683592296722896
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,2,S,1.0,2.420989430116641,352.50387577700405,352.50387577700394,0.3
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,2,R,1.0,2.420989430116641,320.82563118125705,320.825631181257,0.3
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,2,S,2.0,1.5396198155903795,352.48655209026333,352.486552090261,0.32
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,2,R,2.0,1.5396198155903795,309.4201644632299,309.42016446322793,0.32
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,2,S,3.0,1.939680983442801,352.3050298136398,352.30502981363975,0.34
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,2,R,3.0,1.939680983442801,308.5409569185475,308.5409569185475,0.34
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,2,S,4.0,1.8985730291083982,352.4452885186089,352.4452885186097,0.32
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,2,R,4.0,1.8985730291083982,311.7713691694313,311.771369169432,0.32
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,2,S,5.0,2.0,352.4884584018383,352.48845840183833,0.33170305057544147
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,2,R,5.0,2.0,312.7416661083113,312.74166610831134,0.33170305057544147
r3-v2-20260917T092124-cb7d8099/two-source-VF_CT-reference,1,verified final,2,S,6.0,2.0,352.4884584018383,352.48845840183833,0.33170305057544147
