cost,id,model_pass,model_ratio,name,objective_kind,physical_pass,physics_ratio,stage,status,terminal_checked,terminal_pass,terminal_ratio
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,1,infeasible_certified,false,false,NaN
193.92855579900805,single-source-schpd-physical,true,8.245969512491893e-5,baseline_diagnostic,normalized_slack,false,2.3997331729928195e6,2,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,3,infeasible_certified,false,false,NaN
194.78751319921605,single-source-schpd-physical,true,0.0001764888440350279,baseline_diagnostic,normalized_slack,false,2.397507535863777e6,4,solver_optimal,false,false,NaN
80.7856349224336,single-source-schpd-physical,true,2.0579437459700145e-5,baseline_dispatch,operating_cost,false,96605.52741962671,5,solver_optimal,false,false,NaN
80.7856349224336,single-source-schpd-physical,true,2.0579437459700145e-5,baseline_pressure_check,operating_cost,true,0.00026079940203954655,6,solver_optimal,false,false,NaN
80.7856349224336,single-source-schpd-physical,true,2.0579437459700145e-5,baseline_dispatch,operating_cost,false,96605.52741962671,7,solver_optimal,false,false,NaN
80.7856349224336,single-source-schpd-physical,true,2.0579437459700145e-5,baseline_pressure_check,operating_cost,true,0.00026079940203954655,8,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,9,infeasible_certified,false,false,NaN
195.0753869835129,single-source-schpd-physical,true,2.706659932387483e-5,baseline_diagnostic,normalized_slack,false,2.3960158896969464e6,10,solver_optimal,false,false,NaN
79.53736976250165,single-source-schpd-physical,true,8.567961155373874e-7,baseline_dispatch,operating_cost,false,96863.43364049125,11,solver_optimal,false,false,NaN
79.53736976250165,single-source-schpd-physical,true,8.567961155373874e-7,baseline_pressure_check,operating_cost,true,7.809838192818219e-5,12,solver_optimal,false,false,NaN
79.53736976250165,single-source-schpd-physical,true,8.567961155373874e-7,baseline_dispatch,operating_cost,false,96863.43364049125,13,solver_optimal,false,false,NaN
79.53736976250165,single-source-schpd-physical,true,8.567961155373874e-7,baseline_pressure_check,operating_cost,true,7.809838192818219e-5,14,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,15,infeasible_certified,false,false,NaN
194.54062638426828,single-source-schpd-physical,true,2.357471433620956e-5,baseline_diagnostic,normalized_slack,false,2.396506909240589e6,16,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,17,infeasible_certified,false,false,NaN
194.7955272892023,single-source-schpd-physical,true,3.781193424969862e-5,baseline_diagnostic,normalized_slack,false,2.3956409542974713e6,18,solver_optimal,false,false,NaN
78.90847490159553,single-source-schpd-physical,true,1.1405575558084042e-6,baseline_dispatch,operating_cost,false,98133.99291575896,19,solver_optimal,false,false,NaN
78.90847490159553,single-source-schpd-physical,true,1.1405575558084042e-6,baseline_pressure_check,operating_cost,true,6.079344503934908e-5,20,solver_optimal,false,false,NaN
78.90847490159553,single-source-schpd-physical,true,1.1405575558084042e-6,baseline_dispatch,operating_cost,false,98133.99291575896,21,solver_optimal,false,false,NaN
78.90847490159553,single-source-schpd-physical,true,1.1405575558084042e-6,baseline_pressure_check,operating_cost,true,6.079344503934908e-5,22,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,23,infeasible_certified,false,false,NaN
192.6142308896667,single-source-schpd-physical,true,4.384855315881125e-5,baseline_diagnostic,normalized_slack,false,2.3944166369609633e6,24,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,25,infeasible_certified,false,false,NaN
195.26656913802452,single-source-schpd-physical,true,1.3265196657571852e-5,baseline_diagnostic,normalized_slack,false,2.3972968028440126e6,26,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,27,infeasible_certified,false,false,NaN
194.79757767956738,single-source-schpd-physical,true,4.222400521034803e-5,baseline_diagnostic,normalized_slack,false,2.3956983958806577e6,28,solver_optimal,false,false,NaN
78.58706475753199,single-source-schpd-physical,true,1.1806412329266418e-6,baseline_dispatch,operating_cost,false,97541.56474709768,29,solver_optimal,false,false,NaN
78.58706475753199,single-source-schpd-physical,true,1.1806412329266418e-6,baseline_pressure_check,operating_cost,true,6.921632451223347e-5,30,solver_optimal,false,false,NaN
78.58706475753199,single-source-schpd-physical,true,1.1806412329266418e-6,baseline_dispatch,operating_cost,false,97541.56474709768,31,solver_optimal,false,false,NaN
78.58706475753199,single-source-schpd-physical,true,1.1806412329266418e-6,baseline_pressure_check,operating_cost,true,6.921632451223347e-5,32,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,33,infeasible_certified,false,false,NaN
191.88016074562574,single-source-schpd-physical,true,5.214496143511563e-5,baseline_diagnostic,normalized_slack,false,2.3937986527081546e6,34,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,35,infeasible_certified,false,false,NaN
195.25465814989042,single-source-schpd-physical,true,1.1145067649138633e-5,baseline_diagnostic,normalized_slack,false,2.397625702093843e6,36,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,37,infeasible_certified,false,false,NaN
195.2788574578382,single-source-schpd-physical,true,1.0028101612234473e-5,baseline_diagnostic,normalized_slack,false,2.39710780026999e6,38,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,39,infeasible_certified,false,false,NaN
194.80168827258876,single-source-schpd-physical,true,4.331036467057728e-5,baseline_diagnostic,normalized_slack,false,2.3957198621424288e6,40,solver_optimal,false,false,NaN
78.42390734647748,single-source-schpd-physical,true,8.088159771565036e-7,baseline_dispatch,operating_cost,false,97277.94124601751,41,solver_optimal,false,false,NaN
78.42390734647748,single-source-schpd-physical,true,8.088159771565036e-7,baseline_pressure_check,operating_cost,true,7.72494488082004e-5,42,solver_optimal,false,false,NaN
78.42390734647748,single-source-schpd-physical,true,8.088159771565036e-7,baseline_dispatch,operating_cost,false,97277.94124601751,43,solver_optimal,false,false,NaN
78.42390734647748,single-source-schpd-physical,true,8.088159771565036e-7,baseline_pressure_check,operating_cost,true,7.72494488082004e-5,44,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,45,infeasible_certified,false,false,NaN
191.53367464221807,single-source-schpd-physical,true,5.568140915355164e-5,baseline_diagnostic,normalized_slack,false,2.3934900189810167e6,46,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,47,infeasible_certified,false,false,NaN
195.23409814449187,single-source-schpd-physical,true,1.4594605691834568e-5,baseline_diagnostic,normalized_slack,false,2.397781738493397e6,48,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,49,infeasible_certified,false,false,NaN
195.26700905105344,single-source-schpd-physical,true,1.5366677998299815e-5,baseline_diagnostic,normalized_slack,false,2.397229286041663e6,50,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,51,infeasible_certified,false,false,NaN
195.31956540960493,single-source-schpd-physical,true,0.00020098131398320354,baseline_diagnostic,normalized_slack,false,2.3970653460067506e6,52,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,53,infeasible_certified,false,false,NaN
194.80361575126366,single-source-schpd-physical,true,4.3586537903277746e-5,baseline_diagnostic,normalized_slack,false,2.395727219191171e6,54,solver_optimal,false,false,NaN
78.34162094752202,single-source-schpd-physical,true,1.1540751210584177e-5,baseline_dispatch,operating_cost,false,96466.34349662998,55,solver_optimal,false,false,NaN
78.34162094752202,single-source-schpd-physical,true,1.1540751210584177e-5,baseline_pressure_check,operating_cost,true,8.207071307275715e-5,56,solver_optimal,false,false,NaN
78.34162094752202,single-source-schpd-physical,true,1.1540751210584177e-5,baseline_dispatch,operating_cost,false,96466.34349662998,57,solver_optimal,false,false,NaN
78.34162094752202,single-source-schpd-physical,true,1.1540751210584177e-5,baseline_pressure_check,operating_cost,true,8.207071307275715e-5,58,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,59,infeasible_certified,false,false,NaN
191.37037880787435,single-source-schpd-physical,true,5.7315569097495036e-5,baseline_diagnostic,normalized_slack,false,2.3933470136097074e6,60,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,61,infeasible_certified,false,false,NaN
195.00795774618177,single-source-schpd-physical,true,1.682203130595827e-5,baseline_diagnostic,normalized_slack,false,2.397476564046908e6,62,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,63,infeasible_certified,false,false,NaN
195.25845006532086,single-source-schpd-physical,true,1.6219906896685233e-5,baseline_diagnostic,normalized_slack,false,2.3972861533639836e6,64,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,65,infeasible_certified,false,false,NaN
195.28976399216336,single-source-schpd-physical,true,6.203479110519203e-6,baseline_diagnostic,normalized_slack,false,2.397075626261498e6,66,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,67,infeasible_certified,false,false,NaN
195.7964061024736,single-source-schpd-physical,true,8.38185241920428e-6,baseline_diagnostic,normalized_slack,false,2.3980752744707316e6,68,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,69,infeasible_certified,false,false,NaN
194.80486900790453,single-source-schpd-physical,true,4.3668041632440025e-5,baseline_diagnostic,normalized_slack,false,2.395730828240013e6,70,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,71,infeasible_certified,false,false,NaN
193.2834995010552,single-source-schpd-physical,true,3.305793365059616e-5,baseline_diagnostic,normalized_slack,false,2.392187020848476e6,72,solver_optimal,false,false,NaN
78.3209734992213,single-source-schpd-physical,true,0.015024606466948476,baseline_dispatch,operating_cost,false,85554.80158278348,73,solver_optimal,false,false,NaN
78.3209734992213,single-source-schpd-physical,true,0.015024606466948476,baseline_pressure_check,operating_cost,true,0.015024606466948476,74,solver_optimal,false,false,NaN
78.3209734992213,single-source-schpd-physical,true,0.015024606466948476,baseline_dispatch,operating_cost,false,85554.80158278348,75,solver_optimal,false,false,NaN
78.3209734992213,single-source-schpd-physical,true,0.015024606466948476,baseline_pressure_check,operating_cost,true,0.015024606466948476,76,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,77,infeasible_certified,false,false,NaN
191.33050442956645,single-source-schpd-physical,true,5.7712796152590326e-5,baseline_diagnostic,normalized_slack,false,2.393312236582578e6,78,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,79,infeasible_certified,false,false,NaN
194.94441133113884,single-source-schpd-physical,true,1.737568717405872e-5,baseline_diagnostic,normalized_slack,false,2.3974021029060143e6,80,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,81,infeasible_certified,false,false,NaN
195.25513939841738,single-source-schpd-physical,true,1.618778480920757e-5,baseline_diagnostic,normalized_slack,false,2.3972981790121687e6,82,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,83,infeasible_certified,false,false,NaN
195.28452257322664,single-source-schpd-physical,true,7.263947593483073e-6,baseline_diagnostic,normalized_slack,false,2.3970827981556486e6,84,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,85,infeasible_certified,false,false,NaN
195.5216355483733,single-source-schpd-physical,true,8.629577476727505e-6,baseline_diagnostic,normalized_slack,false,2.397473352417547e6,86,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,87,infeasible_certified,false,false,NaN
195.4487319946992,single-source-schpd-physical,true,2.8979983414278933e-5,baseline_diagnostic,normalized_slack,false,2.397238394533006e6,88,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,89,infeasible_certified,false,false,NaN
194.99599320782633,single-source-schpd-physical,true,0.00034957127174507524,baseline_diagnostic,normalized_slack,false,2.3961419776151255e6,90,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,91,infeasible_certified,false,false,NaN
193.28633191514785,single-source-schpd-physical,true,3.304156440750672e-5,baseline_diagnostic,normalized_slack,false,2.3921937328851097e6,92,solver_optimal,false,false,NaN
78.31063113538731,single-source-schpd-physical,true,7.105806683801082e-6,baseline_dispatch,operating_cost,false,65533.348661490396,93,solver_optimal,false,false,NaN
78.31063113538731,single-source-schpd-physical,true,7.105806683801082e-6,baseline_pressure_check,operating_cost,true,4.427479043112026e-5,94,solver_optimal,false,false,NaN
78.31063113538731,single-source-schpd-physical,true,7.105806683801082e-6,baseline_dispatch,operating_cost,false,65533.348661490396,95,solver_optimal,false,false,NaN
78.31063113538731,single-source-schpd-physical,true,7.105806683801082e-6,baseline_pressure_check,operating_cost,true,4.427479043112026e-5,96,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,97,infeasible_certified,false,false,NaN
191.31069321391107,single-source-schpd-physical,true,5.790970929382386e-5,baseline_diagnostic,normalized_slack,false,2.3932949785241676e6,98,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,99,infeasible_certified,false,false,NaN
194.91259028094805,single-source-schpd-physical,true,1.7654988994760372e-5,baseline_diagnostic,normalized_slack,false,2.397365114846983e6,100,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,101,infeasible_certified,false,false,NaN
195.25325258375943,single-source-schpd-physical,true,1.613080881104813e-5,baseline_diagnostic,normalized_slack,false,2.3973033426584755e6,102,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,103,infeasible_certified,false,false,NaN
195.2822077029986,single-source-schpd-physical,true,7.783477387449622e-6,baseline_diagnostic,normalized_slack,false,2.3970867533929884e6,104,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,105,infeasible_certified,false,false,NaN
195.47952037109127,single-source-schpd-physical,true,7.856126527308127e-6,baseline_diagnostic,normalized_slack,false,2.397386797785653e6,106,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,107,infeasible_certified,false,false,NaN
195.65694248537787,single-source-schpd-physical,true,2.0443191795950348e-5,baseline_diagnostic,normalized_slack,false,2.397716755802338e6,108,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,109,infeasible_certified,false,false,NaN
194.81645513473578,single-source-schpd-physical,true,7.204531693276266e-5,baseline_diagnostic,normalized_slack,false,2.3957638978433176e6,110,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,111,infeasible_certified,false,false,NaN
194.52714464875655,single-source-schpd-physical,true,1.5711281145703617e-5,baseline_diagnostic,normalized_slack,false,2.395090750099321e6,112,solver_optimal,false,false,NaN
NaN,single-source-schpd-physical,false,NaN,baseline_dispatch,operating_cost,false,NaN,113,infeasible_certified,false,false,NaN
193.28914671208483,single-source-schpd-physical,true,3.3024822273898244e-5,baseline_diagnostic,normalized_slack,false,2.3922003531081895e6,114,solver_optimal,false,false,NaN
78.30541794420482,single-source-schpd-physical,true,0.03326335664318355,baseline_dispatch,operating_cost,false,2098.5052209346177,115,solver_optimal,false,false,NaN
78.30541794420482,single-source-schpd-physical,true,0.03326335664318355,baseline_pressure_check,operating_cost,true,0.15704885941724997,116,solver_optimal,false,false,NaN
78.30541794420482,single-source-schpd-physical,true,0.03326335664318355,baseline_dispatch,operating_cost,false,2098.5052209346177,117,solver_optimal,false,false,NaN
78.30541794420482,single-source-schpd-physical,true,0.03326335664318355,baseline_pressure_check,operating_cost,true,0.15704885941724997,118,solver_optimal,false,false,NaN
80.78563474020463,single-source-schpd-physical,true,0.0023137118690859846,baseline_strict_check,operating_cost,true,0.0007435304767711148,119,solver_optimal,false,false,NaN
78.30545009867342,single-source-schpd-physical,true,0.0021892803125922455,baseline_strict_check,operating_cost,true,0.0008078215301549063,120,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,1,infeasible_certified,false,false,NaN
193.92855579900805,single-source-schpd-normalized,true,8.245969512491893e-5,baseline_diagnostic,normalized_slack,false,2.3997331729928195e6,2,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,3,infeasible_certified,false,false,NaN
194.78751319921605,single-source-schpd-normalized,true,0.0001764888440350279,baseline_diagnostic,normalized_slack,false,2.397507535863777e6,4,solver_optimal,false,false,NaN
80.7856349224336,single-source-schpd-normalized,true,2.0579437459700145e-5,baseline_dispatch,operating_cost,false,96605.52741962671,5,solver_optimal,false,false,NaN
80.7856349224336,single-source-schpd-normalized,true,2.0579437459700145e-5,baseline_pressure_check,operating_cost,true,0.00026079940203954655,6,solver_optimal,false,false,NaN
80.7856349224336,single-source-schpd-normalized,true,2.0579437459700145e-5,baseline_dispatch,operating_cost,false,96605.52741962671,7,solver_optimal,false,false,NaN
80.7856349224336,single-source-schpd-normalized,true,2.0579437459700145e-5,baseline_pressure_check,operating_cost,true,0.00026079940203954655,8,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,9,infeasible_certified,false,false,NaN
195.0753869835129,single-source-schpd-normalized,true,2.706659932387483e-5,baseline_diagnostic,normalized_slack,false,2.3960158896969464e6,10,solver_optimal,false,false,NaN
79.53736976250165,single-source-schpd-normalized,true,8.567961155373874e-7,baseline_dispatch,operating_cost,false,96863.43364049125,11,solver_optimal,false,false,NaN
79.53736976250165,single-source-schpd-normalized,true,8.567961155373874e-7,baseline_pressure_check,operating_cost,true,7.809838192818219e-5,12,solver_optimal,false,false,NaN
79.53736976250165,single-source-schpd-normalized,true,8.567961155373874e-7,baseline_dispatch,operating_cost,false,96863.43364049125,13,solver_optimal,false,false,NaN
79.53736976250165,single-source-schpd-normalized,true,8.567961155373874e-7,baseline_pressure_check,operating_cost,true,7.809838192818219e-5,14,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,15,infeasible_certified,false,false,NaN
194.54062638426828,single-source-schpd-normalized,true,2.357471433620956e-5,baseline_diagnostic,normalized_slack,false,2.396506909240589e6,16,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,17,infeasible_certified,false,false,NaN
194.7955272892023,single-source-schpd-normalized,true,3.781193424969862e-5,baseline_diagnostic,normalized_slack,false,2.3956409542974713e6,18,solver_optimal,false,false,NaN
78.90847490159553,single-source-schpd-normalized,true,1.1405575558084042e-6,baseline_dispatch,operating_cost,false,98133.99291575896,19,solver_optimal,false,false,NaN
78.90847490159553,single-source-schpd-normalized,true,1.1405575558084042e-6,baseline_pressure_check,operating_cost,true,6.079344503934908e-5,20,solver_optimal,false,false,NaN
78.90847490159553,single-source-schpd-normalized,true,1.1405575558084042e-6,baseline_dispatch,operating_cost,false,98133.99291575896,21,solver_optimal,false,false,NaN
78.90847490159553,single-source-schpd-normalized,true,1.1405575558084042e-6,baseline_pressure_check,operating_cost,true,6.079344503934908e-5,22,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,23,infeasible_certified,false,false,NaN
192.6142308896667,single-source-schpd-normalized,true,4.384855315881125e-5,baseline_diagnostic,normalized_slack,false,2.3944166369609633e6,24,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,25,infeasible_certified,false,false,NaN
195.26656913802452,single-source-schpd-normalized,true,1.3265196657571852e-5,baseline_diagnostic,normalized_slack,false,2.3972968028440126e6,26,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,27,infeasible_certified,false,false,NaN
194.79757767956738,single-source-schpd-normalized,true,4.222400521034803e-5,baseline_diagnostic,normalized_slack,false,2.3956983958806577e6,28,solver_optimal,false,false,NaN
78.58706475753199,single-source-schpd-normalized,true,1.1806412329266418e-6,baseline_dispatch,operating_cost,false,97541.56474709768,29,solver_optimal,false,false,NaN
78.58706475753199,single-source-schpd-normalized,true,1.1806412329266418e-6,baseline_pressure_check,operating_cost,true,6.921632451223347e-5,30,solver_optimal,false,false,NaN
78.58706475753199,single-source-schpd-normalized,true,1.1806412329266418e-6,baseline_dispatch,operating_cost,false,97541.56474709768,31,solver_optimal,false,false,NaN
78.58706475753199,single-source-schpd-normalized,true,1.1806412329266418e-6,baseline_pressure_check,operating_cost,true,6.921632451223347e-5,32,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,33,infeasible_certified,false,false,NaN
191.88016074562574,single-source-schpd-normalized,true,5.214496143511563e-5,baseline_diagnostic,normalized_slack,false,2.3937986527081546e6,34,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,35,infeasible_certified,false,false,NaN
195.25465814989042,single-source-schpd-normalized,true,1.1145067649138633e-5,baseline_diagnostic,normalized_slack,false,2.397625702093843e6,36,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,37,infeasible_certified,false,false,NaN
195.2788574578382,single-source-schpd-normalized,true,1.0028101612234473e-5,baseline_diagnostic,normalized_slack,false,2.39710780026999e6,38,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,39,infeasible_certified,false,false,NaN
194.80168827258876,single-source-schpd-normalized,true,4.331036467057728e-5,baseline_diagnostic,normalized_slack,false,2.3957198621424288e6,40,solver_optimal,false,false,NaN
78.42390734647748,single-source-schpd-normalized,true,8.088159771565036e-7,baseline_dispatch,operating_cost,false,97277.94124601751,41,solver_optimal,false,false,NaN
78.42390734647748,single-source-schpd-normalized,true,8.088159771565036e-7,baseline_pressure_check,operating_cost,true,7.72494488082004e-5,42,solver_optimal,false,false,NaN
78.42390734647748,single-source-schpd-normalized,true,8.088159771565036e-7,baseline_dispatch,operating_cost,false,97277.94124601751,43,solver_optimal,false,false,NaN
78.42390734647748,single-source-schpd-normalized,true,8.088159771565036e-7,baseline_pressure_check,operating_cost,true,7.72494488082004e-5,44,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,45,infeasible_certified,false,false,NaN
191.53367464221807,single-source-schpd-normalized,true,5.568140915355164e-5,baseline_diagnostic,normalized_slack,false,2.3934900189810167e6,46,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,47,infeasible_certified,false,false,NaN
195.23409814449187,single-source-schpd-normalized,true,1.4594605691834568e-5,baseline_diagnostic,normalized_slack,false,2.397781738493397e6,48,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,49,infeasible_certified,false,false,NaN
195.26700905105344,single-source-schpd-normalized,true,1.5366677998299815e-5,baseline_diagnostic,normalized_slack,false,2.397229286041663e6,50,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,51,infeasible_certified,false,false,NaN
195.31956540960493,single-source-schpd-normalized,true,0.00020098131398320354,baseline_diagnostic,normalized_slack,false,2.3970653460067506e6,52,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,53,infeasible_certified,false,false,NaN
194.80361575126366,single-source-schpd-normalized,true,4.3586537903277746e-5,baseline_diagnostic,normalized_slack,false,2.395727219191171e6,54,solver_optimal,false,false,NaN
78.34162094752202,single-source-schpd-normalized,true,1.1540751210584177e-5,baseline_dispatch,operating_cost,false,96466.34349662998,55,solver_optimal,false,false,NaN
78.34162094752202,single-source-schpd-normalized,true,1.1540751210584177e-5,baseline_pressure_check,operating_cost,true,8.207071307275715e-5,56,solver_optimal,false,false,NaN
78.34162094752202,single-source-schpd-normalized,true,1.1540751210584177e-5,baseline_dispatch,operating_cost,false,96466.34349662998,57,solver_optimal,false,false,NaN
78.34162094752202,single-source-schpd-normalized,true,1.1540751210584177e-5,baseline_pressure_check,operating_cost,true,8.207071307275715e-5,58,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,59,infeasible_certified,false,false,NaN
191.37037880787435,single-source-schpd-normalized,true,5.7315569097495036e-5,baseline_diagnostic,normalized_slack,false,2.3933470136097074e6,60,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,61,infeasible_certified,false,false,NaN
195.00795774618177,single-source-schpd-normalized,true,1.682203130595827e-5,baseline_diagnostic,normalized_slack,false,2.397476564046908e6,62,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,63,infeasible_certified,false,false,NaN
195.25845006532086,single-source-schpd-normalized,true,1.6219906896685233e-5,baseline_diagnostic,normalized_slack,false,2.3972861533639836e6,64,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,65,infeasible_certified,false,false,NaN
195.28976399216336,single-source-schpd-normalized,true,6.203479110519203e-6,baseline_diagnostic,normalized_slack,false,2.397075626261498e6,66,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,67,infeasible_certified,false,false,NaN
195.7964061024736,single-source-schpd-normalized,true,8.38185241920428e-6,baseline_diagnostic,normalized_slack,false,2.3980752744707316e6,68,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,69,infeasible_certified,false,false,NaN
194.80486900790453,single-source-schpd-normalized,true,4.3668041632440025e-5,baseline_diagnostic,normalized_slack,false,2.395730828240013e6,70,solver_optimal,false,false,NaN
NaN,single-source-schpd-normalized,false,NaN,baseline_dispatch,operating_cost,false,NaN,71,infeasible_certified,false,false,NaN
193.2834995010552,single-source-schpd-normalized,true,3.305793365059616e-5,baseline_diagnostic,normalized_slack,false,2.392187020848476e6,72,solver_optimal,false,false,NaN
78.3209734992213,single-source-schpd-normalized,true,0.015024606466948476,baseline_dispatch,operating_cost,false,85554.80158278348,73,solver_optimal,false,false,NaN
