record_id,run_id,scope,id,entity,t,residual,tolerance,normalized,pass,unit
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,down_bid/1,"",0,0.0,0.00019999999999999998,0.0,true,USD/MWh
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,down_bid/2,"",0,0.0,0.00019999999999999998,0.0,true,USD/MWh
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,down_bid/3,"",0,0.0,0.00019999999999999998,0.0,true,USD/MWh
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,down_bid/4,"",0,0.0,0.00019999999999999998,0.0,true,USD/MWh
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,energy_bid/1,"",0,0.0,0.00019999999999999998,0.0,true,USD/MWh
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,energy_bid/2,"",0,0.0,0.00019999999999999998,0.0,true,USD/MWh
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,energy_bid/3,"",0,0.0,0.00019999999999999998,0.0,true,USD/MWh
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,energy_bid/4,"",0,0.0,0.00019999999999999998,0.0,true,USD/MWh
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,up_bid/1,"",0,0.0,0.00019999999999999998,0.0,true,USD/MWh
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,up_bid/2,"",0,0.0,0.00019999999999999998,0.0,true,USD/MWh
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,up_bid/3,"",0,0.0,0.00019999999999999998,0.0,true,USD/MWh
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,up_bid/4,"",0,0.0,0.00019999999999999998,0.0,true,USD/MWh
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,P_DA_MW/1,"",0,0.0,2.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,P_DA_MW/2,"",0,0.0,2.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,P_DA_MW/3,"",0,0.0,2.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,P_DA_MW/4,"",0,0.0,2.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,R_down_MW/1,"",0,0.0,2.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,R_down_MW/2,"",0,0.0,2.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,R_down_MW/3,"",0,0.0,2.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,R_down_MW/4,"",0,0.0,2.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,R_up_MW/1,"",0,0.0,2.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,R_up_MW/2,"",0,0.0,2.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,R_up_MW/3,"",0,0.0,2.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,R_up_MW/4,"",0,0.0,2.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,upper-objective,"",0,0.0,1.3550890621602832e-5,0.0,true,USD
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate,independent-lower-optimum,"",0,0.0,0.0001,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,P_G1,1,0.0,6.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,P_G1,2,0.0,6.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,P_G1,3,0.0,6.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,P_G1,4,0.0,6.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_reduced_cost,P_G1,1,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_reduced_cost,P_G1,2,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_reduced_cost,P_G1,3,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_reduced_cost,P_G1,4,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_stationarity,P_G1,1,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_stationarity,P_G1,2,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_stationarity,P_G1,3,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_stationarity,P_G1,4,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_variable_complementarity,P_G1,1,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_variable_complementarity,P_G1,2,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_variable_complementarity,P_G1,3,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_variable_complementarity,P_G1,4,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,P_IES1,1,0.0,6.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,P_IES1,2,0.0,6.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,P_IES1,3,0.0,6.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,P_IES1,4,0.0,6.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_reduced_cost,P_IES1,1,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_reduced_cost,P_IES1,2,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_reduced_cost,P_IES1,3,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_reduced_cost,P_IES1,4,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_stationarity,P_IES1,1,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_stationarity,P_IES1,2,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_stationarity,P_IES1,3,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_stationarity,P_IES1,4,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_variable_complementarity,P_IES1,1,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_variable_complementarity,P_IES1,2,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_variable_complementarity,P_IES1,3,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_variable_complementarity,P_IES1,4,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,R_G_down1,1,0.0,6.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,R_G_down1,2,0.0,6.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,R_G_down1,3,0.0,6.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,R_G_down1,4,0.0,6.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_reduced_cost,R_G_down1,1,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_reduced_cost,R_G_down1,2,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_reduced_cost,R_G_down1,3,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_reduced_cost,R_G_down1,4,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_stationarity,R_G_down1,1,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_stationarity,R_G_down1,2,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_stationarity,R_G_down1,3,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_stationarity,R_G_down1,4,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_variable_complementarity,R_G_down1,1,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_variable_complementarity,R_G_down1,2,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_variable_complementarity,R_G_down1,3,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_variable_complementarity,R_G_down1,4,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,R_G_up1,1,0.0,6.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,R_G_up1,2,0.0,6.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,R_G_up1,3,0.0,6.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,R_G_up1,4,0.0,6.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_reduced_cost,R_G_up1,1,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_reduced_cost,R_G_up1,2,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_reduced_cost,R_G_up1,3,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_reduced_cost,R_G_up1,4,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_stationarity,R_G_up1,1,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_stationarity,R_G_up1,2,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_stationarity,R_G_up1,3,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_stationarity,R_G_up1,4,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_variable_complementarity,R_G_up1,1,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_variable_complementarity,R_G_up1,2,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_variable_complementarity,R_G_up1,3,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_variable_complementarity,R_G_up1,4,0.0,1.0e-6,0.0,true,1
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,R_IES_down1,1,0.0,6.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,R_IES_down1,2,0.0,6.0e-6,0.0,true,MW
competitive_future_e030_r005--cuts,r5-strategic-benders-bda1b0b3-4f9d-44e2-990e-b182b481eff5,candidate/independent_market,R5-MK_nonnegative,R_IES_down1,3,0.0,6.0e-6,0.0,true,MW
