id,run_id,stage,formula,object,time,scenario,residual,tolerance,unit,pass
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal_flow,R7-F1-load-bound,1,1,0,0.0,1.0e-6,kg/s,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal_flow,R7-F1-load-bound,2,1,0,0.0,4.9999999999999996e-6,kg/s,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal_flow,R7-F1-load-bound,1,2,0,0.0,1.0e-6,kg/s,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal_flow,R7-F1-load-bound,2,2,0,0.0,4.9999999999999996e-6,kg/s,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal_flow,R7-F1-load-bound,1,3,0,0.0,1.0e-6,kg/s,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal_flow,R7-F1-load-bound,2,3,0,0.0,4.9999999999999996e-6,kg/s,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal_flow,R7-F1-load-bound,1,4,0,0.0,1.0e-6,kg/s,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal_flow,R7-F1-load-bound,2,4,0,0.0,4.9999999999999996e-6,kg/s,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal_flow,6-30,1,1,0,0.0,4.9999999999999996e-6,kg/s,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal_flow,6-30,1,2,0,0.0,4.9999999999999996e-6,kg/s,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal_flow,6-30,1,3,0,0.0,4.9999999999999996e-6,kg/s,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal_flow,6-30,1,4,0,0.0,4.9999999999999996e-6,kg/s,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal_flow,6-30,2,1,0,0.0,4.9999999999999996e-6,kg/s,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal_flow,6-30,2,2,0,0.0,4.9999999999999996e-6,kg/s,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal_flow,6-30,2,3,0,0.0,4.9999999999999996e-6,kg/s,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal_flow,6-30,2,4,0,0.0,4.9999999999999996e-6,kg/s,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-bounds,CHP1,1,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-integer,CHP1,1,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-inactive,CHP1,1,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-bounds,CHP1,1,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-integer,CHP1,1,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-inactive,CHP1,1,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-bounds,CHP1,2,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-integer,CHP1,2,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-inactive,CHP1,2,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-bounds,CHP1,2,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-integer,CHP1,2,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-inactive,CHP1,2,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-bounds,CHP1,3,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-integer,CHP1,3,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-inactive,CHP1,3,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-bounds,CHP1,3,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-integer,CHP1,3,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-inactive,CHP1,3,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-bounds,CHP1,4,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-integer,CHP1,4,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-inactive,CHP1,4,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-bounds,CHP1,4,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-integer,CHP1,4,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-inactive,CHP1,4,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-bounds,BES2,1,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-integer,BES2,1,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-charge,BES2,1,1,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-discharge,BES2,1,1,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-nonsimultaneous,BES2,1,1,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-bounds,BES2,1,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-integer,BES2,1,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-charge,BES2,1,2,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-discharge,BES2,1,2,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-nonsimultaneous,BES2,1,2,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-bounds,BES2,2,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-integer,BES2,2,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-charge,BES2,2,1,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-discharge,BES2,2,1,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-nonsimultaneous,BES2,2,1,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-bounds,BES2,2,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-integer,BES2,2,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-charge,BES2,2,2,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-discharge,BES2,2,2,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-nonsimultaneous,BES2,2,2,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-bounds,BES2,3,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-integer,BES2,3,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-charge,BES2,3,1,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-discharge,BES2,3,1,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-nonsimultaneous,BES2,3,1,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-bounds,BES2,3,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-integer,BES2,3,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-charge,BES2,3,2,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-discharge,BES2,3,2,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-nonsimultaneous,BES2,3,2,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-bounds,BES2,4,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-integer,BES2,4,1,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-charge,BES2,4,1,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-discharge,BES2,4,1,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-nonsimultaneous,BES2,4,1,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-bounds,BES2,4,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-integer,BES2,4,2,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-charge,BES2,4,2,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-discharge,BES2,4,2,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-B1-nonsimultaneous,BES2,4,2,0.0,2.8e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,1,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,1,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,1,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,1,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,1,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-2,CHP1,1,1,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-3,CHP1,1,1,0.0,2.0e-6,Mvar,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-4,CHP1,1,1,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-5,CHP1,1,1,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-11,CHP1,1,1,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-2,CHP1,1,2,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-3,CHP1,1,2,0.0,2.0e-6,Mvar,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-4,CHP1,1,2,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-5,CHP1,1,2,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-11,CHP1,1,2,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,2,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,2,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,2,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,2,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,2,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-2,CHP1,2,1,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-3,CHP1,2,1,0.0,2.0e-6,Mvar,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-4,CHP1,2,1,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-5,CHP1,2,1,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-11,CHP1,2,1,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-2,CHP1,2,2,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-3,CHP1,2,2,0.0,2.0e-6,Mvar,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-4,CHP1,2,2,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-5,CHP1,2,2,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-11,CHP1,2,2,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,3,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,3,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,3,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,3,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,3,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-2,CHP1,3,1,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-3,CHP1,3,1,0.0,2.0e-6,Mvar,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-4,CHP1,3,1,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-5,CHP1,3,1,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-11,CHP1,3,1,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-2,CHP1,3,2,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-3,CHP1,3,2,0.0,2.0e-6,Mvar,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-4,CHP1,3,2,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-5,CHP1,3,2,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,6-11,CHP1,3,2,0.0,2.0e-6,MW,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,4,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,4,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,4,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,4,0,0.0,1.0e-6,1,true
ua0_healthy_zero_loss_prescribed_highs,r7-flow-planning-c327f4a4-e3cc-4100-ac5a-c2387a6a7f33,normal,R7-N1,CHP1,4,0,0.0,1.0e-6,1,true
