mode,fault,old_normal_cost_CNY,new_normal_cost_CNY,old_detailed_loss_MWh,new_detailed_loss_MWh,loss_reduction_MWh,old_run_id,new_run_id,new_model_pass,fixed_inputs_shared
penalty,external_only,497483.5978738365,498199.1064435785,9.521441123589737,10.141924515983817,-0.62048339239408,r7-transport-2b1af380-ef3d-4ba2-87f9-7f9082090905,r7-transport-1ef5aed5-636b-47eb-a768-064304e19818,true,true
penalty,single_1_2,497483.5978738365,498199.1064435785,10.416971247091494,10.437325808244783,-0.020354561153288486,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,r7-transport-e55f58af-6242-4af3-8426-f4e6207ff1f0,true,true
penalty,author_event1,497483.5978738365,498199.1064435785,10.682203848858865,10.552190617756324,0.13001323110254148,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,r7-transport-99455cb2-b668-4b4e-8cb3-92020fe685f0,true,true
