method,equation,scope,entity,t,residual,unit,tolerance,pass
fixed-mip-central,ch04-030:031-Q,model,39,19,9.386935673205699e-13,Mvar,7.599999999999999e-5,true
fixed-mip-central,R9-T4-voltage,model,40,19,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-030:031-P,model,40,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,ch04-030:031-Q,model,40,19,1.582067810090848e-14,Mvar,7.599999999999999e-5,true
fixed-mip-central,R9-T4-voltage,model,41,19,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-030:031-P,model,41,19,8.406608742461685e-13,MW,7.599999999999999e-5,true
fixed-mip-central,ch04-030:031-Q,model,41,19,4.1588954502458364e-13,Mvar,7.599999999999999e-5,true
fixed-mip-central,R9-T4-voltage,model,42,19,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-030:031-P,model,42,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,ch04-030:031-Q,model,42,19,8.43769498715119e-15,Mvar,7.599999999999999e-5,true
fixed-mip-central,R9-T4-voltage,model,43,19,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-030:031-P,model,43,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,ch04-030:031-Q,model,43,19,3.5138558729386205e-14,Mvar,7.599999999999999e-5,true
fixed-mip-central,R9-T4-voltage,model,44,19,0.0,pu²,1.0e-6,true
fixed-mip-central,ch04-030:031-P,model,44,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,ch04-030:031-Q,model,44,19,0.0,Mvar,7.599999999999999e-5,true
fixed-mip-central,R9-T5-direction,model,1,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-integer,model,1,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-m-plus,model,1,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-plusin,model,1,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,1,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-plusout,model,1,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,1,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,1,19,1.700029006457271e-16,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-m-minus,model,1,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-minusin,model,1,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,1,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-minusout,model,1,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,1,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,1,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-direction,model,2,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-integer,model,2,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-m-plus,model,2,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-plusin,model,2,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,2,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-plusout,model,2,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,2,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,2,19,8.673617379884035e-17,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-m-minus,model,2,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-minusin,model,2,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,2,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-minusout,model,2,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,2,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,2,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-direction,model,3,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-integer,model,3,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-m-plus,model,3,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-plusin,model,3,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,3,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-plusout,model,3,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,3,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,3,19,2.42861286636753e-17,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-m-minus,model,3,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-minusin,model,3,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,3,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-minusout,model,3,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,3,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,3,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-direction,model,4,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-integer,model,4,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-m-plus,model,4,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-plusin,model,4,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,4,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-plusout,model,4,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,4,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,4,19,3.9898639947466563e-17,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-m-minus,model,4,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-minusin,model,4,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,4,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-minusout,model,4,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,4,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,4,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-direction,model,5,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-integer,model,5,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-m-plus,model,5,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-plusin,model,5,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,5,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-plusout,model,5,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,5,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,5,19,1.734723475976807e-18,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-m-minus,model,5,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-minusin,model,5,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,5,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-minusout,model,5,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,5,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,5,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-direction,model,6,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-integer,model,6,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-m-plus,model,6,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-plusin,model,6,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,6,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-plusout,model,6,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,6,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,6,19,1.734723475976807e-18,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-m-minus,model,6,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-minusin,model,6,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,6,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-minusout,model,6,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,6,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,6,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-direction,model,7,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-integer,model,7,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-m-plus,model,7,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-plusin,model,7,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,7,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-plusout,model,7,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,7,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,7,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-m-minus,model,7,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-minusin,model,7,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,7,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-minusout,model,7,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,7,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,7,19,1.700029006457271e-16,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-direction,model,8,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-integer,model,8,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-m-plus,model,8,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-plusin,model,8,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,8,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-plusout,model,8,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,8,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,8,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-m-minus,model,8,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-minusin,model,8,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,8,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-minusout,model,8,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,8,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,8,19,1.6653345369377348e-16,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-direction,model,9,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-integer,model,9,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-m-plus,model,9,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-plusin,model,9,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,9,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-plusout,model,9,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,9,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,9,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-m-minus,model,9,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-minusin,model,9,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,9,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-minusout,model,9,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,9,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,9,19,1.7520707107365752e-16,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-direction,model,10,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-integer,model,10,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-m-plus,model,10,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-plusin,model,10,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,10,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-plusout,model,10,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,10,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,10,19,1.734723475976807e-18,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-m-minus,model,10,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-minusin,model,10,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,10,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-minusout,model,10,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,10,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,10,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-direction,model,11,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-integer,model,11,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-m-plus,model,11,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-plusin,model,11,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,11,19,1.8735013540549517e-16,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-plusout,model,11,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,11,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,11,19,1.734723475976807e-18,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-m-minus,model,11,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-minusin,model,11,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,11,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-minusout,model,11,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,11,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,11,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-direction,model,12,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-integer,model,12,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-m-plus,model,12,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-plusin,model,12,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,12,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-plusout,model,12,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,12,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,12,19,3.469446951953614e-17,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-m-minus,model,12,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-minusin,model,12,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,12,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-minusout,model,12,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,12,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,12,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-direction,model,13,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-integer,model,13,19,0.0,1,1.0e-6,true
fixed-mip-central,R9-T5-m-plus,model,13,19,0.0,kg/s,0.0001284494047619048,true
fixed-mip-central,R9-T5-H-plusin,model,13,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,13,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-H-plusout,model,13,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-envelope,model,13,19,0.0,MW,7.599999999999999e-5,true
fixed-mip-central,R9-T5-loss,model,13,19,1.734723475976807e-17,MW,7.599999999999999e-5,true
