method,equation,scope,entity,t,residual,unit,tolerance,pass
joint-mip-central,R9-RN1-commodity-E,model,30,6,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,30,7,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,30,7,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,30,7,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,30,7,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,30,7,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,30,8,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,30,8,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,30,8,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,30,8,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,30,8,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,30,9,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,30,9,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,30,9,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,30,9,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,30,9,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,30,10,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,30,10,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,30,10,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,30,10,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,30,10,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,30,11,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,30,11,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,30,11,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,30,11,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,30,11,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,30,12,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,30,12,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,30,12,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,30,12,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,30,12,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,30,13,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,30,13,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,30,13,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,30,13,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,30,13,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,30,14,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,30,14,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,30,14,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,30,14,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,30,14,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,30,15,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,30,15,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,30,15,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,30,15,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,30,15,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,30,16,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,30,16,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,30,16,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,30,16,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,30,16,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,30,17,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,30,17,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,30,17,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,30,17,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,30,17,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,30,18,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,30,18,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,30,18,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,30,18,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,30,18,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,30,19,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,30,19,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,30,19,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,30,19,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,30,19,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,30,20,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,30,20,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,30,20,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,30,20,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,30,20,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,30,21,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,30,21,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,30,21,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,30,21,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,30,21,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,30,22,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,30,22,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,30,22,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,30,22,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,30,22,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,30,23,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,30,23,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,30,23,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,30,23,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,30,23,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,30,24,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,30,24,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,30,24,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,30,24,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,30,24,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,31,1,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,31,1,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,31,1,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,31,1,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,31,1,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,31,2,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-E,model,31,2,0.0,1,1.0e-6,true
joint-mip-central,R9-RN3-action-bound-E,model,31,2,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-fixed-E,model,31,2,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-commodity-E,model,31,2,0.0,1,1.0e-6,true
joint-mip-central,R9-RN1-integer-E,model,31,3,0.0,1,1.0e-6,true
