method,equation,scope,entity,t,residual,unit,tolerance,pass
joint-mip-central,R9-T6-contract,ledger,A3,5,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-retail-capacity,ledger,A3,5,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-contract,ledger,A4,5,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-retail-capacity,ledger,A4,5,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-contract,ledger,A5,5,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-retail-capacity,ledger,A5,5,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-contract,ledger,A6,5,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-retail-capacity,ledger,A6,5,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-contract,ledger,A7,5,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-retail-capacity,ledger,A7,5,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-contract,ledger,A8,5,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-retail-capacity,ledger,A8,5,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-contract,ledger,A1,6,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-retail-capacity,ledger,A1,6,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-contract,ledger,A2,6,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-retail-capacity,ledger,A2,6,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-contract,ledger,A3,6,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-retail-capacity,ledger,A3,6,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-contract,ledger,A4,6,0.0,MW,7.599999999999999e-5,true
joint-mip-central,R9-T6-retail-capacity,ledger,A4,6,0.0,MW,7.599999999999999e-5,true
